# ID                            RA               DEC  
  EGSIRAC_J141620.98+521428.7   214.0874232      52.2413214      
  EGSIRAC_J141621.01+521706.9   214.0875431      52.2852544      
  EGSIRAC_J141621.01+521317.8   214.0875433      52.2216254      
  EGSIRAC_J141621.02+521525.3   214.0875939      52.2570521      
  EGSIRAC_J141621.03+521009.4   214.0876454      52.1692877      
  EGSIRAC_J141621.03+521245.0   214.0876498      52.2125168      
  EGSIRAC_J141621.04+522450.0   214.0876861      52.4138941      
  EGSIRAC_J141621.04+521420.3   214.0876918      52.2389986      
  EGSIRAC_J141621.06+522127.2   214.0877569      52.3575632      
  EGSIRAC_J141621.06+521143.9   214.0877859      52.1955449      
  EGSIRAC_J141621.06+521232.4   214.0877903      52.2090271      
  EGSIRAC_J141621.07+521941.8   214.0878151      52.3282985      
  EGSIRAC_J141621.07+521908.4   214.0878205      52.3190155      
  EGSIRAC_J141621.09+522437.4   214.0879015      52.410408       
  EGSIRAC_J141621.11+522432.9   214.0879751      52.409158       
  EGSIRAC_J141621.12+522058.2   214.0880051      52.3495088      
  EGSIRAC_J141621.12+522454.7   214.0880217      52.4152116      
  EGSIRAC_J141621.12+522243.1   214.0880277      52.3786436      
  EGSIRAC_J141621.12+521937.0   214.0880385      52.3269598      
  EGSIRAC_J141621.15+521855.0   214.0881451      52.3152933      
  EGSIRAC_J141621.15+522312.6   214.0881642      52.3868604      
  EGSIRAC_J141621.16+521134.0   214.0881755      52.1927849      
  EGSIRAC_J141621.18+521032.9   214.0882589      52.175817       
  EGSIRAC_J141621.18+522203.2   214.0882731      52.3675715      
  EGSIRAC_J141621.18+521313.6   214.0882757      52.2204534      
  EGSIRAC_J141621.19+522114.1   214.0882964      52.3539217      
  EGSIRAC_J141621.19+522403.0   214.0883039      52.4008509      
  EGSIRAC_J141621.21+522534.1   214.0884153      52.4261459      
  EGSIRAC_J141621.22+522047.6   214.0884203      52.3465576      
  EGSIRAC_J141621.23+521839.3   214.0884739      52.3109442      
  EGSIRAC_J141621.24+521026.9   214.0885193      52.174147       
  EGSIRAC_J141621.25+521622.4   214.0885826      52.2728964      
  EGSIRAC_J141621.26+521727.4   214.088604       52.2909605      
  EGSIRAC_J141621.26+521106.5   214.0886137      52.1851591      
  EGSIRAC_J141621.27+521805.3   214.0886267      52.3014965      
  EGSIRAC_J141621.30+521525.0   214.0887622      52.2569671      
  EGSIRAC_J141621.30+521848.9   214.0887634      52.3135871      
  EGSIRAC_J141621.31+521932.8   214.0888198      52.3257935      
  EGSIRAC_J141621.32+522346.5   214.088867       52.3962718      
  EGSIRAC_J141621.33+521830.1   214.0888814      52.3083826      
  EGSIRAC_J141621.33+521101.0   214.0888829      52.1836181      
  EGSIRAC_J141621.33+521544.7   214.088886       52.2624285      
  EGSIRAC_J141621.37+521747.7   214.0890789      52.2965837      
  EGSIRAC_J141621.38+522140.5   214.0891195      52.3612604      
  EGSIRAC_J141621.38+521325.7   214.0891233      52.2238172      
  EGSIRAC_J141621.39+520950.6   214.0891292      52.164067       
  EGSIRAC_J141621.39+521734.9   214.0891415      52.293035       
  EGSIRAC_J141621.39+521905.8   214.0891455      52.3182816      
  EGSIRAC_J141621.39+521147.5   214.0891539      52.1965313      
  EGSIRAC_J141621.39+522456.9   214.0891563      52.4158113      
  EGSIRAC_J141621.40+522511.9   214.0892016      52.4199951      
  EGSIRAC_J141621.41+521346.9   214.0892274      52.2297214      
  EGSIRAC_J141621.42+522506.5   214.0892523      52.4184743      
  EGSIRAC_J141621.44+522517.6   214.0893344      52.4215751      
  EGSIRAC_J141621.44+522352.5   214.0893596      52.3979336      
  EGSIRAC_J141621.45+522031.6   214.089377       52.3421357      
  EGSIRAC_J141621.45+522035.3   214.0894065      52.3431394      
  EGSIRAC_J141621.47+521504.2   214.0894768      52.2511889      
  EGSIRAC_J141621.48+521855.5   214.0895012      52.3154348      
  EGSIRAC_J141621.48+521131.0   214.0895297      52.191952       
  EGSIRAC_J141621.51+522330.5   214.0896492      52.3918295      
  EGSIRAC_J141621.52+521802.8   214.0896671      52.3008053      
  EGSIRAC_J141621.53+521626.9   214.0897175      52.2741495      
  EGSIRAC_J141621.53+522527.5   214.0897424      52.4243323      
  EGSIRAC_J141621.55+522215.1   214.0898045      52.3708767      
  EGSIRAC_J141621.58+521331.6   214.0899239      52.2254546      
  EGSIRAC_J141621.58+521956.9   214.089951       52.3324908      
  EGSIRAC_J141621.59+522204.9   214.0899917      52.3680525      
  EGSIRAC_J141621.60+521439.5   214.090017       52.2443278      
  EGSIRAC_J141621.61+522429.2   214.090065       52.4081285      
  EGSIRAC_J141621.62+521136.8   214.0900872      52.1935824      
  EGSIRAC_J141621.62+522324.8   214.0901059      52.3902407      
  EGSIRAC_J141621.63+521053.6   214.0901482      52.1815737      
  EGSIRAC_J141621.64+521342.7   214.0901991      52.2285419      
  EGSIRAC_J141621.65+521017.2   214.0902094      52.1714649      
  EGSIRAC_J141621.67+521835.9   214.0902916      52.3099787      
  EGSIRAC_J141621.68+521443.2   214.0903658      52.245355       
  EGSIRAC_J141621.69+521219.2   214.09038        52.2053589      
  EGSIRAC_J141621.69+522310.9   214.090414       52.3863828      
  EGSIRAC_J141621.71+521414.5   214.0904644      52.2373748      
  EGSIRAC_J141621.71+521057.1   214.0904832      52.1825281      
  EGSIRAC_J141621.72+522440.2   214.0905208      52.4111725      
  EGSIRAC_J141621.72+522044.1   214.0905391      52.3455842      
  EGSIRAC_J141621.73+521938.3   214.0905718      52.3273197      
  EGSIRAC_J141621.75+521237.0   214.0906409      52.2102852      
  EGSIRAC_J141621.75+521850.4   214.0906644      52.3140199      
  EGSIRAC_J141621.75+521741.5   214.0906648      52.2948844      
  EGSIRAC_J141621.76+521227.7   214.0906936      52.2076944      
  EGSIRAC_J141621.76+522446.1   214.0906945      52.4128165      
  EGSIRAC_J141621.77+522347.9   214.0907252      52.3966611      
  EGSIRAC_J141621.79+521920.2   214.0908245      52.3222993      
  EGSIRAC_J141621.80+522006.3   214.0908639      52.3350929      
  EGSIRAC_J141621.81+521913.4   214.0908813      52.3203959      
  EGSIRAC_J141621.82+522503.7   214.0909393      52.4177156      
  EGSIRAC_J141621.82+521352.3   214.0909517      52.2312138      
  EGSIRAC_J141621.82+521407.3   214.0909519      52.2353703      
  EGSIRAC_J141621.83+522211.8   214.0909642      52.3699581      
  EGSIRAC_J141621.83+521454.3   214.0909726      52.2484388      
  EGSIRAC_J141621.84+521153.8   214.0910294      52.1983012      
  EGSIRAC_J141621.85+522509.6   214.0910758      52.4193364      
  EGSIRAC_J141621.86+521812.9   214.0911019      52.3035868      
  EGSIRAC_J141621.87+521317.3   214.0911262      52.2214968      
  EGSIRAC_J141621.87+521038.6   214.0911438      52.1774037      
  EGSIRAC_J141621.88+521608.5   214.0911783      52.2690433      
  EGSIRAC_J141621.88+521043.6   214.0911835      52.178786       
  EGSIRAC_J141621.88+521621.0   214.0911855      52.2725019      
  EGSIRAC_J141621.88+521752.0   214.0911892      52.2977822      
  EGSIRAC_J141621.88+522158.5   214.0912049      52.3662548      
  EGSIRAC_J141621.90+521951.0   214.0912711      52.3308526      
  EGSIRAC_J141621.90+521001.8   214.0912805      52.1671741      
  EGSIRAC_J141621.92+521806.5   214.0913334      52.3018129      
  EGSIRAC_J141621.92+521537.4   214.0913718      52.2604104      
  EGSIRAC_J141621.93+521555.9   214.0913783      52.2655538      
  EGSIRAC_J141621.94+522405.1   214.091447       52.4014347      
  EGSIRAC_J141621.94+521908.6   214.0914555      52.3190736      
  EGSIRAC_J141621.95+522439.5   214.0914841      52.4109881      
  EGSIRAC_J141621.96+521119.4   214.0915005      52.1887439      
  EGSIRAC_J141621.96+522100.7   214.0915222      52.3501971      
  EGSIRAC_J141621.97+521602.3   214.0915636      52.2673216      
  EGSIRAC_J141621.99+521322.2   214.0916518      52.2228548      
  EGSIRAC_J141621.99+522247.2   214.091652       52.3797796      
  EGSIRAC_J141622.01+521032.7   214.0917197      52.1757659      
  EGSIRAC_J141622.02+522329.7   214.091761       52.3915889      
  EGSIRAC_J141622.06+521339.7   214.0919402      52.2277085      
  EGSIRAC_J141622.07+522038.2   214.0919612      52.3439606      
  EGSIRAC_J141622.08+522254.5   214.0920345      52.38181        
  EGSIRAC_J141622.11+521543.9   214.0921423      52.2622198      
  EGSIRAC_J141622.11+521719.6   214.0921427      52.2888036      
  EGSIRAC_J141622.12+521959.1   214.092195       52.3331033      
  EGSIRAC_J141622.14+521334.4   214.0922651      52.2262266      
  EGSIRAC_J141622.14+521756.5   214.0922685      52.2990477      
  EGSIRAC_J141622.14+522015.9   214.092272       52.3377523      
  EGSIRAC_J141622.15+521429.3   214.0923016      52.2414994      
  EGSIRAC_J141622.19+521201.2   214.0924994      52.2003537      
  EGSIRAC_J141622.20+521435.8   214.0925042      52.2432936      
  EGSIRAC_J141622.20+521212.3   214.0925206      52.2034404      
  EGSIRAC_J141622.20+521844.4   214.0925345      52.3123568      
  EGSIRAC_J141622.21+522544.4   214.0925704      52.4290072      
  EGSIRAC_J141622.23+522530.0   214.0926649      52.4250139      
  EGSIRAC_J141622.24+521700.1   214.0926813      52.2833858      
  EGSIRAC_J141622.26+521625.2   214.0927551      52.2736852      
  EGSIRAC_J141622.26+521113.8   214.0927827      52.1871767      
  EGSIRAC_J141622.27+521253.4   214.0927948      52.2148363      
  EGSIRAC_J141622.28+521951.7   214.0928595      52.3310402      
  EGSIRAC_J141622.30+521736.8   214.0929369      52.2935702      
  EGSIRAC_J141622.30+521707.2   214.0929571      52.2853563      
  EGSIRAC_J141622.32+521019.1   214.0930241      52.1719807      
  EGSIRAC_J141622.32+521639.9   214.0930396      52.2777594      
  EGSIRAC_J141622.32+521650.1   214.0930402      52.2805854      
  EGSIRAC_J141622.34+521728.6   214.093085       52.2913026      
  EGSIRAC_J141622.36+521033.7   214.0931801      52.1760416      
  EGSIRAC_J141622.37+521912.4   214.0932493      52.3201276      
  EGSIRAC_J141622.38+521805.3   214.0932791      52.3014989      
  EGSIRAC_J141622.38+521613.8   214.0932858      52.2705162      
  EGSIRAC_J141622.39+522241.9   214.0933003      52.3783254      
  EGSIRAC_J141622.39+521342.9   214.0933167      52.2286007      
  EGSIRAC_J141622.42+522516.8   214.0934171      52.4213478      
  EGSIRAC_J141622.44+521829.9   214.0935017      52.308313       
  EGSIRAC_J141622.44+521443.7   214.0935241      52.2454904      
  EGSIRAC_J141622.44+521048.0   214.09353        52.1800115      
  EGSIRAC_J141622.45+521957.9   214.0935471      52.3327665      
  EGSIRAC_J141622.45+521336.3   214.0935625      52.2267576      
  EGSIRAC_J141622.45+521128.7   214.0935712      52.1913162      
  EGSIRAC_J141622.46+521541.8   214.0935902      52.2616281      
  EGSIRAC_J141622.47+521449.5   214.0936634      52.2470975      
  EGSIRAC_J141622.48+521818.5   214.093674       52.3051513      
  EGSIRAC_J141622.48+521705.0   214.0936807      52.2847467      
  EGSIRAC_J141622.48+522211.8   214.093687       52.3699473      
  EGSIRAC_J141622.48+521233.2   214.0936915      52.2092327      
  EGSIRAC_J141622.48+521712.0   214.0936957      52.2866686      
  EGSIRAC_J141622.53+521029.7   214.0938969      52.1749364      
  EGSIRAC_J141622.53+522107.0   214.0939146      52.3519682      
  EGSIRAC_J141622.54+521824.2   214.0939262      52.3067238      
  EGSIRAC_J141622.54+522504.8   214.0939526      52.4180065      
  EGSIRAC_J141622.56+522347.6   214.0940164      52.3965788      
  EGSIRAC_J141622.58+522319.7   214.0941174      52.3888199      
  EGSIRAC_J141622.59+522022.8   214.0941275      52.3396885      
  EGSIRAC_J141622.60+521652.3   214.094184       52.281195       
  EGSIRAC_J141622.61+521016.0   214.0942296      52.1711295      
  EGSIRAC_J141622.61+521058.5   214.0942392      52.1829408      
  EGSIRAC_J141622.62+522359.0   214.0942536      52.3997343      
  EGSIRAC_J141622.62+521135.8   214.0942657      52.1932858      
  EGSIRAC_J141622.63+521151.7   214.0942956      52.1977182      
  EGSIRAC_J141622.64+521043.8   214.0943398      52.1788454      
  EGSIRAC_J141622.64+521103.8   214.0943661      52.1844137      
  EGSIRAC_J141622.66+522530.8   214.0944249      52.4252447      
  EGSIRAC_J141622.66+522124.6   214.094447       52.356857       
  EGSIRAC_J141622.67+521203.4   214.0944761      52.2009562      
  EGSIRAC_J141622.67+521508.2   214.0944769      52.2522973      
  EGSIRAC_J141622.67+522221.1   214.094499       52.3725289      
  EGSIRAC_J141622.68+522345.2   214.0945108      52.3958947      
  EGSIRAC_J141622.69+521559.2   214.0945568      52.2664444      
  EGSIRAC_J141622.69+522057.7   214.0945682      52.3493682      
  EGSIRAC_J141622.70+522000.3   214.0946192      52.3334244      
  EGSIRAC_J141622.72+521025.0   214.0946879      52.1736284      
  EGSIRAC_J141622.75+521332.0   214.094814       52.2255615      
  EGSIRAC_J141622.76+521112.1   214.0948529      52.1866955      
  EGSIRAC_J141622.76+522214.9   214.0948585      52.3708307      
  EGSIRAC_J141622.76+521053.4   214.0948696      52.1815026      
  EGSIRAC_J141622.76+521908.5   214.0948717      52.3190497      
  EGSIRAC_J141622.77+521611.5   214.0948764      52.2698613      
  EGSIRAC_J141622.77+521916.3   214.0949014      52.3212166      
  EGSIRAC_J141622.82+521947.5   214.0951125      52.3298629      
  EGSIRAC_J141622.83+521636.9   214.0951433      52.2769438      
  EGSIRAC_J141622.83+521143.8   214.0951602      52.1955171      
  EGSIRAC_J141622.85+522508.3   214.0952149      52.4189933      
  EGSIRAC_J141622.85+521311.2   214.0952483      52.2197814      
  EGSIRAC_J141622.86+521744.3   214.0952524      52.2956429      
  EGSIRAC_J141622.86+522224.9   214.0952565      52.373588       
  EGSIRAC_J141622.87+521857.9   214.0953017      52.3161035      
  EGSIRAC_J141622.88+521725.3   214.0953601      52.2903652      
  EGSIRAC_J141622.88+521012.9   214.0953626      52.1702506      
  EGSIRAC_J141622.89+521319.0   214.095403       52.22195        
  EGSIRAC_J141622.90+521751.6   214.0954201      52.2976802      
  EGSIRAC_J141622.92+522350.6   214.0955008      52.3973973      
  EGSIRAC_J141622.92+521852.6   214.0955275      52.3146268      
  EGSIRAC_J141622.94+521922.3   214.0955997      52.322887       
  EGSIRAC_J141622.95+521109.3   214.0956339      52.1859316      
  EGSIRAC_J141622.95+522051.0   214.0956536      52.3475083      
  EGSIRAC_J141622.95+521231.5   214.0956613      52.2087622      
  EGSIRAC_J141622.95+521648.0   214.0956616      52.2800081      
  EGSIRAC_J141622.95+522459.5   214.0956637      52.4165498      
  EGSIRAC_J141622.96+521212.1   214.0956705      52.2033732      
  EGSIRAC_J141622.97+521308.1   214.0957152      52.2189317      
  EGSIRAC_J141622.97+522144.1   214.0957203      52.3622647      
  EGSIRAC_J141622.98+521546.8   214.095769       52.2630268      
  EGSIRAC_J141623.00+521155.6   214.0958394      52.1987953      
  EGSIRAC_J141623.02+521045.6   214.095936       52.1793549      
  EGSIRAC_J141623.03+522319.6   214.0959844      52.388792       
  EGSIRAC_J141623.04+521913.0   214.096016       52.320292       
  EGSIRAC_J141623.05+521453.1   214.0960659      52.2481066      
  EGSIRAC_J141623.06+522057.1   214.0961246      52.3492053      
  EGSIRAC_J141623.07+522203.5   214.0961299      52.3676394      
  EGSIRAC_J141623.07+522524.9   214.0961621      52.4236108      
  EGSIRAC_J141623.12+522013.6   214.0963438      52.337134       
  EGSIRAC_J141623.13+521457.7   214.0963853      52.2493709      
  EGSIRAC_J141623.14+522037.1   214.0964178      52.3436631      
  EGSIRAC_J141623.14+521014.1   214.096434       52.1705838      
  EGSIRAC_J141623.14+521048.9   214.0964517      52.1802738      
  EGSIRAC_J141623.15+521322.6   214.0964817      52.2229639      
  EGSIRAC_J141623.15+522219.5   214.096488       52.3720936      
  EGSIRAC_J141623.16+521136.8   214.0965036      52.1935718      
  EGSIRAC_J141623.18+521931.7   214.0966245      52.3254921      
  EGSIRAC_J141623.19+521444.1   214.0966347      52.2455987      
  EGSIRAC_J141623.19+521413.5   214.096659       52.2370903      
  EGSIRAC_J141623.20+522355.7   214.0966975      52.3988215      
  EGSIRAC_J141623.21+521612.0   214.0967155      52.2700101      
  EGSIRAC_J141623.21+521944.5   214.0967337      52.3290349      
  EGSIRAC_J141623.22+522347.6   214.0967643      52.3965613      
  EGSIRAC_J141623.22+521347.9   214.0967747      52.2299915      
  EGSIRAC_J141623.22+521420.4   214.0967755      52.239004       
  EGSIRAC_J141623.23+521203.1   214.0968167      52.2008725      
  EGSIRAC_J141623.24+522248.4   214.0968517      52.3801264      
  EGSIRAC_J141623.25+522542.5   214.0969014      52.4284773      
  EGSIRAC_J141623.25+521841.0   214.0969126      52.3113945      
  EGSIRAC_J141623.26+521541.4   214.0969171      52.261511       
  EGSIRAC_J141623.27+521616.3   214.0969717      52.2712106      
  EGSIRAC_J141623.27+522427.3   214.0969877      52.4076014      
  EGSIRAC_J141623.30+521116.1   214.0971184      52.1878266      
  EGSIRAC_J141623.31+521147.9   214.0971462      52.1966548      
  EGSIRAC_J141623.31+521334.5   214.097155       52.2262691      
  EGSIRAC_J141623.32+522206.9   214.0971676      52.3685961      
  EGSIRAC_J141623.33+521105.9   214.097245       52.1849956      
  EGSIRAC_J141623.34+522302.6   214.0972536      52.3840823      
  EGSIRAC_J141623.34+521714.6   214.0972643      52.2874095      
  EGSIRAC_J141623.34+522415.6   214.0972853      52.4043539      
  EGSIRAC_J141623.34+522545.4   214.0972872      52.4292868      
  EGSIRAC_J141623.35+522155.1   214.0973077      52.365324       
  EGSIRAC_J141623.35+521344.5   214.097313       52.22903        
  EGSIRAC_J141623.37+521230.8   214.097406       52.2085679      
  EGSIRAC_J141623.38+521401.6   214.0974525      52.2338014      
  EGSIRAC_J141623.39+521938.3   214.0974583      52.3273262      
  EGSIRAC_J141623.39+522333.7   214.097461       52.3927217      
  EGSIRAC_J141623.40+522321.1   214.0975324      52.3892116      
  EGSIRAC_J141623.41+521437.5   214.0975733      52.2437566      
  EGSIRAC_J141623.43+521503.9   214.0976411      52.251091       
  EGSIRAC_J141623.43+521216.2   214.0976448      52.2045039      
  EGSIRAC_J141623.44+522611.5   214.0976685      52.4365412      
  EGSIRAC_J141623.44+522018.9   214.0976823      52.3385957      
  EGSIRAC_J141623.45+522011.9   214.0977353      52.3366663      
  EGSIRAC_J141623.46+522314.6   214.0977826      52.3873907      
  EGSIRAC_J141623.47+521720.4   214.0978305      52.2890203      
  EGSIRAC_J141623.49+521853.2   214.0978768      52.3148039      
  EGSIRAC_J141623.51+522525.4   214.0979697      52.4237323      
  EGSIRAC_J141623.52+521359.5   214.0980249      52.2332077      
  EGSIRAC_J141623.52+522227.6   214.0980336      52.3743387      
  EGSIRAC_J141623.53+521026.0   214.0980515      52.1739121      
  EGSIRAC_J141623.53+521428.9   214.0980617      52.2413842      
  EGSIRAC_J141623.54+521707.1   214.0980853      52.2853064      
  EGSIRAC_J141623.54+521725.4   214.0980914      52.2903992      
  EGSIRAC_J141623.54+522147.5   214.0980959      52.3632182      
  EGSIRAC_J141623.55+521044.0   214.0981265      52.1789118      
  EGSIRAC_J141623.58+521237.8   214.0982541      52.210506       
  EGSIRAC_J141623.58+521628.3   214.0982542      52.2745323      
  EGSIRAC_J141623.58+521610.5   214.0982743      52.2696002      
  EGSIRAC_J141623.60+522431.9   214.0983506      52.4088667      
  EGSIRAC_J141623.61+522038.0   214.0983993      52.3438946      
  EGSIRAC_J141623.62+521454.9   214.0984268      52.2485941      
  EGSIRAC_J141623.62+521500.4   214.0984307      52.2501307      
  EGSIRAC_J141623.62+521923.8   214.0984341      52.3233026      
  EGSIRAC_J141623.64+521703.3   214.0985375      52.2842764      
  EGSIRAC_J141623.67+522004.3   214.0986526      52.3345429      
  EGSIRAC_J141623.68+522058.7   214.0986884      52.3496458      
  EGSIRAC_J141623.71+522506.9   214.0987949      52.4185873      
  EGSIRAC_J141623.71+521035.9   214.0988082      52.1766626      
  EGSIRAC_J141623.73+521539.2   214.0989012      52.2609089      
  EGSIRAC_J141623.74+522137.6   214.0989554      52.3604667      
  EGSIRAC_J141623.75+522052.4   214.0989737      52.3479104      
  EGSIRAC_J141623.75+521632.9   214.0989926      52.2758065      
  EGSIRAC_J141623.76+521531.6   214.0990027      52.2588025      
  EGSIRAC_J141623.76+521418.5   214.0990244      52.2384763      
  EGSIRAC_J141623.79+521220.9   214.0991299      52.2058228      
  EGSIRAC_J141623.79+521300.3   214.0991628      52.2167641      
  EGSIRAC_J141623.79+521952.0   214.0991663      52.3311251      
  EGSIRAC_J141623.80+521557.7   214.0991712      52.2660435      
  EGSIRAC_J141623.80+521113.0   214.0991965      52.1869517      
  EGSIRAC_J141623.83+522252.3   214.0993083      52.3812167      
  EGSIRAC_J141623.84+522322.8   214.0993393      52.3896859      
  EGSIRAC_J141623.84+522510.2   214.0993479      52.4195241      
  EGSIRAC_J141623.84+522010.1   214.0993513      52.3361563      
  EGSIRAC_J141623.85+521331.5   214.0993806      52.2254419      
  EGSIRAC_J141623.87+521804.0   214.0994583      52.3011308      
  EGSIRAC_J141623.88+522151.4   214.0995002      52.3642861      
  EGSIRAC_J141623.88+522539.1   214.0995361      52.4275379      
  EGSIRAC_J141623.89+521100.7   214.0995505      52.1835287      
  EGSIRAC_J141623.90+521852.0   214.0995945      52.3144619      
  EGSIRAC_J141623.91+521553.2   214.0996478      52.2647783      
  EGSIRAC_J141623.91+522020.5   214.0996619      52.3390283      
  EGSIRAC_J141623.94+521252.9   214.0997694      52.2147063      
  EGSIRAC_J141623.95+521226.1   214.0997949      52.2072565      
  EGSIRAC_J141623.98+521308.3   214.0999207      52.2189797      
  EGSIRAC_J141623.98+522334.9   214.0999296      52.3930394      
  EGSIRAC_J141624.00+521304.4   214.1000193      52.2179052      
  EGSIRAC_J141624.00+521711.5   214.1000299      52.2865433      
  EGSIRAC_J141624.01+522109.9   214.1000663      52.3527656      
  EGSIRAC_J141624.01+522453.3   214.1000831      52.4148321      
  EGSIRAC_J141624.02+522204.7   214.1000969      52.3679996      
  EGSIRAC_J141624.02+521041.6   214.1001229      52.178223       
  EGSIRAC_J141624.04+521509.3   214.1001956      52.2526093      
  EGSIRAC_J141624.05+521107.9   214.1002218      52.1855492      
  EGSIRAC_J141624.07+521920.3   214.1003236      52.3223183      
  EGSIRAC_J141624.07+522312.7   214.1003305      52.3868757      
  EGSIRAC_J141624.08+521516.9   214.1003529      52.2546998      
  EGSIRAC_J141624.08+522140.5   214.1003716      52.3612654      
  EGSIRAC_J141624.09+521154.1   214.100403       52.1983622      
  EGSIRAC_J141624.09+521209.7   214.100415       52.2026953      
  EGSIRAC_J141624.10+521419.9   214.1004436      52.2388712      
  EGSIRAC_J141624.10+522225.8   214.100458       52.3738413      
  EGSIRAC_J141624.13+522008.5   214.1005753      52.3357133      
  EGSIRAC_J141624.14+521533.9   214.1005875      52.2594356      
  EGSIRAC_J141624.15+521936.6   214.1006597      52.3268361      
  EGSIRAC_J141624.15+522028.8   214.1006639      52.3413501      
  EGSIRAC_J141624.16+522058.3   214.1006748      52.3495403      
  EGSIRAC_J141624.17+522128.0   214.1007233      52.3577831      
  EGSIRAC_J141624.18+521857.0   214.1007906      52.3158353      
  EGSIRAC_J141624.19+521325.4   214.1007936      52.2237489      
  EGSIRAC_J141624.19+522437.2   214.1008141      52.4103429      
  EGSIRAC_J141624.20+521832.2   214.1008718      52.3089718      
  EGSIRAC_J141624.21+521222.5   214.1008824      52.2062532      
  EGSIRAC_J141624.21+521502.3   214.1008981      52.250639       
  EGSIRAC_J141624.21+521454.0   214.1009118      52.2483546      
  EGSIRAC_J141624.23+521125.4   214.1009616      52.1904113      
  EGSIRAC_J141624.23+521847.6   214.1009821      52.3132383      
  EGSIRAC_J141624.24+521448.7   214.1010041      52.2468717      
  EGSIRAC_J141624.24+521820.2   214.1010291      52.3056197      
  EGSIRAC_J141624.26+521541.4   214.1011188      52.261518       
  EGSIRAC_J141624.28+521428.1   214.1011842      52.2411581      
  EGSIRAC_J141624.28+521029.8   214.1011867      52.1749629      
  EGSIRAC_J141624.28+522544.8   214.101206       52.4291263      
  EGSIRAC_J141624.32+521954.5   214.1013459      52.3318199      
  EGSIRAC_J141624.33+522030.6   214.101382       52.3418399      
  EGSIRAC_J141624.33+521942.0   214.1013863      52.3283454      
  EGSIRAC_J141624.33+521351.6   214.1013927      52.2310127      
  EGSIRAC_J141624.33+522246.0   214.1013982      52.3794703      
  EGSIRAC_J141624.36+521316.8   214.1015029      52.2213581      
  EGSIRAC_J141624.37+522101.6   214.1015805      52.3504682      
  EGSIRAC_J141624.38+521630.2   214.1016031      52.2750831      
  EGSIRAC_J141624.39+521713.3   214.1016548      52.2870462      
  EGSIRAC_J141624.39+521928.6   214.1016613      52.3246349      
  EGSIRAC_J141624.43+521655.4   214.1017998      52.2820827      
  EGSIRAC_J141624.43+522119.5   214.1018001      52.3554207      
  EGSIRAC_J141624.43+521906.5   214.1018025      52.3184746      
  EGSIRAC_J141624.44+521435.7   214.101836       52.2432634      
  EGSIRAC_J141624.44+521035.1   214.1018507      52.1764291      
  EGSIRAC_J141624.46+521229.6   214.1019262      52.2082355      
  EGSIRAC_J141624.46+522454.7   214.10195        52.4151983      
  EGSIRAC_J141624.46+522359.4   214.1019558      52.3998607      
  EGSIRAC_J141624.47+521138.0   214.1019843      52.1938981      
  EGSIRAC_J141624.48+522346.1   214.1020335      52.3961639      
  EGSIRAC_J141624.49+521751.1   214.1020785      52.2975437      
  EGSIRAC_J141624.49+521302.6   214.1020802      52.2173983      
  EGSIRAC_J141624.49+521347.7   214.1020809      52.2299294      
  EGSIRAC_J141624.50+522128.4   214.1020985      52.3579069      
  EGSIRAC_J141624.50+522424.2   214.1021174      52.4067283      
  EGSIRAC_J141624.52+521147.4   214.1021715      52.1965069      
  EGSIRAC_J141624.52+522601.6   214.1021952      52.4337807      
  EGSIRAC_J141624.53+522136.1   214.1022256      52.3600477      
  EGSIRAC_J141624.53+521123.6   214.1022318      52.1898907      
  EGSIRAC_J141624.58+522336.6   214.102422       52.3935111      
  EGSIRAC_J141624.61+521947.8   214.102553       52.3299547      
  EGSIRAC_J141624.64+521959.6   214.1026784      52.3332347      
  EGSIRAC_J141624.64+521805.5   214.1026807      52.3015409      
  EGSIRAC_J141624.65+522311.0   214.1027225      52.3864074      
  EGSIRAC_J141624.69+521404.7   214.1028771      52.2346602      
  EGSIRAC_J141624.70+522318.2   214.1029348      52.3883945      
  EGSIRAC_J141624.70+521838.3   214.1029485      52.3106462      
  EGSIRAC_J141624.70+521524.1   214.1029555      52.2567003      
  EGSIRAC_J141624.71+522159.7   214.1029669      52.3666103      
  EGSIRAC_J141624.71+522040.4   214.102972       52.3445705      
  EGSIRAC_J141624.71+521853.9   214.1029746      52.3149909      
  EGSIRAC_J141624.71+521139.1   214.1029758      52.1942072      
  EGSIRAC_J141624.72+521044.0   214.1030104      52.1788954      
  EGSIRAC_J141624.72+521441.9   214.1030145      52.2449912      
  EGSIRAC_J141624.72+521559.5   214.103038       52.2665465      
  EGSIRAC_J141624.73+522111.6   214.103055       52.3532459      
  EGSIRAC_J141624.73+522046.8   214.1030625      52.3463558      
  EGSIRAC_J141624.74+522058.4   214.1031122      52.3495763      
  EGSIRAC_J141624.74+522322.2   214.1031123      52.3895011      
  EGSIRAC_J141624.77+521545.1   214.1032417      52.2625355      
  EGSIRAC_J141624.80+521955.0   214.1033659      52.3319511      
  EGSIRAC_J141624.80+521625.1   214.1033663      52.2736392      
  EGSIRAC_J141624.82+522527.5   214.1034318      52.4243307      
  EGSIRAC_J141624.85+521943.4   214.103566       52.328745       
  EGSIRAC_J141624.86+521915.9   214.103594       52.3211104      
  EGSIRAC_J141624.88+521516.1   214.1036736      52.2544761      
  EGSIRAC_J141624.88+521351.2   214.1036753      52.2308956      
