#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vbin
#
       0.284         0.2         0.4         0.3         0.2   1.206e+04
      0.2712         0.2         0.4         0.3         0.2   1.206e+04
      0.2759         0.2         0.4         0.3         0.2   1.206e+04
      0.2775         0.2         0.4         0.3         0.2   1.206e+04
      0.2113         0.2         0.4         0.3         0.2   1.206e+04
      0.3985         0.2         0.4         0.3         0.2   1.206e+04
      0.3985         0.2         0.4         0.3         0.2   1.206e+04
      0.2542         0.2         0.4         0.3         0.2   1.206e+04
       0.295         0.2         0.4         0.3         0.2   1.206e+04
      0.2017         0.2         0.4         0.3         0.2   1.206e+04
        0.32         0.2         0.4         0.3         0.2   1.206e+04
      0.2537         0.2         0.4         0.3         0.2   1.206e+04
      0.2533         0.2         0.4         0.3         0.2   1.206e+04
       0.284         0.2         0.4         0.3         0.2   1.206e+04
       0.295         0.2         0.4         0.3         0.2   1.206e+04
      0.2712         0.2         0.4         0.3         0.2   1.206e+04
      0.2113         0.2         0.4         0.3         0.2   1.206e+04
       0.202         0.2         0.4         0.3         0.2   1.206e+04
      0.2008         0.2         0.4         0.3         0.2   1.206e+04
      0.3771         0.2         0.4         0.3         0.2   1.206e+04
      0.2542         0.2         0.4         0.3         0.2   1.206e+04
       0.284         0.2         0.4         0.3         0.2   1.206e+04
       0.284         0.2         0.4         0.3         0.2   1.206e+04
      0.2775         0.2         0.4         0.3         0.2   1.206e+04
      0.2759         0.2         0.4         0.3         0.2   1.206e+04
      0.2024         0.2         0.4         0.3         0.2   1.206e+04
      0.2113         0.2         0.4         0.3         0.2   1.206e+04
      0.2542         0.2         0.4         0.3         0.2   1.206e+04
      0.3771         0.2         0.4         0.3         0.2   1.206e+04
      0.3551         0.2         0.4         0.3         0.2   1.206e+04
      0.2995         0.2         0.4         0.3         0.2   1.206e+04
       0.233         0.2         0.4         0.3         0.2   1.206e+04
      0.2024         0.2         0.4         0.3         0.2   1.206e+04
      0.2733         0.2         0.4         0.3         0.2   1.206e+04
       0.202         0.2         0.4         0.3         0.2   1.206e+04
         0.3         0.2         0.4         0.3         0.2   1.206e+04
      0.2024         0.2         0.4         0.3         0.2   1.206e+04
      0.3766         0.2         0.4         0.3         0.2   1.206e+04
      0.2761         0.2         0.4         0.3         0.2   1.206e+04
      0.2754         0.2         0.4         0.3         0.2   1.206e+04
      0.2542         0.2         0.4         0.3         0.2   1.206e+04
