#            id              z           maxz            snr         maxzsnr
#
           3429          1.091            -99         0.7876            -99
           3441          1.174            -99          1.269            -99
           3442           1.51            -99          3.477            -99
           3444         0.8662            -99          2.225            -99
           3452          3.151            -99         0.8576            -99
           3455           2.53           3.53          10.49        5.04048
           3460          1.201            -99          2.292            -99
           3463           2.18            -99          2.711            -99
           3484         0.8471         0.8871          5.898        5.28249
           3487          1.279            -99          1.688            -99
           3492         0.9109            -99          2.185            -99
           3500         0.9304            -99        0.06652            -99
           3526         0.4381         0.5581          9.404        5.11492
           3527         0.5637            -99          2.082            -99
           3532          3.988          8.988          16.53        6.03532
           3535           3.08            -99          2.332            -99
           3560          1.018          1.098          6.293        5.21074
           3568          0.495            -99          2.082            -99
           3570          0.516            -99          2.105            -99
           3572         0.8391         1.3191          28.99        5.15205
           3584         0.9418            -99          2.016            -99
           3587           1.71            -99       5.53e-05            -99
           3588          0.553            -99          1.677            -99
           3595           1.09            -99         0.7799            -99
           3620         0.9131            -99          1.198            -99
           3626         0.9434            -99          4.527            -99
           3627           1.14            1.6          12.45        5.00684
           3638         0.7669            -99          4.519            -99
           3648          0.641            -99          3.064            -99
           3651          1.845            -99           1.27            -99
           3652          2.355            -99          3.683            -99
           3654          3.192            -99          1.673            -99
           3658            0.8           1.14          13.42        5.04519
           3661          5.333            -99         0.3388            -99
           3668         0.9371         1.5371          29.44        5.11624
           3676           2.32            -99           1.27            -99
           3677          2.643            -99          1.174            -99
           3679         0.5032         0.7032          13.36        5.14232
           3680           1.81            -99           1.52            -99
           3686          0.639            -99          2.959            -99
           3696          1.364            -99          0.714            -99
           3699          2.578            -99          2.272            -99
           3703            2.2            -99          2.469            -99
           3704         0.9329            -99          2.572            -99
           3709           2.46            -99          2.118            -99
           3712           1.45           1.65          5.855        5.10916
           3718          1.139          1.679           13.5        5.03581
           3721          1.014            -99         0.5324            -99
           3739         0.6333            -99         0.2811            -99
           3742         0.4375         0.6775           19.9        5.25228
           3758           2.32           3.28          11.25        5.00085
           3760         0.6967            -99         0.1936            -99
           3763         0.2603            -99          2.278            -99
           3769          1.855            -99          0.444            -99
           3775         0.6341            -99           4.64            -99
           3780           4.48            -99         0.5463            -99
           3781          1.989            -99          2.046            -99
           3792          2.243          2.263          5.082        5.04998
           3793          2.309            -99          3.683            -99
           3806          1.009            -99         0.2104            -99
           3807         0.7111            -99          2.798            -99
           3811          2.017            -99          2.098            -99
           3812          0.299            -99          2.475            -99
           3813          1.031          1.511          15.58        5.02297
           3817          1.965            -99          3.932            -99
           3821           2.12           3.26          12.57        5.03094
           3823          0.746            -99          2.264            -99
           3827          3.601          4.001          7.337        5.00114
           3836           2.33           2.49          5.729         5.0914
           3849          1.949            -99           3.11            -99
           3870          0.253          0.493          71.53        5.01028
           3880           1.43            -99          1.889            -99
           3882         0.6807            -99         0.1013            -99
           3883           0.74           0.96          10.37        5.22227
           3887          0.785          0.925          7.798        5.23043
           3888          1.023          1.083          6.048        5.16434
           3894           2.12            -99          2.176            -99
           3901           1.79            -99          1.564            -99
           3902           2.36            -99         0.9067            -99
           3913         0.1166            -99          1.248            -99
           3914           0.84           1.68          27.73        5.04144
           3917         0.1891            -99         0.5621            -99
           3920         0.9538            -99        0.01903            -99
           3928           1.69            -99         0.1351            -99
           3935         0.9713            -99          4.189            -99
           3940           1.67            -99          1.331            -99
           3941          1.633            -99         0.4286            -99
           3952          0.673            -99          2.346            -99
           3954         0.4973            -99        0.09128            -99
           3955          1.855            -99          3.182            -99
           3966           2.35            -99          2.133            -99
           3969          1.249            -99          4.842            -99
           3978          1.055            -99          4.564            -99
           3981          0.271          0.331          9.236        5.75325
           3991         0.2778         0.3178          7.386        5.29816
           3996          0.855            -99          1.651            -99
           4004          4.965            -99          3.476            -99
           4012          2.663            -99      4.248e-05            -99
           4022          0.783          1.023          9.912         5.0437
           4032          1.374            -99          3.186            -99
           4043         0.1748            -99          2.265            -99
           4046         0.4414            -99         0.6245            -99
           4048         0.9296            -99          4.488            -99
           4050         0.9048         1.2248          10.03        5.05423
           4056          1.192            -99          1.514            -99
           4057          1.017            -99          1.601            -99
           4068         0.9418            -99          3.425            -99
           4077          2.971            -99      2.053e-05            -99
           4079          1.785            -99          2.119            -99
           4083          2.155          2.595          7.357        5.01943
           4108          0.794          1.214          27.38        5.13289
           4110         0.8481            -99          1.121            -99
           4111           2.46            -99         0.6343            -99
           4116           2.39            -99          3.825            -99
           4145          1.251          1.791          12.89        5.12979
           4149           1.87            -99          2.254            -99
           4189         0.9715            -99          3.963            -99
           4203          1.331          1.511          7.357        5.05531
           4211          0.683          1.163          27.77        5.14852
           4214          1.874            -99          2.548            -99
           4215          3.905            -99          1.994            -99
           4222           1.96            -99          3.486            -99
           4226         0.9437         1.0837          6.869         5.0678
           4235          0.641          0.981          19.56        5.23545
           4239         0.8709            -99          2.636            -99
           4247         0.6415            -99          2.609            -99
           4254          1.249            -99          1.626            -99
           4255         0.5739         0.7539          10.69        5.26924
           4260          0.942            -99          1.512            -99
           4266          1.993            -99          4.924            -99
           4267         0.4547         0.6147          11.15        5.10432
           4268         0.5556         0.7556          12.16        5.19295
           4270           2.08           2.64          8.826        5.06693
           4290          1.783            -99         0.2631            -99
           4297          1.153            -99         0.8966            -99
           4308          1.155          1.415          8.204        5.01288
           4309          1.147            -99         0.5165            -99
           4312          1.593          2.573          17.83        5.03137
           4314          0.679          1.099          23.14        5.21136
           4320          1.947          2.487          9.282        5.05503
           4321          1.247            -99          3.876            -99
           4322          1.152            -99          1.329            -99
           4325          3.001            -99          2.715            -99
           4344          1.949            -99          3.109            -99
           4362           1.53            -99        0.02792            -99
           4363           2.23            -99          2.616            -99
           4367         0.7718            -99          0.904            -99
           4371              1            -99          3.254            -99
           4379           2.19            -99           4.08            -99
           4389           1.58            -99         0.5664            -99
           4404          0.445            -99          1.744            -99
           4419           0.94            -99          2.539            -99
           4432          1.783            -99          1.255            -99
           4442          2.483            -99          1.063            -99
           4449          2.198          4.578          13.32        5.01112
           4451          1.147            -99           1.74            -99
           4456           2.04           2.78          10.44        5.01852
           4469          1.144            -99          3.721            -99
           4474           1.45            -99      4.902e-05            -99
           4480          1.847            -99          1.764            -99
           4486         0.3767         0.6567          37.09        5.04395
           4499         0.4547         0.5147          6.813        5.26284
           4500           3.19           5.49          14.87        5.01961
           4503          1.085            -99          1.573            -99
           4504         0.9037            -99         0.8176            -99
           4520           1.64            -99      5.323e-05            -99
           4528         0.6605            -99          3.503            -99
           4531          2.002            -99          3.709            -99
           4537          0.748            -99          2.625            -99
           4542         0.3187            -99          1.672            -99
           4546          1.011            -99          2.346            -99
           4550           2.61            -99         0.5176            -99
           4558           1.93            -99         0.5735            -99
           4563         0.8962            -99          1.846            -99
           4564          1.517            -99          3.085            -99
           4575          1.827            -99          1.507            -99
           4580          1.084          1.584          13.42        5.07326
           4589         0.7435         0.9035            8.7        5.27624
           4592         0.6943         1.0743          14.35        5.00367
           4598         0.6971            -99          2.809            -99
           4601          3.562            -99          4.022            -99
           4603         0.8445            -99      5.572e-05            -99
           4612           1.85            -99          2.264            -99
           4625         0.4866         0.7866          27.22        5.14388
           4627         0.7717            -99          3.139            -99
           4633          1.138          1.498          5.906        5.18465
           4654          1.256          1.596          9.361        5.13721
           4656          0.848          1.448          23.21        5.09346
           4663         0.2995         0.4795           27.4        5.38218
           4676         0.4862            -99          2.414            -99
           4681           2.37            -99          1.708            -99
           4694          2.237            -99          2.898            -99
           4701         0.5078            -99           1.56            -99
           4703          1.092            -99          2.805            -99
           4707            1.2            -99          3.809            -99
           4722         0.6807         0.7207          6.058        5.27791
           4738           0.93           1.01          6.484        5.22369
           4744          2.564            -99       0.001404            -99
           4751         0.6817         0.7017          5.136         5.0192
           4759         0.2714            -99          0.145            -99
           4760           2.41            -99          1.969            -99
           4762          2.734            -99          4.257            -99
           4774          2.198          2.878           10.6        5.05187
           4777         0.4381         0.5581          9.272        5.16185
           4779           2.14            -99          4.377            -99
           4787          2.186            -99          3.249            -99
           4789          2.225            -99           4.14            -99
           4793         0.4177            -99          1.874            -99
           4799         0.6407         1.4007           88.8        5.01716
           4804         0.2775            -99          3.289            -99
           4806          1.137            -99          2.876            -99
           4815            1.5            -99      4.524e-05            -99
           4826          1.873          2.593          13.46        5.09936
           4828         0.5291            -99          1.306            -99
           4832          0.061          0.081          12.13        6.23959
           4839          1.414            -99          3.078            -99
           4846          0.575          0.635          6.658        5.03585
           4847          0.438            -99         0.4423            -99
           4849          3.191            -99          2.793            -99
           4858          1.193            -99          4.019            -99
           4860           1.29            -99          2.979            -99
           4865          0.851          1.291          18.96        5.19876
           4868          1.875            -99          4.552            -99
           4874          2.218            -99          2.008            -99
           4887          1.889            -99          1.694            -99
           4888           1.37           1.57          7.369        5.09438
           4891         0.5206            -99       5.46e-05            -99
           4901          1.984            -99          3.359            -99
           4905          1.306          1.686          10.47        5.16354
           4912         0.5705            -99           4.48            -99
           4916         0.5128            -99              0            -99
           4917         0.9414         1.0614          7.143        5.07643
           4919           1.25            -99          2.142            -99
           4924          1.535          1.595          5.523        5.18189
           4937          0.542          0.762           12.4        5.25736
           4945          1.871            -99          4.881            -99
           4954          2.032          2.412          9.053        5.01655
           4955         0.3551         0.5751          19.58         5.3864
           4974          1.013          1.373          12.62        5.20993
           4986           1.42            1.7          8.244        5.04441
           4990          4.229          9.229           13.7         7.0952
           4991         0.3948            -99          2.398            -99
           4993          3.127            -99         0.4524            -99
           4995           3.39           4.53          5.874        5.00352
           4996          0.915            -99          4.828            -99
           4997           2.42            -99          3.292            -99
           4999          1.588            -99           3.21            -99
           5000           1.78            -99          1.226            -99
           5007         0.7783         1.0783          13.58        5.25871
           5010          1.812            -99          1.949            -99
           5012          1.525          1.905          8.275        5.04116
           5016         0.5643            -99          1.787            -99
           5023          0.278          0.498            108        5.29082
           5026          2.936            -99          1.173            -99
           5028         0.2537         0.4337          49.67        5.42013
           5029         0.3215            -99          4.537            -99
           5033           1.24            -99          2.178            -99
           5034           1.97            -99         0.2269            -99
           5042          2.133            -99      5.698e-05            -99
           5050          1.151            -99        6.2e-05            -99
           5055          0.639          0.999           19.1        5.25543
           5057           2.19            -99          1.384            -99
           5064         0.4067            -99          2.217            -99
           5067          2.046          2.326          6.725        5.07873
           5070          0.061            -99         0.5418            -99
           5080          1.249          1.249          5.311        5.02542
           5089          1.988          2.248          7.581         5.0572
           5090          2.489          7.489          8.494        5.80491
           5095          1.808            -99         0.6822            -99
           5097         0.4844         0.6444           12.7        5.37167
           5101          0.945            -99          3.797            -99
           5114          1.787            -99          2.887            -99
           5122          1.778            -99           1.19            -99
           5125          1.333            -99          3.283            -99
           5129          0.889            -99           1.08            -99
           5133          1.145          1.525          11.43        5.18157
           5138         0.7041         0.8241          7.839        5.23293
           5146          1.906            -99      4.382e-05            -99
           5147          0.563          0.903          16.04        5.01254
           5148           2.09            -99          4.916            -99
           5155          1.713            -99          2.087            -99
           5156           3.32            -99          2.104            -99
           5162         0.7779            -99          3.577            -99
           5168          0.514          0.754           18.2        5.24643
           5170         0.6821         0.8621          9.568        5.28795
           5171          2.546            -99          2.822            -99
           5177           1.87           2.25          8.356        5.12617
           5185           0.68            -99         0.5557            -99
           5187         0.5024         0.7624          29.59        5.29237
           5205          0.173            -99          4.199            -99
           5206         0.9081            -99          1.045            -99
           5211           2.56           4.16          10.63        5.01191
           5215           2.34           3.26          14.92        5.07581
           5218          1.087            -99          1.378            -99
           5225           1.88            -99          2.611            -99
           5238          0.909          1.229          12.07        5.09508
           5242         0.4543            -99          1.086            -99
           5245          0.666            -99       4.68e-05            -99
           5255         0.8508            -99          2.699            -99
           5256          2.319          2.339          5.323        5.11509
           5258          3.645            -99          2.199            -99
           5265           2.36           2.64          6.687        5.10594
           5270           1.02           1.58          19.81         5.0224
           5273         0.4579            -99          3.111            -99
           5293          1.261            -99           2.93            -99
           5296          0.956          1.016          5.735        5.05809
           5309         0.8709            -99          1.408            -99
           5321         0.6806         1.1406          19.86        5.04128
           5325         0.4372         0.7972          67.83        5.22006
           5329          2.135            -99          2.496            -99
           5337           1.74           2.16           10.1        5.05865
           5342         0.3275            -99          1.237            -99
           5346         0.4574         0.8374          43.77        5.11451
           5347          1.142          1.442          9.022        5.15458
           5348          0.975          1.815           24.6        5.04039
           5350          1.871            -99          2.473            -99
           5358          0.503          0.683           11.3        5.23038
           5359          1.147            -99          4.055            -99
           5363           2.16            -99         0.1245            -99
           5366          1.713            -99          1.557            -99
           5371         0.5128            -99          2.433            -99
           5372          1.675            -99          3.589            -99
           5374         0.8489            -99          2.519            -99
           5375         0.4879         0.6279          10.12        5.08777
           5382           2.28            -99        0.01564            -99
           5395          1.551          1.991          9.374         5.0958
           5402          0.682            -99          1.917            -99
           5411          1.965            -99         0.8656            -99
           5424          1.488            -99          2.417            -99
           5426          1.078            -99          3.853            -99
           5427          1.019            -99          1.088            -99
           5435          1.414            -99          2.839            -99
           5438           0.85           0.93          6.593        5.16022
           5446          1.413            -99          3.521            -99
           5450          1.073            -99          2.829            -99
           5459          0.021            -99          2.145            -99
           5464          2.278            -99        0.06876            -99
           5484          1.541            -99          1.842            -99
           5509         0.5946            -99          3.458            -99
           5512         0.9438         1.4238          15.68        5.08984
           5515          1.246          1.566          9.876        5.15554
           5518           1.46            -99          1.673            -99
           5520          1.881            -99      4.358e-05            -99
           5523          3.229            -99      5.949e-05            -99
           5526         0.3766         0.5566          13.58        5.00427
           5529           2.99            -99          1.573            -99
           5530         0.4842         0.7642          23.58        5.11973
           5531         0.2365            -99          1.502            -99
           5537          0.941            -99          1.277            -99
           5543          3.251            -99          2.759            -99
           5545         0.8412         0.8612          5.067        5.08358
           5552         0.5023            -99          4.584            -99
           5588         0.4932         0.5932          8.084        5.38676
           5590           1.99            -99         0.4612            -99
           5604         0.8498         1.1098          10.06        5.00753
           5612         0.3906            -99          3.494            -99
           5620          1.943            -99          1.927            -99
           5627          1.153          1.393           8.22        5.13414
           5634           2.24            -99          2.834            -99
           5647          1.526            -99       5.63e-05            -99
           5650          0.744            -99          4.455            -99
           5655           1.46            -99         0.6592            -99
           5664          1.195            -99        0.06945            -99
           5668          1.309            -99          1.419            -99
           5671          1.249            -99           4.65            -99
           5672          2.323            -99          1.528            -99
           5675          1.841            -99         0.4907            -99
           5682         0.8607            -99          1.412            -99
           5685         0.3063         0.3863          5.271        5.38261
           5686         0.8194            -99         0.7108            -99
           5691          1.187            -99          1.049            -99
           5692         0.8356            -99          2.991            -99
           5705          1.924            -99          3.397            -99
           5710          3.756            -99           2.33            -99
           5712           1.29            -99          1.919            -99
           5726          2.164            -99          4.615            -99
           5730          2.086          5.906          40.18        5.00862
           5735          0.484          0.684          12.17        5.01149
           5744          1.918            -99          1.187            -99
           5747           0.89           1.09          8.924        5.22803
           5766          0.607          0.727          8.563        5.22827
           5770          0.851            -99          2.007            -99
           5779          1.693            -99      6.726e-05            -99
           5789           2.59            -99         0.6661            -99
           5797          1.756          1.876           5.96        5.01128
           5799         0.8709            -99        0.08322            -99
           5801          3.691            -99          1.424            -99
           5802           2.01           2.03          5.055        5.06553
           5805          1.247            -99          3.034            -99
           5809          1.412            -99          1.948            -99
           5814         0.4587         0.5787          8.739        5.11178
           5816          1.377            -99          1.688            -99
           5822         0.2777         0.4777          26.02        5.02585
           5829          1.222            -99          1.547            -99
           5830          2.757            -99           2.21            -99
           5835         0.8505            -99          1.863            -99
           5836           2.13           2.43          6.497           5.01
           5837          1.086            -99          4.622            -99
           5841          1.017            -99          0.771            -99
           5847           3.08            -99          1.941            -99
           5849           1.39           1.63          7.929        5.09734
           5853         0.2986         0.4986          24.23        5.10535
           5862         0.6879            -99          0.583            -99
           5869          1.362            -99          3.311            -99
           5879         0.6801         1.0401           15.2        5.19663
           5880          1.518            -99           2.18            -99
           5882         0.5035         0.5635          6.714        5.04389
           5898           0.85           0.85          5.437        5.12941
           5907          1.301            -99          2.864            -99
           5916          2.441          2.661          5.672        5.01741
           5917          1.671            -99          4.625            -99
           5921            2.2            -99         0.3842            -99
           5922          2.342            -99           3.19            -99
           5925           1.29            -99          2.728            -99
           5941          1.889            -99         0.6463            -99
           5966         0.8172            -99          0.823            -99
           5969         0.4835            -99          0.993            -99
           5974           1.54           1.82          6.609        5.05273
           5976         0.7452         0.8052          7.361        5.18967
           5977          2.904            -99          4.173            -99
           5982           5.34            -99          1.336            -99
           5997         0.8699            -99          1.445            -99
           6000         0.8518            -99         0.8244            -99
           6003           1.38            -99          2.013            -99
           6005         0.4396         0.8596          45.71        5.10631
           6006           3.13           5.29          10.28        5.00719
           6011         0.4379            -99          1.862            -99
           6012         0.8517         1.3117          13.79         5.1695
           6015         0.4439         0.5839          9.829        5.11245
           6025          0.001            -99          2.185            -99
           6037          0.743            -99          3.694            -99
           6061          2.065          5.585          28.44        5.00417
           6065         0.8402         1.0602           8.38        5.08658
           6072          1.819            -99         0.9543            -99
           6073         0.8541         0.9541          7.074        5.16028
           6075         0.5032            -99      5.713e-05            -99
           6078          1.891            -99          2.906            -99
           6081           1.06            -99          1.226            -99
           6084         0.3059         0.5059          44.99        5.05547
           6085          1.005          1.105          6.712        5.13959
           6090          0.848          1.288          28.58        5.11369
           6091          2.482            -99          4.013            -99
           6092         0.9448         0.9848          6.312        5.26558
           6094           1.71           2.13          9.002         5.0653
           6096           1.92           2.28          7.648        5.00869
           6102           1.28            -99          2.837            -99
           6107          1.734            -99          3.178            -99
           6110          0.781            -99          2.718            -99
           6114          1.012            -99           3.62            -99
           6121         0.1556         0.1756          6.732        5.16503
           6127         0.8839            -99         0.7087            -99
           6141          0.351            -99          3.914            -99
           6147         0.5869         0.6469          6.345        5.07503
           6151         0.4721            -99          1.335            -99
           6152           2.48            -99          1.396            -99
           6155          2.757            -99         0.5181            -99
           6156          0.852            -99          1.229            -99
           6158         0.8509            -99          3.672            -99
           6166           2.26            -99      3.939e-05            -99
           6186         0.4742         0.6342          11.19        5.35533
           6197         0.4859            -99           2.09            -99
           6216         0.8493            -99         0.7724            -99
           6221          0.443          0.463          5.955        5.37085
           6233          1.522            -99          1.019            -99
           6242          1.996            -99          2.804            -99
           6245         0.8541            -99          2.651            -99
           6249            2.2            -99          4.238            -99
           6251          1.155          1.835          15.98        5.04521
           6256         0.6801            -99         0.9549            -99
           6262          0.041            -99          1.771            -99
           6265          2.756          3.676          11.27        5.07372
           6287          2.123          3.403          13.49        5.00274
           6289           2.32            -99          4.963            -99
           6290          0.501          0.621          8.793        5.07437
           6292          2.191            -99          4.713            -99
           6296          0.975          1.875          41.11        5.07577
           6308          2.897          7.897          28.41        21.5579
           6311          0.502          0.542          6.663        5.35149
           6315         0.5042            -99          1.629            -99
           6319          1.949            -99           1.38            -99
           6324          2.642            -99          1.914            -99
           6329           1.49            -99          1.406            -99
           6330          1.972            -99          3.573            -99
           6332         0.3576            -99      2.791e-05            -99
           6333         0.4041         0.5841          14.91        5.40571
           6350         0.8502            -99          3.848            -99
           6352         0.6813         0.8613            9.5        5.11888
           6363         0.5285            -99          2.082            -99
           6368          2.482            -99        0.08417            -99
           6381         0.7468            -99          2.722            -99
           6383          0.913          1.713          34.42        5.06434
           6385           1.97            -99          2.414            -99
           6386          1.522          2.302          14.65        5.05575
           6394         0.8526            -99          1.368            -99
           6395          1.963            -99        0.02879            -99
           6398         0.9819            -99          1.277            -99
           6401          0.549            -99          1.617            -99
           6403          1.305            -99          1.277            -99
           6406           5.47          10.47          8.197        7.14363
           6409         0.9403         1.1803          9.643          5.007
           6412          0.451            -99          1.078            -99
           6429         0.4111            -99          2.765            -99
           6438          0.504          0.564          6.661        5.01077
           6445          1.958            -99          1.794            -99
           6448         0.6334            -99      6.019e-05            -99
           6460           2.96            -99         0.6871            -99
           6464         0.8484         1.0484          8.458         5.1419
           6466         0.8618            -99       4.53e-05            -99
           6486           2.55            -99           2.48            -99
           6489          2.323          2.943          9.834        5.02656
           6509          2.387          3.307          13.02        5.07931
           6517          1.689          2.029          8.314         5.0004
           6519          1.394            -99          2.549            -99
           6522          1.249            -99          3.772            -99
           6537          1.571          6.571          18.42        7.44124
           6547           0.85           1.19          17.22        5.14022
           6548         0.8612            -99           3.01            -99
           6553           1.26            -99          2.045            -99
           6558          3.366            -99          3.394            -99
           6580         0.9353            -99              2            -99
           6592         0.7098            -99          3.305            -99
           6614          1.183            -99          1.284            -99
           6617         0.3776         0.3776          5.193        5.44535
           6620         0.8411            -99       4.78e-05            -99
           6629          1.936            -99          3.542            -99
           6634           1.24            -99          1.149            -99
           6638         0.8499            -99          1.369            -99
           6641         0.8524         0.9124          5.965        5.11136
           6643           2.18            -99          1.393            -99
           6650           1.78            -99          1.137            -99
           6662          1.013            -99           4.36            -99
           6665          0.936          1.536          24.23        5.06352
           6672          1.819            -99            1.3            -99
           6676          1.242          1.462          7.849        5.14631
           6677         0.8542            -99      4.606e-05            -99
           6693          0.834            -99          4.206            -99
           6694          0.851            -99          4.918            -99
           6695           1.45            -99          3.458            -99
           6700         0.5577         0.5577          5.111        5.32218
           6707          1.855            -99           2.33            -99
           6710         0.7837         1.3837          22.53        5.06592
           6712         0.8263            -99          0.438            -99
           6714          1.138          1.878          21.35        5.10871
           6724           2.03           2.53          9.131         5.0569
           6745          2.798            -99          1.472            -99
           6768           1.36           1.88          12.79        5.05486
           6770          1.345            -99          4.343            -99
           6775           1.44            -99          1.873            -99
           6778          1.955            -99          2.551            -99
           6782          0.151            -99          2.387            -99
           6787           1.17           1.69          13.21        5.01599
           6789         0.9743         1.2743          13.57        5.06013
           6790         0.3548            -99          4.307            -99
           6801          1.577            -99      6.149e-05            -99
           6820          2.439            -99          2.378            -99
           6827           0.97           0.97          5.361              0
           6828           3.12           3.98          7.517        5.00199
           6845          0.566          0.826          17.75        5.02913
           6856          1.942            -99         0.8427            -99
           6871           1.67            -99          2.633            -99
           6882         0.6406            -99          3.606            -99
           6887         0.8744            -99          1.882            -99
           6888          1.132            -99         0.9888            -99
           6891          2.701          6.241          23.27        5.00906
           6914          0.436            -99       3.19e-05            -99
           6917          1.933            -99          3.154            -99
           6922          1.141            -99         0.4206            -99
           6928           1.46            -99          2.418            -99
           6934           2.44           2.58          5.479        5.03011
           6944           1.43            -99          2.847            -99
           6945          0.801            -99          3.434            -99
           6950           2.97            -99          3.677            -99
           6963           2.28            -99          2.368            -99
           6969           2.42            -99          2.809            -99
           6973            1.3            -99          4.792            -99
           6977         0.4589         0.4589          5.129        5.05896
           6983         0.9349            -99          2.819            -99
           6984         0.4759         0.5559          7.602        5.00105
           7006         0.4535            -99          2.718            -99
           7008           1.93            -99          2.786            -99
           7009           1.77           2.53          16.55        5.08058
           7038           2.34            -99          3.076            -99
           7041         0.3758         0.5358          13.72        5.02482
           7045         0.8487         1.0887          9.262         5.1531
           7052          0.376          0.736          102.9        5.22829
           7053          2.414          3.534          13.24         5.0352
           7054              2              7          41.09        5.36724
           7063         0.4304            -99          1.674            -99
           7065         0.3668         0.5468          17.84        5.35663
           7079          1.292            -99          4.723            -99
           7092         0.8627            -99          0.519            -99
           7093           0.88            -99          2.196            -99
           7098          1.751            -99           1.82            -99
