#i_Bootstrap        CSFRD_Vmax_Bootstrap         CSFRD_Vbin_Bootstrap
#
         1                   0.0134695                   0.0125005
         2                   0.0134167                   0.0124217
         3                   0.0105048                  0.00868177
         4                   0.0115579                  0.00935588
         5                   0.0124522                   0.0114508
         6                   0.0122111                   0.0106842
         7                   0.0121093                   0.0110277
         8                    0.011068                   0.0103312
         9                    0.012018                    0.010888
        10                   0.0121001                   0.0109377
        11                   0.0145291                   0.0131398
        12                   0.0130944                   0.0112557
        13                   0.0138516                   0.0124729
        14                   0.0104406                  0.00908846
        15                    0.012913                    0.012224
        16                   0.0131082                   0.0113339
        17                   0.0130981                   0.0116493
        18                   0.0114907                  0.00968077
        19                  0.00940034                  0.00724026
        20                   0.0127065                   0.0107748
        21                    0.011559                  0.00955638
        22                   0.0131046                   0.0121421
        23                  0.00819489                  0.00609701
        24                  0.00930684                  0.00797246
        25                   0.0121366                  0.00980359
        26                   0.0109469                  0.00927977
        27                   0.0105438                   0.0081341
        28                   0.0109647                  0.00967217
        29                   0.0125156                   0.0111664
        30                   0.0110905                  0.00934387
        31                   0.0114312                   0.0102541
        32                   0.0109499                  0.00921399
        33                   0.0134214                   0.0125602
        34                   0.0109159                  0.00897175
        35                  0.00959901                  0.00766977
        36                   0.0107839                  0.00891163
        37                  0.00945386                  0.00816022
        38                    0.015205                   0.0141167
        39                   0.0100607                  0.00912004
        40                   0.0149032                   0.0140031
        41                   0.0121583                   0.0114138
        42                   0.0115543                  0.00985009
        43                   0.0108835                  0.00990539
        44                   0.0105159                  0.00910814
        45                   0.0122658                   0.0107415
        46                   0.0114295                   0.0098325
        47                  0.00971604                  0.00852113
        48                   0.0116467                   0.0111328
        49                   0.0129118                   0.0111553
        50                   0.0115002                   0.0097855
        51                   0.0149858                   0.0137188
        52                   0.0132221                   0.0117364
        53                   0.0128358                    0.011181
        54                  0.00965601                  0.00852971
        55                   0.0140983                   0.0124086
        56                   0.0125906                   0.0108123
        57                   0.0127031                   0.0113983
        58                   0.0119929                   0.0101491
        59                   0.0113409                  0.00990829
        60                   0.0131305                   0.0122162
        61                   0.0124449                   0.0108182
        62                   0.0107268                  0.00987912
        63                   0.0115249                  0.00913129
        64                   0.0125162                   0.0111279
        65                   0.0127721                   0.0111527
        66                   0.0120485                   0.0105934
        67                   0.0107828                  0.00877015
        68                   0.0139104                   0.0113426
        69                   0.0110806                  0.00909731
        70                   0.0125061                   0.0110597
        71                   0.0124379                    0.011512
        72                   0.0130286                   0.0115326
        73                  0.00958608                  0.00751428
        74                   0.0109224                  0.00947414
        75                   0.0113953                   0.0103307
        76                   0.0133338                   0.0115257
        77                   0.0125303                   0.0104475
        78                   0.0127225                    0.011427
        79                   0.0124802                   0.0104132
        80                   0.0105988                  0.00910894
        81                   0.0095668                  0.00823599
        82                   0.0119865                   0.0110397
        83                   0.0135812                   0.0123156
        84                   0.0114453                   0.0108736
        85                    0.009659                  0.00809964
        86                   0.0106605                  0.00865452
        87                   0.0143525                   0.0129781
        88                    0.012444                   0.0105302
        89                   0.0116628                   0.0108213
        90                   0.0113772                   0.0100102
        91                   0.0120882                   0.0110984
        92                    0.011121                  0.00957271
        93                   0.0130978                   0.0116787
        94                   0.0150886                   0.0139249
        95                    0.012611                   0.0115015
        96                   0.0121722                   0.0111108
        97                   0.0123791                   0.0104057
        98                   0.0137384                    0.012519
        99                   0.0100043                  0.00797104
       100                   0.0122327                   0.0107867
       101                   0.0127086                   0.0104368
       102                   0.0124356                   0.0108248
       103                  0.00903902                  0.00811074
       104                   0.0120148                   0.0105396
       105                   0.0127703                   0.0111079
       106                   0.0130424                   0.0106628
       107                   0.0118383                   0.0100167
       108                   0.0114498                  0.00940761
       109                   0.0101229                  0.00889794
       110                   0.0128951                   0.0113382
       111                   0.0126564                   0.0116799
       112                   0.0118137                   0.0105153
       113                   0.0109272                  0.00959274
       114                   0.0119735                   0.0106092
       115                   0.0124401                   0.0102389
       116                   0.0098246                  0.00941985
       117                   0.0146626                   0.0130996
       118                   0.0129911                   0.0115994
       119                   0.0118469                   0.0103558
       120                   0.0101481                  0.00852731
       121                   0.0103713                  0.00840336
       122                  0.00994097                  0.00892082
       123                   0.0115793                  0.00998422
       124                   0.0116613                   0.0104412
       125                   0.0109873                  0.00945638
       126                   0.0127205                   0.0101913
       127                   0.0119846                   0.0105738
       128                   0.0135831                   0.0114276
       129                   0.0129771                   0.0121548
       130                   0.0111112                  0.00968578
       131                   0.0113507                   0.0100559
       132                   0.0118656                   0.0103526
       133                   0.0105194                   0.0095269
       134                    0.011261                  0.00989279
       135                   0.0104556                  0.00907086
       136                   0.0105547                  0.00935673
       137                   0.0121424                   0.0109741
       138                   0.0130672                   0.0119685
       139                   0.0112943                   0.0106245
       140                    0.010055                  0.00791406
       141                   0.0120819                   0.0111066
       142                   0.0114441                   0.0098298
       143                   0.0117487                    0.010769
       144                   0.0145675                   0.0134679
       145                   0.0109255                  0.00995616
       146                   0.0120781                   0.0109374
       147                   0.0119766                   0.0109075
       148                   0.0139521                   0.0127837
       149                   0.0100422                  0.00837748
       150                   0.0118338                   0.0109121
       151                   0.0136614                   0.0125989
       152                    0.012377                   0.0108782
       153                  0.00866011                  0.00712441
       154                    0.012525                   0.0112271
       155                   0.0114607                   0.0109129
       156                   0.0109975                  0.00960535
       157                   0.0124453                   0.0111596
       158                  0.00972316                  0.00864562
       159                   0.0117803                   0.0110194
       160                   0.0109558                  0.00899326
       161                  0.00971204                  0.00796328
       162                   0.0103134                  0.00867549
       163                   0.0115191                   0.0102886
       164                   0.0138248                   0.0125446
       165                   0.0119721                   0.0105949
       166                   0.0112444                   0.0100614
       167                   0.0109679                  0.00908898
       168                   0.0132906                   0.0111134
       169                     0.01095                   0.0088124
       170                   0.0126586                   0.0116419
       171                   0.0144697                   0.0127312
       172                  0.00985078                  0.00880797
       173                   0.0119698                   0.0106708
       174                   0.0128004                   0.0118184
       175                   0.0124245                   0.0109811
       176                   0.0120941                   0.0107459
       177                   0.0107405                   0.0103222
       178                    0.011622                   0.0102898
       179                   0.0109241                  0.00923249
       180                   0.0107021                  0.00983912
       181                   0.0107474                  0.00971003
       182                   0.0123327                   0.0108257
       183                     0.01171                   0.0096009
       184                   0.0134103                   0.0120288
       185                   0.0123412                   0.0112315
       186                   0.0119474                   0.0106935
       187                   0.0105169                  0.00856845
       188                   0.0126654                   0.0102323
       189                   0.0120397                   0.0100309
       190                   0.0113913                   0.0102276
       191                   0.0114975                  0.00982058
       192                   0.0112604                  0.00996329
       193                   0.0121765                   0.0107415
       194                   0.0108832                  0.00947802
       195                   0.0108121                  0.00988517
       196                   0.0125035                   0.0113007
       197                   0.0101665                  0.00906652
       198                    0.011296                   0.0093969
       199                    0.012725                   0.0114346
       200                    0.012961                   0.0120084
       201                  0.00999706                  0.00775681
       202                   0.0112926                   0.0101319
       203                   0.0111183                  0.00972653
       204                   0.0111772                   0.0105772
       205                    0.012783                   0.0110426
       206                   0.0129874                   0.0107725
       207                   0.0109952                  0.00950969
       208                   0.0115135                  0.00929826
       209                   0.0141172                    0.012618
       210                   0.0120733                   0.0104809
       211                  0.00829731                   0.0068164
       212                   0.0124069                    0.010562
       213                   0.0108287                   0.0100663
       214                   0.0100317                  0.00930068
       215                   0.0117051                  0.00993914
       216                   0.0138491                   0.0122636
       217                   0.0107644                   0.0093719
       218                   0.0125499                   0.0102858
       219                   0.0113603                  0.00962042
       220                   0.0103301                  0.00892315
       221                   0.0155446                   0.0141173
       222                   0.0118711                   0.0103068
       223                   0.0114256                   0.0103833
       224                   0.0122994                   0.0109202
       225                   0.0121951                   0.0109525
       226                   0.0104451                    0.008802
       227                    0.010068                  0.00793524
       228                   0.0112294                  0.00964818
       229                  0.00977576                  0.00903994
       230                   0.0116624                   0.0102455
       231                    0.012267                   0.0109605
       232                   0.0111194                   0.0100034
       233                   0.0101218                   0.0083031
       234                   0.0141187                   0.0123391
       235                  0.00993795                  0.00857383
       236                   0.0113505                   0.0102882
       237                   0.0108238                  0.00929769
       238                   0.0118904                   0.0108647
       239                   0.0123453                   0.0108894
       240                   0.0130857                   0.0111825
       241                   0.0111193                  0.00808945
       242                   0.0111234                  0.00947141
       243                   0.0119307                   0.0103587
       244                   0.0129773                   0.0118334
       245                   0.0127609                   0.0119107
       246                   0.0146993                   0.0122515
       247                   0.0119408                  0.00968483
       248                   0.0128367                   0.0113416
       249                  0.00948963                   0.0088565
       250                   0.0112796                    0.010225
       251                   0.0115931                   0.0105462
       252                   0.0123656                   0.0117364
       253                   0.0152469                     0.01368
       254                   0.0116803                   0.0107756
       255                   0.0114185                  0.00951376
       256                   0.0122284                   0.0106461
       257                   0.0118366                  0.00992617
       258                   0.0121136                   0.0103289
       259                   0.0116147                  0.00892437
       260                   0.0125636                   0.0112292
       261                   0.0114961                   0.0106546
       262                   0.0108063                  0.00917596
       263                   0.0108252                  0.00902371
       264                    0.010512                  0.00912859
       265                   0.0113538                   0.0104476
       266                   0.0108047                  0.00917976
       267                   0.0138346                   0.0126932
       268                  0.00853653                  0.00694553
       269                  0.00929569                  0.00833122
       270                   0.0118003                  0.00966284
       271                   0.0119659                   0.0103794
       272                  0.00982055                  0.00837116
       273                   0.0123927                   0.0109701
       274                   0.0101037                   0.0083848
       275                   0.0137787                   0.0120674
       276                   0.0101541                  0.00894078
       277                   0.0138248                   0.0126732
       278                   0.0112768                  0.00948535
       279                   0.0117914                   0.0101125
       280                   0.0123312                   0.0104123
       281                   0.0100655                  0.00842309
       282                   0.0112448                   0.0102612
       283                   0.0108885                  0.00847997
       284                    0.011176                  0.00988619
       285                   0.0134127                   0.0124464
       286                   0.0100553                  0.00838865
       287                   0.0109549                  0.00932717
       288                  0.00991958                  0.00913026
       289                   0.0120509                   0.0111758
       290                  0.00985357                  0.00871875
       291                   0.0136764                   0.0126521
       292                   0.0127815                   0.0115259
       293                   0.0141264                    0.013076
       294                   0.0126103                   0.0117167
       295                   0.0122374                   0.0102342
       296                   0.0121078                   0.0100586
       297                   0.0123477                    0.010418
       298                   0.0104144                  0.00898019
       299                   0.0153969                    0.013689
       300                   0.0125312                   0.0114918
       301                   0.0111804                  0.00971301
       302                   0.0119719                   0.0106316
       303                   0.0122783                   0.0106405
       304                   0.0123592                   0.0118806
       305                   0.0112789                  0.00883316
       306                   0.0119985                  0.00992879
       307                   0.0102756                  0.00907659
       308                   0.0103094                   0.0085167
       309                   0.0123458                   0.0103176
       310                   0.0126081                   0.0104788
       311                   0.0107626                  0.00912956
       312                   0.0108323                  0.00878209
       313                   0.0104712                  0.00894807
       314                   0.0137483                   0.0116166
       315                   0.0104418                  0.00814166
       316                   0.0121013                   0.0107978
       317                    0.010227                  0.00887477
       318                   0.0111966                  0.00916092
       319                   0.0119369                   0.0102521
       320                   0.0112458                  0.00946027
       321                   0.0126951                   0.0118472
       322                   0.0117251                   0.0103682
       323                   0.0113203                   0.0102281
       324                   0.0116317                  0.00990935
       325                   0.0125967                   0.0110847
       326                  0.00985725                  0.00887871
       327                    0.012129                    0.011475
       328                   0.0097834                  0.00848317
       329                   0.0111946                  0.00863391
       330                   0.0124131                   0.0112518
       331                   0.0108643                   0.0085093
       332                   0.0107139                  0.00909838
       333                   0.0104066                  0.00860818
       334                   0.0111791                  0.00986095
       335                   0.0115421                   0.0101249
       336                   0.0122138                    0.010701
       337                   0.0126055                   0.0107304
       338                   0.0131133                   0.0117225
       339                   0.0109989                  0.00976264
       340                   0.0122849                   0.0110024
       341                    0.010374                  0.00851864
       342                   0.0106757                  0.00944848
       343                      0.0107                  0.00875267
       344                   0.0106717                  0.00945388
       345                   0.0123704                   0.0114141
       346                    0.011177                  0.00986478
       347                   0.0130425                    0.011292
       348                   0.0107948                  0.00903585
       349                   0.0111603                  0.00987466
       350                      0.0124                   0.0109781
       351                    0.011815                   0.0106924
       352                   0.0126605                   0.0115115
       353                   0.0113127                   0.0100964
       354                   0.0111307                   0.0101371
       355                   0.0125651                   0.0117983
       356                   0.0113455                    0.010163
       357                   0.0135719                   0.0115985
       358                   0.0112316                  0.00984531
       359                   0.0114641                  0.00962124
       360                  0.00979947                  0.00798256
       361                   0.0123126                   0.0114145
       362                    0.012484                   0.0109745
       363                   0.0142596                   0.0129492
       364                   0.0104749                  0.00884107
       365                   0.0107203                  0.00891087
       366                   0.0126714                    0.011346
       367                   0.0112778                  0.00908878
       368                   0.0130989                   0.0119291
       369                  0.00929224                  0.00803927
       370                   0.0128766                   0.0122706
       371                   0.0134757                   0.0123482
       372                   0.0122066                   0.0107755
       373                   0.0100393                   0.0089478
       374                   0.0122147                   0.0105651
       375                     0.01109                  0.00978061
       376                   0.0115796                  0.00960933
       377                   0.0119789                   0.0107434
       378                   0.0108669                  0.00985977
       379                   0.0121173                   0.0112631
       380                    0.013732                   0.0128145
       381                   0.0117808                   0.0101031
       382                   0.0102017                  0.00790204
       383                   0.0138801                   0.0121214
       384                   0.0129356                   0.0111325
       385                  0.00968361                  0.00785679
       386                   0.0113955                   0.0103353
       387                   0.0134235                   0.0123742
       388                   0.0111091                  0.00948326
       389                   0.0133753                   0.0123533
       390                   0.0126666                   0.0117183
       391                   0.0104995                  0.00929535
       392                   0.0116239                   0.0104248
       393                   0.0124985                   0.0115285
       394                   0.0119297                   0.0111879
       395                  0.00976395                  0.00896906
       396                   0.0102367                  0.00880418
       397                   0.0100978                  0.00836034
       398                   0.0121365                   0.0108337
       399                   0.0136635                   0.0129753
       400                   0.0118798                   0.0107572
       401                   0.0112009                  0.00965964
       402                   0.0097243                  0.00677565
       403                   0.0121305                   0.0101251
       404                    0.010195                  0.00852571
       405                   0.0131251                   0.0114466
       406                  0.00960559                  0.00836721
       407                   0.0120027                    0.010346
       408                   0.0117902                   0.0105508
       409                   0.0123599                   0.0116967
       410                   0.0140798                   0.0126214
       411                    0.011964                  0.00992492
       412                   0.0134379                    0.012367
       413                   0.0130296                   0.0116263
       414                  0.00950096                  0.00875269
       415                    0.009462                  0.00761811
       416                   0.0108754                  0.00962759
       417                   0.0106741                  0.00937738
       418                   0.0141049                    0.013114
       419                   0.0108816                  0.00923728
       420                   0.0143244                   0.0128179
       421                   0.0117071                   0.0103446
       422                     0.01193                   0.0107959
       423                   0.0114352                   0.0103541
       424                   0.0109847                  0.00890705
       425                   0.0129421                   0.0100728
       426                   0.0110042                  0.00936984
       427                   0.0092659                   0.0079769
       428                   0.0124147                   0.0110295
       429                   0.0107226                  0.00871187
       430                   0.0135804                   0.0126725
       431                   0.0108065                   0.0088557
       432                   0.0113612                  0.00982676
       433                   0.0119413                  0.00970896
       434                   0.0130487                   0.0118738
       435                   0.0142082                    0.012824
       436                   0.0110451                  0.00947116
       437                   0.0115236                   0.0103145
       438                   0.0121165                   0.0109508
       439                   0.0129953                   0.0123585
       440                   0.0130976                   0.0110381
       441                   0.0114223                  0.00872374
       442                  0.00995357                  0.00834452
       443                   0.0123577                   0.0104708
       444                   0.0114874                   0.0107609
       445                   0.0113002                   0.0102842
       446                   0.0117888                     0.01005
       447                   0.0110287                   0.0095537
       448                   0.0135056                   0.0127874
       449                   0.0131848                   0.0120318
       450                   0.0115048                   0.0095156
       451                   0.0121565                    0.009638
       452                   0.0111907                  0.00972725
       453                   0.0109778                  0.00987743
       454                   0.0115768                   0.0101043
       455                   0.0133731                   0.0114377
       456                   0.0122726                    0.011183
       457                   0.0119464                   0.0107612
       458                   0.0112196                   0.0096535
       459                   0.0111479                   0.0102669
       460                   0.0101438                  0.00791898
       461                   0.0110324                  0.00990772
       462                   0.0134695                   0.0122307
       463                   0.0123808                   0.0107861
       464                   0.0116624                   0.0104002
       465                   0.0110204                    0.010219
       466                   0.0110551                  0.00956255
       467                   0.0112397                  0.00964256
       468                   0.0119399                   0.0110572
       469                   0.0121261                  0.00946733
       470                   0.0121694                   0.0109338
       471                   0.0140157                   0.0125498
       472                   0.0111362                  0.00912622
       473                   0.0109958                   0.0100709
       474                   0.0140194                   0.0125744
       475                   0.0119261                  0.00990794
       476                   0.0127904                   0.0108822
       477                   0.0124251                   0.0105188
       478                   0.0104551                  0.00922513
       479                   0.0104105                  0.00807333
       480                   0.0109681                  0.00984852
       481                   0.0101579                  0.00900898
       482                   0.0108774                  0.00959497
       483                   0.0120481                   0.0106032
       484                    0.013713                   0.0128948
       485                   0.0114096                  0.00895473
       486                   0.0126526                   0.0100209
       487                   0.0119579                   0.0108087
       488                   0.0124319                   0.0107449
       489                       0.011                  0.00934311
       490                   0.0122788                   0.0110804
       491                   0.0126586                   0.0104189
       492                   0.0124097                   0.0104769
       493                   0.0111107                  0.00945726
       494                   0.0140121                   0.0109471
       495                   0.0121357                  0.00983924
       496                   0.0128373                   0.0115014
       497                   0.0125513                   0.0112896
       498                   0.0133376                   0.0114939
       499                   0.0113161                  0.00969972
       500                    0.011432                   0.0102541
       501                   0.0123611                    0.010979
       502                   0.0124067                   0.0109069
       503                   0.0107818                  0.00930454
       504                   0.0130158                   0.0110635
       505                   0.0114584                  0.00974412
       506                   0.0128113                   0.0116922
       507                   0.0104666                  0.00898315
       508                   0.0111158                  0.00959964
       509                   0.0104385                  0.00964089
       510                   0.0128919                    0.011738
       511                    0.011827                   0.0105898
       512                   0.0106831                   0.0093862
       513                   0.0133975                   0.0114216
       514                     0.01294                   0.0120395
       515                   0.0104422                  0.00882201
       516                   0.0116243                   0.0105356
       517                   0.0115226                  0.00955721
       518                   0.0117522                   0.0107336
       519                   0.0130533                   0.0106303
       520                   0.0134609                    0.012705
       521                   0.0112549                  0.00931592
       522                   0.0114794                   0.0103482
       523                    0.011477                   0.0101096
       524                   0.0117379                   0.0104316
       525                    0.010014                  0.00798549
       526                   0.0115362                   0.0102155
       527                   0.0140559                   0.0127673
       528                    0.012464                   0.0114369
       529                   0.0114668                  0.00992362
       530                  0.00968159                  0.00858458
       531                   0.0114599                    0.010148
       532                   0.0103355                  0.00921046
       533                   0.0134755                   0.0117099
       534                   0.0123749                     0.01067
       535                   0.0124135                    0.010516
       536                     0.01172                   0.0100787
       537                   0.0127114                   0.0111706
       538                   0.0133438                   0.0119697
       539                   0.0132988                     0.01105
       540                   0.0118057                   0.0108948
       541                   0.0119826                   0.0103026
