#i_Bootstrap        CSFRD_Vmax_Bootstrap         CSFRD_Vbin_Bootstrap
#
         1                   0.0312984                   0.0299283
         2                   0.0293511                   0.0267475
         3                   0.0342429                   0.0341333
         4                   0.0276508                   0.0275412
         5                   0.0219804                   0.0205347
         6                   0.0280037                   0.0276827
         7                   0.0274916                   0.0249969
         8                   0.0289939                   0.0265748
         9                   0.0364587                   0.0360287
        10                   0.0292055                   0.0253268
        11                   0.0247482                   0.0218019
        12                   0.0248138                   0.0244511
        13                   0.0250586                   0.0248471
        14                   0.0327236                   0.0324635
        15                   0.0296071                   0.0296071
        16                   0.0241664                   0.0229738
        17                   0.0239093                   0.0223477
        18                   0.0332043                    0.030566
        19                   0.0290184                   0.0275658
        20                   0.0377108                   0.0362242
        21                   0.0243273                   0.0228407
        22                   0.0227467                   0.0201092
        23                   0.0292644                   0.0268793
        24                   0.0272662                   0.0244365
        25                   0.0279619                   0.0243163
        26                   0.0296927                   0.0293916
        27                   0.0258007                   0.0244236
        28                   0.0265031                   0.0250164
        29                   0.0338885                   0.0322513
        30                   0.0303526                   0.0303526
        31                   0.0359356                   0.0356755
        32                   0.0328038                   0.0328038
        33                   0.0325922                   0.0311056
        34                    0.028882                   0.0276215
        35                   0.0244254                   0.0230483
        36                   0.0304914                   0.0304575
        37                   0.0286965                   0.0261609
        38                   0.0293961                   0.0281016
        39                   0.0315568                   0.0302207
        40                   0.0284117                    0.026918
        41                   0.0232065                    0.023097
        42                   0.0250335                     0.02489
        43                   0.0271818                   0.0258797
        44                   0.0384828                   0.0360977
        45                   0.0362785                   0.0346413
        46                   0.0272391                   0.0270615
        47                   0.0305124                   0.0292102
        48                   0.0373827                   0.0371303
        49                   0.0313378                   0.0310777
        50                    0.019666                   0.0180628
        51                   0.0230087                    0.021529
        52                   0.0234395                   0.0197522
        53                   0.0356309                   0.0354533
        54                   0.0257707                   0.0244685
        55                   0.0234117                   0.0220686
        56                    0.030909                   0.0293954
        57                   0.0225688                   0.0211571
        58                   0.0282557                    0.026844
        59                   0.0278466                   0.0264696
        60                   0.0220107                   0.0205996
        61                   0.0249909                   0.0225378
        62                   0.0260165                   0.0258659
        63                   0.0329022                   0.0315661
        64                   0.0280249                   0.0263947
        65                   0.0264738                   0.0248097
        66                   0.0324163                   0.0322388
        67                   0.0258443                   0.0257008
        68                   0.0250144                   0.0212931
        69                   0.0380171                   0.0368245
        70                   0.0359532                   0.0359193
        71                   0.0293758                   0.0279647
        72                   0.0270104                   0.0268669
        73                   0.0261785                   0.0258435
        74                   0.0291075                   0.0288204
        75                   0.0331082                    0.031772
        76                   0.0334408                   0.0307686
        77                   0.0268303                   0.0255281
        78                   0.0271023                   0.0255477
        79                   0.0331014                   0.0283312
        80                   0.0297628                   0.0282422
        81                   0.0245907                    0.023104
        82                   0.0192272                   0.0177745
        83                   0.0285653                   0.0272292
        84                   0.0285928                   0.0260232
        85                   0.0314993                   0.0299857
        86                   0.0324483                   0.0312558
        87                   0.0318564                   0.0317059
        88                   0.0261767                    0.022599
        89                   0.0281059                   0.0268793
        90                   0.0273936                   0.0258314
        91                   0.0329685                   0.0305494
        92                   0.0346423                   0.0345743
        93                   0.0300373                   0.0287768
        94                   0.0239585                   0.0213543
        95                   0.0354657                   0.0328691
        96                   0.0258155                   0.0232459
        97                   0.0244939                   0.0231918
        98                   0.0239126                   0.0211925
        99                   0.0288297                   0.0276032
       100                   0.0270009                   0.0257744
       101                   0.0275377                   0.0261946
       102                   0.0220241                   0.0206471
       103                      0.0267                   0.0240138
       104                   0.0268887                   0.0242435
       105                   0.0275187                   0.0259974
       106                    0.030767                   0.0294648
       107                   0.0242217                   0.0241877
       108                   0.0282995                   0.0269634
       109                   0.0277264                   0.0251907
       110                   0.0346834                   0.0309962
       111                    0.031748                   0.0290688
       112                   0.0239911                   0.0239232
       113                   0.0271336                    0.025613
       114                   0.0307759                   0.0291387
       115                   0.0293836                   0.0290555
       116                   0.0328775                   0.0291903
       117                   0.0260843                   0.0236652
       118                   0.0261636                   0.0249711
       119                    0.031101                   0.0275233
       120                   0.0284468                   0.0282276
       121                   0.0260935                   0.0224139
       122                   0.0261578                   0.0236632
       123                    0.025488                   0.0252348
       124                   0.0239012                   0.0200634
       125                    0.032225                   0.0320474
       126                    0.024551                   0.0231739
       127                   0.0230478                   0.0227537
       128                    0.032517                   0.0308868
       129                   0.0259222                   0.0244016
       130                   0.0242522                   0.0239581
       131                    0.023276                    0.022941
       132                   0.0336432                   0.0333491
       133                   0.0387041                   0.0374019
       134                    0.028987                   0.0274318
       135                   0.0419265                   0.0406244
       136                    0.028253                   0.0279589
       137                   0.0352969                   0.0339948
       138                   0.0259392                   0.0244935
       139                   0.0323734                   0.0308868
       140                   0.0254433                   0.0251146
       141                   0.0299073                    0.028352
       142                    0.022875                    0.022438
       143                   0.0278118                   0.0252831
       144                   0.0362365                   0.0347499
       145                   0.0231755                   0.0218394
       146                   0.0242588                   0.0226972
       147                    0.026719                   0.0240738
       148                   0.0350338                   0.0348493
       149                   0.0241986                    0.024055
       150                   0.0228154                   0.0212948
       151                   0.0417992                   0.0403535
       152                   0.0235879                   0.0235879
       153                   0.0247449                   0.0235184
       154                   0.0348308                   0.0323778
       155                   0.0405147                   0.0391446
       156                   0.0354651                   0.0353556
       157                   0.0267423                    0.026304
       158                   0.0288771                   0.0286586
       159                   0.0296589                   0.0281453
       160                   0.0312175                   0.0283878
       161                   0.0230291                    0.021618
       162                   0.0302779                   0.0297993
       163                   0.0366653                   0.0353369
       164                   0.0264434                   0.0211945
       165                   0.0248057                   0.0235791
       166                   0.0313055                   0.0298189
       167                   0.0239252                   0.0213626
       168                   0.0292222                   0.0266256
       169                   0.0256397                    0.024194
       170                   0.0316432                   0.0315753
       171                   0.0236286                   0.0223265
       172                   0.0271331                   0.0256875
       173                   0.0407312                    0.040512
       174                   0.0251886                   0.0236673
       175                   0.0276486                   0.0274301
       176                   0.0286296                   0.0283008
       177                    0.025865                   0.0251263
       178                   0.0258362                   0.0240555
       179                   0.0273678                   0.0269571
       180                   0.0340888                   0.0337947
       181                   0.0243967                   0.0241782
       182                    0.028525                   0.0271888
       183                   0.0249513                   0.0222791
       184                   0.0244335                   0.0230974
       185                   0.0287722                   0.0285267
