#      Type_SED        SAVEDid          lgSFR          msSFR          xfSFR          xeSFR           MassX
#
              0           2668        1.61752        1.73058          41.45          41.45           10.3
              0           2670       0.872156        1.14389           7.45          3.311          10.36
              0           2671        -1.1032      -0.693816        0.07885        0.04213          8.708
              1           2674        1.47261       0.884583          29.69          8.083          9.448
              0           2677        1.68169        1.74414          48.05          40.72          10.44
              0           2681        1.85473        1.12909          71.57          50.67          9.468
              0           2682       0.413132        1.01686          2.589          2.589           10.2
              0           2683        1.24993        2.13404          17.78          17.78          11.22
              0           2687      -0.750068       0.114276         0.1778         0.1778          9.598
              0           2697         2.3166        2.35737          207.3          84.84          10.93
              0           2705       0.646502        1.53593          4.431          4.431          10.67
              0           2715         1.4368        1.70358          27.34          14.44          10.81
              0           2716        1.34124        1.85755          21.94          21.62          10.64
              0           2720        0.71307        1.04258          5.165          2.735          10.03
              0           2722        1.85291        1.13021          71.27          51.09          9.708
              0           2725       0.893096        1.12727          7.818          7.818          10.19
              0           2728        1.83556        1.80111          68.48          27.05          11.05
             -1           2738        1.93616        2.15726          86.33          12.46          11.04
             -1           2739        1.36342        1.46745          23.09          4.826          10.75
              0           2740       0.824971        1.04211          6.683          6.683          10.19
              0           2741       0.945469        1.31729           8.82          7.501          10.56
             -1           2746        1.40943         1.4755          25.67          3.076          10.58
              0           2758       0.526727       0.641634          3.363          3.363          9.828
             -1           2767        1.07372        1.26271          11.85          2.044          10.23
              0           2769        1.47611        1.40664          29.93          29.93          9.938
              0           2776       -1.37397      -0.616131        0.04227        0.03189          8.828
              0           2778        1.75982        2.26519          57.52          29.62          11.13
              0           2785        1.16346        1.13112          14.57          14.57          9.908
              0           2794        1.88508       -84.8741          76.75          76.75            -99
              0           2805        1.51335        1.46782          32.61          32.61          9.958
              0           2806        1.75997        1.30612          57.54          26.25          10.03
              0           2813        1.38686        2.07237          24.37          24.37          11.04
              0           2818       -1.16839       -1.59186        0.06786        0.06785           7.77
              0           2822        1.59517        1.35027          39.37          22.69          10.25
             -1           2825       0.854852       0.871015          7.159          2.047          10.24
             -1           2831        1.30168        1.69179          20.03          5.528          10.41
              1           2841        1.08458     -0.0354636          12.15          1.328           9.27
              0           2856       0.749582       0.622746          5.618          2.666          9.818
              0           2870        1.11959        1.83652          13.17          13.17          10.87
              0           2874        1.10175        1.36897          12.64          12.64          10.22
              0           2877        1.36586        1.61069          23.22          11.75          10.66
              0           2878        1.39794        1.14849             25          2.143          10.36
              0           2880        1.32736        1.75961          21.25          21.25          10.48
              0           2884        1.12548        1.24278          13.35          13.35          10.19
              0           2888       0.270446       0.545364          1.864           1.62          9.768
              0           2890            -99        3.58978              0              0          13.59
              0           2893       0.973266         0.6846          9.403         0.2942          10.22
              0           2895        0.92371       0.669626          8.389          2.146          9.698
              0           2896        1.47159        1.57446          29.62          29.62          10.14
              0           2901        1.87996        2.64614          75.85             75          11.45
              0           2920       0.311542       0.764564          2.049          2.049          10.01
              0           2925        2.33945        2.85725          218.5          101.4          11.67
              0           2947      -0.214314       0.567891         0.6105         0.6105          10.03
              0           2957        1.37749         1.5198          23.85          23.85          10.18
              0           2973        1.37493         1.1308          23.71          19.12          9.918
             -1           2979       0.467312       0.369763          2.933         0.5965          9.438
              0           2992       0.984977        1.28599           9.66           9.66          10.22
              1           2994         2.3653        1.97508          231.9          18.81          10.72
              0           3001        1.67688        1.78788          47.52          33.63          10.88
             -1           3012        1.91619        1.86117          82.45           2.32          10.92
              0           3022        1.10992        1.28316          12.88           4.51          10.53
              0           3028        1.32305        1.86281          21.04          21.04          10.77
              0           3029       0.954773       0.740621          9.011          4.934          9.688
              0           3037       0.111263       0.453525          1.292         0.9935          9.928
              0           3039       -1.19668      -0.548361        0.06358        0.03825          8.868
             -1           3063      -0.529296      0.0607023         0.2956        0.07172          9.638
              0           3066        1.59528        1.75477          39.38          39.38          10.39
              0           3069        1.75846        1.53752          57.34          24.46          10.71
              0           3071       -1.50169       0.632785         0.0315         0.0315          10.42
              0           3074        1.51759        1.58343          32.93          32.93           10.2
              0           3075       0.468938        1.20082          2.944          1.793          10.76
              0           3078       0.783403        1.31592          6.073          6.073          10.41
              0           3081       0.822037       0.930068          6.638          3.021          10.21
              0           3083        1.61437        1.66484          41.15          19.74          10.72
              0           3084      -0.167811       0.120735         0.6795         0.5417          9.488
              0           3085       0.193681       0.264832          1.562          1.562          9.338
             -1           3087         1.6505        1.49455          44.72          2.622          10.89
              0           3089       -2.22113       -3.93088        0.00601        0.00601          4.798
              0           3093        1.24993        2.03579          17.78          17.78          10.93
              0           3099       0.795393       0.940013          6.243          6.243           9.96
              0           3101        1.33143       0.548044          21.45          12.74          9.438
             -1           3103        1.04297        1.12135          11.04          3.512          10.08
              0           3112       0.175802        1.05327          1.499          1.355          10.55
              0           3114        2.35603       -84.4679            227            227            -99
              0           3119        1.04454        1.49115          11.08          7.385          10.78
              0           3121       -1.04964       -1.60838         0.0892        0.04879           7.55
             -1           3125           1.79        1.65215          61.66          5.797          10.64
              0           3140        1.29645        1.47583          19.79          10.15          10.55
             -1           3143         1.1245        1.33178          13.32          3.293          9.988
             -1           3145       0.621384        1.00127          4.182        0.08787          10.78
              0           3165        1.72811        1.67126          53.47          53.47          10.28
              0           3171       0.197832       0.324907          1.577         0.9891          9.548
              0           3188        1.37144        1.59561          23.52          23.52          10.32
              0           3196      -0.504456        1.07899          0.313         0.1529          10.95
              0           3207         1.1364        1.25073          13.69          13.67          9.978
              0           3220        1.81345        1.91523          65.08          64.44          10.62
              0           3229       0.871573       0.739059           7.44          4.903          9.798
              0           3236        1.89104        1.88112          77.81          32.05          10.83
              0           3247        1.19618        1.50917          15.71          15.71          10.44
              0           3263         1.2403        1.56811          17.39          17.39          10.19
              0           3265       0.919601        1.46398           8.31           8.31          10.47
              0           3267        1.66969        1.33933          46.74          20.22          10.23
              0           3276        2.22298        2.58425          167.1          123.8           11.3
              0           3280      -0.104522       0.125051         0.7861         0.5077          9.448
              0           3281      -0.102153       0.393894         0.7904         0.4672          9.738
              0           3288          1.867        -84.726          73.62          73.62            -99
              0           3289        2.09202        2.63385          123.6          48.96          11.77
             -1           3296        1.98236        1.94824          96.02          15.64          10.91
             -1           3304         1.3948        1.89524          24.82          2.874          11.26
              0           3306       0.843233        2.05427           6.97           6.97          11.13
              0           3307        1.32777        1.58925          21.27          21.27           10.3
             -1           3310        1.76967        1.91336          58.84          16.66          10.82
              0           3316       -1.06885      -0.923878        0.08534        0.08534          8.198
              0           3326       -1.64685       -1.14871        0.02255        0.01099          7.968
              0           3332        1.27852        1.54124          18.99          9.201          10.64
              0           3337        1.08991        1.19004           12.3          4.153          10.42
              0           3347        1.08672        1.19003          12.21           5.92          10.46
              0           3349       -0.21254       0.168969          0.613         0.5708          9.438
              0           3355         1.2408        1.45415          17.41          14.56          10.23
              0           3358        1.83378        1.81112           68.2          67.87          10.45
              0           3367         1.4183        2.35267           26.2           26.2          11.23
              0           3376       0.500511      -0.113589          3.166           2.12          9.098
              0           3380      -0.276544       0.114805          0.529          0.529           9.56
              0           3393        1.82982        2.07258          67.58          66.55          10.81
              0           3401       0.777064        1.19919          5.985           2.81          10.43
              0           3403        1.08991        1.87722           12.3          6.492          11.14
              0           3413        1.47958        1.88714          30.17          30.17          10.61
              0           3417        2.39182        2.21732          246.5          234.8           11.1
              1           3429       0.599774      0.0908172          3.979          1.313          8.918
              0           3441       0.891203        1.28432          7.784          7.784          10.37
              0           3442        1.30428        1.16509          20.15          12.05          10.01
              0           3444       0.792952        0.94761          6.208           2.38          10.21
              0           3452        2.03703        2.04902          108.9          108.9           10.6
              0           3455        2.33122        2.31212          214.4          124.3          11.06
              0           3460        1.22608        1.39373          16.83          12.84          10.49
              0           3463        1.56027        2.04766          36.33          36.33          10.83
              0           3484        0.83187        1.14313           6.79          3.349          10.44
              0           3487       0.671543     -0.0623923          4.694          4.694          8.588
              0           3492       0.469969       0.683534          2.951          1.014          9.798
              0           3500        0.41514       0.657921          2.601          2.601          9.758
             -1           3526       0.271144       0.924393          1.867         0.3473          10.54
             -1           3527     0.00173371       0.372439          1.004         0.2073          9.718
              0           3532         3.8413        2.98047           6939           6090           11.7
              0           3535        2.04961        1.22528          112.1          56.92          9.568
             -1           3560        0.93862        1.27414          8.682          2.276          10.47
              0           3568       0.080987       0.367179          1.205          1.205          9.778
              0           3570       -0.10696       -0.12216         0.7817         0.5897          9.138
              1           3572         1.6219        1.12996          41.87          2.282          10.43
              0           3584       0.517196       0.903644           3.29          1.647          10.06
              0           3587         1.1232        0.71623          13.28          13.28          9.368
              0           3588      -0.203426       0.697719          0.626          0.626          10.14
              0           3595       0.762453        1.32204          5.787          5.787          10.47
              0           3620       0.206826        1.49387           1.61           1.61          10.83
              0           3626        1.03262       0.920443          10.78          4.811          10.08
             -1           3627        1.53058        1.99239          33.93           5.27          11.29
              0           3638       0.595055       0.836465          3.936          1.884          10.12
              0           3648        0.27462       0.508814          1.882           1.37          9.818
              0           3651         1.0976         1.4831          12.52          12.52          10.28
              0           3652        1.43759         1.3419          27.39          27.39          9.808
              0           3654        2.17955        2.08194          151.2          151.2          10.62
             -1           3658        1.12548        1.34877          13.35          3.874          10.74
              1           3661        2.73094        2.12549          538.2            132           10.6
              0           3668        1.66876        1.76501          46.64          23.75          11.17
              0           3676        1.55388        1.31569           35.8           19.6          9.858
              0           3677        1.59329        1.30559           39.2           39.2          9.758
              0           3679       0.670802       0.476245          4.686          1.156          9.908
              0           3680        1.43489        1.48179          27.22          21.44          10.26
              0           3686     0.00475116       0.373055          1.011          1.011          9.648
              0           3696       0.978591        1.36628          9.519          9.519          10.35
             -1           3699        1.95727        1.87658          90.63          29.84           10.5
              0           3703        1.64875        1.76864          44.54          44.54          10.47
              0           3704       0.622007        1.39068          4.188          4.188          10.66
              0           3709        1.88326        1.69699          76.43           57.4           10.3
             -1           3712        1.47857        1.45417           30.1          4.809          10.41
              0           3718        1.45682        1.67164          28.63          16.07          10.98
              0           3721       0.504607       0.788259          3.196          2.798          9.858
              0           3739     -0.0673741        0.26619         0.8563         0.8563          9.518
             -1           3742       0.638988       0.607915          4.355         0.5099          10.14
              0           3758        2.28307        2.43484          191.9           81.7           11.3
              0           3760      0.0390173      -0.296404          1.094          1.094          8.748
              0           3763      -0.494307        1.16593         0.3204         0.2925          11.02
              0           3769       0.870287        1.51257          7.418          7.336          10.29
             -1           3775       0.509068       0.566975          3.229          0.733          9.898
              0           3780        2.66764        1.62684          465.2          175.8          9.968
              0           3781        1.28398       0.860705          19.23          18.17          9.398
             -1           3792        2.25382        2.38031          179.4          26.02          11.23
             -1           3793        2.06296        1.96239          115.6          38.47          10.68
              0           3806       0.622214       0.447137           4.19           4.19           9.43
              0           3807       0.412629      0.0139842          2.586          1.486          9.128
              0           3811        1.64982         1.7948          44.65          14.97          10.58
              0           3812      -0.412289     -0.0360459          0.387         0.1792          9.468
              0           3813        1.51455        1.24238           32.7         0.9745          10.42
              1           3817        1.57542       0.916324          37.62          11.62          9.478
              0           3821        2.13513        2.48529          136.5          56.47           11.4
              0           3823       0.116608       0.472879          1.308          1.308          9.678
              0           3827        3.12385       -84.4742           1330           1330            -99
             -1           3836        2.13481        1.99118          136.4          9.172          10.71
              0           3849        1.47727        1.71857          30.01          28.88           10.5
              0           3870       0.924383       0.748395          8.402              0          10.51
              0           3880        1.05538        1.51605          11.36          11.36           10.5
              0           3882    -0.00886256       0.553291         0.9798         0.9798          9.838
              0           3883        0.93927        1.22869          8.695          3.662          10.64
             -1           3887        0.98304       0.848818          9.617          1.784          10.12
             -1           3888         1.1186        1.16652          13.14          1.422          10.33
              0           3894        1.37767        1.12096          23.86          23.86          9.678
              0           3901        1.55413         1.3324          35.82          25.31          10.08
              0           3902        1.64326        1.50062          43.98          43.98          10.08
             -1           3913       -1.37028       -1.31437        0.04263       0.009265          8.048
             -1           3914         1.2927        1.91265          19.62          3.878          11.42
             -1           3917       -1.33583      -0.469163        0.04615        0.01498          9.038
              0           3920       0.520745       0.640935          3.317          3.317          9.718
              0           3928        1.06707        1.53187          11.67          11.67          10.38
              0           3935       0.724358        0.96142          5.301          2.139          10.11
              0           3940        1.02572        1.38021          10.61          10.61          10.21
              0           3941        1.14364        1.26461          13.92          13.92          10.09
              0           3952    -0.00178427      0.0658717         0.9959         0.9959          9.228
              0           3954      -0.197432        1.00255         0.6347           0.59          10.58
             -1           3955        1.58024        1.79273          38.04          10.63          10.65
              0           3966        1.50866        1.56146          32.26          32.26          10.16
              0           3969       0.887449        1.45861          7.717          7.717          10.54
              0           3978       0.816506       0.804657          6.554          6.554          9.848
              0           3981      -0.279675       0.574019         0.5252         0.2105          10.27
              0           3991      -0.756466      -0.346131         0.1752         0.1752          9.098
              0           3996       0.481729       0.103935          3.032          1.983          9.118
              1           4004        2.77627        2.14236          597.4          4.602          10.63
              0           4012        1.35295        1.71666          22.54          22.54          10.27
             -1           4022       0.940964       0.800058          8.729          1.065          10.06
              0           4032       0.969975        1.35247          9.332          9.332           10.3
              0           4043       -1.25197       -1.66653        0.05598        0.03815          7.538
              0           4046      -0.511449       -1.39716          0.308          0.308          7.598
             -1           4048        1.14364         1.2752          13.92           4.16          10.54
             -1           4050        1.13386         1.0383          13.61         0.7276          10.26
              0           4056       0.994097        1.12819          9.865          9.865          10.16
             -1           4057        0.59073       0.957537          3.897          1.263          10.07
              0           4068       0.565848       0.911544           3.68          1.749          10.07
              0           4077        2.03302        2.37929          107.9          37.63          11.05
              0           4079        1.50133        1.46436          31.72          11.07          10.26
              0           4083        1.82164        2.16307          66.32          41.46          10.99
              0           4108        1.57565        1.32892          37.64          1.151          10.72
              0           4110       0.518119      0.0320697          3.297          2.279          9.008
              0           4111        1.42959        1.66539          26.89          26.89          10.26
              0           4116        1.84067        1.78408          69.29          69.29          10.43
             -1           4145        1.59934        1.72035          39.75          8.032          10.87
             -1           4149        1.63919        1.67103          43.57          8.848           10.5
              0           4189       0.596487        1.71204          3.949          3.949          11.06
             -1           4203        1.40654        1.59768           25.5          6.563          10.69
             -1           4211        1.09726        1.16482          12.51           1.76          10.61
             -1           4214        1.78951        1.64546          61.59          9.337          10.46
              1           4215        2.71692        1.72838          521.1              0          10.12
              1           4222        2.26741        1.82161          185.1          57.07          10.61
              0           4226       0.936212        1.03123          8.634          3.885          10.22
             -1           4235        1.12905        1.26879          13.46          1.375          10.78
              0           4239       0.478855      -0.170096          3.012          3.012          8.758
              0           4247       0.352761       0.414379          2.253          2.202          9.698
              0           4254        1.11826        1.51129          13.13          6.768          10.58
              0           4255       0.229426        1.34551          1.696           1.56          10.94
              0           4260       0.253822       0.807389          1.794         0.9845          9.938
              0           4266        2.08778        2.21036          122.4          52.21          11.11
              0           4267       0.186391        1.49056          1.536         0.8189          11.24
             -1           4268       0.933487       0.960391           8.58         0.2173          10.47
              0           4270        2.17435        2.24862          149.4          57.53          11.12
              0           4290        1.23426       0.943708          17.15           13.6          9.608
              0           4297        1.16047         1.1938          14.47           7.44          10.27
              0           4308        1.35583         1.4872          22.69          9.046          10.64
              0           4309        1.19312       0.888695           15.6          12.55          9.888
              1           4312        2.53173        1.80866          340.2          30.25          10.71
              0           4314        1.25744        1.09085          18.09          1.568          10.52
              0           4320        1.87367        1.98653          74.76          32.66          10.84
             -1           4321        1.26788        1.34696          18.53          2.681           10.4
              0           4322       0.518646        1.03524          3.301          3.301          10.07
              0           4325        2.51654       -84.4564          328.5          328.5            -99
              0           4344        1.22789        1.32199           16.9           16.9          9.998
              0           4362        1.50174        1.68732          31.75          23.13          10.66
              0           4363        1.96628        1.83974          92.53          62.16          10.55
              0           4367        0.23955        0.22994          1.736          1.736          9.348
              0           4371       0.713154        1.01051          5.166          4.579          10.15
              0           4379        1.75097        1.82916          56.36          46.65          10.55
              0           4389        1.13735       0.988169          13.72          13.72          9.748
              0           4404      -0.507659       0.233096         0.3107         0.2241          9.658
              0           4419       0.631647        0.70241          4.282          4.282           9.76
              0           4432        1.72876        1.57476          53.55          26.61          10.39
              0           4442        1.75189        1.80443          56.48          56.48          10.45
              0           4449        2.37858         2.6292          239.1          239.1          11.56
              0           4451        1.04415       0.833395          11.07          9.067          9.818
              0           4456        1.80794        2.11879          64.26          56.16          10.94
              0           4469        1.17173        0.98341          14.85          5.619          10.01
              0           4474       0.964778        1.15397          9.221          9.221          10.03
              0           4480        1.00561        2.20582          10.13          10.13          11.16
             -1           4486       0.640779        1.00136          4.373         0.5155           10.7
              0           4499      -0.118729       0.240778         0.7608         0.5746          9.658
              0           4500        2.21458         1.9723          163.9          13.26           10.5
              0           4503       0.709948        1.16335          5.128          2.003          10.28
              0           4504        1.05652       0.945793          11.39          11.03          10.02
              0           4520        1.38525        1.16292          24.28          24.28          9.938
              0           4528       0.732715       0.562468          5.404           0.74          9.868
              0           4531        1.58388        1.84441          38.36          15.35          10.67
              0           4537       0.380934       0.324164          2.404          1.754          9.488
              0           4542      -0.871924      -0.422527         0.1343         0.1343          8.958
              0           4546       0.652246       0.969739           4.49          2.666          10.09
              0           4550        1.74484        1.98825          55.57          55.57          10.63
              0           4558        1.47217        1.85171          29.66          20.87          10.71
              0           4563       0.629002       0.613997          4.256          1.507          9.738
              0           4564        1.60032        1.33389          39.84           18.5          10.27
              0           4575        1.06296        1.39992          11.56          3.869          10.16
             -1           4580        1.45864        1.64468          28.75           3.97          10.89
              0           4589        0.65696       0.542245          4.539          1.796          9.768
              0           4592        1.88451        1.34667          76.65          76.65          10.83
              0           4598       0.242293       0.468508          1.747          1.747          9.698
              1           4601        3.18554       0.139738           1533          468.2          8.108
              0           4603      -0.370794       -0.47176         0.4258         0.4258          8.398
             -1           4612        1.57136         1.6879          37.27          9.291          10.53
              1           4625        1.03019       0.392235          10.72         0.6341          9.818
              0           4627       0.346157       0.688072          2.219          1.312          9.928
              0           4633         1.1532        1.23287          14.23          6.496          10.33
             -1           4654        1.43473        1.61234          27.21         0.5635          10.73
             -1           4656        1.27692        1.12792          18.92          3.047          10.42
             -1           4663       0.279667       0.850752          1.904         0.3414          10.59
              0           4676      -0.253366       0.139123          0.558          0.558          9.498
              0           4681        1.39533        1.22488          24.85          24.85          9.728
              0           4694        1.58252        1.77836          38.24          32.63          10.47
              0           4701      -0.314348       0.140107         0.4849         0.3505          9.478
              0           4703        1.08243       0.686043          12.09          7.359          9.678
              0           4707       0.640779       0.854414          4.373          3.032          9.808
             -1           4722       0.600646       0.584891          3.987         0.8158          9.878
              0           4738       0.230193        1.19645          1.699          1.699          10.44
              0           4744        1.78233        1.65453          60.58          43.14          10.29
              0           4751       0.199755        1.40879          1.584          1.584          10.92
              0           4759       -1.35813      -0.612224        0.04384        0.04384          8.768
              0           4760        1.63739        1.64643          43.39          43.39          10.25
              0           4762        2.31281        2.09712          205.5          74.58          10.75
              0           4774        1.90526         2.3685           80.4          32.27          11.23
             -1           4777       0.393751       0.821693          2.476         0.4431          10.41
              0           4779        1.85114        2.17097          70.98          50.86             11
              0           4787        1.60498        1.93079          40.27          29.21          10.68
              0           4789        1.85163        1.83054          71.06          32.01          10.54
              0           4793      -0.360016      -0.452283         0.4365         0.4365          8.818
             -1           4799        1.67127        1.74258          46.91         0.7817          11.38
             -1           4804      -0.466101      -0.567584         0.3419        0.08481          8.818
              0           4806        1.48501        1.27181          30.55          30.55          10.38
              0           4815       0.896912        1.43717          7.887          7.887          10.36
             -1           4826        2.27898        2.49215          190.1          62.37           11.5
              0           4828     -0.0487596       0.537291         0.8938         0.8938           9.96
              1           4832      -0.838932       -2.16458         0.1449        0.04598          6.978
              0           4839         1.1784        1.18469          15.08          10.03          10.09
              0           4846       0.463744       0.998732          2.909         0.9871           10.5
              0           4847      -0.359519       0.314433          0.437          0.437          9.768
              0           4849        1.82892        1.13127          67.44          67.44          9.438
              0           4858       0.978409        1.70792          9.515          8.808           10.9
              0           4860        1.11959         1.5615          13.17          5.426          10.65
              1           4865        1.16346       -1.52609          14.57          2.934          7.058
              0           4868        1.84323        1.89705           69.7          47.65          10.69
             -1           4874          2.041         1.9314          109.9          23.49          10.67
              0           4887        1.32408        1.53536          21.09          21.09          10.31
              0           4888         1.5605        1.95906          36.35          17.99          11.09
              0           4891            -99      -0.252918              0              0          8.968
              0           4901        1.52737        1.55424          33.68           25.3          10.25
             -1           4905        1.43249        1.61417          27.07          5.742           10.7
             -1           4912       0.148603       0.575067          1.408         0.2122          9.968
              0           4916      -0.121708      0.0428511         0.7556         0.3063           9.35
             -1           4917         1.0461        1.06929          11.12          2.995          10.27
              1           4919        1.25237       0.872947          17.88          5.322          9.798
              0           4924        1.00775        1.10923          10.18          10.18          9.868
             -1           4937       0.580583        1.05275          3.807          0.644           10.6
              0           4945        1.70518        1.78712          50.72          19.64          10.63
             -1           4954        1.95703        2.16323          90.58          19.49          11.03
             -1           4955       0.392873       0.983708          2.471         0.4291           10.7
             -1           4974         1.4178        1.40544          26.17          4.578          10.64
             -1           4986        1.93298        2.02344           85.7          21.16          11.08
              0           4990        3.02078        2.07843           1049          359.8          10.56
              0           4991       -0.50948      0.0585725         0.3094         0.3094          9.488
             -1           4993        1.84874        2.62857          70.59          6.691          11.34
              0           4995        2.34928        2.41359          223.5          150.1          11.05
              0           4996       0.939918        0.86308          8.708          3.191          10.03
              0           4997        1.91281        1.84618          81.81          61.56           10.5
              0           4999        1.57955         1.3091          37.98          16.19          10.15
              0           5000        1.38453        1.18671          24.24           15.9          9.958
              0           5007        1.28035       0.939058          19.07         0.7734          10.24
              0           5010        1.16286          1.364          14.55          13.31          10.11
             -1           5012         1.8262        1.78117          67.02          2.854           10.7
              0           5016     -0.0131387        1.18817         0.9702         0.9702          10.75
             -1           5023         1.1186        1.29882          13.14         0.2905          11.18
              0           5026        2.02938        1.75025            107          35.75          10.26
             -1           5028        0.14145       0.899089          1.385         0.1995           10.7
              0           5029      -0.832092       0.156498         0.1472         0.1472          9.688
              0           5033       0.814847        1.24851          6.529          6.529          10.28
              0           5034        1.47611        1.40139          29.93          29.93          10.09
              0           5042        1.65792        1.60811          45.49          26.89          10.29
              0           5050            -99        3.38889              0              0          13.05
             -1           5055       0.964637        1.08564          9.218          1.529          10.55
              0           5057         1.5611        1.56846           36.4           36.4          10.22
              0           5064      0.0909631      -0.295223          1.233          1.233          9.028
             -1           5067        2.07225        1.92255          118.1          25.86          10.72
              0           5070       -1.97716       -3.84398        0.01054        0.01054          4.908
              0           5080       0.861952        1.15051          7.277          2.975          10.15
              1           5089         2.5731        1.92847          374.2          9.292          10.75
              0           5090        2.50813        2.50773          322.2          322.2          11.37
              0           5095       0.994845        1.37837          9.882          9.728          10.13
             -1           5097       0.756864         1.2216          5.713         0.7523          10.87
              0           5101       0.871164        1.15054          7.433          3.117          10.37
              0           5114        1.23528        1.51301          17.19          7.144          10.31
              0           5122        1.71079        1.61296          51.38          17.86          10.52
             -1           5125        1.15045        1.44592          14.14          2.848          10.47
              0           5129       0.371068       0.780212           2.35           2.35          9.938
             -1           5133        1.34301        1.38687          22.03          1.631          10.52
              0           5138       0.681332        1.65382          4.801          2.428          11.21
              0           5146        1.14829       0.398568          14.07          14.07          8.858
             -1           5147       0.570076       0.585211          3.716         0.7945          9.988
              0           5148        1.94552        2.13303          88.21          41.74          10.97
              0           5155        1.26788        1.50914          18.53          13.72          10.34
              1           5156         2.5731        1.95546          374.2          93.99          10.44
              0           5162       0.127105       0.629106           1.34           1.34          9.848
             -1           5168       0.677881        1.16558          4.763         0.5691          10.77
              0           5170       0.910944       0.705973          8.146          1.304          10.03
             -1           5171        2.13513        2.42979          136.5          38.61          11.16
              0           5177        1.94905        1.86315          88.93           31.2           10.7
              0           5185      0.0293838       0.521191           1.07         0.6926          9.798
              0           5187       0.936514       0.737905           8.64         0.7051          10.24
              0           5205      -0.795066       0.387494         0.1603        0.06281          10.14
              0           5206       0.605951         1.0641          4.036          4.032          10.29
              0           5211        2.54642        2.36558          351.9          168.3          11.12
              0           5215        2.61679        2.11723          413.8          154.9          10.95
              0           5218       0.916401        1.24811          8.249          8.162          10.35
              0           5225        1.49927        1.58862          31.57          14.12          10.37
              0           5238       0.975294        0.93037          9.447          4.683          10.12
              0           5242      -0.324863       0.684442         0.4733         0.4733          10.22
