#      Type_AGN        SAVEDid          radio         eradio          xfRad           xeRad
#
              0           4344        -0.1206          3.845       0.002655       0.002654
              0           4362          6.364          2.723       0.006193       0.003827
              0           4363          8.028          3.051       0.007723       0.004287
              0           4367       -0.07377          3.069       0.002175       0.002175
              0           4371          1.518          3.497       0.003455       0.003107
              0           4379          5.019          3.026       0.004599       0.003786
              0           4389        -0.1099           3.54       0.002881       0.002881
              0           4404          6.902          3.197       0.001434       0.001034
              0           4419          2.362          2.784       0.003127       0.003127
              0           4432          9.125          2.626       0.008724       0.003835
              0           4442          2.026          2.899       0.003118       0.003118
              0           4449         -126.3      1.276e+10        0.02492        0.02492
              0           4451          4.717          3.356       0.003789       0.002989
              0           4456          4.898          3.017         0.0049       0.004258
              0           4469          4.599          2.701       0.007242       0.002742
              0           4474       -0.09829          2.985       0.002074       0.002074
              0           4480       -0.09509          2.833       0.001674       0.001673
              0           4486          25.39          2.663        0.02587       0.002725
              0           4499          5.039          2.799       0.003281       0.002579
              0           4500          13.52          3.157       0.006157       0.000781
              0           4503          1.239          3.376       0.002636       0.001112
              0           4504          5.128          3.087       0.004977       0.004698
              0           4520          3.617          3.774       0.003919       0.003918
              0           4528          13.07          2.499       0.008971       0.001519
              0           4531           3.79          3.203       0.005167       0.002788
              0           4537          3.718            2.5       0.003182       0.002433
              0           4542           3.68          2.715       0.001341       0.001341
              0           4546       -0.09855          4.155       0.002874        0.00182
              0           4550          2.546          2.756       0.003029       0.003029
              0           4558          4.202          2.704        0.00464       0.003332
              0           4563          1.094          2.741       0.003433       0.001253
              0           4564          11.67          3.354        0.01074       0.004229
              0           4575        -0.1034          3.455       0.002045       0.000785
              0           4580          12.76          3.249        0.01422       0.002075
              0           4589          4.179           2.86       0.005688       0.002465
              0           4592         -112.8       1.14e+10         0.0953         0.0953
              0           4598           2.02          2.895        0.00218        0.00218
              0           4601          35.54          4.075        0.03497        0.00394
              1           4603          10.38           3.01      0.0003658      0.0003658
              0           4612          6.206          2.566       0.006195       0.002577
              0           4625          40.16          3.193        0.04015       0.002375
              0           4627         -0.114          3.892       0.002573       0.001606
              0           4633          2.289          2.815       0.005084       0.001863
              1           4654          39.05          3.565        0.01062        0.00022
              0           4656          18.43          2.869         0.0176       0.003155
              0           4663          16.26          2.852        0.01829       0.002885
              0           4676       -0.09258          3.202       0.002094       0.002094
              0           4681       -0.09388          2.638       0.001714       0.001714
              0           4694          4.113          2.383       0.003804       0.003282
              0           4701          1.852          3.458        0.00161       0.001219
              0           4703          5.885           2.68        0.00505       0.002453
              0           4707       -0.09587          2.848       0.001795       0.001269
              0           4722           11.1          2.726       0.006194        0.00144
              0           4738          2.155           2.68       0.001361       0.001361
              0           4744          5.981          2.893       0.004458        0.00282
              0           4751        -0.1118          3.423       0.002668       0.002668
              1           4759          9.294          2.763        0.00054        0.00054
              0           4760       -0.09786          3.145       0.002109       0.002109
              0           4762          12.91          3.481        0.01178       0.003994
              0           4774          8.749          3.009        0.00779        0.00339
              0           4777          9.293          3.028        0.01016       0.001819
              0           4779           6.52          3.291       0.005874       0.004057
              0           4787          4.389          2.638       0.004132       0.003195
              0           4789          7.421          2.497       0.007092       0.003338
              0           4793       -0.09665          2.974       0.002087       0.002087
              0           4799          87.18          3.641        0.08612       0.001435
              0           4804          11.12          3.223          0.004       0.000985
              0           4806          10.31           11.7        0.01044        0.01044
              0           4815       -0.09284          2.853       0.001918       0.001917
              0           4826          26.69          2.749        0.02664        0.00244
              0           4828           2.82          2.635       0.002748       0.002748
              0           4832          22.62          3.593        0.01372        0.00245
              0           4839            5.7           3.17       0.004433       0.002947
              0           4846          6.414           2.67       0.006475       0.002303
              0           4847          1.105          2.949       0.002092       0.002092
              0           4849       -0.09336          2.641       0.001936       0.001935
              0           4858          3.304          2.525       0.003047       0.002842
              0           4860          4.178          2.771       0.004157       0.001431
              0           4865          15.59          3.295        0.01361       0.002805
              0           4868          7.243          2.866       0.006948       0.004012
              0           4874          11.06          2.463        0.01121       0.002399
              0           4887       -0.09241          3.967       0.002426       0.002425
              0           4888          18.18          3.159        0.01311       0.006212
              0           4891       -0.09483          2.992      3.467e-14      3.467e-14
              0           4901          4.909          2.924       0.003507       0.002466
              0           4905          8.498           2.87       0.008961       0.002119
              0           4912          9.766          3.216       0.003185      0.0005355
              0           4916          6.302          2.805       0.002501       0.001014
              0           4917          9.968          2.848        0.00802       0.002381
              0           4919          2.578          2.764       0.007054       0.002102
              0           4924        -0.1162          3.048       0.002245       0.002245
              0           4937          9.094          2.893       0.009709       0.001781
              0           4945           7.04          3.274       0.007499       0.003531
              0           4954          9.675          2.763        0.01036       0.002739
              0           4955          15.45          2.669         0.0165       0.002865
              0           4974          16.87          3.071         0.0158       0.003235
              0           4986          19.01          2.731        0.01952       0.002685
              0           4990          23.17          2.362        0.02276       0.002155
              0           4991       -0.09275          2.969       0.001886       0.001886
              0           4993          2.836            2.7       0.002717       0.000439
              0           4995          6.555          2.594       0.006759       0.003381
              0           4996          6.236          2.508       0.006713       0.002663
              0           4997          6.156          2.954       0.005721       0.003963
              0           4999          7.932          2.918       0.008485       0.003615
              0           5000          5.037           2.98       0.004085       0.002684
              0           5007          24.79           2.94         0.0221       0.000905
              0           5010          6.452           2.96        0.00237       0.002186
              1           5012           23.3          3.122        0.01329        0.00057
              0           5016           2.36          2.682       0.002561       0.002561
              0           5023          158.5          6.957          0.151         0.0016
              0           5026          6.373          2.594        0.00573       0.001914
              0           5028          18.01          2.742        0.01922        0.00253
              0           5029       -0.09319          2.808       0.001247       0.001247
              0           5033        -0.1015          3.073       0.002159       0.002159
              0           5034          3.932          3.219       0.003239       0.003238
              0           5042           5.67           2.37       0.005032       0.003059
              0           5050          2.223          2.675      1.548e-14      1.548e-14
              0           5055           16.5          3.033         0.0164        0.00303
              0           5057          2.358          3.151       0.002877       0.002877
              0           5064          2.528          3.695        0.00399       0.003989
              0           5067          15.09          2.681        0.01367       0.002405
              0           5070        -0.0918          2.661      0.0008925      0.0008925
              0           5080         0.2583          2.887       0.002693       0.001159
              0           5089          47.67           3.08        0.04928       0.001225
              0           5090         -111.8      1.129e+10        0.02261        0.02261
              0           5095         -0.097          2.745       0.001624       0.001601
              0           5097          20.89          3.118        0.01888        0.00211
              0           5101          4.348          2.786       0.005304       0.002372
              0           5114           1.27          2.887       0.002728       0.001186
              0           5122          10.15           2.88        0.00978        0.00324
              0           5125          4.442          2.847       0.004459       0.001009
              0           5129       -0.09163          2.788       0.001629       0.001629
              0           5133          7.444          2.856       0.009561       0.000799
              0           5138          6.787          3.363       0.006933       0.003667
              0           5146       -0.09284          2.868       0.002069       0.002069
              0           5147          11.58          2.959       0.008776       0.001924
              0           5148          9.998          2.493       0.009095       0.002735
              0           5155          2.602          2.706       0.003383       0.002604
              0           5156          13.59          2.808        0.01312        0.00138
              0           5162           3.13          2.777       0.001647       0.001647
              0           5168           17.8          2.747        0.01373        0.00133
              0           5170          16.27          3.286        0.01259        0.00235
              0           5171          10.59          2.696        0.00841        0.00164
              0           5177          12.69           3.03        0.01231       0.003763
              0           5185       -0.09526          2.789       0.001679        0.00113
              0           5187           30.4          2.591        0.03002       0.002455
              0           5205          3.868          2.375       0.006263       0.002454
              0           5206          3.157          2.618       0.002269       0.002266
              0           5211          19.46          2.582        0.01927        0.00299
              0           5215          46.38          4.325         0.0461         0.0038
              0           5218          4.374          2.854       0.003586       0.003551
              0           5225          1.009           2.99       0.003797       0.001672
              0           5238          6.151          3.435       0.007397       0.003842
              0           5242          0.836          2.472       0.002082       0.002082
              0           5245       -0.09855          3.047       0.002323       0.002322
              0           5255          0.346          2.615       0.002507       0.002145
              0           5256          6.438          2.688       0.005945       0.003575
              0           5258          2.227          2.617       0.003702       0.000906
              0           5265          14.04          3.424        0.01304       0.003959
              0           5270          17.46          2.675        0.01679       0.001605
              0           5273          5.171          2.893       0.003812        0.00051
              0           5293       -0.09596          2.867       0.004799       0.001137
              0           5296          8.516          2.649       0.008216       0.004284
              0           5309          5.589          2.883        0.00447       0.003378
              0           5321           25.9          2.917        0.02654       0.003235
              0           5325          37.53          3.377        0.03855       0.002655
              0           5329          4.175          2.881       0.003046       0.002559
              0           5337           20.2          3.559         0.0196       0.004455
              0           5342       -0.09197          3.573       0.005112       0.001694
              0           5346           59.7          2.828        0.05532       0.000445
              0           5347          14.61          2.434        0.01255        0.00094
              0           5348          23.68          2.785        0.02384       0.002735
              0           5350          4.385          3.467       0.004712       0.002709
              0           5358         0.8174          2.619       0.005742       0.003061
              0           5359          0.148          2.796        0.00143        0.00143
              0           5363          12.07          2.774       0.008718       0.001227
              0           5366           5.04          3.154       0.004626       0.003837
              0           5371          3.003          2.426       0.002886       0.002886
              0           5372       -0.09431          2.542       0.002025      0.0008705
              0           5374          1.372          2.852       0.002151       0.002151
              0           5375          7.581          2.469       0.007039       0.003511
              0           5382          1.061          3.095       0.002739       0.002739
              0           5395          9.452          2.646       0.008764       0.003166
              0           5402          7.728          3.329       0.002873       0.001607
              0           5411         0.8754          3.423       0.004478        0.00163
              0           5424          8.492          2.421       0.007571       0.002669
              0           5426          9.504           2.64       0.009542       0.002748
              0           5427          3.683            2.6       0.003296       0.001097
              0           5435          5.477          3.633       0.005273       0.005177
              0           5438          8.964          2.767        0.01031       0.002766
              0           5446          6.909          3.641       0.006184       0.004686
              0           5450          6.384          14.65        0.00799        0.00799
              0           5459       -0.09422          3.146       0.001231        0.00012
              0           5464        -0.1017            4.2        0.00287       0.002869
              0           5484          3.232          2.982       0.003605       0.003604
              0           5509         0.9603          2.751       0.001607      0.0008707
              0           5512          20.88          2.692        0.01964       0.002485
              0           5515          12.17          3.142       0.009518       0.001882
              0           5518        -0.1219          3.771       0.002759       0.002758
              1           5520           95.6          3.007        0.02574          5e-05
              0           5523          4.013          2.634       0.002411      0.0003915
              0           5526          11.52          2.737        0.01284       0.002947
              0           5529          3.903          3.271       0.004108       0.004107
              0           5530          28.18          3.648        0.02464       0.002205
              0           5531          10.56           2.72        0.00327       0.000145
              0           5537       -0.09119          3.116       0.001332       0.001332
              0           5543          10.42          2.523        0.00985      0.0005305
              0           5545           8.32          2.709       0.007121       0.002636
              0           5552          7.078          3.688       0.006039        0.00428
              0           5588          11.04          2.583        0.01085       0.003495
              0           5590         0.5057           2.64       0.001927       0.001905
              0           5604          11.22          3.196       0.009979       0.003731
              0           5612          1.297          3.042       0.001676         0.0016
              0           5620          1.747          2.711       0.002678       0.002677
              0           5627          11.82          3.117       0.008722       0.001718
              0           5634          6.671           3.36        0.00645        0.00486
              0           5647       -0.09474           2.78       0.001918      0.0009259
              0           5650          10.66          2.722       0.004842      0.0009055
              0           5655        -0.1237          5.296       0.003483       0.003483
              0           5664          6.924          2.724      0.0002984       0.000284
              0           5668          6.642          2.861        0.00617       0.003642
              0           5671       -0.09431          2.948       0.001795       0.001795
              0           5672          6.874          2.595       0.006465       0.003266
              0           5675          2.576          2.385       0.005272       0.001364
              0           5682          5.373          2.965       0.003074       0.002234
              0           5685          5.096           3.15        0.00298        0.00298
              0           5686          13.76          3.508       0.004355       0.000687
              0           5691          6.179          2.635       0.005545       0.003921
              0           5692            2.4          2.604       0.004658       0.002192
              0           5705          1.061          3.404       0.005103       0.001755
              0           5710          6.463          2.832       0.004832       0.002407
              0           5712          10.27          2.618       0.006124       0.001224
              0           5726          3.821          2.634         0.0038       0.003685
              0           5730          77.37          2.722        0.07739       0.000755
              0           5735           11.6          3.475        0.01006       0.005008
              0           5744           -110      1.111e+10        0.00573        0.00573
              0           5747          15.17          2.983        0.01425       0.005055
              0           5766          15.02          2.741        0.01436        0.00347
              0           5770          1.884          2.823       0.001858      0.0009818
              0           5779       -0.09284           2.89      3.564e-14      3.564e-14
              0           5789         -0.105          3.005       0.002179       0.002179
              0           5797          12.49          2.855        0.01287        0.00273
              0           5799          5.579           2.81       0.004234       0.002939
              0           5801         0.6613          2.512       0.004751       0.001775
              0           5802          8.291           2.69       0.007671       0.003359
              0           5805          4.393          2.674       0.002981       0.001111
              0           5809        -0.1169          3.282       0.002735       0.002735
              0           5814          6.065          2.552       0.005794       0.003022
              0           5816          3.879          2.562       0.003127       0.002387
              0           5822          19.07          3.484        0.02264        0.00367
              0           5829          10.22          2.814       0.004287       0.000501
              0           5830       -0.09855          2.976       0.001845       0.001845
              0           5835         0.3535          3.096       0.002139       0.002139
              0           5836           14.4          3.037        0.01318       0.003321
              0           5837          9.475          3.346        0.01059       0.002987
              0           5841         0.7881          2.768        0.00189        0.00189
              0           5847         0.5648          3.277       0.002313       0.002312
              0           5849          18.24          3.749        0.01738        0.00451
              0           5853          8.619          2.729        0.01179       0.002519
              0           5862       -0.09249          2.973       0.001518       0.001518
              0           5869          7.536          2.398       0.005557       0.001524
              0           5879          30.13          2.819        0.02983        0.00159
              0           5880          1.661          2.561       0.002537       0.002537
              0           5882           9.78          2.851        0.00579       0.001445
              0           5898          11.71          2.548        0.01074       0.004231
              0           5907          3.612          3.269       0.006557       0.001392
              0           5916          8.055          2.428        0.00764        0.00288
              0           5917         0.2652          2.539       0.003167       0.001517
              0           5921          4.131          2.972       0.004106       0.004072
              0           5922          5.523          2.747       0.005378       0.004001
              0           5925          5.334          2.792       0.003535       0.001576
              0           5941          2.012          2.701       0.002693       0.002692
              0           5966          2.752           2.77       0.001542      0.0007287
              0           5969          12.47          3.413        0.00416      0.0007625
              0           5974          10.77           2.35        0.01067       0.003216
              0           5976       -0.09093          4.116       0.003139       0.003139
              0           5977          8.171          2.839       0.007686       0.003744
              0           5982         0.1991          3.243       0.005816      0.0002945
              0           5997       -0.09033          2.497       0.001174       0.001174
              0           6000       -0.09284          2.898       0.002009       0.002008
              0           6003          6.281           2.82       0.005808       0.003712
              0           6005          77.09          2.813        0.07326       0.000325
              0           6006          16.84          3.552        0.01668       0.004605
              0           6011          5.755          2.722       0.002874       0.001277
              0           6012          11.38          2.796        0.01119       0.001368
              0           6015          9.194          3.155       0.005444       0.002103
              0           6025       -0.09968          2.909      0.0009305      0.0009305
              0           6037          10.68          2.567       0.007597       0.003443
              0           6061          81.24          2.461        0.08125       0.000725
              0           6065          9.436          2.696       0.009002       0.002239
              0           6072       -0.09648          2.957       0.001669       0.001669
              0           6073          7.055          2.798       0.008205       0.003395
              0           6075         -106.4      1.074e+10      0.0001856      0.0001856
              0           6078       -0.09102          2.575       0.002515       0.001092
              0           6081          9.298          2.602       0.002592       0.001007
              0           6084          48.65           3.11        0.04874       0.001555
              0           6085          15.64          3.237        0.01696        0.00318
              0           6090          46.99          2.532        0.04574       0.001105
              0           6091          8.296          2.701       0.007861        0.00356
              0           6092          3.396          2.796       0.005184        0.00271
              0           6094          1.088           2.61       0.006879       0.001243
              0           6096          9.891          2.419        0.00966         0.0031
              0           6102          4.048          3.203       0.002046       0.000721
              0           6107          3.116          2.441       0.003982       0.002095
              0           6110         0.7457          2.769       0.001887       0.001197
              0           6114       -0.09041          2.714       0.002769       0.002022
              0           6121          5.481           3.23       0.006708       0.002387
              0           6127         0.6554          3.052       0.002173       0.002173
              0           6141       -0.09881          3.164       0.002072       0.002072
              0           6147          5.274          3.616       0.005152       0.005037
              0           6151        0.06375          2.411       0.001741       0.001741
              0           6152       -0.09137          2.599       0.001797       0.001797
              0           6155          4.875          2.543       0.003185       0.001948
              0           6156          3.373          2.782       0.002672       0.001757
              0           6158         0.2943          2.613       0.001982       0.001982
              0           6166       -0.09448          3.056       0.001878       0.001878
              1           6186          18.98          2.495        0.00998        0.00042
              0           6197          1.531          4.002       0.003476       0.003476
              0           6216         0.3321          2.764       0.001786       0.001786
              0           6221          2.645          3.088       0.004134       0.002513
              0           6233          2.375          2.479       0.002795       0.002795
              0           6242       -0.09258           2.79        0.00243       0.000909
              0           6245          4.838          2.683       0.004566       0.003941
              0           6249          8.557          3.361        0.00784         0.0043
              0           6251          14.16          3.591        0.01302       0.002765
              0           6256          4.144          3.029       0.003864       0.000895
              0           6262          2.146          2.715      0.0001951      0.0001951
              0           6265          28.62          3.461         0.0286       0.003015
              1           6287          90.66          2.565        0.08225        8.5e-05
              0           6289       -0.08989          2.995       0.002154       0.002153
              0           6290          4.651          2.315        0.00507      0.0007685
              0           6292       -0.08998          2.715        0.00146       0.001459
              0           6296          55.89          2.955        0.05472       0.001425
              0           6308          30.82          3.076        0.03262       0.001035
              0           6311          7.705          2.644       0.004289       0.001562
              0           6315          5.958          2.848       0.002345      0.0006675
              0           6319       -0.09033           2.71       0.002392       0.001584
              0           6324          2.595          2.892       0.003133       0.003132
              0           6329          18.18          3.612       0.008078      0.0007595
              0           6330          4.527          3.565       0.005381       0.002841
              1           6332          30.96          4.047       0.006355       0.000634
              0           6333          28.42          2.475        0.02817       0.002295
              0           6350          12.38          3.763       0.006407       0.001203
              0           6352          24.24          3.023        0.02067        0.00525
              0           6363         0.4829          3.634       0.002578       0.002578
              0           6368          3.679          2.534       0.003524       0.003512
              0           6381       -0.08972          2.632         0.0014         0.0014
              0           6383          43.27          2.334        0.04229       0.001065
              0           6385          8.789          2.781       0.006549       0.001543
              0           6386          32.64          2.859        0.03278        0.00258
              0           6394           3.16          2.532        0.00476       0.002327
              0           6395          2.479          2.521       0.003141       0.001284
              0           6398          2.293          2.914       0.002806       0.002805
              0           6401          6.778          3.136       0.003845       0.001109
              0           6403          8.079           3.21       0.003456       0.000806
              0           6406          23.51          3.168        0.02346       0.000985
              0           6409          11.97          2.777        0.01155       0.003572
              0           6412       -0.09968          2.831       0.001176       0.001176
              0           6429          9.309          16.19        0.01657        0.01657
              0           6438          4.819          2.456        0.00511       0.002287
              0           6445           9.81          2.898       0.003601        0.00043
              0           6448          6.581          2.924        0.00203      0.0007495
              0           6460          7.774          3.445       0.006919       0.004311
              0           6464          28.89          2.853        0.02903        0.00246
              0           6466          1.938          2.359       0.002087       0.002087
              0           6486          9.834          2.951       0.004304       0.002365
              0           6489          26.58          3.299        0.02678       0.002395
              0           6509          22.01          4.422        0.02111       0.005425
              0           6517           5.26          2.866        0.00696       0.002236
              0           6519          2.591          2.905       0.002635       0.002634
              0           6522          3.245          3.166       0.002539       0.002539
              1           6537          39.94          2.851        0.02145        0.00272
              0           6547          14.77          2.866        0.01503        0.00336
              0           6548         0.2139          3.031       0.001499       0.001499
              0           6553          2.321          3.612       0.003756       0.003755
              0           6558          18.87          2.686        0.01899        0.00274
              0           6580          12.63          3.006        0.01138       0.003049
              0           6592          4.629          3.017       0.004048       0.003938
              0           6614          6.069          3.016       0.004621       0.003223
              0           6617          15.15          3.116        0.01525        0.00358
              0           6620           1.41          2.619       0.002325       0.002325
              0           6629          2.396          3.063       0.003152       0.002133
              0           6634          2.691          3.147       0.002629       0.002628
              0           6638          4.462           2.77        0.00239       0.002246
              0           6641          8.573          2.988       0.008418       0.002862
              0           6643           4.06          3.278       0.003302       0.003302
              0           6650          7.631          2.681       0.007044       0.003857
              0           6662          7.843          2.551        0.00735       0.001762
              0           6665          26.43           2.41        0.02633       0.002455
              0           6672          6.685          3.282        0.00734       0.002508
              0           6676          2.253          2.686       0.004767       0.002208
              0           6677       -0.08981          2.586       0.001825       0.001825
              0           6693          5.579          2.813       0.004461       0.003313
              0           6694          1.906          2.323       0.003963       0.002284
              0           6695           2.94          2.615       0.002109       0.002109
              0           6700          4.051          2.724       0.002985       0.002367
              0           6707          3.463          3.284       0.004135       0.003452
              0           6710           26.9          2.284         0.0268       0.001275
              1           6712          11.44          2.484       0.001169      0.0006021
              0           6714          48.68          2.935        0.04848       0.002045
              0           6724          19.81          3.124        0.01989       0.003105
              0           6745        -0.1015          3.014        0.00182       0.001819
              0           6768          7.965          4.117       0.009435       0.004725
              0           6770          7.102          2.759       0.006446        0.00165
              0           6775          3.563            2.5       0.003257       0.003245
              0           6778          25.56          2.711        0.02301        0.00214
              0           6782          11.12          2.435        0.01055        0.00054
              0           6787          34.53          3.188        0.03467        0.00288
              0           6789          14.82          3.255        0.01425       0.002735
              0           6790          1.748          3.786       0.002369       0.002369
              0           6801           7.57          2.577       0.005925       0.002873
              0           6820          3.479           2.35       0.003505       0.003308
              0           6827          10.34          2.877       0.007641       0.001736
              0           6828          31.18          3.086        0.03046       0.002555
              0           6845             21          3.147        0.01577       0.000845
              0           6856           1.41          2.718       0.002798       0.002117
              0           6871        -0.1286          4.505       0.003303       0.003302
              0           6882          5.891          2.901       0.004197       0.002312
              0           6887       -0.08946          2.324       0.001897       0.001897
              0           6888          1.232          2.551       0.002161       0.002161
              0           6891          75.35          2.842         0.0753        0.00079
              1           6914          46.17          2.628        0.02414       0.000125
              0           6917         0.4896          2.955       0.002073       0.001674
              0           6922          4.352          2.793       0.004113        0.00271
              0           6928        -0.1276           3.83       0.002706       0.002706
              0           6934           6.58          2.608       0.005958       0.003295
              0           6944          2.384          3.787       0.003908       0.003908
              0           6945          2.746          2.932       0.002198       0.002198
              0           6950          9.621          2.525       0.008355       0.002225
              0           6963           4.38          3.879       0.004583       0.004582
              0           6969          1.763           2.74       0.002505       0.002504
              0           6973          8.499          2.807       0.008253       0.003937
              1           6977          35.21          3.079        0.02315        0.00035
              0           6983          3.642          2.636       0.003622       0.002319
              0           6984          3.883          2.592       0.005687       0.002473
              0           7006          5.254          2.948       0.001862       0.001487
              0           7008          2.963          3.617       0.004101         0.0041
              0           7009          23.52          2.939        0.02265        0.00201
              0           7038          5.917          2.978       0.005491       0.004072
              1           7041          25.16          2.712        0.01365        0.00033
              0           7045             11          2.932        0.01039       0.003477
              0           7052         -116.7      1.179e+10         0.1354        0.06156
              0           7053          13.88          2.752        0.01376        0.00226
              0           7054         -109.4      1.105e+10         0.0479        0.03512
              0           7063        -0.1213          3.652       0.002677       0.002676
              0           7065          2.261          2.472       0.002694       0.002693
              0           7079          8.248          2.654       0.006958       0.002051
              0           7092          3.184          2.508       0.001956      0.0007885
              0           7093       -0.09215          2.624       0.001846       0.001846
              0           7098        -0.1277          4.251       0.002804       0.002804
              0           7099          20.69          3.131        0.02023       0.003535
              0           7101       -0.08963          3.052       0.002338       0.002338
              0           7107          2.813          3.343       0.002069       0.001117
              0           7114          10.59          2.532        0.01023       0.003194
              0           7131       -0.08877          2.541       0.001743       0.001742
              0           7132           8.39          2.783       0.002693      0.0009465
              0           7140        -0.1072          3.015       0.001586       0.000372
              0           7143          1.507          3.273       0.001346       0.001345
              0           7145          1.172           2.68       0.004201      0.0009505
              0           7149       -0.09041          2.766       0.003598       0.003597
              0           7150          5.477          2.692       0.003554       0.001636
              0           7151         0.5169          2.666       0.002079       0.001828
              0           7156       -0.06975          2.896       0.004521       0.001336
              0           7157          1.339          3.099       0.002296       0.000608
              0           7169          12.74          3.778        0.01181        0.00451
              0           7171       -0.09717          2.821       0.002061        0.00206
              0           7172          20.19          2.469        0.01974        0.00281
              0           7173          11.97          3.102        0.01173       0.003042
              0           7178          21.23           2.98        0.02035       0.002765
              0           7181          12.09          3.059       0.009628       0.001082
              0           7185           -105      1.061e+10        0.04264        0.03107
              0           7188          19.94           2.46        0.01951       0.002165
              0           7189        0.07822          2.867       0.001608      0.0009296
              0           7194          3.423          2.786       0.003494       0.003493
              0           7196          35.89          2.964         0.0365       0.002335
              0           7205       -0.09925          3.937       0.002985      0.0002415
              0           7231          2.806          2.706      0.0001637      0.0001637
              0           7236          25.84          2.312        0.02581       0.002045
              0           7240          12.25           2.72        0.01096       0.003047
              0           7246          3.207          3.306       0.002189       0.002189
              0           7248          13.46          2.888       0.008865       0.001335
              0           7249          24.94          2.709        0.01895       0.002785
              0           7256         0.7216          2.656       0.002247       0.002247
              0           7263          3.901          2.755       0.007505       0.001652
              0           7266          4.535          3.179       0.003103       0.002198
              0           7270          4.832          2.561        0.00467       0.003351
              0           7275          6.834          2.732       0.005477       0.002739
              0           7282        -0.1267          4.136        0.00211        0.00211
              0           7289       -0.08868          2.349       0.002782       0.001636
              0           7300         -109.3      1.104e+10       0.005855       0.005855
              0           7320          8.351          2.264       0.008073       0.002918
              0           7322          1.228          2.603        0.00201        0.00201
              0           7340          4.646          2.904       0.004212       0.003913
              0           7346        -0.1076          3.291        0.00192      0.0009444
              0           7347          -0.11          3.435       0.000867       0.000867
