#i_Bootstrap        CSFRD_Vmax_Bootstrap         CSFRD_Vbin_Bootstrap
#
         1                   0.0104059                  0.00913949
         2                   0.0115531                  0.00980593
         3                   0.0121649                   0.0107863
         4                   0.0101602                  0.00867902
         5                   0.0107613                  0.00948278
         6                   0.0128674                   0.0117263
         7                   0.0138228                   0.0126442
         8                   0.0136733                   0.0119945
         9                   0.0104909                  0.00907697
        10                   0.0118917                   0.0101787
        11                   0.0103984                   0.0085073
        12                   0.0133736                   0.0122616
        13                   0.0130414                   0.0111934
        14                   0.0147147                   0.0138747
        15                    0.012526                   0.0113356
        16                   0.0111373                  0.00929893
        17                   0.0132477                   0.0116043
        18                   0.0115107                   0.0102077
        19                   0.0111291                  0.00986504
        20                   0.0111666                  0.00961134
        21                    0.012744                   0.0112013
        22                   0.0106532                  0.00916638
        23                   0.0156866                     0.01375
        24                   0.0116716                   0.0106884
        25                   0.0127118                    0.011421
        26                   0.0100617                  0.00867098
        27                   0.0100291                  0.00831388
        28                   0.0105989                  0.00865691
        29                   0.0135345                   0.0120791
        30                   0.0127158                   0.0113856
        31                   0.0124412                   0.0111132
        32                    0.010047                  0.00843391
        33                   0.0126164                   0.0111395
        34                   0.0124781                   0.0110453
        35                  0.00890162                  0.00725156
        36                    0.010544                  0.00946487
        37                   0.0112019                   0.0097368
        38                   0.0108086                  0.00970531
        39                   0.0130857                   0.0121412
        40                   0.0114934                  0.00996511
        41                   0.0125193                   0.0112366
        42                   0.0148001                   0.0136737
        43                   0.0151064                   0.0138944
        44                   0.0107911                  0.00958996
        45                   0.0108564                  0.00864525
        46                   0.0120396                   0.0106948
        47                   0.0108022                  0.00982361
        48                   0.0100747                  0.00852502
        49                   0.0118373                  0.00951536
        50                   0.0111243                  0.00965109
        51                   0.0120133                   0.0103729
        52                    0.015771                   0.0148112
        53                   0.0111344                   0.0101284
        54                   0.0134415                   0.0124359
        55                   0.0128031                    0.011025
        56                   0.0122259                   0.0107897
        57                  0.00919997                  0.00748332
        58                   0.0141674                   0.0126447
        59                   0.0129268                   0.0112892
        60                   0.0113123                  0.00990734
        61                   0.0115485                  0.00996405
        62                   0.0116696                   0.0102319
        63                   0.0112297                  0.00960835
        64                   0.0121898                   0.0109355
        65                    0.014102                   0.0123337
        66                   0.0122168                   0.0105859
        67                   0.0112917                  0.00995659
        68                   0.0106089                  0.00880916
        69                   0.0102944                  0.00879313
        70                   0.0119891                   0.0105596
        71                   0.0112152                  0.00913415
