#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vbin
#
       0.136           0         0.2         0.1         0.2        2111
       0.173           0         0.2         0.1         0.2        2111
      0.1892           0         0.2         0.1         0.2        2111
      0.1556           0         0.2         0.1         0.2        2111
       0.101           0         0.2         0.1         0.2        2111
      0.1137           0         0.2         0.1         0.2        2111
      0.0699           0         0.2         0.1         0.2        2111
       0.173           0         0.2         0.1         0.2        2111
      0.1556           0         0.2         0.1         0.2        2111
       0.136           0         0.2         0.1         0.2        2111
      0.1133           0         0.2         0.1         0.2        2111
       0.051           0         0.2         0.1         0.2        2111
      0.0786           0         0.2         0.1         0.2        2111
       0.136           0         0.2         0.1         0.2        2111
       0.051           0         0.2         0.1         0.2        2111
      0.1632           0         0.2         0.1         0.2        2111
      0.1947           0         0.2         0.1         0.2        2111
       0.112           0         0.2         0.1         0.2        2111
      0.0872           0         0.2         0.1         0.2        2111
       0.112           0         0.2         0.1         0.2        2111
      0.1567           0         0.2         0.1         0.2        2111
      0.1556           0         0.2         0.1         0.2        2111
       0.101           0         0.2         0.1         0.2        2111
      0.0872           0         0.2         0.1         0.2        2111
      0.1049           0         0.2         0.1         0.2        2111
