#i_Bootstrap        CSFRD_Vmax_Bootstrap         CSFRD_Vbin_Bootstrap
#
         1                   0.0396662                   0.0378399
         2                   0.0380244                   0.0351584
         3                   0.0332572                   0.0307657
         4                   0.0409711                   0.0386172
         5                   0.0321866                    0.030303
         6                   0.0369283                   0.0345723
         7                    0.037797                    0.034688
         8                   0.0329091                   0.0310542
         9                   0.0335481                   0.0310817
        10                   0.0336022                   0.0305368
        11                    0.039219                   0.0375346
        12                   0.0385072                    0.035924
        13                   0.0336655                   0.0310864
        14                   0.0406821                    0.038625
        15                   0.0345668                   0.0323659
        16                   0.0378015                   0.0347338
        17                   0.0384878                   0.0365983
        18                   0.0331868                   0.0307461
        19                   0.0349686                   0.0329237
        20                   0.0329711                   0.0310206
        21                   0.0365113                   0.0340168
        22                    0.030791                   0.0293255
        23                   0.0348737                   0.0332566
        24                     0.03596                   0.0341328
        25                   0.0375079                   0.0353031
        26                   0.0350677                   0.0332054
        27                   0.0333922                   0.0317867
        28                   0.0351228                   0.0337417
        29                   0.0425077                   0.0399228
        30                   0.0366264                    0.034158
        31                   0.0355479                     0.03278
        32                   0.0385421                   0.0363146
        33                   0.0345777                   0.0324714
        34                   0.0346226                   0.0322254
        35                   0.0374573                   0.0351678
        36                   0.0333505                   0.0312495
        37                   0.0389915                   0.0372067
        38                    0.034848                   0.0327806
        39                   0.0346841                   0.0326694
        40                   0.0370111                   0.0344864
        41                   0.0401545                    0.039023
        42                   0.0329888                   0.0308728
        43                    0.037394                   0.0348323
        44                   0.0358526                   0.0328228
        45                   0.0356319                    0.033777
        46                   0.0305124                   0.0282611
        47                   0.0341453                   0.0317173
        48                   0.0364523                   0.0348125
        49                   0.0395325                   0.0374872
        50                   0.0369106                   0.0350983
        51                   0.0368261                   0.0345773
        52                   0.0422231                   0.0404299
        53                   0.0338575                   0.0305358
        54                   0.0356554                   0.0328848
        55                   0.0347804                    0.032654
        56                   0.0341059                   0.0323156
        57                   0.0366517                    0.033775
        58                   0.0376612                   0.0355641
        59                    0.037506                   0.0358052
        60                    0.034387                   0.0319527
        61                   0.0351182                    0.033102
        62                   0.0345848                     0.03141
        63                     0.03907                   0.0376285
        64                   0.0345108                   0.0314549
        65                   0.0384166                   0.0370063
        66                   0.0350545                   0.0324595
        67                   0.0390016                   0.0364474
        68                   0.0325883                   0.0305725
        69                    0.038201                   0.0360122
        70                   0.0377251                   0.0358884
        71                   0.0346493                   0.0313655
        72                   0.0364457                   0.0343995
        73                   0.0365692                   0.0349712
        74                   0.0385688                   0.0365857
        75                    0.036862                   0.0345315
        76                   0.0328776                   0.0310143
        77                   0.0346493                   0.0314108
        78                   0.0331307                   0.0308735
        79                   0.0397872                    0.037608
        80                   0.0375634                   0.0347825
        81                   0.0339552                   0.0313594
        82                   0.0359567                   0.0342242
        83                   0.0344457                    0.031679
        84                   0.0315298                   0.0291211
