#i_Bootstrap        CSFRD_Vmax_Bootstrap         CSFRD_Vbin_Bootstrap
#
         1                   0.0305433                   0.0305433
         2                   0.0329688                   0.0314443
         3                    0.028341                   0.0247277
         4                   0.0295573                   0.0277506
         5                   0.0277144                   0.0261899
         6                   0.0253795                   0.0223305
         7                   0.0374261                   0.0338128
         8                   0.0276348                   0.0230614
         9                   0.0233506                   0.0218261
        10                   0.0278728                   0.0260662
        11                   0.0258196                   0.0191572
        12                   0.0233156                   0.0233156
        13                   0.0311552                   0.0311552
        14                   0.0283106                   0.0265039
        15                   0.0304189                   0.0288944
        16                   0.0259138                   0.0243893
        17                   0.0249597                   0.0219107
        18                   0.0277058                   0.0261813
        19                   0.0318731                   0.0282598
        20                   0.0247409                   0.0232164
        21                   0.0260462                   0.0242395
        22                   0.0259169                   0.0243925
        23                    0.028236                    0.022816
        24                   0.0230759                   0.0230759
        25                   0.0314523                   0.0296456
        26                   0.0309764                   0.0309764
        27                   0.0263839                   0.0263839
        28                   0.0310476                   0.0310476
        29                   0.0253673                   0.0253673
        30                   0.0274689                   0.0274689
        31                   0.0296121                   0.0259988
        32                   0.0272832                   0.0257587
        33                   0.0308801                   0.0308801
        34                   0.0276708                   0.0243397
        35                   0.0253328                   0.0238083
        36                   0.0269708                    0.021833
        37                   0.0273395                   0.0255329
        38                   0.0275892                   0.0227336
        39                   0.0349943                   0.0319453
        40                   0.0266916                   0.0251671
        41                   0.0295456                   0.0277389
        42                    0.022211                    0.022211
        43                   0.0285593                   0.0270348
        44                   0.0260018                   0.0244773
        45                    0.025945                    0.022896
        46                    0.026424                   0.0248995
        47                   0.0277208                   0.0277208
        48                   0.0260926                   0.0245681
        49                   0.0224002                   0.0224002
        50                   0.0302233                   0.0302233
        51                   0.0287154                   0.0251021
        52                   0.0261943                   0.0246699
        53                   0.0281849                   0.0263782
        54                   0.0221661                   0.0221661
        55                   0.0300792                   0.0270303
        56                   0.0281834                   0.0233278
        57                   0.0282634                   0.0249322
        58                   0.0272766                   0.0272766
        59                   0.0273476                   0.0273476
        60                   0.0284828                   0.0266762
        61                   0.0231388                   0.0231388
        62                   0.0292952                   0.0277707
        63                   0.0268246                    0.025018
        64                   0.0301466                   0.0268155
        65                   0.0275885                    0.026064
        66                   0.0317752                   0.0317752
        67                   0.0359179                   0.0341112
        68                    0.024797                    0.024797
        69                   0.0274884                   0.0256817
        70                   0.0293896                   0.0278651
        71                   0.0277113                   0.0259046
        72                   0.0297431                   0.0297431
        73                   0.0239073                   0.0223828
        74                   0.0312836                   0.0294769
        75                   0.0269295                    0.025405
        76                   0.0256572                   0.0238506
        77                   0.0295793                   0.0280548
        78                   0.0289032                   0.0258542
        79                   0.0238925                    0.022368
        80                   0.0292197                   0.0276952
        81                   0.0293229                   0.0277984
        82                   0.0260383                   0.0245138
        83                   0.0313848                   0.0313848
        84                   0.0311114                   0.0244491
        85                   0.0279627                   0.0264382
        86                   0.0253486                   0.0220175
        87                   0.0275242                   0.0259997
        88                   0.0289202                   0.0289202
        89                   0.0293948                   0.0278703
        90                   0.0242628                   0.0227383
        91                   0.0307357                   0.0292112
        92                   0.0269097                    0.022054
        93                   0.0251703                   0.0236458
        94                   0.0299069                   0.0283824
        95                   0.0269498                   0.0254254
        96                   0.0244614                   0.0229369
        97                   0.0325175                   0.0291864
        98                   0.0312586                   0.0312586
        99                   0.0268995                   0.0202372
       100                   0.0281796                   0.0266551
       101                   0.0288277                   0.0252144
       102                   0.0281821                   0.0251331
       103                   0.0290331                   0.0241774
       104                   0.0287467                   0.0287467
       105                   0.0243021                   0.0243021
       106                   0.0264327                   0.0264327
       107                   0.0295811                   0.0265321
       108                    0.028132                    0.028132
       109                   0.0259438                   0.0259438
       110                   0.0304138                   0.0304138
       111                   0.0236949                   0.0218882
       112                   0.0300427                   0.0267115
       113                   0.0252194                    0.021606
       114                   0.0251617                   0.0236372
       115                   0.0246157                   0.0230912
       116                   0.0265524                   0.0265524
       117                   0.0315447                   0.0297381
       118                   0.0289903                   0.0274658
       119                    0.031964                   0.0268262
       120                   0.0307624                   0.0307624
       121                   0.0244755                    0.022951
       122                   0.0263479                   0.0263479
       123                   0.0304839                   0.0286772
       124                   0.0272956                   0.0254889
       125                   0.0253952                   0.0253952
       126                   0.0302945                   0.0302945
       127                   0.0274473                   0.0259228
       128                   0.0278397                   0.0278397
       129                   0.0292284                   0.0258972
       130                   0.0301318                   0.0301318
       131                   0.0290653                   0.0275408
       132                   0.0316908                   0.0283597
       133                    0.027158                   0.0253513
       134                   0.0328882                   0.0310816
       135                   0.0294339                   0.0294339
       136                   0.0261976                   0.0228664
       137                   0.0250287                   0.0250287
       138                    0.029674                    0.029674
       139                    0.024215                   0.0224084
       140                   0.0307097                    0.028903
       141                   0.0332791                   0.0314725
       142                   0.0294439                   0.0261128
       143                   0.0290804                   0.0275559
       144                   0.0273537                   0.0240226
       145                   0.0264108                   0.0246041
       146                   0.0282486                   0.0282486
       147                   0.0292603                   0.0274536
       148                   0.0289613                   0.0253479
       149                   0.0329058                   0.0329058
       150                   0.0268648                   0.0250581
       151                   0.0296088                   0.0296088
       152                   0.0235054                   0.0186498
       153                    0.023975                   0.0206439
       154                   0.0282339                   0.0264272
       155                   0.0304018                   0.0304018
       156                   0.0259126                    0.024106
       157                   0.0257088                   0.0239022
       158                   0.0290024                   0.0290024
       159                   0.0256122                   0.0225632
       160                   0.0261627                   0.0261627
       161                   0.0280691                   0.0280691
       162                   0.0243952                   0.0228707
       163                   0.0267497                   0.0267497
       164                    0.030479                    0.030479
       165                   0.0255866                   0.0255866
       166                   0.0299163                   0.0263029
       167                   0.0214566                   0.0196499
       168                   0.0298642                   0.0268152
       169                   0.0271898                   0.0235765
       170                   0.0268721                   0.0232587
       171                    0.030076                   0.0213248
       172                    0.025222                    0.025222
       173                   0.0310801                   0.0310801
       174                    0.028413                   0.0235574
       175                   0.0265114                   0.0247047
       176                   0.0286955                   0.0238398
       177                   0.0271246                   0.0271246
       178                   0.0268867                   0.0268867
       179                   0.0326193                   0.0292881
       180                   0.0264151                   0.0248906
       181                   0.0271674                   0.0241184
       182                   0.0290478                   0.0290478
       183                   0.0287148                   0.0271903
       184                   0.0309873                   0.0291806
       185                   0.0278547                    0.022999
       186                   0.0261757                   0.0246512
       187                   0.0298459                   0.0247081
       188                   0.0295446                    0.024689
       189                   0.0268681                   0.0220125
       190                   0.0288677                   0.0237299
       191                   0.0272018                   0.0272018
       192                   0.0286499                   0.0253188
       193                    0.030868                    0.030868
       194                   0.0286638                   0.0286638
       195                    0.031306                   0.0294994
       196                   0.0247528                   0.0247528
       197                   0.0260529                   0.0242462
       198                   0.0298057                   0.0298057
       199                   0.0286461                   0.0286461
       200                    0.025911                   0.0243865
       201                   0.0266488                   0.0251243
       202                   0.0309045                   0.0309045
       203                   0.0260404                   0.0260404
       204                   0.0286132                   0.0286132
       205                   0.0297294                   0.0266805
       206                   0.0262254                   0.0244187
       207                   0.0283831                   0.0283831
       208                   0.0247143                   0.0247143
       209                   0.0254785                   0.0236718
       210                   0.0290282                    0.025697
       211                   0.0252705                   0.0252705
       212                   0.0318079                   0.0281946
       213                   0.0278219                   0.0260153
       214                   0.0252862                   0.0234795
       215                   0.0246848                   0.0231603
       216                   0.0287092                   0.0287092
       217                   0.0295925                   0.0229302
