#i_Bootstrap        CSFRD_Vmax_Bootstrap         CSFRD_Vbin_Bootstrap
#
         1                   0.0298002                   0.0286697
         2                   0.0259286                   0.0251943
         3                    0.027474                   0.0263622
         4                   0.0269728                   0.0260353
         5                   0.0257707                   0.0246161
         6                    0.031572                   0.0304078
         7                   0.0255116                   0.0242144
         8                   0.0294681                   0.0280696
         9                   0.0291063                    0.027866
        10                   0.0258168                   0.0249278
        11                   0.0285346                    0.027165
        12                   0.0420896                   0.0409346
        13                   0.0261861                   0.0246114
        14                    0.027821                   0.0264029
        15                   0.0289647                   0.0275997
        16                   0.0293376                   0.0279411
        17                   0.0317056                   0.0303882
        18                   0.0310526                   0.0300387
        19                     0.03314                   0.0319254
        20                   0.0325963                    0.031386
        21                   0.0271576                   0.0263028
        22                   0.0329677                   0.0319967
        23                   0.0249893                   0.0236185
        24                   0.0245343                   0.0228511
        25                   0.0230305                   0.0218668
        26                   0.0280775                   0.0270347
        27                   0.0259175                   0.0250197
        28                   0.0264749                   0.0252228
        29                   0.0346293                   0.0336715
        30                   0.0264665                   0.0257337
        31                   0.0315338                   0.0304231
        32                   0.0285175                   0.0275803
        33                   0.0305043                   0.0299465
        34                    0.036413                   0.0352092
        35                   0.0296175                   0.0287047
        36                   0.0299628                   0.0290112
        37                   0.0295959                   0.0286804
        38                    0.034852                   0.0337115
        39                   0.0297972                   0.0284385
        40                   0.0237296                   0.0225027
        41                   0.0296492                   0.0282497
        42                   0.0265861                   0.0260338
        43                   0.0232171                   0.0213324
        44                    0.034129                   0.0321609
        45                   0.0327064                   0.0317679
        46                    0.025275                   0.0243393
        47                   0.0253673                   0.0242174
        48                   0.0268266                   0.0252687
        49                   0.0293921                   0.0282704
        50                   0.0309312                   0.0301603
        51                   0.0283197                   0.0270576
        52                   0.0282257                   0.0268005
        53                   0.0302515                   0.0291126
        54                   0.0257774                   0.0249781
        55                   0.0329081                    0.031623
        56                   0.0319883                   0.0311969
        57                   0.0265131                   0.0256793
        58                   0.0239404                   0.0232411
        59                   0.0338714                   0.0327246
        60                    0.027529                   0.0260443
        61                   0.0296443                   0.0288447
        62                   0.0270742                   0.0259029
        63                   0.0279772                   0.0268001
        64                   0.0294956                   0.0281874
        65                   0.0305444                   0.0292381
        66                   0.0273032                   0.0260756
        67                   0.0325959                   0.0313124
        68                   0.0279657                    0.025872
        69                    0.024598                   0.0233877
        70                   0.0289564                   0.0275382
        71                   0.0283511                   0.0270587
        72                   0.0280023                   0.0266455
        73                   0.0350128                   0.0330786
        74                    0.032162                   0.0311256
        75                    0.027387                   0.0266765
        76                   0.0233863                   0.0218375
        77                   0.0251973                   0.0247325
        78                    0.026339                   0.0245661
        79                   0.0290576                   0.0278332
        80                   0.0261503                   0.0253167
        81                   0.0316599                   0.0307153
        82                   0.0255318                   0.0245917
        83                   0.0287315                   0.0279456
        84                   0.0250826                   0.0240226
        85                   0.0267569                   0.0254675
        86                   0.0274227                   0.0265229
        87                   0.0242309                   0.0230913
        88                   0.0275825                   0.0269021
        89                   0.0292323                   0.0279798
        90                   0.0310963                   0.0300462
        91                   0.0348733                   0.0338684
        92                   0.0302179                   0.0291169
        93                   0.0306819                   0.0295983
        94                   0.0233069                   0.0225746
        95                   0.0298032                   0.0283944
        96                   0.0289602                   0.0275042
        97                   0.0309114                   0.0299585
        98                   0.0273417                   0.0261556
        99                    0.024422                   0.0234612
       100                   0.0255128                   0.0244449
       101                   0.0329688                   0.0317373
       102                   0.0278413                   0.0266457
       103                    0.028229                   0.0267914
       104                    0.029212                   0.0279887
       105                   0.0269087                   0.0260224
       106                   0.0216129                    0.020223
       107                   0.0285321                   0.0277612
       108                   0.0276379                   0.0268427
       109                   0.0311944                   0.0302776
       110                   0.0350722                   0.0339971
       111                   0.0308888                   0.0297786
       112                    0.030002                   0.0287275
       113                   0.0289155                   0.0276552
       114                   0.0328832                   0.0315702
       115                   0.0330126                   0.0312519
       116                   0.0282924                   0.0271469
       117                   0.0243961                   0.0237587
       118                   0.0264805                   0.0256786
       119                     0.02543                   0.0242512
       120                   0.0316226                   0.0305492
       121                   0.0296187                   0.0281891
       122                    0.024559                    0.023415
       123                   0.0328023                   0.0316758
       124                   0.0269958                   0.0261892
       125                   0.0277345                   0.0264686
       126                   0.0266446                   0.0258776
       127                   0.0273633                   0.0261825
       128                   0.0275302                   0.0262958
       129                   0.0306477                   0.0298674
       130                   0.0258259                   0.0242943
       131                   0.0330689                   0.0316893
       132                   0.0312154                   0.0305346
       133                   0.0273062                   0.0261002
       134                   0.0284294                   0.0278609
       135                   0.0283327                   0.0274453
       136                   0.0344137                   0.0333339
       137                   0.0252201                   0.0240519
       138                   0.0283246                   0.0268659
       139                   0.0269708                   0.0262103
       140                    0.026466                   0.0250435
       141                   0.0268554                   0.0256849
       142                   0.0254321                    0.024432
       143                   0.0296808                   0.0285842
       144                   0.0272177                   0.0265357
       145                   0.0281661                   0.0270017
       146                   0.0271342                   0.0262558
       147                   0.0300167                   0.0286095
       148                   0.0280574                   0.0269476
       149                   0.0235662                   0.0222572
       150                   0.0315557                   0.0305236
       151                   0.0290083                   0.0275397
       152                   0.0258118                   0.0247089
       153                   0.0287307                   0.0278306
       154                   0.0286493                   0.0269407
       155                   0.0234378                   0.0224555
       156                   0.0253192                   0.0240854
       157                   0.0314964                   0.0309462
       158                   0.0248399                   0.0239912
       159                   0.0300948                   0.0290773
       160                    0.033032                   0.0319321
       161                   0.0247197                   0.0237375
       162                   0.0261924                   0.0249015
       163                   0.0286254                   0.0272924
       164                   0.0315177                   0.0306037
       165                    0.025045                   0.0236479
       166                   0.0265426                   0.0251443
       167                   0.0234186                    0.021804
       168                   0.0245579                   0.0232257
       169                   0.0316506                   0.0299539
       170                   0.0293642                   0.0281306
       171                   0.0285534                   0.0279764
       172                   0.0272022                   0.0258876
       173                   0.0289158                   0.0277411
       174                   0.0259367                   0.0243857
       175                   0.0243983                   0.0234319
       176                   0.0263029                   0.0250026
       177                   0.0213353                   0.0199907
       178                   0.0288462                   0.0280846
       179                   0.0287827                   0.0274158
       180                   0.0283913                   0.0267992
       181                   0.0238144                   0.0221906
       182                   0.0254286                   0.0244368
