#      Type_SED        SAVEDid          lgSFR          msSFR          xfSFR          xeSFR           MassX
#
             -1           3087        1.56891        1.49455          37.06         0.7112          10.89
              0           3089       -2.16323       -3.93088       0.006867       0.006867          4.798
             -1           3093        1.88745         2.0772          77.17          13.09          10.93
              0           3099       0.789933       0.923127          6.165          4.417           9.96
              0           3101        1.39358       0.548044          24.75          12.48          9.438
             -1           3103        1.11661        1.12638          13.08          3.027          10.08
             -1           3112       0.297542        1.05327          1.984         0.2811          10.55
              0           3114       0.664642       -85.3452           4.62          4.427            -99
             -1           3119         1.0693        1.49115          11.73          3.907          10.78
              0           3121        -2.7062       -1.60838       0.001967       0.001967           7.55
              0           3125        1.93982        1.56375          87.06             44          10.64
              0           3140        1.30471        1.49717          20.17          10.04          10.55
             -1           3143        1.17898        1.33178           15.1          3.182          9.988
             -1           3145       0.524656        1.00127          3.347        0.08195          10.78
              0           3165        1.62716        1.67814          42.38          21.54          10.28
              0           3171       0.262925       0.324907          1.832         0.8199          9.548
              0           3188        1.22376        1.59561          16.74          10.97          10.32
             -1           3196       0.373647        1.07899          2.364        0.01497          10.95
              0           3207        1.02857        1.26855          10.68           4.25          9.978
              0           3220        1.78233        1.91523          60.58          25.01          10.62
              0           3229       0.959518       0.739059           9.11          1.711          9.798
              0           3236        1.47026        1.81639          29.53          10.94          10.83
              0           3247        1.25527        1.57927             18          6.499          10.44
              0           3263        1.19535        1.56811          15.68          10.48          10.19
              0           3265        1.33866        1.43247          21.81          7.732          10.47
              0           3267        1.42439        1.33933          26.57          12.63          10.23
             -1           3276        2.46045        2.64458          288.7          59.09           11.3
              0           3280      -0.107516       0.125051         0.7807         0.4286          9.448
             -1           3281      -0.149293       0.393894         0.7091         0.1224          9.738
              0           3288       0.867939       -85.4501          7.378          7.378            -99
             -1           3289        2.14301        2.63846            139          32.88          11.77
             -1           3296        1.73424        1.94824          54.23          6.472          10.91
              0           3304          0.931        1.89524          8.531           3.34          11.26
              0           3306        1.05461        2.05427          11.34          3.901          11.13
              0           3307        1.29623        1.64224          19.78          11.18           10.3
             -1           3310        1.63799        1.93127          43.45          12.28          10.82
              0           3316      -0.278189      -0.923878          0.527         0.2097          8.198
              0           3326      -0.660151       -1.14871         0.2187         0.1003          7.968
             -1           3332        1.25888        1.54124          18.15          5.346          10.64
             -1           3337       0.996643        1.19004          9.923          2.502          10.42
             -1           3347       0.908002        1.19003          8.091          1.951          10.46
             -1           3349     -0.0307239       0.168969         0.9317         0.1299          9.438
              0           3355       0.999479        1.44981          9.988          5.301          10.23
              0           3358        1.55678        1.81112          36.04          30.58          10.45
              0           3367        1.53857        2.35267          34.56          22.24          11.23
              0           3376       0.391641      -0.128726          2.464          1.371          9.098
              0           3380      -0.300336       0.114805         0.5008         0.3362           9.56
              0           3393        2.03503        2.07258          108.4          40.13          10.81
             -1           3401       0.818556        1.19919          6.585          1.709          10.43
             -1           3403         1.5876        1.87722          38.69          1.241          11.14
              0           3413        1.45484        1.88714           28.5          17.24          10.61
             -1           3417        1.98214        2.26607          95.97          5.022           11.1
              1           3429       0.947041      0.0850668          8.852          1.932          8.918
              0           3441       0.650696        1.25663          4.474          3.111          10.37
              0           3442        1.33224        1.16509          21.49          15.87          10.01
              0           3444       0.743431       0.973928          5.539          2.041          10.21
              0           3452        1.74076        2.03541          55.05          28.11           10.6
              0           3455        2.22427        2.31537          167.6          57.43          11.06
              0           3460        1.10755        1.39373          12.81           7.81          10.49
              0           3463        1.84248        2.04766          69.58          31.37          10.83
             -1           3484       0.920489        1.14313          8.327          2.578          10.44
              0           3487       0.703205      -0.127282          5.049          2.677          8.588
              0           3492       0.482731       0.677198          3.039          1.253          9.798
              0           3500       0.238548       0.657921          1.732         0.7277          9.758
             -1           3526       0.290702       0.924393          1.953        0.06364          10.54
             -1           3527      0.0111474       0.372439          1.026         0.2025          9.718
             -1           3532        2.83753        2.98047          687.9          190.2           11.7
              1           3535        2.17377        1.22292          149.2           41.9          9.568
             -1           3560        1.06183        1.27414          11.53         0.9522          10.47
              0           3568      0.0726175       0.367179          1.182         0.9425          9.778
              0           3570     -0.0592346       -0.12216         0.8725           0.48          9.138
              1           3572        1.57345        1.12996          37.45          1.295          10.43
              0           3584       0.510411       0.903644          3.239          1.583          10.06
              0           3587       0.879497       0.740112          7.577           4.77          9.368
              0           3588     -0.0474013       0.697719         0.8966         0.5137          10.14
              0           3595       0.725258        1.29896          5.312          2.724          10.47
              0           3620        0.31639        1.49387          2.072          1.481          10.83
             -1           3626       0.928447       0.920443          8.481          1.664          10.08
             -1           3627        1.53314        1.99239          34.13         0.7925          11.29
             -1           3638       0.618676       0.836465          4.156          1.052          10.12
             -1           3648       0.393575       0.508814          2.475         0.7005          9.818
              0           3651       0.997736        1.47421          9.948          4.483          10.28
              0           3652        1.37949          1.281          23.96          19.11          9.808
              0           3654        2.02325        2.06733          105.5          52.96          10.62
             -1           3658        1.21085        1.34877          16.25         0.3961          10.74
              0           3661        2.44514        2.12669          278.7           27.6           10.6
             -1           3668        1.78711        1.72502          61.25          1.256          11.17
              0           3676        1.64326        1.31569          43.98          40.29          9.858
              0           3677        1.28556        1.24858           19.3          15.21          9.758
              0           3679       0.683137       0.476245          4.821         0.3529          9.908
              0           3680        1.27875         1.4864             19          14.45          10.26
              0           3686        0.37236       0.373055          2.357         0.8955          9.648
              0           3696       0.663607        1.36628          4.609          2.251          10.35
             -1           3699        1.50501        1.88227          31.99          6.408           10.5
              0           3703        1.42521        1.76864          26.62          17.56          10.47
             -1           3704       0.694956        1.36578          4.954          1.635          10.66
              0           3709        1.36903        1.65726          23.39             12           10.3
             -1           3712        1.44373        1.45417          27.78          4.659          10.41
             -1           3718        1.71079        1.73006          51.38          10.69          10.98
              0           3721       0.374565       0.788259          2.369         0.9498          9.858
             -1           3739      0.0346285        0.26619          1.083         0.3583          9.518
             -1           3742       0.701568       0.607915           5.03         0.4224          10.14
             -1           3758        2.20412        2.45487            160          26.21           11.3
              0           3760       0.045323      -0.296404           1.11         0.4258          8.748
              0           3763       -0.59363        1.15748         0.2549         0.1541          11.02
              0           3769        1.07188        1.52129           11.8          4.175          10.29
             -1           3775       0.491782       0.566975          3.103         0.4781          9.898
              1           3780        2.29623        1.61882          197.8          16.15          9.968
              0           3781        1.27021       0.860705          18.63          15.81          9.398
             -1           3792        1.93782        2.38031          86.66          15.94          11.23
             -1           3793        1.87674        1.96239          75.29          17.76          10.68
              0           3806       0.397245       0.447137          2.496          1.705           9.43
              0           3807       0.416641      0.0139842           2.61          1.168          9.128
              0           3811        1.05346         1.7948          11.31           4.54          10.58
             -1           3812      -0.647817     -0.0360459          0.225        0.03242          9.468
             -1           3813        1.37457        1.24238          23.69         0.6063          10.42
              1           3817        1.79948       0.916324          63.02           4.41          9.478
              0           3821        2.30255        2.48134          200.7          73.51           11.4
              0           3823       0.255514       0.472879          1.801          1.138          9.678
              0           3827        2.98994       -84.4766          977.1            264            -99
             -1           3836        1.85114        1.99118          70.98          6.626          10.71
              0           3849        1.51268        1.71857          32.56          13.59           10.5
              0           3870       0.969136       0.748395          9.314         0.4087          10.51
              0           3880        1.13956        1.51605          13.79          9.022           10.5
              0           3882      0.0314085       0.553291          1.075         0.6235          9.838
             -1           3883        1.05231        1.22869          11.28          0.382          10.64
              0           3887        1.01242       0.848818          10.29         0.8106          10.12
             -1           3888        1.12189        1.16652          13.24          1.596          10.33
              0           3894        1.18865        1.12096          15.44             13          9.678
              0           3901        1.27393         1.3324          18.79          6.736          10.08
              0           3902        1.24551        1.50062           17.6          13.67          10.08
             -1           3913       -1.34804       -1.31437        0.04487       0.008454          8.048
             -1           3914        1.59084        1.91265          38.98         0.4946          11.42
             -1           3917       -1.28929      -0.469163        0.05137       0.009895          9.038
              0           3920       0.297104       0.640935          1.982          1.334          9.718
              0           3928        1.07737        1.49784          11.95          7.639          10.38
             -1           3935       0.751818        0.96142          5.647          1.845          10.11
             -1           3940        1.17551        1.30345          14.98          2.722          10.21
              0           3941        1.01284        1.28501           10.3          4.987          10.09
              0           3952      0.0305997      0.0658717          1.073         0.4551          9.228
              0           3954       -0.25096        1.00255         0.5611         0.2535          10.58
             -1           3955        1.53364        1.80569          34.17          4.322          10.65
              0           3966         1.3296        1.56146          21.36          17.79          10.16
              0           3969        1.12352        1.45861          13.29          7.358          10.54
              0           3978       0.975845       0.798784          9.459          4.982          9.848
             -1           3981     -0.0795636       0.574019         0.8326        0.03921          10.27
             -1           3991      -0.188827      -0.346131         0.6474        0.04428          9.098
              0           3996       0.652826       0.103935          4.496          2.473          9.118
              1           4004        2.55907        2.15238          362.3          49.02          10.63
              0           4012        1.55121        1.73426          35.58          26.34          10.27
              0           4022        1.00432       0.800058           10.1         0.8264          10.06
              0           4032       0.996468        1.34211          9.919          6.732           10.3
              0           4043       -1.15877       -1.66653        0.06938        0.03338          7.538
              0           4046      -0.405939       -1.39716         0.3927         0.2392          7.598
             -1           4048        1.07737         1.2752          11.95          2.966          10.54
             -1           4050        1.05346         1.0383          11.31          2.996          10.26
              0           4056       0.767527        1.12819          5.855          3.917          10.16
             -1           4057       0.657534       0.957537          4.545          1.293          10.07
             -1           4068       0.672929       0.911544          4.709          1.247          10.07
             -1           4077        1.80339        2.37189          63.59           20.3          11.05
             -1           4079        1.45743        1.46877          28.67          3.742          10.26
             -1           4083         1.9722        2.15115           93.8          27.92          10.99
              0           4108         1.5358        1.32892          34.34          1.311          10.72
              0           4110       0.361539      0.0125082          2.299          1.635          9.008
              0           4111        1.24279        1.66539          17.49          14.64          10.26
              0           4116        1.82367        1.78408          66.63          37.03          10.43
             -1           4145        1.53895        1.72035          34.59          3.495          10.87
             -1           4149        1.62603        1.69643          42.27          9.385           10.5
             -1           4189       0.689664        1.71204          4.894          1.037          11.06
              0           4203        1.50488        1.60325          31.98          13.51          10.69
             -1           4211        1.28421        1.16482          19.24         0.4037          10.61
             -1           4214        1.75358        1.65386           56.7          7.047          10.46
              1           4215        2.23679        1.72838          172.5          6.956          10.12
             -1           4222        1.91593        1.80901           82.4          19.54          10.61
             -1           4226        1.05154        1.03123          11.26         0.7139          10.22
             -1           4235        1.13577        1.26879          13.67         0.3459          10.78
              0           4239        0.57461      -0.170096          3.755          2.631          8.758
              0           4247        0.34557       0.414379          2.216          1.415          9.698
              0           4254       0.964307        1.46322          9.211          3.791          10.58
             -1           4255       0.854245        1.34551          7.149         0.5207          10.94
             -1           4260        0.40432       0.807389          2.537         0.5829          9.938
              0           4266        1.92018        2.21443          83.21           27.8          11.11
             -1           4267        0.65696        1.49056          4.539         0.4255          11.24
             -1           4268       0.964401       0.960391          9.213         0.3857          10.47
              0           4270        1.99961         2.2607          99.91          37.57          11.12
              0           4290          1.031       0.956977          10.74          3.687          9.608
             -1           4297       0.881556         1.1938          7.613          1.925          10.27
             -1           4308        1.43902         1.4872          27.48           1.55          10.64
              0           4309       0.910304       0.888695          8.134          6.369          9.888
              0           4312        2.06707        1.76755          116.7          27.93          10.71
             -1           4314          1.197        1.09085          15.74         0.6587          10.52
             -1           4320        1.86882        1.95992          73.93          19.61          10.84
             -1           4321        1.26905        1.34696          18.58          2.637           10.4
              0           4322       0.838282        1.03524          6.891          4.075          10.07
              0           4325      0.0838608       -85.6419          1.213          1.213            -99
              0           4344        1.14829        1.32199          14.07          6.466          9.998
              0           4362        1.04922        1.68732           11.2          6.789          10.66
              0           4363        1.60444        1.83974          40.22          27.75          10.55
              0           4367        0.30103        0.22994              2         0.6764          9.348
              0           4371        0.76552        1.01051          5.828           2.66          10.15
              0           4379        1.69801        1.82916          49.89          26.89          10.55
              0           4389        1.00389       0.988169          10.09          4.335          9.748
             -1           4404      -0.434861       0.233096         0.3674          0.108          9.658
              0           4419       0.795115        0.66552          6.239          3.656           9.76
             -1           4432        1.41946        1.57476          26.27          8.581          10.39
              0           4442        1.59759        1.82042          39.59          24.67          10.45
             -1           4449        2.37125         2.6292          235.1          15.46          11.56
              0           4451       0.818754       0.833395          6.588          4.452          9.818
              0           4456        2.05729        2.09455          114.1          47.19          10.94
             -1           4469       0.893706        0.98341          7.829          1.922          10.01
              0           4474       0.833912        1.15397          6.822          4.522          10.03
              0           4480        1.10278        2.20582          12.67          4.997          11.16
             -1           4486       0.735519        1.00136          5.439         0.1292           10.7
             -1           4499       0.302331       0.240778          2.006         0.1313          9.658
              1           4500        2.50202         1.9723          317.7          4.451           10.5
              0           4503       0.745309        1.16335          5.563          2.069          10.28
              0           4504       0.420121       0.847994          2.631          1.315          10.02
             -1           4520        1.12352        1.22202          13.29          4.366          9.938
             -1           4528       0.606489       0.562468          4.041         0.9266          9.868
             -1           4531        1.52608        1.85287          33.58          6.275          10.67
              0           4537       0.449015       0.324164          2.812          1.432          9.488
             -1           4542      -0.569925      -0.422527         0.2692        0.07413          8.958
             -1           4546       0.473341       0.969739          2.974          0.883          10.09
              0           4550        1.64816        1.97222          44.48          30.48          10.63
             -1           4558         1.1758        1.83299          14.99          4.616          10.71
              0           4563       0.553883       0.613997           3.58          1.739          9.738
              0           4564        1.30814        1.35895          20.33          10.15          10.27
             -1           4575        1.11628        1.39087          13.07          3.593          10.16
             -1           4580        1.50433        1.64468          31.94          1.088          10.89
              0           4589       0.868527       0.542245          7.388         0.9361          9.768
              0           4592       0.887449        1.34667          7.717           4.26          10.83
              0           4598        0.40637       0.461461          2.549          1.214          9.698
              1           4601        2.47246       0.107016          296.8          34.85          8.108
              0           4603      0.0301948       -0.47176          1.072         0.6395          8.398
             -1           4612        1.53263        1.70498          34.09          3.613          10.53
              1           4625        0.89003       0.392235          7.763         0.3763          9.818
             -1           4627       0.457731       0.688072          2.869         0.9012          9.928
              0           4633        1.24551        1.22728           17.6          7.373          10.33
             -1           4654        1.53453        1.61234          34.24          1.708          10.73
              0           4656        1.37051        1.12792          23.47          3.625          10.42
             -1           4663        0.41162       0.850752           2.58        0.03962          10.59
              0           4676      -0.162096       0.139123         0.6885         0.2968          9.498
              0           4681        1.17926        1.22488          15.11          10.76          9.728
              0           4694        1.40381        1.77836          25.34          15.18          10.47
              0           4701      -0.185819       0.140107         0.6519         0.2551          9.478
              0           4703        1.05192       0.703183          11.27          5.527          9.678
             -1           4707       0.815113       0.854414          6.533          1.745          9.808
             -1           4722       0.630428       0.584891           4.27         0.3594          9.878
             -1           4738       0.985516        1.19645          9.672          1.585          10.44
              0           4744         1.7129        1.65453          51.63           44.9          10.29
             -1           4751       0.583312        1.40879          3.831         0.5715          10.92
              0           4759       -1.17451      -0.612224        0.06691        0.02726          8.768
              0           4760        1.24969        1.58097          17.77          8.216          10.25
              0           4762        2.10209        2.06885          126.5          44.28          10.75
             -1           4774        2.10209         2.3685          126.5          16.64          11.23
             -1           4777       0.335257       0.821693          2.164         0.2984          10.41
              0           4779        1.70766        2.17897          51.01          17.42             11
              0           4787         1.4501        1.93079          28.19          12.46          10.68
             -1           4789        1.63498        1.83054          43.15          7.566          10.54
              0           4793      -0.208309      -0.452283          0.619         0.3876          8.818
             -1           4799        1.70053        1.74258          50.18         0.5719          11.38
             -1           4804      -0.473015      -0.567584         0.3365        0.07663          8.818
              0           4806        1.29469        1.27181          19.71          11.15          10.38
              0           4815        1.00087        1.43717          10.02          3.647          10.36
             -1           4826        2.16732         2.5089            147          33.97           11.5
             -1           4828      0.0740847       0.537291          1.186        0.06333           9.96
              0           4832      -0.890421       -2.20868         0.1287         0.1286          6.978
              0           4839        1.09726        1.18469          12.51           5.24          10.09
             -1           4846       0.469675       0.998732          2.949         0.1226           10.5
              0           4847      -0.351542       0.314433         0.4451         0.1994          9.768
              0           4849         1.6902        1.11497             49          32.38          9.438
              0           4858       0.864333        1.66913          7.317           3.24           10.9
              0           4860         1.0187        1.54028          10.44          3.872          10.65
              1           4865        1.32777       -1.52609          21.27         0.6331          7.058
              0           4868        1.57461        1.89705          37.55           14.2          10.69
             -1           4874        1.74531         1.9314          55.63          12.32          10.67
              0           4887        1.18752        1.54869           15.4          7.911          10.31
              0           4888        1.59062        1.95378          38.96          15.94          11.09
              0           4891      -0.892451      -0.252918         0.1281         0.1281          8.968
             -1           4901        1.11227        1.52779          12.95          3.659          10.25
             -1           4905        1.60552        1.61417          40.32          3.719           10.7
             -1           4912       0.199206       0.575067          1.582         0.1313          9.968
              0           4916      -0.238222      0.0428511         0.5778         0.3643           9.35
             -1           4917         1.1089        1.06929          12.85          1.366          10.27
             -1           4919        1.00903       0.872947          10.21          3.154          9.798
              1           4924        1.65772        1.06381          45.47          14.46          9.868
             -1           4937       0.738701        1.05275          5.479         0.2298           10.6
             -1           4945         1.7155        1.78712          51.94          13.43          10.63
             -1           4954        2.06595        2.16323          116.4          8.216          11.03
             -1           4955       0.471145       0.983708          2.959        0.06136           10.7
             -1           4974        1.37511        1.40544          23.72          2.184          10.64
              0           4986        1.63286         1.9696          42.94          21.95          11.08
              1           4990        2.83727        2.08657          687.5          33.68          10.56
              0           4991      -0.389553      0.0585725         0.4078         0.1513          9.488
              0           4993        1.70484        2.62857          50.68          27.28          11.34
              0           4995        2.62138        2.43076          418.2          124.8          11.05
             -1           4996        1.01199        0.86308          10.28          1.846          10.03
              0           4997        1.86629        1.84618           73.5          40.72           10.5
             -1           4999        1.42193         1.3091          26.42          5.134          10.15
             -1           5000        1.08314        1.22799          12.11          2.865          9.958
              0           5007        1.21775       0.939058          16.51          1.424          10.24
              0           5010       0.957272          1.364          9.063          3.645          10.11
              0           5012        1.65877        1.69236          45.58           15.6           10.7
              0           5016       0.206016        1.18817          1.607         0.6292          10.75
             -1           5023         1.1245        1.29882          13.32          1.167          11.18
              0           5026        2.06408        1.75025          115.9          5.292          10.26
             -1           5028       0.536053       0.899089          3.436         0.2663           10.7
             -1           5029      -0.556111       0.156498         0.2779        0.06007          9.688
              0           5033        0.86243        1.24851          7.285          5.448          10.28
              0           5034        1.05918        1.40139          11.46           7.06          10.09
             -1           5042        1.25792        1.60811          18.11          5.729          10.29
              0           5050         -1.075        3.19433        0.08414        0.08414          13.05
             -1           5055        1.06558        1.08564          11.63         0.2374          10.55
              0           5057        1.15897        1.56846          14.42           9.32          10.22
              0           5064    -0.00287584      -0.295223         0.9934         0.6532          9.028
             -1           5067        1.96038        1.92255          91.28          30.39          10.72
              0           5070        -1.9333       -3.84398        0.01166        0.01166          4.908
             -1           5080        1.26975        1.15051          18.61          1.728          10.15
              0           5089        2.25261        1.92847          178.9          7.932          10.75
              0           5090        2.63998        2.50404          436.5          147.2          11.37
              0           5095        1.12385        1.37837           13.3          5.996          10.13
             -1           5097       0.684217         1.2216          4.833         0.7809          10.87
             -1           5101       0.829111        1.15054          6.747          1.765          10.37
             -1           5114        1.34282        1.51301          22.02          5.112          10.31
              0           5122        1.54133        1.64519          34.78          13.98          10.52
             -1           5125        1.10619        1.44592          12.77          1.501          10.47
              0           5129       0.343606       0.767352          2.206          1.524          9.938
             -1           5133        1.48373        1.38687          30.46          2.825          10.52
             -1           5138       0.743353        1.65382          5.538         0.2224          11.21
              0           5146       0.901131       0.380942          7.964          3.133          8.858
              0           5147       0.889806       0.585211          7.759         0.1888          9.988
              0           5148        1.90385        2.13303          80.14          30.11          10.97
              0           5155        1.18213        1.50914          15.21          7.079          10.34
              0           5156        2.29863        1.93866          198.9          6.404          10.44
             -1           5162        0.33666       0.629106          2.171         0.3428          9.848
             -1           5168        0.83302        1.16558          6.808         0.3827          10.77
             -1           5170       0.788804       0.705973          6.149         0.4243          10.03
              0           5171         1.8926        2.37768          78.09          35.45          11.16
              0           5177        1.96666        1.85034          92.61          42.04           10.7
             -1           5185       0.202761       0.521191          1.595         0.2563          9.798
              0           5187        1.01284       0.737905           10.3         0.1862          10.24
              0           5205       -1.30286       0.387494        0.04979        0.03323          10.14
              0           5206       0.362294         1.0641          2.303          1.521          10.29
             -1           5211        2.16791        2.33508          147.2          34.79          11.12
              1           5215        2.72452        2.18979          530.3          6.137          10.95
              0           5218       0.692847        1.19064           4.93          3.679          10.35
             -1           5225        1.44576        1.60543          27.91           6.56          10.37
              0           5238        1.18384        0.93037          15.27          4.665          10.12
              0           5242      -0.187621       0.684442         0.6492         0.3159          10.22
              0           5245       0.208979      -0.112287          1.618         0.7536          9.018
              0           5255       0.550717       0.788482          3.554          1.647          9.988
             -1           5256        1.90374        2.07543          80.12          17.49          10.82
              0           5258        2.11793        1.76263          131.2          22.34           10.2
              0           5265        2.47159        2.51182          296.2          123.1          11.36
             -1           5270        1.29842        1.24373          19.88          3.583          10.43
             -1           5273    -0.00612309        1.20869          0.986         0.1815          10.88
             -1           5293        1.13672        1.48853           13.7           3.47          10.57
             -1           5296       0.945173        1.48918          8.814          1.404          10.79
              0           5309       0.481299       0.564604          3.029          1.771          9.688
             -1           5321        1.28285         1.1236          19.18         0.2191          10.56
             -1           5325        1.30255        1.47668          20.07         0.1059          11.24
              0           5329        1.20167        1.59287          15.91           7.37          10.27
              0           5337        2.19618        1.63787          157.1          80.68          10.49
              1           5342      -0.203495       -1.72626         0.6259         0.1221          7.288
              1           5346        1.20737       0.813292          16.12         0.5248          10.38
             -1           5347        1.35832         1.2667          22.82          1.396          10.37
             -1           5348        1.67624        1.75369          47.45          1.143          11.11
              0           5350        1.51534        2.20618          32.76          12.85          11.15
             -1           5358       0.521138        1.12547           3.32        0.09209          10.73
              0           5359       0.899054        1.53807          7.926          5.292          10.71
              0           5363          1.615        1.61604          41.21          24.33          10.32
              0           5366        1.19728        1.43804          15.75          7.631          10.25
              0           5371     -0.0615303       0.515271         0.8679         0.4598          9.948
             -1           5372        1.18893        1.14523          15.45          4.297          9.898
             -1           5374       0.330819       0.676634          2.142         0.5734          9.848
             -1           5375       0.457882       0.639729           2.87         0.2266          10.13
              0           5382        1.33122        1.80974          21.44          10.98           10.5
              0           5395        1.46449       0.976829          29.14          12.32          9.788
              0           5402       0.275542       0.467321          1.886         0.9963          9.728
             -1           5411          1.554         1.8264          35.81          7.011          10.63
              0           5424        1.26764        1.67674          18.52          7.363          10.67
              0           5426       0.859258        1.20703          7.232          2.693          10.37
             -1           5427       0.664078       0.950833          4.614          1.161          10.06
              0           5435        1.12418        1.37429          13.31          6.079          10.33
             -1           5438       0.918083        1.27934          8.281           2.02          10.61
              0           5446        1.25164        1.65823          17.85          8.824          10.69
              0           5450        1.02816        1.01422          10.67           7.93           10.1
              0           5459       -2.96738       -2.26788       0.001078       0.001076          6.948
              0           5464        1.17143         1.9503          14.84          9.932          10.67
              0           5484        1.14953        1.46612          14.11          9.639          10.38
             -1           5509      0.0191163       0.522016          1.045         0.1889          9.878
             -1           5512        1.39023        1.72649          24.56          1.624           11.1
             -1           5515        1.48202        1.32274          30.34         0.6099          10.37
              0           5518          1.233        1.83003           17.1          12.48          10.88
              0           5520       0.888067        2.19854          7.728          4.142          11.17
              0           5523        1.73344        1.83442          54.13          26.99          10.32
             -1           5526       0.346353       0.772182           2.22         0.1343          10.41
              0           5529        1.59095        1.94438          38.99          29.63          10.53
             -1           5530       0.893096        1.22934          7.818         0.8967          10.88
              1           5531      -0.683191       -1.61983         0.2074        0.02632           7.53
             -1           5537       0.311542       0.814665          2.049         0.5578          9.948
              0           5543        2.40175        -84.488          252.2          63.02            -99
             -1           5545       0.780821       0.925945          6.037          1.289          10.17
              0           5552        0.32838        1.30676           2.13          1.292          10.97
              0           5588       0.650405       0.872825          4.471          2.557          10.41
             -1           5590        1.27967        1.70638          19.04          3.466          10.53
             -1           5604        1.07041        1.24761          11.76          1.553          10.57
             -1           5612      -0.384366     -0.0870273         0.4127         0.1373          9.308
             -1           5620        1.10789        1.24063          12.82           3.95          9.948
             -1           5627        1.25959         1.3834          18.18          1.971          10.51
              0           5634        1.78003        1.51844          60.26           34.2          10.14
              1           5647         1.2159       0.499003          16.44          3.866          9.158
              0           5650       0.610128       0.376692          4.075         0.3834          9.558
              0           5655        1.08814        1.28493          12.25            8.6          10.19
              1           5664       0.432488      -0.707229          2.707         0.5933          8.058
              0           5668        1.24005        1.77097          17.38          10.22          10.91
             -1           5671        1.02325        1.71145          10.55          3.304          10.95
              0           5672        1.58726         1.7157          38.66          14.73          10.38
             -1           5675        1.60767        1.70548          40.52          8.317          10.54
              0           5682       0.294246        1.31794          1.969         0.8243          10.65
             -1           5685       -0.22959      -0.180049         0.5894        0.04371          9.278
             -1           5686       0.400192        1.60668          2.513         0.4499          11.05
              0           5691       0.602711       0.884886          4.006          2.076          10.08
              0           5692       0.635383       0.827445          4.319          1.605          10.05
             -1           5705        1.58917        1.93164          38.83          4.251          10.78
