#      Type_AGN        SAVEDid          radio         eradio          xfRad           xeRad
#
              0           2994           20.5            2.6        0.01295       0.001735
              0           3001          7.226          3.059        0.02938       0.007255
              1           3012           28.1            3.2        0.01021       0.000383
              0           3022          8.438          2.751         0.0116       0.000995
              0           3028         0.2177          2.636       0.005435       0.001409
              0           3029          7.927          2.627        0.00437       0.001169
              0           3037          5.417          2.633        0.01009      0.0006855
              0           3039        -0.2848          2.645       0.001026      0.0003054
              0           3063          2.297          2.596       0.003444      0.0008065
              0           3066          2.519          2.617       0.004046        0.00354
              0           3069           28.5            5.8        0.03101       0.001725
              0           3071          2.945          2.646       0.001109      0.0001896
              0           3074          3.058          2.916        0.00299       0.002395
              0           3075          3.131          2.899        0.01294       0.000545
              0           3078          2.599          2.611       0.003275       0.001709
              0           3081          5.434          2.774       0.008248       0.000625
              0           3083          13.02          2.626        0.01587        0.00344
              0           3084         0.7054          2.663       0.003129       0.001011
              0           3085        -0.3187          2.662       0.002389       0.001428
              0           3087           55.7            7.8        0.03602       0.000695
              0           3089          1.029          2.888       0.000588      0.0002461
              0           3093          7.104          2.646        0.01247       0.002315
              0           3099          4.648          2.971       0.003171        0.00185
              0           3101          7.522          2.793        0.01142        0.00285
              0           3103          5.969          2.624       0.005252      0.0006445
              0           3112          4.344          2.627       0.004163       0.000758
              0           3114          4.196          2.593       0.002706       0.001125
              0           3119          5.954          3.158       0.008628       0.002982
              0           3121        -0.3174          2.593      3.418e-05      3.418e-05
              0           3125           48.1            7.9         0.0334       0.007255
              0           3140          11.24          2.639       0.007488        0.00197
              0           3143          3.865          2.729       0.002578       0.000674
              0           3145           42.2            7.2        0.02753       0.000675
              0           3165        -0.1576          2.893       0.003897       0.001532
              0           3171          4.664          3.076       0.003072       0.001512
              0           3188        -0.3465          2.797       0.002341       0.001617
              0           3196          1.341          15.28        0.03322       0.000205
              0           3207           1.78          2.573       0.002452       0.001251
              0           3220          2.581          2.873       0.005505       0.001765
              0           3229            5.6          13.23       0.006828       0.001282
              0           3236          14.45          2.742        0.00928        0.00229
              0           3247           2.47          2.716       0.004372       0.001761
              0           3263          1.615          2.876       0.001787       0.001086
              0           3265          2.451          2.763       0.008163       0.001378
              0           3267          8.724          2.681       0.007413       0.002525
              0           3276          4.549          2.709        0.01387       0.002955
              0           3280          3.729          2.752       0.002342       0.001406
              0           3281          4.504          2.769       0.001571       0.000311
              0           3288       -0.06015          15.26        0.00408       0.002615
              0           3289           30.1            7.3        0.03178       0.002895
              0           3296           29.6            7.6        0.01339        0.00163
              0           3304           22.2            7.8       0.005868       0.002461
              0           3306          1.892          2.704       0.003441       0.001253
              0           3307        -0.3431          2.754       0.002356       0.001295
              0           3310          8.641          2.631       0.008495       0.001383
              0           3316         0.9198          2.642       0.002005      0.0008135
              1           3326          10.02          2.653       0.001125      0.0003786
              0           3332          6.291          2.884       0.008089       0.002452
              0           3337          7.639          2.626       0.007938       0.002152
              0           3347          8.021          3.014       0.007392        0.00175
              0           3349           8.61          2.613       0.002048      0.0003255
              0           3355          2.097          2.702       0.002409       0.001345
              0           3358          3.754           2.99       0.003769       0.003131
              0           3367          3.527          2.746        0.00553       0.003822
              1           3376          15.43          2.716       0.006007       0.000901
              0           3380         0.9677          2.899       0.002069      0.0009285
              0           3393          6.602          2.739        0.01219        0.00144
              0           3401          1.482          3.024       0.004991       0.001281
              1           3403          324.7            7.5        0.01962        0.00063
              0           3413        -0.3074          2.695       0.003209       0.001627
              1           3417         4600.8             78        0.01216        0.00057
              0           3429          9.329          2.627       0.005676        0.00049
              0           3441          1.902          2.899       0.002271        0.00132
              0           3442          5.087          2.946       0.006291       0.003899
              0           3444          5.187          2.628       0.004746       0.001563
              0           3452        0.04725          2.741       0.003681       0.001641
              0           3455          12.91           2.69        0.01773        0.00157
              0           3460          3.504          2.643       0.005179       0.002026
              0           3463          10.79          3.026       0.009275       0.002765
              0           3484           6.07          2.631       0.008188       0.002253
              0           3487          1.274          15.17       0.003179       0.001828
              0           3492          2.013          2.686       0.002392        0.00078
              0           3500          0.563          2.567       0.001426      0.0006375
              0           3526           5.66          2.716       0.007467      0.0002435
              0           3527          6.971          2.718       0.002383       0.000452
              1           3532          623.5           19.4        0.02871        0.00261
              0           3535           8.61           2.68        0.01198         0.0008
              0           3560          5.059           2.57       0.007811        0.00035
              0           3568          1.505          2.659       0.002889       0.001522
              0           3570         0.2952          4.511       0.002655       0.001591
              0           3572           39.4            3.1        0.04158       0.001435
              0           3584          3.808           15.1       0.002605       0.001338
              0           3587          3.127          2.723       0.002269       0.001383
              0           3588        -0.3696          2.736       0.002349       0.001468
              0           3595          2.012          2.627       0.003204       0.001125
              0           3620         -0.352          2.845       0.001891       0.001408
              0           3626          8.905          2.622       0.006882       0.001403
              0           3627          16.16           2.58         0.0175        0.00041
              0           3638         -0.499          4.648       0.005091       0.001392
              0           3648          5.673          2.608       0.004448       0.001437
              0           3651        -0.2793          2.644       0.002448       0.001238
              0           3652           2.03          2.647       0.003855       0.003195
              0           3654          4.985          2.753       0.006112       0.002619
              0           3658          10.88          2.951        0.01699        0.00041
              0           3661          7.227          2.666       0.008588        0.00053
              0           3668          26.72          3.082        0.05747        0.00118
              0           3676          7.421          2.663       0.004921       0.004471
              0           3677          1.799          2.648        0.00201       0.001523
              0           3679           18.9            2.9        0.01522        0.00099
              0           3680          3.518          2.606        0.00359       0.002758
              0           3686          3.751          2.617        0.00455       0.001905
              0           3696         0.5017          2.775       0.001712      0.0008485
              0           3699          9.705          2.996       0.003306       0.000811
              0           3703          2.147          2.712       0.003113        0.00207
              0           3704          1.848          2.843       0.004109       0.000859
              0           3709          3.643           2.62       0.003033       0.001619
              0           3712          12.65          2.584       0.009055       0.001365
              0           3718          18.08          2.971        0.02746        0.00171
              0           3721         0.1768          2.579       0.001639      0.0007093
              0           3739        -0.1567          2.589       0.001996       0.000744
              0           3742          15.19          4.653        0.01952       0.001845
              0           3758           19.5            2.9        0.01952        0.00273
              0           3760         0.3321          2.605       0.001641      0.0006794
              0           3763          4.218          2.951       0.002695      0.0008495
              0           3769          1.379            2.8       0.002299       0.001005
              0           3775          8.466          2.629       0.005786       0.001005
              0           3780          7.389          2.774       0.009508      0.0002065
              0           3781          2.603          2.862        0.00349       0.003033
              0           3792           17.3            2.9        0.01045       0.001922
              0           3793          11.43          2.809       0.009366       0.001984
              0           3806        -0.2088          2.634       0.001429      0.0007107
              0           3807          2.263          2.626       0.004012       0.001956
              0           3811          8.571          2.706       0.001948       0.000834
              0           3812        0.01666          2.693       0.001968       0.000314
              0           3813           34.2            7.1        0.01704        0.00044
              0           3817          2.011          3.269        0.01222       0.000855
              0           3821          15.64           2.61        0.02878        0.00339
              0           3823        -0.2831          2.614       0.002522       0.001669
              0           3827          9.946          3.193        0.04844       0.004065
              1           3836           18.2              3        0.00797      0.0007295
              0           3849          5.891          2.654       0.006195       0.001679
              0           3870          153.6              7          0.116          0.007
              0           3880          2.045          2.707       0.004171       0.001958
              0           3882          1.999          2.826       0.001806        0.00114
              0           3883          8.038          2.964        0.01398         0.0004
              0           3887          11.81          2.636        0.01199       0.000495
              0           3888           10.1           2.62       0.008806      0.0007315
              0           3894        -0.3119          2.672       0.002434       0.002088
              0           3901          3.121          2.699       0.003778       0.001448
              0           3902          2.568          2.664       0.001891       0.001334
              0           3913          2.245          2.619       0.003267      0.0006155
              0           3914           16.7            2.8        0.03797       0.000475
              0           3917          3.051          2.882       0.001158      0.0002373
              0           3920       -0.06444          2.581       0.001388      0.0007453
              0           3928          1.955          2.806       0.003222       0.001825
              0           3935          4.123           2.69        0.00425       0.001526
              0           3940        -0.2233          2.746       0.004684      0.0006095
              0           3941          2.263          3.273       0.002962        0.00159
              0           3952       -0.08787          2.596       0.001743       0.000809
              0           3954          2.716          2.614       0.001669      0.0007681
              0           3955          3.105          3.153       0.006341       0.001129
              0           3966         0.6959          2.622       0.002732       0.002319
              0           3969          1.687          2.795        0.00589       0.001761
              0           3978          3.331          2.897       0.005982       0.001662
              0           3981          3.737          2.594       0.008832      0.0005265
              0           3991          7.069          2.809       0.006645       0.000528
              0           3996          3.706          2.629       0.004667       0.002769
              0           4004          4.746          2.565        0.01387       0.001285
              0           4012         0.0634          2.581        0.00271       0.001842
              0           4022          11.16          2.576        0.01214       0.000285
              0           4032          1.074          2.818       0.003553       0.002246
              0           4043          4.817          3.235       0.002118       0.000875
              0           4046          2.635          2.559       0.001505       0.000796
              0           4048          9.466          2.614       0.009512       0.002259
              0           4050           14.3          2.609       0.009936       0.002544
              0           4056          1.959          2.611       0.002474       0.001228
              0           4057           3.47          2.626       0.003105       0.000987
              0           4068          2.027          2.579       0.003802       0.001084
              0           4077          11.59          2.965       0.005083       0.001061
              0           4079          3.772          2.579        0.00596        0.00078
              0           4083          5.813          2.661        0.01451        0.00099
              0           4108           42.3            3.2        0.03871        0.00089
              0           4110          3.602          2.581       0.002214       0.001612
              0           4111       -0.01542          2.579       0.001746       0.001406
              0           4116          3.764          2.939        0.00642       0.003498
              0           4145          12.01          2.584        0.01588       0.001605
              0           4149          6.669           2.67       0.007716       0.001906
              0           4189          4.719          2.893       0.003777      0.0007955
              0           4203          4.269          3.854        0.01192        0.00158
              0           4211           23.9            2.7        0.02999        0.00146
              0           4214          6.007          2.573        0.01043       0.001429
              0           4215       -0.04371           2.56       0.009193      0.0003705
              0           4222           20.7            3.2        0.01543       0.002075
              0           4226          9.118          2.624       0.008718       0.000402
              0           4235           27.9            6.2        0.02294        0.00058
              0           4239          1.805          2.618       0.002952       0.001646
              0           4247          1.073           2.57        0.00351        0.00139
              0           4254          5.486          2.695        0.00431       0.001167
              0           4255          2.249          3.831        0.01563        0.00068
              0           4260          1.429          2.602       0.002032       0.000537
              0           4266          10.15          2.565        0.01243       0.003281
              0           4267          4.884           2.54        0.01598       0.001445
              0           4268           36.6            6.7        0.02101        0.00088
              0           4270           16.3            2.9        0.01305         0.0026
              0           4290         0.2278          2.622       0.002511       0.001103
              0           4297           9.87          2.871       0.003995       0.001145
              0           4308          11.43          2.933        0.01416        0.00033
              0           4309          4.198          2.986       0.003442       0.002339
              1           4312           68.4            4.9        0.02955       0.002215
              0           4314          23.37          2.658        0.02472       0.001595
              0           4320          7.774           2.74        0.01469         0.0013
              0           4321          8.903          3.825       0.008345       0.001374
              0           4322         0.4096          3.825       0.003835       0.002423
              0           4325          1.699          2.634       0.002733       0.001306
              0           4344        -0.4168          2.894       0.002998       0.001932
              0           4362          4.082          2.582       0.003189       0.001423
              0           4363          6.076          2.593       0.004927       0.003367
              0           4367          1.984          2.676       0.002419       0.000925
              0           4371          3.405          2.892         0.0044        0.00211
              0           4379          6.814          2.562       0.006399       0.003263
              0           4389        -0.3538          2.829       0.002638       0.001169
              0           4404          8.418          2.761       0.001359      0.0003992
              0           4419          4.716          2.632       0.005112       0.002624
              0           4432          8.618          2.596       0.005926       0.002233
              0           4442          5.327          2.557       0.004491       0.003076
              1           4449           1200           36.4        0.03478       0.002285
              0           4451          3.521          2.948       0.002947       0.001473
              0           4456          3.452           2.67        0.01621        0.00313
              0           4469          5.229          2.645       0.004307       0.001041
              0           4474        -0.3032          2.651       0.002102       0.001066
              0           4480        -0.2905          2.606        0.00269       0.001298
              0           4486           31.1            5.9        0.02876       0.000685
              0           4499          10.35          2.575       0.007157        0.00048
              0           4500             26            5.9         0.0245       0.000345
              0           4503          1.645          2.836       0.003331       0.001346
              0           4504           2.83          2.853       0.002296       0.001146
              0           4520          3.388          3.204       0.002944       0.001142
              0           4528          10.84          2.561       0.006644       0.001446
              0           4531          3.404          2.777       0.005701       0.001313
              0           4537          2.325           2.62       0.003842       0.002175
              0           4542          2.745          2.545       0.002365      0.0006595
              0           4546          0.428          2.654       0.002081      0.0006665
              0           4550          4.278          2.636       0.004373       0.002837
              0           4558          2.798          2.611       0.003542       0.001317
              0           4563         0.6791          2.689        0.00314        0.00147
              0           4564          8.543          2.674       0.006296        0.00249
              0           4575         0.2517          2.723       0.003125        0.00103
              0           4580           13.2          2.932         0.0182       0.000625
              0           4589          4.441          2.608       0.009889      0.0006215
              1           4592          337.9           11.1        0.01093       0.004176
              0           4598          1.338          2.601       0.003809       0.001629
              1           4601           44.1            5.9        0.01995        0.00085
              0           4603           8.86          2.629       0.001002      0.0005864
              0           4612          4.246          2.617       0.006484      0.0009945
              0           4625           42.9            6.3        0.02764       0.001345
              0           4627         0.4837          2.917       0.003534       0.001178
              0           4633              6          2.616        0.00881       0.000927
              1           4654           41.6              7        0.01475       0.000735
              0           4656           19.4            2.8        0.02419        0.00524
              0           4663           28.3            7.5        0.02127        0.00032
              0           4676        -0.2891          2.531       0.002361       0.001154
              0           4681        -0.3061          2.525       0.001599       0.001049
              0           4694          3.494          2.531       0.003528       0.002295
              0           4701         0.7339          3.014       0.002022      0.0009245
              0           4703          6.362          2.662       0.006117       0.001823
              0           4707          2.693          2.576        0.00319       0.000924
              0           4722          10.31          2.541       0.006594      0.0002855
              0           4738          3.283          2.589       0.007612       0.001231
              0           4744          8.737          2.585        0.00598        0.00486
              0           4751        -0.1163          2.877       0.005884        0.00059
              0           4759          8.098           2.62      0.0007095      0.0002916
              0           4760        -0.3135          2.612       0.002592       0.001391
              0           4762          15.72          3.279        0.01317       0.003501
              0           4774          7.985          2.621        0.01775       0.002455
              0           4777          9.206          4.416       0.008333        0.00118
              0           4779          3.785          2.858       0.006716       0.002498
              0           4787          2.958          2.591       0.004041       0.002049
              0           4789          8.794          2.683       0.006266       0.001095
              0           4793        -0.2872          2.639       0.003161       0.001605
              0           4799           98.8            6.7        0.08425        0.00096
              0           4804          9.621          2.999       0.003351      0.0008085
              0           4806          11.52          2.774        0.01017       0.003449
              0           4815        -0.2609          2.609       0.003014       0.001088
              0           4826             24            2.7        0.02686         0.0019
              0           4828          2.261          2.561       0.003093       0.000212
              0           4832          19.57          3.089         0.0143       0.004364
              0           4839          3.565           2.74       0.004618       0.002022
              0           4846          4.258          2.596       0.006244      0.0002595
              0           4847          1.662           2.61        0.00191      0.0009656
              0           4849          1.669          2.533       0.003292       0.002063
              0           4858          3.352          2.589       0.003826       0.001148
              0           4860          3.973          2.758       0.004351       0.000793
              0           4865          15.35          2.838        0.02294       0.000685
              0           4868          8.296          2.646        0.00626       0.001063
              0           4874           9.57          2.658       0.008026       0.001901
              0           4887          2.289           2.59        0.00309       0.001791
              0           4888           17.1            2.7        0.01312       0.001665
              0           4891        -0.2861          2.593      0.0003529      0.0003529
              0           4901          3.252          2.612       0.002271       0.000644
              0           4905           13.7          2.776        0.01636       0.001155
              0           4912          9.008          4.383       0.003587       0.000272
              0           4916          4.191          2.533       0.001789       0.001209
              0           4917          7.964          2.577        0.01018      0.0006975
              0           4919          1.639          2.595       0.004568       0.001497
              0           4924          1.483          2.991         0.0143       0.003085
              0           4937          7.874          2.671        0.01316       0.000555
              0           4945          9.664          3.039       0.009822       0.001829
              0           4954          9.304          2.561        0.01981       0.001655
              0           4955          11.01          2.556        0.01774        0.00037
              0           4974          13.76          2.628        0.01612        0.00088
              0           4986          17.11           2.62        0.01392       0.004138
              0           4990             22            2.8        0.03184        0.00176
              0           4991        -0.2699          2.621       0.001951        0.00072
              0           4993          2.207          2.545         0.0036       0.002162
              0           4995           26.2            5.3        0.02257        0.00121
              0           4996          8.094          2.581       0.008808       0.001743
              0           4997          7.453           2.62       0.008077       0.003174
              0           4999          8.102          2.657       0.007307       0.001581
              0           5000           5.52          2.662       0.002913      0.0008505
              0           5007             27            4.5        0.01915        0.00073
              0           5010           6.28          3.355       0.001939      0.0008195
              0           5012           28.5            7.1          0.014       0.001135
              0           5016          2.225          2.604       0.004162        0.00163
              0           5023          203.2           10.5         0.1314         0.0139
              0           5026          6.826          2.506        0.01043       0.000474
              0           5028           33.6            8.1        0.04111        0.00392
              0           5029          3.524          2.527       0.002096      0.0003975
              0           5033          3.511          2.706       0.002729       0.001584
              0           5034           4.38          4.408       0.001934       0.001388
              0           5042          4.921          2.542       0.002757       0.001002
              0           5050          3.626          2.555       9.53e-05       9.53e-05
              0           5055           16.4            2.9        0.01965       0.000405
              0           5057          1.262          2.726       0.001703       0.001105
              0           5064          4.815          3.065       0.003982       0.001504
              0           5067           14.9            2.6        0.01476       0.004295
              0           5070        0.06261          2.551      0.0008342      0.0007388
              0           5080          2.004          2.658        0.00832       0.000542
              0           5089           41.3              4        0.03392         0.0015
              1           5090          148.6            4.1         0.0557       0.006375
              0           5095        -0.3084          2.601       0.002861       0.001346
              0           5097          16.42          3.101        0.01516        0.00201
              0           5101          2.851          2.547       0.005307       0.001424
              0           5114          4.192          2.627       0.004807       0.001214
              0           5122          6.715          2.643        0.00783        0.00243
              0           5125          2.929          2.606       0.004884       0.000558
              0           5129        -0.2503          2.584       0.001775       0.001053
              0           5133          12.47          2.645         0.0163        0.00106
              0           5138          6.766          2.836       0.007602      0.0003085
              0           5146         0.9481          2.529       0.001878      0.0008395
              0           5147           12.4          2.662         0.0172       0.000415
              0           5148          9.925          2.606        0.01181       0.002396
              0           5155          2.269          2.636       0.003668        0.00186
              0           5156          10.38          2.519        0.01424       0.000455
              0           5162          1.896          2.612       0.002625      0.0004735
              0           5168           17.8            2.7        0.01859       0.001145
              0           5170           14.7            2.6       0.009763      0.0004765
              0           5171          7.489          2.558       0.009304       0.002737
              0           5177           14.6            2.9        0.01738       0.003275
              0           5185              2          2.603       0.002514      0.0005105
              0           5187           34.6            5.7        0.03058       0.000875
              0           5205          2.593          2.615       0.001395      0.0009429
              0           5206          2.556          2.535       0.001652      0.0009255
              0           5211           17.6            2.8        0.01743       0.001395
              0           5215           46.7            6.7        0.07161       0.000835
              0           5218          6.291          2.608        0.00345       0.002505
              0           5225          0.428          2.627       0.004694       0.001079
              0           5238           6.48          3.039        0.01432       0.004379
              0           5242          3.064          2.607       0.002581       0.001401
              0           5245        -0.3019          2.657       0.002515      0.0006935
              0           5255         0.4161          2.588       0.003574       0.001718
              0           5256          4.401          2.544       0.009778       0.002692
              0           5258          5.082          2.493       0.008625       0.000613
              0           5265          14.45          3.017        0.03306        0.01021
              0           5270          16.55          2.566        0.01302         0.0022
              0           5273          7.192          2.752       0.003448      0.0006145
              0           5293          1.555          2.616       0.005852       0.001483
              0           5296            7.4          2.701       0.006749      0.0008245
              0           5309          3.974          2.622       0.002831       0.001737
              0           5321           28.2            5.6        0.02831       0.000325
              0           5325           81.1            8.9         0.0771        0.00041
              0           5329          3.614          2.601       0.002436       0.001229
              0           5337          16.26          3.018        0.03292        0.01112
              0           5342        -0.2768          2.542       0.004814      0.0003425
              0           5346           63.6            5.5        0.06553       0.002135
              0           5347          13.15          2.575        0.01261       0.000735
              0           5348           32.8            7.3        0.03374       0.000815
              0           5350          7.379          2.959       0.006496       0.002619
              0           5358          2.528           2.52       0.009443      0.0002625
              0           5359          1.529          2.564       0.004195       0.002288
              0           5363          9.212          2.743       0.005822       0.003347
              0           5366          5.651          2.851       0.003813       0.002009
              0           5371           2.61          2.577       0.002671       0.001553
              0           5372          2.372          2.666       0.003841       0.001146
              0           5374          1.788          2.623       0.002139      0.0006455
              0           5375          6.177          2.521       0.008676        0.00065
              0           5382         0.6033          2.774       0.002683       0.001403
              0           5395           10.1          2.467        0.01016       0.003498
              0           5402          6.602           2.83       0.003175       0.001803
              0           5411          5.375          2.949       0.006203       0.001418
              0           5424          6.306          2.509        0.00566       0.002234
              0           5426          7.107          2.487       0.005242       0.001582
              0           5427          3.562          2.529       0.003036       0.000798
              0           5435          2.882          3.021       0.004851       0.002391
              0           5438          13.23          2.592       0.008103       0.001685
              0           5446          4.984          2.977       0.006307       0.003234
              0           5450          4.153          3.384       0.005367       0.003022
              0           5459          0.674          2.607       0.001215      0.0001165
              0           5464         -0.308           2.74       0.001735       0.001123
              0           5484          4.307          2.639       0.003952       0.002215
              0           5509           1.17          3.031       0.002238      0.0004485
              0           5512           16.7            2.7         0.0187        0.00124
              0           5515          10.09          2.751        0.01472         0.0003
              0           5518          4.198           3.03       0.005018       0.002969
              1           5520            101           10.2       0.001947       0.001233
              0           5523          2.488          2.742       0.003453       0.001881
              0           5526          14.43          2.598        0.01169        0.00066
              0           5529          4.354          2.846       0.003466       0.002671
              0           5530           32.3            7.2        0.02402        0.00266
              0           5531          7.274          2.655       0.003422      0.0001305
              0           5537          3.436          2.485       0.001649      0.0005065
              0           5543           11.4          2.594        0.01493        0.00085
              0           5545          10.56           2.65       0.006044       0.001071
              0           5552          3.608          3.092       0.005582       0.001553
              0           5588          9.548          2.645        0.01112       0.001434
              0           5590         0.2765          2.618       0.003935       0.001122
              0           5604          11.08          2.764        0.01118       0.001478
              0           5612          1.114          3.014       0.002013       0.000677
              0           5620          1.037          2.488       0.002907       0.001216
              0           5627           10.6          2.737       0.009888       0.001072
              0           5634          6.784          3.047       0.007774       0.004355
              0           5647         0.3248           2.61       0.005194      0.0005905
              0           5650          10.54           2.55       0.005394       0.000616
              0           5655          1.578          3.059       0.003612       0.001995
              0           5664          8.614          2.572       0.002588       0.000391
              0           5668            5.1          2.642       0.006359       0.002486
              0           5671          2.981          2.593       0.006281       0.001734
              0           5672          7.319          2.597       0.005313        0.00213
              0           5675          4.536          2.515       0.007935       0.001365
              0           5682          3.514           2.64       0.001918       0.000859
              0           5685          7.082          2.797       0.004664       0.000374
              0           5686          10.16          2.883        0.00269      0.0005715
              0           5691          5.689          2.608       0.003385       0.001667
              0           5692          3.041          2.517       0.004264       0.001571
              0           5705          2.979          2.913       0.006886       0.000815
              0           5710            7.1          2.544        0.01221        0.00103
              0           5712          9.085          2.713       0.006186       0.000656
              0           5726          5.196          2.543       0.007124       0.002674
              0           5730             80            3.9         0.0644        0.00392
              0           5735          10.12          3.017        0.01035       0.001333
              1           5744          423.2           13.4       0.003062       0.002069
              0           5747           12.4          2.526        0.01072       0.002642
              0           5766           16.2            2.7       0.009381      0.0006395
              0           5770          1.282          2.659       0.002204       0.001031
              0           5779       -0.08414          3.022      3.275e-14      3.275e-14
              0           5789         0.9237          2.756       0.003168       0.002276
              0           5797           14.8            2.8        0.01652        0.00093
              0           5799          3.867           2.63       0.002724       0.001237
              0           5801         0.2576          2.614       0.009766       0.000954
              0           5802          8.945          2.647        0.01119       0.001994
              0           5805          6.719          2.514       0.004271       0.001028
              0           5809          2.308           2.91       0.006692       0.001313
              0           5814          7.317          2.625       0.007318       0.001129
              0           5816          2.763          2.934       0.002399       0.001153
              0           5822          17.03          2.985        0.02522       0.000215
              0           5829          9.081           2.51       0.006786      0.0001565
              0           5830         0.1225          2.699       0.003027       0.001901
              0           5835       -0.08834          2.651       0.002631       0.000867
              0           5836          13.15          2.796        0.03176        0.00355
              0           5837          10.98          2.753        0.01267        0.00266
              0           5841          3.975          2.493       0.003466       0.002476
              0           5847         0.1248           2.74        0.00297        0.00173
              0           5849          12.75          3.069        0.01698       0.003085
              0           5853          10.52          2.514        0.01973       0.000395
              0           5862       -0.08368          2.973       0.001883      0.0006265
              0           5869          5.994           2.48       0.003628       0.000765
              1           5879           45.6            7.7        0.01663       0.000925
              0           5880         0.9373          2.539       0.003993       0.002438
              0           5882          10.26          2.476       0.005528        0.00053
              0           5898           9.74          2.488       0.006604       0.001375
              0           5907          9.317          2.848       0.007227       0.000728
              0           5916          8.232          2.999        0.01198        0.00112
              0           5917          4.346          2.576       0.006275       0.001437
              0           5921          3.409          2.653       0.003419       0.002534
              0           5922          5.154          2.604       0.006135       0.004244
              0           5925          6.736          2.654       0.005281       0.001752
              0           5941          1.406           2.62       0.002865       0.001539
              0           5966          1.702           2.66       0.001693       0.001154
              0           5969          6.924          3.107       0.002829       0.001809
              0           5974          10.45          2.574        0.01278       0.001965
              0           5976        -0.2882          2.488       0.006894      0.0002805
              0           5977           8.02          2.622       0.006711        0.00148
              0           5982        -0.2208          2.783       0.008329       0.000135
              0           5997         0.4371          2.676       0.001879      0.0009502
              0           6000          2.339          2.553        0.00235        0.00097
              0           6003          7.049          2.686         0.0045       0.001739
