#     _id       snrFIRSMM         zFIRSMM           snr24        snrRadio           snr16          snr100          snr160          snr250          snr350          snr500          snr850          snr1160
#
1081                2.065           0.229          12.731           1.634           0.000           1.602           1.303           0.000           0.000           0.000           0.000           0.000
1084               18.339           1.144          32.650           4.613          23.620          12.864          10.005           6.804           3.870           2.971           0.267           0.750
1089                2.239           0.972          21.076           2.496           0.000           1.696           1.463           0.000           0.000           0.000           0.000           0.000
1091                0.674           2.506           5.525           0.585           0.000           0.674           0.000           0.000           0.000           0.000           0.000           0.000
1094                7.135           3.530          22.418           5.469           4.373           2.322           2.534           5.569           2.188           0.000           0.000           1.817
1101                1.097           0.912           7.750           2.065           0.000           1.097           0.000           0.000           0.000           0.000           0.000           0.000
1102                8.653           0.472          26.334           3.785           7.888           8.596           0.994           0.000           0.000           0.000           0.000           0.000
1103               11.367           1.363          22.829           4.484          15.664           8.926           6.841           1.651           0.000           0.000           0.000           0.000
1104                7.062           0.595          18.352           2.359           2.812           6.670           2.160           0.848           0.000           0.000           0.000           0.000
1105               10.283           0.944          18.689           4.305           6.487           7.013           6.125           4.337           0.481           0.000           0.000           0.000
1109                7.947           2.201          14.889           2.031           0.000           3.854           4.305           2.432           2.378           4.266           0.000           0.000
1113                2.829           1.457          11.537           1.574           7.562           2.159           1.829           0.000           0.000           0.000           0.000           0.000
1118                7.497           0.387           8.952           1.814           0.000           5.417           4.343           2.830           0.000           0.000           0.000           0.000
1121                2.366           0.800           6.484          76.479           2.333           2.308           0.520           0.000           0.000           0.000           0.000           0.000
1123                1.732           3.078           8.439           0.982           1.017           0.000           0.000           0.000           0.000           0.000           1.732           0.000
1125                0.000           1.023           6.959           1.569           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1129                3.406           2.620           5.531           2.270           0.000           2.250           2.347           0.928           0.414           0.000           0.000           0.000
1133                2.285           0.254           5.358           0.645           1.490           2.273           0.238           0.000           0.000           0.000           0.000           0.000
1135               16.306           0.121          21.685           8.125           8.071           8.514          13.018           4.365           2.210           0.000           0.000           0.000
1140                1.775           0.477           9.722           0.000           0.000           1.775           0.000           0.000           0.000           0.000           0.000           0.000
1141                3.280           1.174          20.515           3.613           0.000           2.478           1.708           1.305           0.000           0.000           0.000           0.000
1143               13.734           0.280          29.808           1.374          23.973          10.580           7.764           4.020           0.503           0.000           0.000           0.000
1144                1.311           1.319          10.000           0.000           2.807           1.310           0.046           0.000           0.000           0.000           0.000           0.000
1146                0.130           4.351           0.329           3.507           0.000           0.077           0.000           0.104           0.000           0.000           0.000           0.000
1147                5.071           1.260          19.036           1.023           3.310           4.841           1.512           0.000           0.000           0.000           0.000           0.000
1148                5.772           3.218          23.324           4.641           1.293           3.404           1.510           3.194           1.689           1.225           1.681           1.438
1150                5.013           1.364          20.999           3.482          11.742           4.369           2.252           0.989           0.000           0.000           0.000           0.000
1159                9.557           3.199          31.111          10.323           0.000           2.701           3.242           3.384           5.172           3.396           3.103           3.765
1160                0.666           2.388          18.347           0.090           0.434           0.666           0.000           0.000           0.000           0.000           0.000           0.000
1167                3.597           2.920           2.482           4.262           0.900           1.820           1.794           1.940           1.063           0.942           0.790           0.000
1168                8.319           1.451          23.609           5.918           5.590           5.225           5.210           2.920           1.540           1.142           1.099           1.163
1172                1.278           1.298           3.757           0.064           0.000           1.278           0.000           0.000           0.000           0.000           0.000           0.000
1181                0.000           1.772           8.766           0.904           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1186                1.487           1.460          12.841           2.072           0.000           1.314           0.696           0.000           0.000           0.000           0.000           0.000
1202                2.238           1.712           3.960           0.000           2.352           1.991           1.023           0.000           0.000           0.000           0.000           0.000
1208                3.571           1.453           4.572           0.403           1.261           2.787           2.232           0.000           0.000           0.000           0.000           0.000
1221                3.424           1.116          27.276           2.050          10.914           2.207           2.326           1.204           0.000           0.000           0.000           0.000
1222                1.174           0.922           8.258           2.069           0.626           1.099           0.414           0.000           0.000           0.000           0.000           0.000
1225                8.732           0.534          20.980           4.026           0.000           5.604           3.816           3.835           3.043           2.513           0.000           0.000
1235                7.823           0.892          21.072           8.167           0.000           6.526           4.315           0.000           0.000           0.000           0.000           0.000
1239               23.732           0.836          31.460           8.104          25.684          18.987           9.778           8.678           5.513           1.172           0.000           0.000
1248               13.357           1.229          22.268           5.360           0.000           8.728           8.720           4.503           2.308           0.756           0.000           0.000
1252                0.000           2.220           4.999           0.386           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1253                1.094           1.835          15.540           0.872           2.298           0.000           1.094           0.000           0.000           0.000           0.000           0.000
1262                3.127           3.817           0.031           3.836           0.000           0.471           0.000           2.117           1.104           1.338           0.273           1.410
1269                5.417           2.152          15.460           1.529           0.000           3.369           3.772           1.793           0.000           0.000           0.367           0.649
1270                2.960           1.083          28.034           0.873           3.761           2.960           0.000           0.000           0.000           0.000           0.000           0.000
1273                0.241           0.744           7.191           1.396           2.128           0.072           0.230           0.000           0.000           0.000           0.000           0.000
1278                2.358           1.460          14.792           0.603           3.607           2.156           0.954           0.000           0.000           0.000           0.000           0.000
1284                5.926           3.693           3.444           3.276           2.280           1.248           1.443           2.583           1.291           2.813           1.513           3.596
1285                8.227           0.197          24.025           4.442           2.943           5.581           2.883           5.198           1.098           0.000           0.000           0.000
1293                8.489           0.794          22.505           4.539          12.996           5.943           4.498           3.912           1.095           0.000           0.000           0.000
1303                3.032           0.634           8.553           0.897           1.368           2.944           0.723           0.000           0.000           0.000           0.000           0.000
1306                0.000           0.041          10.744           0.253          16.949           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1313                2.566           0.407          17.108           5.169           0.000           1.384           2.161           0.000           0.000           0.000           0.000           0.000
1315                4.677           1.835          20.039           1.108           7.027           3.277           2.942           1.575           0.000           0.000           0.000           0.000
1320                4.248           1.097          15.556           3.950           9.072           4.221           0.484           0.000           0.000           0.000           0.000           0.000
1334                1.053           1.620           3.922           3.292           1.984           0.658           0.823           0.000           0.000           0.000           0.000           0.000
1335                4.664           1.008          27.522           1.235          11.099           4.593           0.812           0.000           0.000           0.000           0.000           0.000
1337                7.247           0.931          25.464           2.087           0.000           6.913           1.528           1.549           0.000           0.000           0.000           0.000
1338                7.142           1.358          22.885           3.968          14.087           3.214           6.276           1.136           0.000           0.000           0.000           0.000
1341               10.037           1.008          33.116           5.129          13.739           7.197           5.845           3.420           1.757           0.000           0.000           0.000
1342                2.244           0.041           4.586           0.000           4.647           2.244           0.000           0.000           0.000           0.000           0.000           0.000
1348                2.266           0.513           9.595           0.857           1.047           1.463           1.730           0.000           0.000           0.000           0.000           0.000
1350                2.455           1.156           8.222           3.471           0.000           1.778           1.693           0.000           0.000           0.000           0.000           0.000
1355                1.184           1.192           9.176           0.598           0.000           0.916           0.750           0.000           0.000           0.000           0.000           0.000
1357                3.150           1.365          12.823           1.437           7.605           3.041           0.821           0.000           0.000           0.000           0.000           0.000
1367                0.777           1.787           7.750           2.490           1.404           0.084           0.772           0.000           0.000           0.000           0.000           0.000
1368               10.593           2.716          25.665           7.625           1.295           2.149           4.508           8.747           2.815           0.000           1.469           0.816
1369                5.399           2.110          15.503           0.432           0.432           2.195           3.381           3.591           0.000           0.000           0.000           0.000
1371                1.702           1.037          10.437           0.007           5.164           1.521           0.763           0.000           0.000           0.000           0.000           0.000
1384                5.891           1.267          20.008           4.332           0.000           3.234           4.572           1.295           0.789           0.000           0.000           1.027
1387                2.182           2.451           6.107           4.446           0.000           0.891           0.000           1.613           0.991           0.298           0.000           0.542
1391                2.451           1.038           5.357           0.702           0.438           2.449           0.101           0.000           0.000           0.000           0.000           0.000
1393                3.564           1.210           5.930           1.921           0.000           2.102           2.877           0.081           0.000           0.000           0.000           0.000
1394               10.895           0.300           9.423           3.179           0.000           8.621           6.279           2.225           0.000           0.000           0.000           0.000
1396                1.162           0.715          10.491           0.676           2.680           1.162           0.015           0.000           0.000           0.000           0.000           0.000
1401                0.000           2.072           5.635           2.720           0.034           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1402                3.627           1.661           5.536           3.464           1.189           1.405           1.615           2.928           0.000           0.000           0.000           0.000
1416                0.066           2.291           3.963           0.630           1.680           0.066           0.000           0.000           0.000           0.000           0.000           0.000
1419                1.676           1.148          14.198           0.515           6.752           1.403           0.917           0.000           0.000           0.000           0.000           0.000
1420                5.274           1.471          17.386           1.359           0.000           2.746           1.128           4.047           1.620           0.000           0.000           0.000
1434                8.547           0.485          18.749           2.579          14.995           7.449           3.682           1.999           0.000           0.000           0.000           0.000
1437                1.021           1.344          19.990           1.200           1.244           0.775           0.665           0.000           0.000           0.000           0.000           0.000
1445               18.664           2.330          32.600           8.941           7.823          10.378          10.336           6.475           8.334           2.937           0.000           3.717
1449                4.996           0.513          23.560           0.932           6.185           4.466           2.241           0.000           0.000           0.000           0.000           0.000
1452                4.769           1.372          16.059           3.439           0.000           0.748           4.684           0.000           0.492           0.000           0.000           0.000
1458                9.062           1.497          19.442           1.880           6.079           7.025           3.176           4.575           1.327           0.000           0.000           0.000
1469                0.000           1.102           3.445           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1475               17.707           1.766          25.376           6.200          27.777           9.910           9.243           9.499           5.649           2.655           0.637           0.536
1476                3.793           0.841          17.184           1.929           8.232           1.639           3.042           1.565           0.000           0.000           0.000           0.000
1477                0.642           0.021          17.605           0.458           3.692           0.642           0.000           0.000           0.000           0.000           0.000           0.000
1479                1.466           0.926           6.321           0.795           0.000           1.466           0.000           0.000           0.000           0.000           0.000           0.000
1480                0.000           2.529          10.187           0.234           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1490                6.364           1.900          17.087           4.518           3.553           3.735           3.909           2.261           1.454           0.828           1.821           0.203
1491                9.469           0.837          20.338           4.292          24.395           7.462           4.567           3.603           0.379           0.000           0.000           0.000
1495                2.488           4.401           1.264           0.785           0.000           0.000           0.000           0.601           1.449           1.931           0.000           0.000
1497                0.739           2.237          17.322           3.040           0.000           0.000           0.738           0.000           0.000           0.000           0.043           0.000
1501               11.219           1.433          20.738           3.892          12.798           2.868           5.726           8.351           3.790           0.859           0.000           0.000
1502                0.000           2.030           2.393           3.107           1.770           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1513                1.505           1.011          11.706          33.273           0.000           0.953           1.165           0.000           0.000           0.000           0.000           0.000
1515               12.569           1.195          10.364           3.513          14.072           7.027           4.027           8.618           3.123           2.893           0.000           0.000
1520                3.225           0.532           8.160           0.695           5.947           3.035           1.091           0.000           0.000           0.000           0.000           0.000
1524                0.598           0.879          19.830           0.126           5.547           0.598           0.000           0.000           0.000           0.000           0.000           0.000
1525                4.179           0.603          10.905           0.000           3.062           1.658           3.615           1.283           0.000           0.000           0.000           0.000
1532                0.529           0.981           4.470           0.457           0.000           0.529           0.000           0.000           0.000           0.000           0.000           0.000
1533               16.663           0.746          33.296           5.378          25.133           9.202          11.755           6.943           2.564           0.000           0.000           0.000
1543                0.000           1.148           5.770           0.000           0.432           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1544                1.136           1.881          14.107           0.913           0.357           0.053           1.135           0.000           0.000           0.000           0.000           0.000
1545                2.432           1.156           4.781           0.473           0.000           2.352           0.621           0.000           0.000           0.000           0.000           0.000
1548                0.000           0.889           6.088           0.000           1.670           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1551                0.543           1.358           5.278           0.646           0.365           0.000           0.543           0.000           0.000           0.000           0.000           0.000
1556                1.448           1.851           5.499           2.182           1.984           0.527           0.000           0.000           0.252           1.239           0.000           0.469
1558                4.112           0.834           6.662           0.681           0.000           2.123           3.145           1.585           0.000           0.000           0.000           0.000
1563                1.246           0.836           6.732           0.522           0.000           1.246           0.000           0.000           0.000           0.000           0.000           0.000
1567                7.330           0.634          23.745           1.750          10.595           6.015           3.683           1.997           0.000           0.000           0.000           0.000
1569                3.513           0.879          19.981           2.593           0.000           2.501           2.467           0.000           0.000           0.000           0.000           0.000
1579                1.671           1.303          26.396           2.318           8.413           1.671           0.000           0.000           0.000           0.000           0.000           0.000
1592                7.615           0.938          22.557           1.007           6.441           4.874           5.632           1.585           0.000           0.000           0.000           0.000
1593                2.022           0.681          15.515           1.800           6.735           1.248           1.590           0.000           0.000           0.000           0.000           0.000
1602                0.786           1.782          11.152           1.117           2.986           0.543           0.568           0.000           0.000           0.000           0.000           0.000
1604                2.064           1.510           5.560           0.026           0.000           1.578           1.331           0.000           0.000           0.000           0.000           0.000
1606                2.116           1.050          12.116          10.750           5.876           2.063           0.468           0.000           0.000           0.000           0.000           0.000
1616                3.832           1.545          12.516           0.443           0.000           2.706           2.047           1.781           0.000           0.000           0.000           0.000
1618                9.673           1.014          28.899           5.517           0.000           3.575           5.037           5.244           3.369           4.032           0.000           0.544
1622                4.051           1.020          10.161           3.635           4.228           3.346           2.284           0.000           0.000           0.000           0.000           0.000
1626                0.000           1.895           4.188           1.713           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1629                1.813           2.310           9.149           0.342           1.769           1.431           1.113           0.000           0.000           0.000           0.000           0.000
1631                1.387           1.595          13.842           2.176           2.631           0.583           0.600           1.107           0.000           0.000           0.000           0.000
1633               31.110           0.320          30.338           4.294          24.982          25.362          15.249           8.667           3.925           1.239           0.000           0.000
1634                0.410           0.740           5.149           0.496           0.000           0.410           0.000           0.000           0.000           0.000           0.000           0.000
1638                1.964           0.752          10.843           1.138           4.465           1.506           1.262           0.000           0.000           0.000           0.000           0.000
1644                1.527           0.634           5.797           0.887           4.496           1.446           0.492           0.000           0.000           0.000           0.000           0.000
1648               25.856           1.760          28.416          10.741          22.092          21.830          11.668           6.162           3.758           1.455           1.227           0.335
1650                1.091           3.210           0.853           0.000           0.000           1.036           0.342           0.000           0.000           0.000           0.000           0.000
1651                9.287           2.990          16.300          13.870           2.955           3.148           4.441           5.760           2.933           3.560           1.133           0.940
1662                0.662           0.970           5.711           0.054           2.035           0.160           0.643           0.000           0.000           0.000           0.000           0.000
1673                3.037           0.040          14.968           3.093           0.000           3.037           0.000           0.000           0.000           0.000           0.000           0.000
1693                2.744           0.380          17.863           3.912           5.222           2.615           0.833           0.000           0.000           0.000           0.000           0.000
1702                0.000           2.630           3.916           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1709                1.892           1.201           6.612           0.000           4.076           0.698           1.758           0.000           0.000           0.000           0.000           0.000
1710                2.065           1.820           4.088           0.697           1.992           1.917           0.766           0.000           0.000           0.000           0.000           0.000
1711                0.000           0.787           6.165           0.331           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1712                9.621           2.216          26.953           4.602           1.654           7.022           5.616           2.400           0.654           0.000           2.351           0.000
1717                1.893           1.012           5.604           3.037           1.494           1.139           1.512           0.000           0.000           0.000           0.000           0.000
1724                6.452           0.981           8.301           1.613           7.993           5.163           3.310           2.004           0.000           0.000           0.000           0.000
1734                0.243           2.673           2.647           0.820           0.000           0.000           0.223           0.000           0.000           0.000           0.096           0.000
1735                8.504           4.080          17.527           4.446           4.238           1.883           0.693           5.708           4.343           3.586           0.794           1.833
1737                5.517           1.142          30.979           4.236          17.338           1.680           5.124           1.166           0.000           0.000           0.000           0.000
1740                1.844           0.871          10.939           0.858           0.946           1.660           0.803           0.000           0.000           0.000           0.000           0.000
1741                2.511           1.024          18.714           3.630           5.447           2.511           0.000           0.000           0.000           0.000           0.000           0.000
1747                0.000           2.040           5.717           0.332           0.000           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1753                6.330           1.200          18.990           2.992           5.689           4.043           2.538           3.961           1.264           0.000           0.000           0.000
1762               13.533           2.068          22.421           8.518           2.044           5.384           9.433           5.933           4.568           2.390           0.429           1.794
1764                1.449           0.299          15.163           0.000           0.985           1.449           0.000           0.000           0.000           0.000           0.000           0.000
1775                0.290           1.783           8.650           3.882           1.022           0.290           0.000           0.000           0.000           0.000           0.000           0.000
1779                1.660           0.965           6.570           0.469           7.340           0.000           1.660           0.000           0.000           0.000           0.000           0.000
1813                1.764           1.570           4.830           0.022           0.000           1.745           0.258           0.000           0.000           0.000           0.000           0.000
1814                1.800           1.630           7.400           0.858           0.000           0.483           1.734           0.000           0.000           0.000           0.000           0.000
1818                3.056           1.569          11.966           0.648           4.218           2.423           1.863           0.000           0.000           0.000           0.000           0.000
1822                1.629           0.421          10.609           2.108           2.770           1.629           0.041           0.000           0.000           0.000           0.000           0.000
1824                1.706           1.751           5.171           0.467           0.000           1.128           0.345           0.000           0.000           0.000           0.000           1.233
1836                1.996           0.254           7.518           0.000           5.370           1.996           0.000           0.000           0.000           0.000           0.000           0.000
1843                2.806           0.635          19.950           0.970           6.246           2.564           1.139           0.000           0.000           0.000           0.000           0.000
1847                3.727           0.903          14.551           1.233           5.741           3.096           2.075           0.000           0.000           0.000           0.000           0.000
1850                4.077           2.400          24.951           1.591           2.277           4.077           0.000           0.000           0.000           0.000           0.000           0.000
1855                1.178           0.906           1.230           3.054           1.173           1.034           0.564           0.000           0.000           0.000           0.000           0.000
1859                2.206           0.586           4.913           1.239           3.060           2.110           0.644           0.000           0.000           0.000           0.000           0.000
1865                0.733           1.153           6.306           1.082           1.178           0.732           0.038           0.000           0.000           0.000           0.000           0.000
1866                5.794           1.083          20.850           3.234          18.555           5.121           1.395           2.325           0.000           0.000           0.000           0.000
1870                0.601           1.712           7.661           0.898           0.000           0.601           0.000           0.000           0.000           0.000           0.000           0.000
1880                8.868           0.858          26.658           7.613          13.939           7.052           5.052           1.840           0.000           0.000           0.000           0.000
1886                0.283           3.134           3.926           0.661           1.061           0.283           0.000           0.000           0.000           0.000           0.000           0.000
1894                2.267           1.011           8.112           1.215           2.972           2.208           0.514           0.000           0.000           0.000           0.000           0.000
1899                0.480           1.015           4.613           3.033           0.000           0.050           0.478           0.000           0.000           0.000           0.000           0.000
1907                3.522           0.586           5.845           2.637           0.225           2.662           2.306           0.000           0.000           0.000           0.000           0.000
1908                1.982           0.586          13.318           2.204           6.632           1.335           1.465           0.000           0.000           0.000           0.000           0.000
1918                2.892           0.277          10.651           0.813           2.138           2.888           0.164           0.000           0.000           0.000           0.000           0.000
1919                0.000           0.862           4.013           0.411           0.632           0.000           0.000           0.000           0.000           0.000           0.000           0.000
1921                5.396           4.260           4.426           1.539           0.000           0.059           1.393           1.735           2.165           4.265           0.919           0.662
1930               27.838           0.937          29.240          11.187          24.881          19.459          14.241          13.319           3.758           1.393           0.000           0.000
1937                2.951           0.278          10.754           0.487           1.567           2.951           0.000           0.000           0.000           0.000           0.000           0.000
1938                0.953           0.277           6.207           0.368           0.000           0.953           0.000           0.000           0.000           0.000           0.000           0.000
1944                4.809           1.305          28.070           2.440          15.259           4.556           1.539           0.000           0.000           0.000           0.000           0.000
1945                6.616           3.742           3.464           2.405           0.000           0.975           2.734           5.081           2.846           0.545           0.906           0.556
1951                4.333           1.012          16.098           1.472           8.451           3.890           1.908           0.000           0.000           0.000           0.000           0.000
1960                1.760           0.895           9.353           2.310           0.000           1.718           0.381           0.000           0.000           0.000           0.000           0.000
1961                0.360           0.557          12.060           0.000           3.160           0.197           0.302           0.000           0.000           0.000           0.000           0.000
1968                2.769           1.145          10.856           0.924           7.894           2.100           1.805           0.000           0.000           0.000           0.000           0.000
1973                5.232           1.491          14.431           2.111           6.442           3.738           2.868           2.276           0.000           0.000           0.000           0.000
1990                2.800           3.174           6.946           0.119           1.083           1.755           0.778           0.000           0.000           0.000           2.038           0.000
1999                1.107           2.832           6.030           0.773           0.000           0.000           0.223           0.000           0.000           0.000           0.799           0.732
2007                2.603           2.234           4.186           0.000           0.000           1.982           1.688           0.000           0.000           0.000           0.000           0.000
2022                0.014           1.855           7.932           0.794           0.378           0.000           0.014           0.000           0.000           0.000           0.000           0.000
2025                6.583           1.200          22.666           1.651           4.407           4.944           3.168           2.977           0.000           0.000           0.000           0.000
2032                0.045           1.642           5.902           1.182           0.000           0.045           0.000           0.000           0.000           0.000           0.000           0.000
2046                0.000           0.695           6.707           0.546           3.948           0.000           0.000           0.000           0.000           0.000           0.000           0.000
2052                0.634           1.283          20.361           0.949           0.000           0.634           0.000           0.000           0.000           0.000           0.000           0.000
2054                4.791           1.165          18.120           2.375           6.383           1.658           3.742           2.489           0.000           0.000           0.000           0.000
2056                5.640           0.778           9.594           2.325           3.024           1.651           3.285           4.258           0.390           0.000           0.000           0.000
2059                0.833           1.192          11.440           0.289           0.000           0.833           0.000           0.000           0.000           0.000           0.000           0.000
2061               12.685           0.901          24.374           4.180           0.000          11.021           6.052           1.679           0.000           0.000           0.000           0.000
2089                0.913           0.710           6.545           0.805           1.148           0.556           0.724           0.000           0.000           0.000           0.000           0.000
2094               46.322           0.438          32.481           8.288          32.115          39.074          19.599          14.757           3.823           1.568           0.000           0.000
2099                2.022           4.226           0.000           3.800           1.610           0.000           0.502           0.547           0.736           0.927           0.000           1.461
2101                0.737           1.445           7.654           0.803           0.000           0.377           0.633           0.000           0.000           0.000           0.000           0.000
2106                1.976           2.290          10.766           2.377           0.000           0.820           1.798           0.000           0.000           0.000           0.000           0.000
2115                0.000           1.027           5.044           4.157           1.984           0.000           0.000           0.000           0.000           0.000           0.000           0.000
2124                3.788           0.845          11.640           0.044           0.000           0.731           2.523           2.730           0.000           0.000           0.000           0.000
2129                2.696           1.230           4.663           1.363           0.000           1.723           2.074           0.000           0.000           0.000           0.000           0.000
2135               80.732           1.006          30.896          20.278          18.082          72.805          29.586          17.536           5.662           1.525           0.000           0.000
2137                0.429           2.390           4.754           1.675           0.000           0.429           0.000           0.000           0.000           0.000           0.000           0.000
2140                3.327           2.962           6.831           1.509           0.000           2.474           2.225           0.000           0.000           0.000           0.000           0.000
2141               17.453           0.284          30.148           5.598          15.715          12.449          12.032           2.206           0.000           0.000           0.000           0.000
2144                7.408           0.377          22.796           2.418           0.000           5.168           4.991           1.804           0.000           0.000           0.000           0.000
2147                4.200           0.474          10.487           1.799           5.236           3.397           2.379           0.664           0.000           0.000           0.000           0.000
2150                4.056           1.016          17.980           1.546          14.465           2.408           3.264           0.017           0.000           0.000           0.000           0.000
2152                2.902           1.971           3.330           1.020           1.800           1.666           2.375           0.094           0.000           0.000           0.000           0.000
2160                4.275           1.036          13.109           0.220           6.760           4.030           1.428           0.000           0.000           0.000           0.000           0.000
2163                3.723           0.320           8.544           0.498           2.268           2.359           2.880           0.000           0.000           0.000           0.000           0.000
2175                2.678           3.239           3.177           1.178           1.000           1.522           0.944           0.927           0.000           0.000           1.744           0.246
2181                0.911           0.733           7.422           1.580           0.000           0.000           0.911           0.000           0.000           0.000           0.000           0.000
2185                3.262           1.906          19.505           1.285           5.193           0.059           2.990           1.303           0.000           0.000           0.000           0.000
