#   SAVEDid      xmeAGN       xfAGN       xeAGN      xmeSFR       xfSFR       xeSFR       xfTOT       xeTOT       xf_zz       xe_zz
#
2331       1.584       1.383       1.383       5.773       5.545       3.711       6.833       3.165       1.146           0
2336       5.816       6.696       4.135        25.5       25.64        2.54       31.72       2.214       1.013           0
2337       124.6       220.9       220.9       210.7         256       121.1       422.1       217.8        4.38       0.484
2342      0.1792      0.5023      0.5023       2.898       2.455       1.449       2.951       1.258      0.8392           0
2347       1.579       1.745        1.32       6.926       6.209       3.955       7.816       3.749       1.179        0.01
2357   4.645e-08   1.322e-07   1.322e-07       38.01       38.29       2.947       38.29       2.947       2.103           0
2359      0.1016     0.08312     0.06037      0.3301      0.3543      0.1594      0.4255      0.1155      0.3186           0
2360       11.87       8.311       6.297       20.05       21.34       5.439       29.54       3.527       1.491           0
2365       15.58       10.61       7.278       5.717         7.6         7.6       19.05       6.184       1.645      0.1995
2369   8.748e-08   2.489e-07   2.489e-07       31.38       33.19       8.529       33.19       8.529       2.883        0.15
2374       5.626       9.457       9.457       27.67       24.91       14.76       32.75       17.06        1.58       0.232
2376     0.08265      0.2261      0.2261      0.8434      0.8786      0.7737       1.011      0.8053      0.4859        0.13
2378     0.04068     0.03422     0.03422      0.0181      0.0958      0.0958      0.1192     0.07565      0.2775           0
2387           0       10.18       10.18        46.6       53.01       19.82       61.03       27.48       2.289       0.264
2395    0.005386     0.08221     0.08221      0.3268      0.4626      0.4626      0.4933       0.434      0.4468         0.1
2399       28.14        47.1        47.1       11.12       18.79       18.79       61.19       41.26        2.29       0.296
2408           0     0.04486     0.04486       2.357        2.17      0.1869       2.214      0.1434      0.5287           0
2412       0.112      0.4562      0.4562       1.543       1.368       1.368       1.742       1.113       0.836           0
2417           0      0.4784      0.4784       4.568       6.004       3.448        6.36       3.365       1.247        0.08
2418       2.297       2.127       1.763       8.994       8.633       2.784       10.77       1.873       1.052           0
2432           0       4.844       4.844       51.74       53.73       6.868       55.71       8.646       1.453      0.0205
2433      0.8147      0.8181      0.8181       2.046       2.112       2.112       2.669       1.824      0.8426        0.09
2440        1.15       1.607       1.607       16.17        17.9       6.438       18.83       6.305      0.8053        0.12
2449      0.3448      0.3943      0.3077       3.023       3.015      0.8205       3.383      0.5506      0.5476           0
2455       2.971       3.908       3.908       57.16       56.55       2.611       60.35       1.404       1.145           0
2463           0     0.01049     0.01049       2.137       2.117     0.01955       2.127      0.0105      0.2113           0
2488      0.6396       2.808       2.808       22.93       19.81       4.316       22.56       2.089       0.875           0
2489           0       83.05       83.05       546.6         427       119.6       492.9       139.8       2.385      0.2235
2500       10.62       9.604       4.389       24.12       24.32       7.569       34.75       8.298       1.815      0.0835
2509       1.657       2.081       2.081       2.134       4.318       4.318       5.106       3.567       1.152        0.11
2510           0      0.1261      0.1261      0.8678      0.7256      0.7256      0.8517      0.5996      0.6823           0
2513       3.133       3.181       2.072       15.54       15.78       1.975       18.71       1.635       1.028           0
2518           0      0.1269      0.1269       3.485       3.485       0.608       3.559      0.6525      0.6342           0
2524       3.885       3.617       3.617       5.161       6.351       6.351       8.399       4.491       1.423           0
2525       4.086       3.839        2.56       29.11       29.17       2.716       32.56      0.9385       1.142           0
2540       27.49        77.2        77.2       110.6       94.75       23.05       171.3       58.57       2.295           0
2543      0.4344      0.4333      0.4333      0.9238       1.689       1.689       2.055       1.408      0.9365           0
2544           0      0.2281      0.2281       3.672        4.45       1.833       4.629       1.654       1.212        0.05
2552   1.403e-07   4.637e-07   4.637e-07           0           0           0   4.637e-07   4.637e-07        4.01       0.451
2561      0.5713       3.358       3.358       18.74       13.51       7.306       15.44        7.08       1.321       0.153
2569    0.006511      0.0482      0.0482      0.2999      0.5319      0.4604      0.5584      0.4432      0.3813        0.08
2574     0.01934      0.1133      0.1133      0.5077      0.6202      0.6202      0.6738      0.5665      0.5378         0.1
2577       16.44       16.42       13.33       59.08       51.56       15.89       68.57       17.19       1.899      0.1645
2578       3.732        36.2        36.2       52.53       45.67       26.61       75.91       53.83       2.211       0.212
2587       14.82       29.11       29.11       8.551       9.696       9.696       33.69       25.23        2.52       0.317
2588      0.2261      0.2164      0.1813      0.1226      0.6093      0.6093      0.7431      0.5364      0.7069        0.02
2591   4.727e-08   1.345e-07   1.345e-07       29.39       29.61        2.28       29.61        2.28       2.123           0
2592           0       67.41       67.41        1279        1258       45.72        1313       34.15       4.715      0.0285
2594       3.285       3.458       2.414       19.64       19.11        2.17       21.88        2.55       1.152           0
2596       4.676       6.616       6.616       32.91       29.17       5.168       35.37       6.665       2.179           0
2605      0.5133       3.971       3.971       18.05       14.71        7.72       15.79       6.631       1.321       0.153
2608      0.7821         1.4         1.4        1.46       4.218       4.218       4.851       3.585       1.255           0
2615       1.378       1.381       1.249       7.997       7.913       2.177       9.152       1.599       0.944           0
2619   6.102e-08       2.155       2.155       25.94       21.06       8.696       22.75        7.01       2.227       0.228
2622           0     0.06068     0.06068      0.1463      0.3942      0.3942      0.3942      0.3942       0.201         0.2
2625       7.239       7.226       2.575       16.54       16.59       1.644       23.81      0.9306      0.8352           0
2643       4.531       6.429       4.732       24.71       27.18       8.238       33.33       11.16       1.321       0.164
2648      0.8762      0.7104      0.7104        2.33       2.606       2.606       3.262       2.219        0.89      0.1701
2652       0.324      0.7753      0.7753       3.282        3.24       2.723       3.845       2.244       1.224           0
2655   1.117e-07   3.861e-07   3.861e-07        92.2       83.95       28.52       83.95       28.52        3.56        0.41
2660       0.344      0.3432      0.3432       1.172       1.449       1.449       1.679       1.219      0.8751           0
2667       0.699       1.022       1.022       14.76        14.7       2.231       15.47       1.461        1.26           0
2668   7.869e-08   2.239e-07   2.239e-07       55.52       48.68       11.22       48.68       11.22       2.736      0.1115
2670       1.684       1.731       1.278       7.272       7.049        2.05       8.695       1.476       0.947           0
2671     0.01805     0.01898     0.01898     0.04249     0.06594     0.06594     0.07941     0.05247      0.2311           0
2674   5.053e-08       1.127       1.127           0       3.773       3.773       3.773       3.773        1.94       0.265
2677    5.02e-08   1.428e-07   1.428e-07        23.6       22.03       1.572       22.03       1.572       2.197           0
2681   6.872e-08   2.871e-07   2.871e-07       47.33       65.96       22.77       65.96       22.77       2.968      0.3375
2682       1.991       2.305      0.7943       6.266       6.213        1.83       8.373       1.348       0.946           0
2683       0.328       4.435       4.435        34.3       32.01       7.799       33.42       6.393       1.631      0.1375
2687           0     0.02722     0.02722      0.3377       0.235      0.1434      0.2587      0.1197      0.3565           0
2697       106.5       145.8       145.8       179.9       173.8       72.13       296.2       127.9       3.712       0.182
2705      0.5526       1.444       1.444      0.9364       2.782       2.782       3.271       2.406       1.271        0.12
2715       1.224       2.743       2.743       26.81       25.98       10.89       26.89       10.65       1.321       0.153
2716   5.503e-08   1.566e-07   1.566e-07       50.69       40.97       9.728       40.97       9.728       2.177       0.137
2720       1.947       1.595       1.353       4.645       3.985       3.985       5.419       3.496       1.224           0
2722      0.3883       29.32       29.32       42.56       36.71       12.67       61.05       34.12       2.167      0.1795
2725       2.286       3.491        3.24       5.066       6.323       5.574       8.186       5.294       1.147      0.1903
2728       12.29       11.62       8.314       112.2       111.6       11.32       121.7       9.162       1.306      0.0305
2738       15.91       18.53       9.377       89.89       91.36        8.34       111.3       6.751       1.987           0
2739       4.478         4.5       2.546       15.37       15.46       2.187       19.58        1.13       0.972           0
2740       2.039       1.771       1.316       5.806       5.089        4.53       6.656       3.794        1.16        0.02
2741       3.179        2.73       1.461       6.655       6.246       3.348       8.804       2.903       1.112        0.03
2746       1.593       1.589       1.589       49.65       49.66       2.946       51.01       1.599       1.221           0
2758      0.1744      0.5394      0.5394       3.746       3.977       1.742        4.34       1.379        1.04        0.02
2767       2.486       2.015       2.015       18.03       18.16       3.961       19.24       3.658       1.346           0
2769   6.855e-08   2.109e-07   2.109e-07       51.82       47.22       18.52       47.22       18.52        2.44        0.31
2776     0.01278     0.01582     0.01582     0.08626     0.08016     0.07113      0.0939      0.0574      0.2111           0
2778   5.824e-08   1.657e-07   1.657e-07       57.54       47.73       11.01       47.73       11.01        2.25        0.14
2785        3.02       4.352       4.352        3.29       6.998       6.998       9.861       7.259       1.655      0.2005
2794        4.95       169.9       169.9       84.62       72.54       72.54       221.5       221.5       3.951        3.95
2805   6.807e-08   2.066e-07   2.066e-07       51.39       52.66       6.797       52.66       6.797       2.666      0.0505
2806       19.91       17.81       6.674       75.82       68.75        11.4       86.35       12.44       1.991        0.05
2813       17.56       19.88        9.77       33.58       31.54       10.27       49.71        11.3       1.863      0.1235
2818    0.004416    0.005058    0.005058       0.161      0.1132     0.05948      0.1144     0.05826       0.081        0.02
2822       2.005       3.125       3.125       42.24       38.33       10.08       39.69       8.711       1.613      0.1125
2825      0.1827      0.3167      0.3167       7.274       6.992      0.6639       7.286      0.3706      0.6809           0
2831   4.609e-08   1.311e-07   1.311e-07       34.34       34.59       2.662       34.59       2.662       2.094           0
2841      0.4023      0.4154      0.4154       7.456       8.066       2.536       8.532       2.174      0.5233        0.04
2856      0.1684      0.3985      0.3985       6.341       4.967       2.039       5.092       1.914      0.8235         0.1
2870           0       3.902       3.902       17.73          15       6.554        17.6       3.957       1.775      0.0705
2874       4.424       4.164       3.012       30.97       30.92       4.833       34.87       2.563       1.599           0
2877       2.354       4.786       4.786       17.08       16.81        7.26       19.33       4.958       1.363           0
2878       2.884       3.169       1.392       18.83       18.85         1.6       21.88      0.6884      0.9544           0
2880   4.268e-08      0.8586      0.8586       14.85       17.48       5.541       17.48       5.541       2.138      0.1895
2884       2.192       3.048       3.048       1.016       6.246       6.246       7.393       6.245        1.37       0.213
2888      0.6102      0.5922      0.3602      0.6401      0.9895      0.9895       1.538      0.7334       0.748           0
2890           0      0.1131      0.1131           0           0           0      0.1131      0.1131       1.014           0
2893       1.518       1.726      0.4919       7.718       7.668      0.2116       9.394      0.2803      0.4545           0
2895      0.6101      0.6167      0.6031       5.551       5.046       2.312       5.524       2.121       1.027           0
2896   6.201e-08   1.764e-07   1.764e-07       15.85       16.07       2.103       16.07       2.103       2.478           0
2901       88.19       93.27       93.27       148.8       165.2        56.4       239.3         107       2.812      0.1985
2920           0      0.2682      0.2682       4.281       3.259       1.277       3.299       1.237      0.8789        0.07
2925       504.9       458.7       162.5       553.6       541.4       55.74       996.3       159.7       3.432      0.1125
2947     0.07169     0.09168     0.09168      0.7096      0.6459      0.4781      0.7302      0.3938      0.4971           0
2957   7.067e-08   2.011e-07   2.011e-07       100.9       91.62       23.61       91.62       23.61       2.536      0.1365
2973       4.532       5.212       2.605       14.19        11.7       9.503       16.46        8.94       1.741      0.0935
2979           0      0.1469      0.1469       4.088       3.537      0.5513       3.667       0.421       0.875           0
2992        2.61       2.268       2.268       5.148       4.748       4.748       6.211       3.715       1.411           0
2994       1.791       34.79       34.79       106.1       97.74       11.75       129.9       31.93       2.234           0
3001       8.666        11.4        11.4       72.03       70.19       14.05       74.89       14.47       1.508      0.0745
3012           0      0.9452      0.9452       29.37       27.46       1.914       28.07       1.299       1.459           0
3022       2.466       2.851       1.616       13.51       13.25        1.97       15.68       1.405       0.955           0
3028       23.85        26.1       8.662       21.64       20.97       8.343       44.04       9.702       1.899      0.0985
3029           0       0.432       0.432       6.529       7.041       3.679       7.055       3.665       1.235        0.12
3037     0.05382     0.09654     0.09654       2.595       2.467       0.288       2.551      0.2038       0.454           0
3039    0.001618     0.01491     0.01491      0.1166     0.06199     0.06199     0.07379     0.05019      0.2535           0
3063     0.02398     0.02393     0.02393      0.2299        0.23     0.08844      0.2505     0.06793      0.2544           0
3066       66.45       77.69       77.69       39.06       32.41       32.41       111.1       62.88        2.66       0.046
3069       17.61       17.03       11.68       81.79       75.17       9.319       91.23       13.53       1.266        0.06
3071    0.003152     0.00955     0.00955     0.04816     0.03132     0.03132      0.0376     0.02505      0.2009           0
3074       24.78       56.55       56.55       40.24       26.38       22.56        77.3        55.6        2.31       0.298
3075     0.09845       0.196       0.196        4.93       4.717      0.4285       4.896      0.2489      0.5706           0
3078       1.418       2.891       2.891       8.298       8.644       5.643       9.814       5.057       1.264         0.1
3081       1.242       1.055      0.7835       6.507       6.711       1.384       7.719      0.8987         0.8           0
3083           0       7.299       7.299       60.48       56.33       5.229       61.61       10.28       1.561      0.0765
3084     0.05295     0.08589     0.08589      0.9372      0.8519      0.3222      0.9192      0.2548      0.4728           0
3085      0.5865      0.4005      0.3726     0.04428       1.102       1.102        1.42      0.9413      0.8354           0
3087      0.2492        1.22        1.22       38.64       37.77       1.121       38.95      0.1458      0.8409           0
3089   6.668e-07    0.006467    0.006467    1.05e-06     0.01991     0.01991     0.02071     0.02071       0.061        0.06
3093       112.5       113.4       22.02       65.64       61.37       8.347       176.6       17.56       2.046      0.0385
3099      0.4026       1.871       1.871       6.133       7.302       5.174       8.537       4.536       1.247        0.08
3101        6.36       9.057       6.063        25.5       23.99       5.142       31.49       6.415       1.284        0.06
3103       2.063       2.252       2.252       12.79       16.61       7.125          18       6.183       1.362       0.134
3112           0       0.128       0.128       2.198       2.113      0.6124       2.188      0.5639      0.5951           0
3114      0.4677       1.889       1.889       6.648       6.625       6.519        7.26       7.151       0.801         0.6
3119       1.777       2.412       2.412        18.6       18.27       3.711       20.27       1.718       0.972           0
3121     0.03176     0.03195    0.007858           0           0           0     0.03195    0.007858      0.2314           0
3125           0      0.4023      0.4023       82.45       79.41       3.035       79.45       2.995       1.496      0.0105
3140           0        2.93        2.93       33.38       30.26       6.789       30.64        6.55       1.466      0.0625
3143           0      0.8437      0.8437        27.5       25.16       2.341       25.89       2.632       2.005           0
3145           0     0.06038     0.06038       3.599       3.519     0.08026       3.574     0.02549         0.3           0
3165         100       93.99       93.99       8.655       27.95       27.95       110.9       84.62        2.37       0.303
3171     0.06896      0.1288      0.1288       1.702       1.359      0.6925       1.438      0.6135      0.6817           0
3188       44.72       59.37       59.37           0       8.443       8.443       63.31       55.43       2.105       0.176
3196           0     0.03265     0.03265       2.373       2.317     0.05588       2.346     0.02653       0.233           0
3207      0.6993       3.423       3.423       9.901       16.07       16.07       17.44        14.8        1.75      0.2475
3220       95.84       91.03       91.03       49.83       64.99       39.98       152.5       78.71       2.399      0.2085
3229      0.8626      0.8251      0.5739       6.529       6.547       1.347       7.317      0.8621       1.011           0
3236       5.715        5.58        5.58       57.03       54.78       16.58       57.17       18.97       1.686       0.203
3247       5.725       5.444       5.444       12.25       10.72       8.856        15.5       9.405        1.52       0.227
3263       1.988       36.77       36.77       17.95       18.79       18.79       45.97       39.62        2.28       0.295
3265       2.589       2.583       2.583       28.85       24.45       8.445       25.38       7.515       1.444      0.1385
3267       7.049       9.202       7.315       29.31       27.06       12.78       31.75        10.8       1.511      0.1185
3276       245.1       217.1       160.7       81.07       84.01       72.11       307.6       114.4       3.656       0.118
3280      0.1265      0.1264      0.1189      0.3805      0.4678      0.4678      0.5737      0.3936       0.519           0
3281     0.01093     0.09437     0.09437      0.5977      0.4958      0.4958       0.571      0.4206      0.5712           0
3288      0.0109       1.783       1.783     0.09559       5.595       5.595       6.639       6.639       0.651        0.65
3289        1.75       7.371       7.371       129.3       122.6       7.863       128.2       6.892       1.591      0.0365
3296       17.05        17.8       4.866       70.01        70.1       3.596        88.3       1.929       1.684           0
3304       1.315        2.28        2.28         7.9       7.326       4.159       9.094       2.703       1.013           0
3306       1.767       1.888       1.888       16.48       15.72       3.869       16.32       3.263        1.52           0
3307       82.04       67.28       65.78           0       8.948       8.948       72.48       60.58       2.149      0.1215
3310        3.12       4.925       4.925       46.43       45.04       8.912       47.29       7.385       1.905       0.125
3316           0      0.0505      0.0505      0.3124      0.2285      0.2285       0.265       0.192      0.4505        0.04
3326           0    0.001614    0.001614      0.1785      0.2007     0.08578      0.2019     0.08455      0.3868        0.04
3332           0       2.096       2.096        23.9       23.12        4.02       24.29       2.967       1.256           0
3337       3.303       3.831       1.794       8.934       8.755       2.131       12.09       1.675       0.945           0
3347        0.48        1.33        1.33       8.204       7.638        1.91       8.768       1.877       0.895           0
3349           0     0.03423     0.03423       1.202       0.977      0.2254       0.984      0.2184      0.5873           0
3355       1.133       3.586       3.586       9.104       7.704       6.705       10.58       6.298       1.653      0.2055
3358           0       18.37       18.37       43.08        28.5       15.75       45.28          27        2.44        0.31
3367       44.23        65.4       45.64       36.55       28.63        12.6       92.25       37.88       2.112       0.085
3376      0.1271      0.1263     0.08031      0.5084      0.5292      0.3664      0.6421      0.2996      0.4287           0
3380     0.04787      0.1139      0.1139     0.05701      0.4171      0.4171      0.4371      0.3972       0.394        0.12
3393       43.68        63.7        63.7       105.5       104.6        25.6         161       56.56       2.626       0.015
3401       1.078       1.279       1.074       6.988       6.928        1.96       8.107       1.132       0.947           0
3403      0.6646       1.139       1.139       28.45       27.76       3.733       28.67       2.822       1.146           0
3413   6.386e-08       10.17       10.17        62.4       45.86       28.14        48.8        25.2        2.23       0.291
3417       283.9       283.6       52.85       55.43       39.95       39.95       333.6       43.12       2.199           0
3429   1.158e-08   4.257e-08   4.257e-08       2.596       3.447       1.432       3.447       1.432       1.081        0.07
3441      0.6958       2.171       2.171       3.195       4.709       4.709       5.726       4.159       1.264         0.1
3442           0       1.391       1.391       30.23       25.03       5.195       26.03       4.197       1.645      0.0905
3444      0.5194       1.097       1.097       5.512       4.909       2.001       5.546       1.709      0.8562        0.06
3452   1.112e-07    3.22e-07    3.22e-07        21.3       20.79       2.311       20.79       2.311       3.526      0.0185
3455           0       61.17       61.17       253.2       219.2       47.84       253.7       70.37       2.736      0.1115
3460      0.2119       2.189       2.189       20.44       16.37       4.543       16.65       4.264       1.301        0.09
3463       8.431       12.72       12.72       70.51       80.59       24.91          93       28.21       2.237       0.229
3484      0.9298       1.141       1.141       8.332       8.207        1.79       9.359       1.334      0.8471           0
3487           0        1.77        1.77        4.03       4.855       4.855       5.937       3.774       1.331       0.165
3492       1.415       1.223      0.5176     0.08594       1.225       1.225       2.124       1.179       1.021        0.01
3500      0.6707       0.479       0.479     0.05582       1.306       1.306       1.604       1.059      0.9304           0
3526           0       0.045       0.045       2.195       2.048      0.1467       2.091      0.1036      0.4381           0
3527           0      0.0942      0.0942       1.195       1.153      0.5377       1.232       0.473      0.5637           0
3532         178       159.3       159.3       533.6       581.3       105.4       730.5       95.11       3.756      0.0695
3535    7.25e-08   3.075e-07   3.075e-07       77.22       97.02       35.31       97.02       35.31        3.08       0.367
3560       3.104        2.87      0.9475       8.973       8.984       1.353        11.9      0.6915       1.018           0
3568      0.2969      0.2466      0.2466      0.8498       0.969       0.969       1.203      0.8538       0.585        0.04
3570     0.07403     0.08482     0.08482      0.5859      0.6684      0.4447      0.7634        0.37       0.516           0
3572       1.618        1.64        1.64       40.14       40.24       1.366        41.1       1.296      0.8391           0
3584      0.6735       0.753      0.7075       2.477       2.489       1.794       3.447       1.581      0.9418           0
3587           0       2.541       2.541       6.921       7.483       7.483       8.774       6.772       1.649       0.183
3588       0.307      0.2997     0.07922           0    0.007755    0.007755      0.2997     0.07922       0.553           0
3595       2.994       4.523       2.989        4.94       5.771       4.684        9.56       4.019        1.22        0.06
3620      0.4125      0.4115      0.4115        1.06       1.534       1.534       1.777        1.29      0.9131           0
3626       1.142       1.048      0.8045       8.639       8.678       1.699       9.427       1.258      0.9434           0
3627           0       0.969       0.969       35.21        34.3      0.9114       35.11      0.2168        1.14           0
3638      0.6071      0.5725      0.5579       3.711       3.709       1.352       4.254       1.038      0.7669           0
3648           0       0.183       0.183       2.658       2.428      0.6379       2.651      0.6093       0.641           0
3651      0.3279       3.034       3.034       13.51       16.14       13.41       18.63       12.22        1.77       0.249
3652       13.28       70.37       70.37       30.76       29.72       29.72       90.55        62.8        2.34       0.301
3654   1.205e-07   3.578e-07   3.578e-07       97.19       84.25       16.55       84.25       16.55       3.647       0.138
3658      0.2408      0.6642      0.6642       17.31       16.86      0.7662       17.47      0.1515         0.8           0
3661    1.85e-07   7.267e-07   7.267e-07       256.7       185.2       71.54       185.2       71.54        5.42       0.578
3668           0      0.5862      0.5862       39.34       36.87        2.47       37.13       2.264      0.7672        0.02
3676   4.325e-08   1.942e-07   1.942e-07       62.97       99.89       41.34       99.89       41.34        2.32       0.299
3677   6.798e-08   2.011e-07   2.011e-07       42.87       45.46       5.846       45.46       5.846       2.643        0.03
3679      0.4082      0.4037      0.1341       4.994       5.004      0.3489       5.408      0.2148      0.5032           0
3680       2.636       3.165       2.968       26.26       18.18       12.72       20.16       11.97       1.861      0.2025
3686      0.1626      0.1871      0.1871       1.827       1.747      0.8652       1.883      0.7288       0.639           0
3696        3.37        2.38        2.38       1.636        4.67        4.67       6.325       3.991       1.364           0
3699       29.77       40.07       16.72       84.57       75.51       11.89       113.1       21.31       2.087      0.0745
3703       26.84       35.67       35.67       28.73       31.72       16.39       63.81        37.7       2.243       0.245
3704       3.219       3.486       2.505       7.188       7.286       3.027       10.21       2.008       1.113        0.02
3709       27.27       71.95       71.95       44.07       31.14       31.14       94.09       66.07        2.46       0.311
3712           0      0.8348      0.8348       32.02       30.48       1.532       31.03      0.9844        1.45           0
3718       9.535       9.281       6.714       38.11        39.8       4.908       48.24       4.631       1.179        0.01
3721      0.1446      0.3635      0.3635        2.01        2.33       1.581       2.714       1.369       1.014           0
3739      0.1485      0.1701      0.1701      0.4112       0.574       0.574      0.7059      0.4719      0.6333           0
3742     0.05552      0.1267      0.1267       4.934        4.82       0.201       4.933     0.08735      0.4375           0
3758       27.32       46.16       46.16         149       183.7       58.46       225.3       77.15        2.27      0.2625
3760      0.4766      0.5005       0.139           0      0.1564      0.1564      0.5844      0.1395      0.6967           0
3763    0.002759     0.02761     0.02761      0.1532      0.2415      0.1761      0.2595      0.1659      0.2603        0.05
3769   4.361e-08       1.261       1.261       9.111       10.54       3.817       10.95       3.404       1.867      0.1625
3775     0.01537       0.163       0.163       3.109        2.93      0.6814       3.053      0.5578      0.6341           0
3780   1.366e-07   5.484e-07   5.484e-07       289.6       256.1        56.5       256.1        56.5        4.48       0.493
3781       3.794       3.749       2.844       19.76       19.57       6.658        22.9       4.438       1.989           0
3792       109.4       94.34       89.28       15.04       25.36       25.36       119.3       64.37       2.243           0
3793       100.2       81.29       81.29           0       69.01       69.01       120.2       42.39       2.309           0
3806      0.8537      0.9891      0.9421      0.8155       2.171       2.171       2.956       1.877       1.179        0.01
3807      0.2848      0.3096       0.181      0.9617      0.9665      0.9665       1.225      0.8366      0.7111           0
3811           0       30.74       30.74       41.35       31.53       9.961       55.33       32.02       2.084       0.175
3812     0.08892     0.07162     0.06296      0.2169      0.2139      0.1779      0.2932      0.1311       0.299           0
3813       5.115       5.569        1.69       27.26       27.08       1.332       32.65      0.3584       1.031           0
3817       3.928       4.421       4.421       40.72       38.12       8.642       40.98       6.539       1.965           0
3821       40.09       75.18       65.93       173.9       180.9       41.25       238.9       76.32       2.176      0.2245
3823           0      0.1778      0.1778       1.462       1.205        1.07       1.371      0.9038       0.746           0
3827       456.6       527.4       426.2       540.6       576.4       190.3        1046       507.8       4.051        0.75
3836       154.3       156.6       61.44       25.51       27.14       19.76         182        46.7        2.33           0
3849       13.09       21.02       13.13       61.32       56.09       7.838       75.76        14.7       2.098      0.0805
3870           0     0.01497     0.01497       6.436       6.401     0.03495       6.414     0.02225       0.253           0
3880           0       3.738       3.738       20.11        17.3       4.246       19.47       2.757       1.573      0.0765
3882       0.243      0.1943      0.1943      0.2135      0.6922      0.6922      0.8406      0.5867      0.6807           0
3883      0.5467      0.6262      0.6262       11.36       11.23       1.007       11.81      0.4254        0.74           0
3887      0.3083      0.6638      0.6638       10.34       10.07       1.202       10.69      0.8693       0.785           0
3888      0.4722      0.8179      0.8179        13.3       12.75        1.71        13.1       1.359       1.023           0
3894       55.59       55.47       55.47           0       7.935       7.935       58.29       52.65        2.12       0.281
3901       2.334       5.812       5.686       12.95       12.01       10.78        16.1       7.413       1.718       0.192
3902   7.019e-08   1.997e-07   1.997e-07        21.4       17.43        4.57       17.43        4.57       2.481       0.181
3913    0.006108    0.005685    0.005685     0.03732     0.03765     0.02383     0.04361     0.01847      0.1166           0
3914           0      0.7893      0.7893       38.54       37.77       0.767       38.47       0.112        0.84           0
3917    0.002206    0.009035    0.009035     0.05879     0.03503     0.03503     0.04191     0.02816      0.1891           0
3920       1.638       1.444      0.5703           0      0.4032      0.4032       1.453      0.5614       1.104        0.02
3928           0       1.113       1.113       15.61       16.88       4.494       17.63       3.744       1.847      0.0845
3935      0.6727      0.8427      0.8427       5.778       5.728        1.73        6.71        1.75      0.9713           0
3940       8.822       6.676       6.676       2.016       6.895       6.895       9.282        4.73        1.67        0.24
3941       1.295       2.992       2.992       4.801       5.932       5.932       7.224       4.639       1.595      0.0745
3952      0.2597      0.1965      0.1965      0.1553      0.5473      0.5473      0.7136        0.44       0.673           0
3954      0.1168      0.1161      0.1161      0.3411      0.4316      0.4316      0.5207      0.3431      0.4973           0
3955       3.105       3.636       3.339       32.43       33.13       7.939       36.68       7.329       1.879       0.086
3966       56.77       70.19       70.19       5.869       14.69       14.69       76.94       63.43        2.38       0.271
3969      0.9791       1.584       1.584       17.46       15.62       6.933       16.06       6.492        1.31      0.1415
3978       2.273        2.02        1.42       13.73       12.22        4.06       13.75       3.517       1.195        0.04
3981     0.07038     0.05707     0.05707      0.6554      0.6621      0.1229      0.7256     0.08065       0.271           0
3991     0.07114     0.07236     0.04264      0.5508      0.5526      0.1288      0.6201      0.0954      0.2778           0
3996      0.8936      0.7499      0.7499       4.112       3.959       2.989         4.7       2.513       0.855           0
4004       89.87       254.4       254.4         249       251.9         123       484.5       209.7        4.66       0.509
4012   8.905e-08   2.534e-07   2.534e-07       1.533       1.351      0.3761       1.351      0.3761       2.881       0.185
4022           0      0.3849      0.3849       9.703       9.532      0.9917       9.848       0.833       0.783           0
4032       3.417        4.33        4.33       7.485       12.34       9.689       16.23       9.735        1.44        0.22
4043           0    0.002685    0.002685      0.1003     0.09075     0.02176     0.09261     0.01989      0.1748        0.01
4046     0.02257     0.07421     0.07421      0.2634      0.3291      0.3291      0.3632      0.2951      0.4414        0.04
4048      0.8958        1.39        1.39       13.46       12.86       2.376       14.04       1.199      0.9296           0
4050     0.05056      0.5666      0.5666       13.92       13.07      0.9534       13.53      0.4956      0.9048           0
4056       3.671       2.918       2.918       3.377       4.865       4.865       6.326       3.403       1.272        0.11
4057      0.0169      0.3498      0.3498       5.293       4.308       1.032       4.566      0.7749       1.017           0
4068      0.5181        0.73        0.73       4.211       4.269       1.783       4.942        1.58      0.9418           0
4077   9.279e-08    2.64e-07    2.64e-07           0           0           0    2.64e-07    2.64e-07       3.005       0.137
4079       5.673       6.581       3.083       21.83       24.68       6.557       30.67       6.126       1.797       0.059
4083           0        30.2        30.2       96.29        89.9       27.43         114       45.83       2.183      0.2405
4108           0      0.1921      0.1921       33.37       33.13      0.2429       33.28     0.08637       0.794           0
4110           0      0.2274      0.2274       3.067       3.205       2.008        3.34       1.874      0.9281        0.15
4111       15.64       42.53       42.53          19       20.74       20.74       60.38       42.01        2.46       0.311
4116       14.91       57.38       57.38       67.03       51.99       23.51       109.1       48.26        2.65      0.0455
4145       6.377       7.869       6.694        35.9       35.87       4.087       42.94       3.403       1.251           0
4149       4.877       5.806       3.186       34.53       36.62       7.298       41.95       6.957       1.895      0.0485
4189       1.756       1.589      0.6454       3.069       3.353       1.907       4.951       1.394      0.9715           0
4203       5.164       7.981       7.276       27.77       24.74       12.14       28.17       11.41       1.383       0.124
4211           0     0.08242     0.08242       16.87       16.72      0.1455       16.79     0.08177       0.683           0
4214       8.915       9.245       4.116       52.28        51.4       5.239       60.09       3.977       1.874       0.036
4215   1.322e-07    3.76e-07    3.76e-07       65.62       69.47       3.853       69.47       3.853       3.905           0
4222       19.43       39.93       33.77       70.85       62.64       11.09       100.5       32.13       2.107      0.0935
