#   SAVEDid      xmeAGN       xfAGN       xeAGN      xmeSFR       xfSFR       xeSFR       xfTOT       xeTOT       xf_zz       xe_zz
#
2738       6.064       7.974       7.974        88.6       86.38       10.83       93.67       8.615       1.987           0
2739       2.772       3.906       3.906       15.65       16.19       2.782       19.82       3.719       0.972           0
2740           0      0.7693      0.7693       3.189       5.044       3.611       5.326        3.33           1        0.18
2741           0      0.8508      0.8508       4.415       6.197       3.805         6.7       3.599      0.9519      0.1501
2746       1.442        3.41        3.41       53.41       52.38       6.179       55.29       6.702       1.221           0
2758      0.1975      0.4452      0.4452       1.621       2.039        1.25       2.597       1.371      0.8199         0.1
2767           0      0.4165      0.4165       14.25       13.17       1.188       13.59      0.7717       1.346           0
2769           0       3.383       3.383       32.99        28.5       23.01       30.53       20.98        2.44        0.31
2776     0.01745     0.01537    0.009274     0.06304     0.06518     0.02279     0.07907     0.01553      0.2111           0
2778       4.256       4.685       4.685       64.11       49.25        39.7       49.97       38.98        2.11        0.28
2785        2.95       2.653       2.211       8.859       11.52       4.997        13.4       4.453       1.643      0.2125
2794        9.53       19.07       19.07       33.33        80.5        80.5        93.1        93.1       1.751        1.75
2805      0.6993      0.3497      0.3497       55.39       63.07       7.675       63.42       7.326       2.649       0.034
2806       3.807       10.39       10.39       83.32       63.22        32.3       68.28       31.21       1.815       0.226
2813       9.296       10.06        8.72       42.26       47.19       13.39       60.18        12.3       1.839       0.148
2818   0.0003302     0.06338     0.06338      0.1686      0.0901     0.09008       0.146       0.146       0.051        0.05
2822       3.256       2.464       2.464       33.43       32.75       19.01        33.8       17.96         1.5       0.225
2825           0      0.5113      0.5113       7.764       7.638       0.126        8.15      0.3854      0.6809           0
2831           0       1.474       1.474       19.62       21.57       5.748       23.05       4.274       2.094           0
2841           0       1.189       1.189       5.969       11.84       6.362       12.63       6.656      0.6233        0.14
2856      0.1436      0.3416      0.3416       3.298       4.997       2.792        5.04       2.749      0.8035        0.12
2870       1.657       2.293       2.293       14.12       20.42       10.03       22.26       9.001       1.492      0.1175
2874       25.79       12.94       12.85       37.63       46.22       8.591       63.03       12.92       1.599           0
2877           0        2.24        2.24       23.48       21.63       6.325       23.37        4.67       1.363           0
2878       2.848       2.841       2.841       16.05       16.66       2.079       19.57       3.048      0.9544           0
2880           0       7.263       7.263       18.74       19.23       13.47       24.51       8.197       2.167       0.219
2884       1.512       1.011       1.011       3.554       7.704        6.08       8.085       5.699        1.37       0.213
2888      0.1314      0.3107      0.3107       2.637       2.034       1.046       2.345      0.7351       0.748           0
2890           0      0.0726      0.0726       2.787       2.348      0.4684       2.416      0.4007      0.7845        0.01
2893           0       2.696       2.696       6.872       6.409      0.4635       9.067       2.299      0.4545           0
2895      0.1527      0.3039      0.3039       4.454       5.137       2.245       5.632       2.279       1.027           0
2896           0        6.26        6.26       24.71       19.08        13.1       25.34       6.841       2.478           0
2901       46.84       60.67       60.67       66.75       108.9       53.07       181.1       82.66        2.68       0.331
2920           0       0.132       0.132       4.943       3.242       2.006       3.242       2.006      0.7989        0.15
2925       103.4       150.5       91.05       140.1       207.6       88.21       372.9       141.7       3.151      0.3565
2947     0.02385     0.05841     0.05841       1.071       0.885      0.3235      0.9186      0.2899      0.4971           0
2957       4.312       5.966       5.966       14.15       31.71       26.24       35.58       22.36        2.37       0.303
2973      0.9244       2.911       2.911       13.88       18.67       13.97       21.96       14.03         1.6       0.234
2979     0.02572      0.1436      0.1436       3.798       2.914       1.015       2.922       1.007       0.875           0
2992     0.08009     0.04005     0.04005       8.769       9.994       1.445       10.03       1.405       1.411           0
2994       10.34       15.59       15.59       111.9       98.77       28.88       108.5       19.16       2.234           0
3001       11.23       45.18       45.18       64.94       77.08       61.45       85.54          53        1.37       0.213
3012           0       2.374       2.374          23       20.91       5.905       22.87       4.266       1.459           0
3022       2.432       2.985       2.985       13.53       14.08       2.125        16.9       2.972       0.955           0
3028       22.86        23.3       8.994       35.41       34.92        10.3       55.33       6.072       1.899      0.0985
3029           0     0.05489     0.05489       7.463       7.547       5.331       7.563       5.333       1.165      0.1901
3037           0      0.6603      0.6603       2.783       2.716      0.1636       3.328      0.5452       0.454           0
3039           0     0.00721     0.00721     0.09839     0.08209     0.02621     0.08815     0.02014      0.2535           0
3063     0.01726     0.01845     0.01845      0.3057      0.3016     0.06268      0.3201     0.04423      0.2544           0
3066           0       5.834       5.834       50.37       42.03       31.83        48.1       33.98         2.4       0.306
3069        13.2       36.35       35.03       58.41       61.42       25.34       93.65       53.09       1.156      0.1902
3071    0.005097    0.002549    0.002549     0.04658     0.05633    0.009895     0.05996     0.00865      0.2009           0
3074           0       7.402       7.402        40.9       27.63       22.61       32.22       18.02        2.31       0.298
3075      0.4416       1.471       1.471       5.458        5.19      0.3641       6.568       1.283      0.5706           0
3078       0.546       1.677       1.677       5.611       8.435       5.811       9.082       5.388       1.174      0.1901
3081           0      0.8876      0.8876       8.044        7.55      0.4935       8.188       1.073         0.8           0
3083       8.474       29.13       29.13       36.67       46.33       27.21       65.67       42.01        1.42       0.218
3084     0.04413     0.07655     0.07655      0.9142      0.8858      0.3049      0.9524      0.2382      0.4728           0
3085      0.2354      0.1177      0.1177       1.062       2.198       1.137       2.399       1.102      0.8354           0
3087           0       8.894       8.894        34.7       31.83       2.874       38.96        7.78      0.8409           0
3089   0.0002366    0.005636    0.005635   0.0002697    0.006843    0.006842     0.01024     0.01024       0.061        0.06
3093       83.27       63.94       33.18       47.85       45.44       23.57       110.8       49.12       1.843       0.242
3099      0.4114       1.313       1.313       3.856       6.401       4.659       7.161       4.325       1.137      0.1898
3101        1.93       17.59       17.59       24.02       23.56       12.53       37.09       25.25       1.174      0.1901
3103           0      0.3116      0.3116       13.82        13.2       3.075       13.23       3.038        1.31      0.0825
3112           0     0.07766     0.07766       2.231       2.039      0.3313       2.131      0.3654      0.5951           0
3114           0      0.1836      0.1836       127.3       73.15       72.94       73.15       72.93       1.901         1.6
3119       3.047       2.306       2.306       10.56       10.95       4.571       13.41       2.733       0.972           0
3121     0.03946     0.03814    0.001318           0    0.003587    0.003587     0.04173    0.002269      0.2314           0
3125       3.421       11.17       11.17       70.95        88.1        52.2       93.21       54.16         1.3       0.207
3140      0.3327       1.865       1.865       20.14       19.01       9.899       19.69       9.918       1.299       0.188
3143       1.571       1.737       1.737       44.82       44.21       6.314       45.95       4.577       2.005           0
3145           0      0.8559      0.8559       3.229       3.107      0.1225       3.962      0.7334         0.3           0
3165       52.34       27.81       27.81       39.45       54.16        32.9       88.18        33.3       2.415      0.2575
3171           0     0.09761     0.09761       1.588       1.397      0.5082       1.495      0.4105      0.6817           0
3188           0       4.697       4.697       17.76       34.65       28.38       39.99       27.75        2.01       0.271
3196           0      0.1479      0.1479       2.188       2.169     0.01896       2.317       0.129       0.233           0
3207      0.7003       1.416       1.416       8.844       10.27       4.546       11.58       3.237       1.837      0.1605
3220           0       16.99       16.99       85.02       72.63       25.62       97.47        32.5       2.399      0.2085
3229       0.758      0.5353      0.5353       8.203        7.12       2.666       7.533       2.541       1.011           0
3236        16.1       18.67       18.67       38.45       47.66        29.2       54.86       25.72        1.65       0.239
3247       3.088       3.704       3.599       16.53       17.42       8.974       21.55         5.8       1.713       0.034
3263       1.742       2.751       2.751       6.927       13.02       7.903       15.61       7.358        2.28       0.295
3265       1.343       10.01       10.01       18.17       28.73       15.33       34.26       19.89        1.37       0.213
3267       15.18       11.67       5.757       23.17        23.9       11.73       33.48       10.31       1.511      0.1185
3276       103.7       101.8       47.73       144.8       192.6       83.44       308.3       117.3       3.321       0.335
3280         0.1     0.07064     0.07064      0.5115      0.7025      0.3484      0.8019      0.3065       0.519           0
3281           0     0.03232     0.03232      0.8276      0.7056       0.122      0.7337     0.09386      0.5712           0
3288      0.0138       1.317       1.317       1.897       5.864       5.864       6.796       6.796       0.601         0.6
3289       19.19       41.72       41.72       80.17       109.7       55.84         142       74.13         1.7       0.243
3296       11.46       11.84       9.499       42.53       46.95       8.902       58.54       9.527       1.684           0
3304       1.736       1.617       1.617       7.087       7.345       3.484       9.209       2.115       1.013           0
3306           0      0.8548      0.8548       15.72       12.38       3.426       12.94       2.862        1.52           0
3307       17.64       8.944       8.944       9.013       20.54       11.97       30.43       7.441       2.108       0.162
3310       1.472       4.172       4.172       51.63       54.75       15.29       57.27       13.18       1.893      0.1375
3316           0     0.02774     0.02774      0.3324      0.4466      0.1617      0.4612      0.1471      0.4405        0.03
3326           0    0.001476    0.001476        0.15        0.19     0.08488      0.1911     0.08372      0.3868        0.04
3332       1.587       3.501       3.501       19.35       17.73       5.718       21.14       3.316       1.256           0
3337       1.879       2.128       1.622       10.18       10.22       2.274       12.61       1.403       0.945           0
3347       0.766      0.8185      0.8185       7.997       7.913       2.019       8.589       1.343       0.895           0
3349           0     0.02989     0.02989       1.054      0.9231      0.1309       0.936       0.118      0.5873           0
3355       2.094       2.085       1.821       11.17       10.25       5.104       12.35       3.376       1.811       0.121
3358           0       10.57       10.57       45.75        48.6       43.17       54.32       37.45        2.44        0.31
3367       16.25       14.29       5.531       66.39       78.41       35.38       91.71       37.11        2.14       0.283
3376     0.02314      0.0488      0.0488       1.418       1.302      0.5261       1.358      0.5264      0.4887        0.06
3380     0.03659     0.05327     0.05327      0.1681       0.465      0.2969      0.4945      0.2898       0.394        0.12
3393           0       22.93       22.93       63.24       80.29       43.93       92.57       44.07        2.34       0.301
3401       1.611       1.613           1       6.881       6.878       1.748        8.49      0.7474       0.947           0
3403           0       4.046       4.046       34.54       31.57       2.963       34.13        4.66       1.146           0
3413       15.29        9.28        9.28       18.71       38.19       26.53        43.2       21.52        2.23       0.291
3417       216.2       215.1       50.99       66.97       72.29        25.9       292.6        30.4       2.199           0
3429           0      0.1073      0.1073       6.729       8.175        1.99       8.282       1.883       1.091        0.08
3441      0.6314      0.9794      0.9794       3.541       6.559       5.168       6.903       4.824       1.174      0.1901
3442           0       1.055       1.055       37.49       24.86       12.63       25.34       12.15        1.51       0.226
3444      0.6286      0.8861      0.8861       6.296       5.651       1.904       6.325       1.231      0.8662        0.05
3452       11.65       12.29       12.29       26.01        88.1        62.1       103.9       66.26       3.151      0.3565
3455           0       18.88       18.88       291.3       264.8       87.79       264.8       87.79       2.642      0.2065
3460           0       2.296       2.296       10.59       13.15       7.801       14.52       8.287       1.201        0.19
3463           0       7.674       7.674       98.51       67.66       30.85       71.04       27.47        2.18       0.286
3484           0       4.607       4.607       9.798       8.006       1.792       11.82       3.645      0.8471           0
3487           0      0.3118      0.3118        3.43       6.437       3.846       6.473        3.81       1.279      0.1955
3492           0      0.1396      0.1396       2.655       3.118       1.206        3.19       1.134      0.9109      0.1201
3500      0.7013      0.4322      0.2691      0.9922       1.657        0.67       2.093      0.5405      0.9304           0
3526           0      0.3453      0.3453       1.937        1.88     0.05674       2.225      0.2885      0.4381           0
3527           0     0.04533     0.04533       1.247       1.078      0.1839       1.123      0.1386      0.5637           0
3532       139.2       164.6       164.6       917.3        1069       665.4        1230       598.6        4.15       0.463
3535           0        3.41        3.41       231.9       183.9       47.95         184       47.88        3.19       0.257
3560           0       0.841       0.841       9.957       10.57        1.18       11.29       1.331       1.018           0
3568     0.01383      0.1168      0.1168      0.3829       1.123      0.9274       1.198      0.9344       0.495        0.13
3570      0.0776     0.07739     0.07739      0.7083      0.8485      0.4105      0.9447      0.3622       0.516           0
3572        1.75       22.45       22.45       40.72       38.03       6.445       58.35       18.13      0.8391           0
3584       0.476      0.5452      0.5452       3.082       3.267       1.571       3.868       1.082      0.9418           0
3587       1.408         1.1         1.1       3.581       7.558       4.739       8.394       3.903        1.71       0.244
3588      0.1729      0.1457     0.05284      0.8695      0.8452      0.4675      0.9909      0.4147       0.553           0
3595       2.114       3.474       2.258       2.569       5.579       3.011       9.052        4.37        1.09        0.17
3620      0.3488      0.1744      0.1744      0.5946       1.731       1.139       1.993       1.052      0.9131           0
3626      0.8068      0.8322      0.7776       8.713       8.638       1.676        9.47      0.8982      0.9434           0
3627           0       3.104       3.104       27.55       26.03       3.107       28.47       4.446        1.14           0
3638     0.02705      0.2759      0.2759       5.102       4.382       0.795       4.658      0.5191      0.7669           0
3648           0      0.1271      0.1271       2.567       2.388      0.5288       2.498       0.418       0.641           0
3651       1.734       2.031       2.031       7.238        9.28       5.321       11.24       3.593       1.845      0.1745
3652       3.209       3.417       3.417          95       98.85       21.32       102.2          18       2.626       0.015
3654           0       10.85       10.85       85.68       168.2       125.3       176.9       121.2       3.272      0.2765
3658           0       1.314       1.314       15.87       15.41      0.4545       16.46       1.314         0.8           0
3661    1.85e-07   7.267e-07   7.267e-07       427.9       565.8       137.9       565.8       137.9        5.42       0.578
3668       0.939       24.08       24.08       113.8        76.5       37.73       91.33       49.51      0.9171      0.1699
3676           0       3.872       3.872       8.958       46.21       45.05       49.72       41.54        2.32       0.299
3677           0       3.469       3.469       24.74        21.6       13.42       24.96       10.05       2.643        0.03
3679      0.8219      0.8199      0.8199       4.607         4.8      0.3382       5.599      0.8244      0.5032           0
3680         1.3       2.407       2.407       11.83       25.78       21.03       28.39       20.13        1.81       0.253
3686       0.201      0.1521      0.1521       2.227        2.15      0.8885       2.267      0.8047       0.639           0
3696       2.274       1.313      0.9611       2.472       4.815       2.405       6.332       1.648       1.364           0
3699           0       3.157       3.157       35.14       27.78       7.366       29.02       6.129       2.578        0.03
3703           0       11.74       11.74       34.96       34.96        25.4       41.71       18.65         2.2       0.288
3704      0.9922      0.9311      0.6818       4.231       5.653       1.623       6.824       2.045      0.9329      0.1401
3709           0        7.95        7.95        41.3       44.47       33.28       48.97       29.58        2.46       0.311
3712           0       5.903       5.903       33.16       29.41       3.744       33.53       5.505        1.45           0
3718      0.2887       13.85       13.85       22.86       31.78       20.13       38.74       23.13       1.009        0.18
3721      0.2734      0.2923      0.2923       2.041       2.336      0.9403       2.561      0.7152       1.014           0
3739      0.1301     0.06507     0.06507       0.739        1.06      0.3261        1.13      0.2654      0.6333           0
3742           0       1.365       1.365       5.304       4.967      0.3368       6.207       1.153      0.4375           0
3758           0       60.19       60.19       170.8       150.5       46.76       207.5       36.71        2.32           0
3760      0.3209      0.2471      0.1294      0.6738        1.06      0.3858       1.299      0.3047      0.6967           0
3763     0.01065      0.0142      0.0142      0.1325      0.2458      0.1329      0.2599      0.1309      0.2603        0.05
3769           0      0.9241      0.9241       11.83       12.05       3.892       12.73        3.22       1.855       0.175
3775           0      0.1005      0.1005       3.242       2.948       0.354       3.096      0.3005      0.6341           0
3780           0       36.78       36.78       553.6         453       100.6         475       117.4       4.554       0.419
3781       2.093       2.398       2.398       6.436       13.71        10.8       17.81        10.1       1.989           0
3792           0        8.98        8.98       111.6       97.69       13.91       97.69       13.91       2.243           0
3793       25.16       33.94       32.24       84.75       76.52        31.6       112.7       11.81       2.309           0
3806      0.5876      0.3105      0.3105       1.824       2.497       1.701       2.612       1.586       1.009        0.18
3807           0      0.1254      0.1254       2.347       2.653       1.101       2.707       1.046      0.7111           0
3811           0       1.458       1.458       11.62       11.35       4.556       11.74       4.167        1.99       0.269
3812      0.0571     0.04703     0.01417      0.1952      0.2306     0.03536      0.2756     0.02324       0.299           0
3813       1.096       2.036       2.036       25.53       26.13        1.44       27.95       2.119       1.031           0
3817       11.03       11.45       3.085       66.87       65.84       7.525       77.29       4.439       1.965           0
3821       1.195       58.69       58.69         153       189.6        92.8       217.7       115.7        2.12       0.281
3823      0.1649      0.1337      0.1337       1.905       1.728       1.116       1.857      0.9958       0.746           0
3827       3.845       470.6       470.6       8.817        8549        8549        8549        8549       3.951        3.95
3836       59.11       33.94       33.94       63.72       85.49       21.77       131.5       24.78        2.33           0
3849       7.173        7.08       3.655       39.36        36.4       16.84       41.93       15.99       1.949      0.2285
3870           0      0.6853      0.6853       8.526       8.773      0.3963       9.137      0.6107       0.253           0
3880       1.107       2.907       2.907       20.11       14.99       7.964       15.22       7.736        1.43       0.219
3882      0.1913     0.09565     0.09565      0.4534      0.9032      0.4561       1.027      0.4136      0.6807           0
3883           0      0.9312      0.9312       11.15       10.78      0.3698       11.57      0.9356        0.74           0
3887           0      0.7219      0.7219       8.792       9.199      0.7769        9.73      0.9385       0.785           0
3888      0.3292      0.9239      0.9239       13.48       12.47       1.139       13.23        1.51       1.023           0
3894      0.5714       2.491       2.491       7.047       23.92       21.29       25.89       20.58        2.12       0.281
3901       2.642        2.54        2.54       15.69       19.11       6.891       21.59       4.867        1.79        0.12
3902       3.476        2.87        2.87       5.991       17.49       13.59       19.12       11.96        2.36       0.302
3913   0.0001857    0.002125    0.002125     0.05225     0.04224     0.01097     0.04436    0.008845      0.1166           0
3914           0       4.341       4.341       35.99       34.45       1.541       37.75        3.84        0.84           0
3917    0.005152    0.005163    0.005163     0.04742     0.05087     0.01037     0.05432    0.006918      0.1891           0
3920      0.2711      0.3949      0.3949       0.707       2.028       1.381       2.213       1.324      0.9538      0.1702
3928           0       2.968       2.968       17.45       13.62       9.358       15.77       7.204        1.69       0.242
3935      0.6014         0.6         0.6       6.366        6.02        1.77       6.543       1.248      0.9713           0
3940      0.8167       1.517       1.517       17.16       18.79       6.588       18.85        6.53        1.67        0.24
3941       1.734        1.15        1.15       6.475       10.23       4.943       11.38       3.793       1.633       0.112
3952     0.01274     0.09098     0.09098       1.253       1.076      0.4422       1.167      0.3513       0.673           0
3954     0.09769     0.04884     0.04884        0.31      0.5046      0.1987      0.5564      0.1527      0.4973           0
3955      0.8394       2.279       2.279       37.22       38.65       9.934       40.33       8.249       1.855      0.1105
3966           0       3.746       3.746       14.64       33.15       29.59       36.62       28.63        2.35       0.301
3969       1.158       1.175       1.175       19.99       16.91       10.01        17.3       9.886       1.249      0.2025
3978      0.9911       1.427       1.427       8.562       9.712       5.248       10.92       5.654       1.055      0.1802
3981           0      0.1115      0.1115      0.8038      0.7867     0.03243      0.8893      0.1039       0.271           0
3991      0.2634      0.1861      0.1861      0.5451      0.5814     0.04601      0.7797      0.2067      0.2778           0
3996           0      0.1282      0.1282       3.415       4.576       2.522       4.704       2.394       0.855           0
4004       298.6       236.5       114.4       755.8       645.5       151.1       858.5       242.1        4.66       0.509
4012       2.859       2.396       2.396       13.47       29.38       21.73       30.66       20.74       2.663      0.2685
4022           0       0.773       0.773       10.75       10.44      0.6251       11.09       1.158       0.783           0
4032       0.238       1.111       1.111       9.838       11.75       6.621       12.88       6.566       1.374       0.154
4043    0.003708    0.006276    0.006276     0.06109      0.0661     0.03364     0.07187     0.03003      0.1748        0.01
4046           0     0.02152     0.02152      0.4153       0.388      0.2353      0.3995      0.2238      0.4414        0.04
4048       1.053       1.384       1.384       13.47       12.85       2.398       14.23       1.014      0.9296           0
4050      0.8121       7.886       7.886       11.32       10.16       3.239       18.16       6.596      0.9048           0
4056      0.2563       1.043       1.043       3.226       5.905       4.001       6.723       4.094       1.192        0.19
4057     0.07578      0.3567      0.3567       4.484       4.482       1.322       4.839      0.9654       1.017           0
4068           0      0.3621      0.3621        5.68       4.889      0.8265       5.047      0.6684      0.9418           0
4077           0       3.553       3.553       82.44       66.88       15.56       67.04        15.4       2.971       0.171
4079       4.112       3.831       3.314       29.19       32.55       8.152       37.08       6.154       1.785       0.071
4083       9.809       20.13       20.13       66.64       66.85       31.27       72.49       28.07        2.14       0.283
4108           0       2.067       2.067       39.01       36.91       2.097       38.67       3.193       0.794           0
4110           0      0.2086      0.2086       1.365       1.929       1.257       2.229       1.227      0.8481        0.11
4111       6.883       5.959       5.959       3.065        20.3       17.45       23.94       14.65        2.46       0.311
4116       3.513       21.07       21.07       58.64       70.42        48.7       88.74       44.37        2.39       0.305
4145       6.328       7.768       7.768       38.59       38.94       4.278        46.8       5.513       1.251           0
4149           0        2.47        2.47       39.59          41       9.125       42.39       7.737        1.87       0.073
4189      0.0633      0.4663      0.4663       5.656       4.588       1.255       5.054      0.7886      0.9715           0
4203           0       6.426       6.426       41.38        27.5       13.88       30.44       16.44         1.3       0.207
4211           0       1.112       1.112       18.21       18.41        0.69       19.27       1.063       0.683           0
4214       7.075       6.626       6.095       55.64       55.68       7.008       60.44       2.772       1.874       0.036
4215       128.5       124.8       12.89       238.3       242.3       13.63       367.1      0.7373       3.905           0
4222       27.67       26.16       7.877       141.5       142.5       19.54       168.2       12.13       2.213       0.013
4226       2.244       1.962       1.436       9.272       8.785       1.062       10.77       1.509      0.9437           0
4235      0.1068       1.275       1.275       13.58       13.15      0.4612        14.3       1.214       0.641           0
4239           0      0.2593      0.2593       1.747       3.585       2.532       3.639       2.521      0.8709      0.1601
4247           0      0.1931      0.1931       1.478       2.304       1.458       2.453       1.563      0.6415        0.14
4254      0.7189       1.445       1.445       10.45       11.21        5.35       11.91       5.153       1.249      0.1745
4255           0      0.5816      0.5816       6.759       6.915      0.4332       7.398      0.6395      0.5739           0
4260       0.021      0.1959      0.1959       3.054       2.518      0.5965       2.651      0.4635       0.942           0
4266       8.673       12.07       12.07       92.51       84.27       37.38       89.65          32        1.98       0.268
4267           0       1.235       1.235       4.707       4.533      0.2944       5.707       1.001      0.4547           0
4268           0       1.181       1.181       9.146       8.757      0.3887       9.776       1.101      0.5556           0
4270       70.38       65.52       65.52       92.35       95.28       48.45         125       70.03        2.08       0.277
4290       0.931       0.995       0.995       8.744       10.78       3.756       11.69       2.846       1.783       0.095
4297           0      0.6923      0.6923       7.617       7.068       2.384        7.76       1.691       1.153           0
4308           0        1.85        1.85       26.02        22.8       3.217       24.17       3.847       1.155           0
4309           0       1.403       1.403        6.46       8.154       6.382       8.632       5.904       1.147      0.1903
4312       5.586       8.578       8.578       152.5       110.7       45.85       113.7       47.67        1.57       0.231
4314      0.6319       2.182       2.182       16.77       16.37        1.09       18.24       2.507       0.679           0
4320       8.555       33.49       32.92        37.5       59.09       31.16       81.56       47.36       1.947       0.253
4321           0      0.5498      0.5498       20.88       18.87       2.242       18.94       2.173       1.247           0
4322       1.987       1.565      0.4218       2.894       7.345       4.451       9.204       4.323       1.152           0
4325       12.22       13.95       13.95         190         177       155.4       192.8       164.9       3.201         0.6
4344       7.595       10.86       6.492       12.42       15.88       8.335       25.84       7.808       1.949      0.2285
4362       6.617       6.624       4.108       13.84       13.13       7.977       17.49       8.638        1.53       0.228
4363           0        13.2        13.2       47.18       40.97       28.51       46.95       22.53        2.23       0.291
4367       0.205      0.1448      0.1448       1.588       1.888      0.5594       2.059      0.4404      0.7718           0
4371      0.3274      0.6518      0.6518       4.784       5.577       2.394       6.189        2.35           1           0
4379       2.582       14.87       14.87        27.8       48.64       26.12       65.98       36.67        2.19       0.287
4389       2.448       1.224       1.224       5.915       10.19       4.388       11.44       3.189        1.58        0.05
4404           0      0.0223      0.0223      0.6728      0.5756     0.09716      0.5944     0.07839       0.445           0
4419           0      0.5694      0.5694       4.276       6.191       3.591       6.826       3.882        0.94        0.12
4432        4.98       4.751       3.262       27.95       27.11       8.864        31.2       6.266       1.783       0.095
4442       7.649        14.7        14.7       45.88       41.57       27.11        57.2       13.34       2.483           0
4449           0       27.89       27.89       248.5         198        50.5       216.6       31.83       2.198           0
4451           0      0.9442      0.9442       7.916       6.535       4.444       6.687       4.292       1.147      0.1903
4456       40.73       64.37       64.37       110.9       115.1       56.43       146.6       80.73        2.04       0.274
4469      0.4234      0.8426      0.8426       8.692       7.791       1.947       8.633       1.104       1.144           0
4474       2.273       1.498       1.498       5.487       7.314       4.946       8.197       4.708        1.45       0.221
4480       13.69        10.5       4.778        8.48        14.9       7.097       25.86       6.222       1.847      0.1615
4486           0      0.9696      0.9696       5.299       5.274       0.268       6.122      0.8227      0.3767           0
4499      0.4253      0.3329      0.3329       1.732       1.744       0.102       2.073      0.3114      0.4547           0
4500       35.93       37.75       6.454       173.6       182.9       10.01       220.5       10.96        3.19           0
4503           0      0.5428      0.5428        6.14       5.687       1.987       6.229       1.444       1.085           0
4504       1.168      0.8478      0.4869       1.329       2.498       1.169        3.44      0.9428      0.9037        0.02
4520           0       2.112       2.112       13.27       10.67       7.102       12.06       5.709        1.64       0.238
4528     0.09696      0.2126      0.2126        4.64       4.245      0.6883       4.458      0.4757      0.6605           0
4531       2.293       5.058       5.058       36.52       33.42       7.734       35.94       5.213       2.002      0.1705
4537    0.006728      0.1613      0.1613       2.582       2.855       1.322       2.965       1.246       0.748           0
4542    0.003325     0.01617     0.01617      0.3262      0.2471     0.09425      0.2603     0.08108      0.3187           0
4546           0      0.1977      0.1977       3.874       3.095      0.7976       3.267      0.6254       1.011           0
4550           0       10.93       10.93       32.56       63.54       49.82       71.38       46.44        2.61       0.325
4558       1.033       3.349       3.349       12.35       17.02       8.388       18.69       6.716        1.93       0.264
4563      0.2108      0.6932      0.6932       4.406       3.748       1.562       4.249       1.224      0.8962        0.08
4564           0         2.6         2.6       28.42       24.92       9.617        25.7       8.833       1.517       0.099
4575       0.108       1.001       1.001       12.22        12.8       4.053       13.78       3.065       1.827      0.1355
4580       1.087       3.161       3.161       29.91       28.63       1.722       31.27        2.79       1.084           0
4589           0      0.5348      0.5348       7.893       7.584      0.6902       8.063      0.9059      0.7435           0
4592       15.75       16.85       14.66       8.613       7.872       3.707       23.49       15.23      0.6943        0.12
4598           0     0.08846     0.08846       2.003       2.046      0.7585       2.111      0.6933      0.6971        0.05
4601       115.8       116.8       16.04        1157        1145       28.97        1259       30.21       4.113       0.021
4603           0      0.0114      0.0114      0.5656       1.061      0.6299       1.069      0.6221      0.8445        0.07
4612         1.3       2.332       2.332       33.75       35.52       7.392       37.71       6.379        1.85        0.06
4625           0       2.671       2.671        7.87       7.396      0.4739       10.07       2.197      0.4866           0
4627           0      0.1816      0.1816       3.158       2.971      0.8113       3.129      0.6531      0.7717           0
4633     0.08489       1.591       1.591       14.09       14.18       5.977       15.11       6.912       1.138      0.1799
4654        8.18        4.09        4.09       23.91        23.8       3.791       27.99       4.093       1.256           0
4656       7.407        12.4        12.4       24.54       23.36        2.93          37       10.71       0.848           0
4663           0      0.2789      0.2789       2.605       2.567     0.03793       2.826      0.2612      0.2995           0
4676     0.05448     0.05826     0.05826      0.6209      0.6587      0.2802      0.7245      0.2295      0.4862           0
4681       3.057       1.626       1.626       9.067       15.18       10.82       16.04       9.958        2.37       0.303
4694           0       5.917       5.917       39.04       28.45       10.72       32.91       6.793       2.237           0
4701   0.0004769     0.02239     0.02239      0.8838      0.6389      0.2472      0.6581      0.2281      0.5078           0
4703      0.8974      0.9621      0.9621       11.53       11.51       6.186       11.85       6.055       1.092      0.1701
4707      0.3166      0.6755      0.6755       7.332       6.628       1.507       7.157       0.978         1.2           0
4722           0      0.5025      0.5025       3.843       3.767      0.3655       4.263      0.6037      0.6807           0
4738           0       3.423       3.423       10.94       9.555       1.385       12.09       2.993        0.93           0
4744        4.14       3.357       3.357       86.23       61.69       47.08       64.05       44.72        2.31       0.298
4751           0      0.7315      0.7315        4.02       3.647      0.3737       4.296      0.7941      0.6817           0
4759     0.00952     0.01089     0.01089     0.06552     0.06723     0.02722     0.07621     0.01824      0.2714           0
4760       10.79       18.89       14.48       19.04       37.88       28.14       56.03       27.11        2.41       0.307
4762           0       9.928       9.928         240         197       43.01       197.4       42.63         2.8      0.1465
4774       22.16       31.24       31.24       147.4       140.2       28.17       166.6        20.2       2.198           0
4777      0.6876       1.074       1.074       2.061       2.043      0.2266       3.104      0.9278      0.4381           0
4779       15.41       20.87       20.87       60.44        68.1        31.6       80.66       20.61        2.14       0.283
4787       11.81       12.58       10.99       30.32       33.92        15.9       49.89       8.291       2.186           0
4789           0       3.138       3.138       51.54       46.05       5.528       49.19        2.39       2.225           0
4793     0.01835     0.06491     0.06491      0.3458      0.6229      0.3874      0.6621      0.3767      0.4177        0.08
4799           0       4.131       4.131       47.99       46.57       1.419       50.18       3.995      0.6407           0
