#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vmax
#
      0.4866         0.4      0.7866      0.5933      0.3866   6.582e+04
      0.5131         0.4      0.5931      0.4965      0.1931   2.562e+04
      0.5035         0.4      0.5235      0.4617      0.1235    1.47e+04
       0.484         0.4       0.664       0.532       0.264   3.871e+04
        0.41         0.4        0.41       0.405        0.01       972.2
      0.5334         0.4      0.5334      0.4667      0.1334   1.613e+04
      0.4226         0.4      0.5626      0.4813      0.1626    2.06e+04
      0.4784         0.4      0.7984      0.5992      0.3984   6.871e+04
       0.792         0.4         0.8         0.6         0.4   6.911e+04
      0.7473         0.4      0.7473      0.5736      0.3473   5.653e+04
      0.6342         0.4      0.6542      0.5271      0.2542   3.678e+04
       0.559         0.4       0.579      0.4895       0.179   2.326e+04
      0.4759         0.4      0.5359       0.468      0.1359    1.65e+04
      0.5625         0.4         0.8         0.6         0.4   6.911e+04
       0.509         0.4       0.669      0.5345       0.269    3.97e+04
      0.5035         0.4      0.5435      0.4718      0.1435   1.764e+04
      0.5178         0.4      0.5178      0.4589      0.1178   1.389e+04
      0.6338         0.4      0.7338      0.5669      0.3338   5.346e+04
      0.5131         0.4      0.5931      0.4965      0.1931   2.562e+04
       0.559         0.4       0.579      0.4895       0.179   2.326e+04
        0.74         0.4         0.8         0.6         0.4   6.911e+04
      0.5174         0.4      0.5174      0.4587      0.1174   1.383e+04
      0.4733         0.4         0.8         0.6         0.4   6.911e+04
      0.4547         0.4      0.5747      0.4874      0.1747   2.255e+04
      0.4569         0.4      0.4969      0.4485      0.0969   1.103e+04
      0.5024         0.4      0.7624      0.5812      0.3624   6.003e+04
       0.513         0.4       0.513      0.4565       0.113   1.321e+04
       0.518         0.4       0.518       0.459       0.118   1.392e+04
      0.5553         0.4      0.5953      0.4976      0.1953     2.6e+04
       0.519         0.4       0.539      0.4695       0.139   1.697e+04
      0.7614         0.4      0.7614      0.5807      0.3614   5.979e+04
       0.519         0.4       0.519      0.4595       0.119   1.406e+04
      0.5024         0.4      0.7624      0.5812      0.3624   6.003e+04
      0.5022         0.4      0.5222      0.4611      0.1222   1.451e+04
      0.4111         0.4      0.7311      0.5655      0.3311   5.286e+04
      0.5561         0.4         0.8         0.6         0.4   6.911e+04
       0.503         0.4       0.663      0.5315       0.263   3.851e+04
      0.7452         0.4      0.7852      0.5926      0.3852   6.547e+04
       0.779         0.4         0.8         0.6         0.4   6.911e+04
      0.4774         0.4      0.5774      0.4887      0.1774   2.299e+04
      0.7834         0.4         0.8         0.6         0.4   6.911e+04
       0.458         0.4       0.498       0.449       0.098   1.117e+04
      0.7657         0.4         0.8         0.6         0.4   6.911e+04
       0.679         0.4         0.8         0.6         0.4   6.911e+04
       0.788         0.4         0.8         0.6         0.4   6.911e+04
