#i_Bootstrap        CSFRD_Vmax_Bootstrap         CSFRD_Vbin_Bootstrap
#
         1                   0.0214199                   0.0184403
         2                   0.0178459                   0.0144165
         3                    0.108409                   0.0138514
         4                   0.0768893                   0.0148276
         5                   0.0845214                   0.0135715
         6                   0.0213054                   0.0135467
         7                   0.0235714                   0.0162626
         8                   0.0425358                   0.0129192
         9                    0.051331                   0.0154061
        10                   0.0193971                   0.0159677
        11                   0.0795384                   0.0140472
        12                   0.0492766                    0.012452
        13                   0.0515532                   0.0156284
        14                   0.0184103                   0.0149809
        15                    0.105134                   0.0126568
        16                   0.0769038                   0.0144426
        17                    0.015098                   0.0146481
        18                   0.0798514                   0.0143603
        19                   0.0479259                   0.0144803
        20                   0.0182792                   0.0147994
        21                   0.0440044                   0.0144885
        22                   0.0137881                   0.0132878
        23                    0.051309                   0.0153841
        24                   0.0201708                   0.0171913
        25                   0.0453526                   0.0128068
        26                   0.0489787                   0.0155331
        27                   0.0800981                   0.0150065
        28                   0.0143017                   0.0134018
        29                   0.0478116                   0.0152658
        30                   0.0724314                   0.0133996
        31                   0.0472931                    0.016827
        32                   0.0216515                   0.0181213
        33                   0.0482846                   0.0148894
        34                   0.0188623                   0.0158828
        35                    0.106655                   0.0142281
        36                    0.137311                   0.0128387
        37                   0.0218565                   0.0154475
        38                    0.108041                   0.0156137
        39                   0.0162708                   0.0162708
        40                   0.0775025                    0.014541
        41                   0.0150805                   0.0145803
        42                   0.0756013                   0.0126398
        43                   0.0520608                   0.0126561
        44                   0.0184424                    0.015013
        45                   0.0503945                   0.0140198
        46                   0.0737401                   0.0137581
        47                   0.0182886                   0.0173385
        48                    0.018354                   0.0149246
        49                   0.0740918                   0.0146101
        50                   0.0470921                   0.0145463
        51                   0.0209605                   0.0170812
        52                   0.0747406                   0.0152085
        53                   0.0156962                   0.0152463
        54                   0.0813519                   0.0133816
        55                   0.0219679                   0.0159585
        56                   0.0194347                   0.0159549
        57                   0.0758185                   0.0137568
        58                   0.0726212                   0.0130891
        59                   0.0481548                   0.0151591
        60                    0.084496                   0.0129954
        61                   0.0732454                   0.0137637
        62                   0.0444494                   0.0148327
        63                   0.0497571                   0.0137819
        64                   0.0579217                   0.0159875
        65                   0.0213065                   0.0148975
        66                   0.0154865                   0.0150366
        67                   0.0474242                   0.0139282
        68                   0.0739768                    0.014945
        69                   0.0746837                   0.0146514
        70                    0.055313                   0.0133788
        71                   0.0186551                   0.0152257
        72                    0.019168                   0.0161381
