#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vbin
#
         1.6         1.5         2.5           2           1   4.634e+05
       1.983         1.5         2.5           2           1   4.634e+05
       1.521         1.5         2.5           2           1   4.634e+05
       1.684         1.5         2.5           2           1   4.634e+05
       2.484         1.5         2.5           2           1   4.634e+05
       1.997         1.5         2.5           2           1   4.634e+05
       1.897         1.5         2.5           2           1   4.634e+05
       2.387         1.5         2.5           2           1   4.634e+05
         1.6         1.5         2.5           2           1   4.634e+05
       1.872         1.5         2.5           2           1   4.634e+05
       1.525         1.5         2.5           2           1   4.634e+05
        2.29         1.5         2.5           2           1   4.634e+05
        1.96         1.5         2.5           2           1   4.634e+05
        2.19         1.5         2.5           2           1   4.634e+05
        2.45         1.5         2.5           2           1   4.634e+05
       1.675         1.5         2.5           2           1   4.634e+05
        1.87         1.5         2.5           2           1   4.634e+05
        1.82         1.5         2.5           2           1   4.634e+05
       1.973         1.5         2.5           2           1   4.634e+05
        2.33         1.5         2.5           2           1   4.634e+05
        1.58         1.5         2.5           2           1   4.634e+05
        1.69         1.5         2.5           2           1   4.634e+05
        2.03         1.5         2.5           2           1   4.634e+05
        2.44         1.5         2.5           2           1   4.634e+05
       2.387         1.5         2.5           2           1   4.634e+05
       1.997         1.5         2.5           2           1   4.634e+05
       1.998         1.5         2.5           2           1   4.634e+05
           2         1.5         2.5           2           1   4.634e+05
       2.079         1.5         2.5           2           1   4.634e+05
       1.531         1.5         2.5           2           1   4.634e+05
       1.968         1.5         2.5           2           1   4.634e+05
       2.246         1.5         2.5           2           1   4.634e+05
       2.011         1.5         2.5           2           1   4.634e+05
        1.75         1.5         2.5           2           1   4.634e+05
       1.737         1.5         2.5           2           1   4.634e+05
       2.079         1.5         2.5           2           1   4.634e+05
       1.599         1.5         2.5           2           1   4.634e+05
        1.67         1.5         2.5           2           1   4.634e+05
       1.973         1.5         2.5           2           1   4.634e+05
        2.03         1.5         2.5           2           1   4.634e+05
        1.71         1.5         2.5           2           1   4.634e+05
        1.98         1.5         2.5           2           1   4.634e+05
       1.968         1.5         2.5           2           1   4.634e+05
        1.94         1.5         2.5           2           1   4.634e+05
       1.998         1.5         2.5           2           1   4.634e+05
        2.09         1.5         2.5           2           1   4.634e+05
        2.04         1.5         2.5           2           1   4.634e+05
       2.056         1.5         2.5           2           1   4.634e+05
       1.675         1.5         2.5           2           1   4.634e+05
       1.563         1.5         2.5           2           1   4.634e+05
       2.486         1.5         2.5           2           1   4.634e+05
       2.481         1.5         2.5           2           1   4.634e+05
        2.13         1.5         2.5           2           1   4.634e+05
       1.609         1.5         2.5           2           1   4.634e+05
       1.689         1.5         2.5           2           1   4.634e+05
        2.14         1.5         2.5           2           1   4.634e+05
        1.87         1.5         2.5           2           1   4.634e+05
        2.45         1.5         2.5           2           1   4.634e+05
       1.977         1.5         2.5           2           1   4.634e+05
       1.675         1.5         2.5           2           1   4.634e+05
       2.486         1.5         2.5           2           1   4.634e+05
        1.59         1.5         2.5           2           1   4.634e+05
       1.605         1.5         2.5           2           1   4.634e+05
       2.084         1.5         2.5           2           1   4.634e+05
       2.302         1.5         2.5           2           1   4.634e+05
       1.979         1.5         2.5           2           1   4.634e+05
        2.13         1.5         2.5           2           1   4.634e+05
       2.017         1.5         2.5           2           1   4.634e+05
        2.33         1.5         2.5           2           1   4.634e+05
        1.99         1.5         2.5           2           1   4.634e+05
       1.548         1.5         2.5           2           1   4.634e+05
       1.988         1.5         2.5           2           1   4.634e+05
       1.526         1.5         2.5           2           1   4.634e+05
        1.69         1.5         2.5           2           1   4.634e+05
       2.079         1.5         2.5           2           1   4.634e+05
       1.897         1.5         2.5           2           1   4.634e+05
       1.873         1.5         2.5           2           1   4.634e+05
       2.084         1.5         2.5           2           1   4.634e+05
       1.765         1.5         2.5           2           1   4.634e+05
       2.295         1.5         2.5           2           1   4.634e+05
       1.675         1.5         2.5           2           1   4.634e+05
       2.387         1.5         2.5           2           1   4.634e+05
       1.897         1.5         2.5           2           1   4.634e+05
       1.851         1.5         2.5           2           1   4.634e+05
       2.409         1.5         2.5           2           1   4.634e+05
       1.833         1.5         2.5           2           1   4.634e+05
       1.873         1.5         2.5           2           1   4.634e+05
       2.234         1.5         2.5           2           1   4.634e+05
       1.996         1.5         2.5           2           1   4.634e+05
       1.711         1.5         2.5           2           1   4.634e+05
       2.211         1.5         2.5           2           1   4.634e+05
        1.69         1.5         2.5           2           1   4.634e+05
       2.061         1.5         2.5           2           1   4.634e+05
        1.58         1.5         2.5           2           1   4.634e+05
       1.563         1.5         2.5           2           1   4.634e+05
       1.873         1.5         2.5           2           1   4.634e+05
        1.99         1.5         2.5           2           1   4.634e+05
       2.441         1.5         2.5           2           1   4.634e+05
         1.6         1.5         2.5           2           1   4.634e+05
       2.081         1.5         2.5           2           1   4.634e+05
       2.079         1.5         2.5           2           1   4.634e+05
       2.206         1.5         2.5           2           1   4.634e+05
       2.441         1.5         2.5           2           1   4.634e+05
        1.59         1.5         2.5           2           1   4.634e+05
       1.873         1.5         2.5           2           1   4.634e+05
        2.19         1.5         2.5           2           1   4.634e+05
       2.234         1.5         2.5           2           1   4.634e+05
       1.873         1.5         2.5           2           1   4.634e+05
        1.94         1.5         2.5           2           1   4.634e+05
       2.302         1.5         2.5           2           1   4.634e+05
        1.94         1.5         2.5           2           1   4.634e+05
       2.205         1.5         2.5           2           1   4.634e+05
       1.609         1.5         2.5           2           1   4.634e+05
        2.45         1.5         2.5           2           1   4.634e+05
       1.684         1.5         2.5           2           1   4.634e+05
       1.518         1.5         2.5           2           1   4.634e+05
       1.983         1.5         2.5           2           1   4.634e+05
        2.01         1.5         2.5           2           1   4.634e+05
       1.737         1.5         2.5           2           1   4.634e+05
       1.973         1.5         2.5           2           1   4.634e+05
       1.998         1.5         2.5           2           1   4.634e+05
        2.04         1.5         2.5           2           1   4.634e+05
       1.531         1.5         2.5           2           1   4.634e+05
        1.71         1.5         2.5           2           1   4.634e+05
       2.068         1.5         2.5           2           1   4.634e+05
        1.72         1.5         2.5           2           1   4.634e+05
       2.325         1.5         2.5           2           1   4.634e+05
       2.216         1.5         2.5           2           1   4.634e+05
        2.13         1.5         2.5           2           1   4.634e+05
       1.996         1.5         2.5           2           1   4.634e+05
        2.41         1.5         2.5           2           1   4.634e+05
        2.08         1.5         2.5           2           1   4.634e+05
        2.33         1.5         2.5           2           1   4.634e+05
        2.32         1.5         2.5           2           1   4.634e+05
        1.59         1.5         2.5           2           1   4.634e+05
