#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vbin
#
      0.4866         0.4         0.8         0.6         0.4   6.911e+04
      0.5131         0.4         0.8         0.6         0.4   6.911e+04
      0.5035         0.4         0.8         0.6         0.4   6.911e+04
       0.484         0.4         0.8         0.6         0.4   6.911e+04
        0.41         0.4         0.8         0.6         0.4   6.911e+04
      0.5334         0.4         0.8         0.6         0.4   6.911e+04
      0.4226         0.4         0.8         0.6         0.4   6.911e+04
      0.4784         0.4         0.8         0.6         0.4   6.911e+04
       0.792         0.4         0.8         0.6         0.4   6.911e+04
      0.7473         0.4         0.8         0.6         0.4   6.911e+04
      0.6342         0.4         0.8         0.6         0.4   6.911e+04
       0.559         0.4         0.8         0.6         0.4   6.911e+04
      0.4759         0.4         0.8         0.6         0.4   6.911e+04
      0.5625         0.4         0.8         0.6         0.4   6.911e+04
       0.509         0.4         0.8         0.6         0.4   6.911e+04
      0.5035         0.4         0.8         0.6         0.4   6.911e+04
      0.5178         0.4         0.8         0.6         0.4   6.911e+04
      0.6338         0.4         0.8         0.6         0.4   6.911e+04
      0.5131         0.4         0.8         0.6         0.4   6.911e+04
       0.559         0.4         0.8         0.6         0.4   6.911e+04
        0.74         0.4         0.8         0.6         0.4   6.911e+04
      0.5174         0.4         0.8         0.6         0.4   6.911e+04
      0.4733         0.4         0.8         0.6         0.4   6.911e+04
      0.4547         0.4         0.8         0.6         0.4   6.911e+04
      0.4569         0.4         0.8         0.6         0.4   6.911e+04
      0.5024         0.4         0.8         0.6         0.4   6.911e+04
       0.513         0.4         0.8         0.6         0.4   6.911e+04
       0.518         0.4         0.8         0.6         0.4   6.911e+04
      0.5553         0.4         0.8         0.6         0.4   6.911e+04
       0.519         0.4         0.8         0.6         0.4   6.911e+04
      0.7614         0.4         0.8         0.6         0.4   6.911e+04
       0.519         0.4         0.8         0.6         0.4   6.911e+04
      0.5024         0.4         0.8         0.6         0.4   6.911e+04
      0.5022         0.4         0.8         0.6         0.4   6.911e+04
      0.4111         0.4         0.8         0.6         0.4   6.911e+04
      0.5561         0.4         0.8         0.6         0.4   6.911e+04
       0.503         0.4         0.8         0.6         0.4   6.911e+04
      0.7452         0.4         0.8         0.6         0.4   6.911e+04
       0.779         0.4         0.8         0.6         0.4   6.911e+04
      0.4774         0.4         0.8         0.6         0.4   6.911e+04
      0.7834         0.4         0.8         0.6         0.4   6.911e+04
       0.458         0.4         0.8         0.6         0.4   6.911e+04
      0.7657         0.4         0.8         0.6         0.4   6.911e+04
       0.679         0.4         0.8         0.6         0.4   6.911e+04
       0.788         0.4         0.8         0.6         0.4   6.911e+04
       0.679         0.4         0.8         0.6         0.4   6.911e+04
      0.4842         0.4         0.8         0.6         0.4   6.911e+04
        0.78         0.4         0.8         0.6         0.4   6.911e+04
      0.5577         0.4         0.8         0.6         0.4   6.911e+04
      0.6817         0.4         0.8         0.6         0.4   6.911e+04
      0.4099         0.4         0.8         0.6         0.4   6.911e+04
      0.6378         0.4         0.8         0.6         0.4   6.911e+04
      0.7435         0.4         0.8         0.6         0.4   6.911e+04
      0.4547         0.4         0.8         0.6         0.4   6.911e+04
      0.4565         0.4         0.8         0.6         0.4   6.911e+04
      0.5178         0.4         0.8         0.6         0.4   6.911e+04
       0.513         0.4         0.8         0.6         0.4   6.911e+04
      0.4745         0.4         0.8         0.6         0.4   6.911e+04
      0.4375         0.4         0.8         0.6         0.4   6.911e+04
       0.485         0.4         0.8         0.6         0.4   6.911e+04
      0.5284         0.4         0.8         0.6         0.4   6.911e+04
       0.432         0.4         0.8         0.6         0.4   6.911e+04
        0.41         0.4         0.8         0.6         0.4   6.911e+04
