#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vbin
#
       1.316         0.8         1.5        1.15         0.7   2.426e+05
      0.8619         0.8         1.5        1.15         0.7   2.426e+05
       0.969         0.8         1.5        1.15         0.7   2.426e+05
       1.484         0.8         1.5        1.15         0.7   2.426e+05
      0.8403         0.8         1.5        1.15         0.7   2.426e+05
       0.955         0.8         1.5        1.15         0.7   2.426e+05
       1.028         0.8         1.5        1.15         0.7   2.426e+05
       1.183         0.8         1.5        1.15         0.7   2.426e+05
       1.246         0.8         1.5        1.15         0.7   2.426e+05
        1.27         0.8         1.5        1.15         0.7   2.426e+05
        0.85         0.8         1.5        1.15         0.7   2.426e+05
       1.153         0.8         1.5        1.15         0.7   2.426e+05
      0.8487         0.8         1.5        1.15         0.7   2.426e+05
      0.8785         0.8         1.5        1.15         0.7   2.426e+05
        1.26         0.8         1.5        1.15         0.7   2.426e+05
       1.382         0.8         1.5        1.15         0.7   2.426e+05
       1.219         0.8         1.5        1.15         0.7   2.426e+05
       1.109         0.8         1.5        1.15         0.7   2.426e+05
       0.937         0.8         1.5        1.15         0.7   2.426e+05
       1.031         0.8         1.5        1.15         0.7   2.426e+05
       0.936         0.8         1.5        1.15         0.7   2.426e+05
      0.9365         0.8         1.5        1.15         0.7   2.426e+05
       0.925         0.8         1.5        1.15         0.7   2.426e+05
       1.382         0.8         1.5        1.15         0.7   2.426e+05
       1.459         0.8         1.5        1.15         0.7   2.426e+05
       1.261         0.8         1.5        1.15         0.7   2.426e+05
      0.8487         0.8         1.5        1.15         0.7   2.426e+05
       0.936         0.8         1.5        1.15         0.7   2.426e+05
       1.055         0.8         1.5        1.15         0.7   2.426e+05
      0.9048         0.8         1.5        1.15         0.7   2.426e+05
      0.9419         0.8         1.5        1.15         0.7   2.426e+05
        1.14         0.8         1.5        1.15         0.7   2.426e+05
       0.955         0.8         1.5        1.15         0.7   2.426e+05
      0.8524         0.8         1.5        1.15         0.7   2.426e+05
       0.841         0.8         1.5        1.15         0.7   2.426e+05
       1.261         0.8         1.5        1.15         0.7   2.426e+05
       1.013         0.8         1.5        1.15         0.7   2.426e+05
       1.266         0.8         1.5        1.15         0.7   2.426e+05
        0.85         0.8         1.5        1.15         0.7   2.426e+05
      0.8579         0.8         1.5        1.15         0.7   2.426e+05
       1.331         0.8         1.5        1.15         0.7   2.426e+05
      0.9399         0.8         1.5        1.15         0.7   2.426e+05
       0.907         0.8         1.5        1.15         0.7   2.426e+05
        1.33         0.8         1.5        1.15         0.7   2.426e+05
       1.152         0.8         1.5        1.15         0.7   2.426e+05
        1.02         0.8         1.5        1.15         0.7   2.426e+05
       1.237         0.8         1.5        1.15         0.7   2.426e+05
       1.224         0.8         1.5        1.15         0.7   2.426e+05
       1.029         0.8         1.5        1.15         0.7   2.426e+05
       1.487         0.8         1.5        1.15         0.7   2.426e+05
         0.8         0.8         1.5        1.15         0.7   2.426e+05
       0.955         0.8         1.5        1.15         0.7   2.426e+05
       1.211         0.8         1.5        1.15         0.7   2.426e+05
       1.461         0.8         1.5        1.15         0.7   2.426e+05
       1.261         0.8         1.5        1.15         0.7   2.426e+05
       1.461         0.8         1.5        1.15         0.7   2.426e+05
      0.8408         0.8         1.5        1.15         0.7   2.426e+05
       1.145         0.8         1.5        1.15         0.7   2.426e+05
      0.8402         0.8         1.5        1.15         0.7   2.426e+05
       0.917         0.8         1.5        1.15         0.7   2.426e+05
       1.433         0.8         1.5        1.15         0.7   2.426e+05
      0.8409         0.8         1.5        1.15         0.7   2.426e+05
       1.016         0.8         1.5        1.15         0.7   2.426e+05
      0.9588         0.8         1.5        1.15         0.7   2.426e+05
       1.214         0.8         1.5        1.15         0.7   2.426e+05
       1.484         0.8         1.5        1.15         0.7   2.426e+05
       1.109         0.8         1.5        1.15         0.7   2.426e+05
        1.14         0.8         1.5        1.15         0.7   2.426e+05
       0.946         0.8         1.5        1.15         0.7   2.426e+05
       1.145         0.8         1.5        1.15         0.7   2.426e+05
       1.068         0.8         1.5        1.15         0.7   2.426e+05
       1.003         0.8         1.5        1.15         0.7   2.426e+05
       0.963         0.8         1.5        1.15         0.7   2.426e+05
      0.8498         0.8         1.5        1.15         0.7   2.426e+05
        1.37         0.8         1.5        1.15         0.7   2.426e+05
       1.016         0.8         1.5        1.15         0.7   2.426e+05
       1.489         0.8         1.5        1.15         0.7   2.426e+05
        1.38         0.8         1.5        1.15         0.7   2.426e+05
       1.224         0.8         1.5        1.15         0.7   2.426e+05
       0.899         0.8         1.5        1.15         0.7   2.426e+05
       1.109         0.8         1.5        1.15         0.7   2.426e+05
      0.9782         0.8         1.5        1.15         0.7   2.426e+05
      0.9746         0.8         1.5        1.15         0.7   2.426e+05
       1.278         0.8         1.5        1.15         0.7   2.426e+05
        1.17         0.8         1.5        1.15         0.7   2.426e+05
       0.858         0.8         1.5        1.15         0.7   2.426e+05
      0.8619         0.8         1.5        1.15         0.7   2.426e+05
        1.17         0.8         1.5        1.15         0.7   2.426e+05
      0.8403         0.8         1.5        1.15         0.7   2.426e+05
       0.887         0.8         1.5        1.15         0.7   2.426e+05
       0.851         0.8         1.5        1.15         0.7   2.426e+05
       1.382         0.8         1.5        1.15         0.7   2.426e+05
       1.029         0.8         1.5        1.15         0.7   2.426e+05
       1.242         0.8         1.5        1.15         0.7   2.426e+05
      0.9346         0.8         1.5        1.15         0.7   2.426e+05
       0.934         0.8         1.5        1.15         0.7   2.426e+05
         0.8         0.8         1.5        1.15         0.7   2.426e+05
       1.242         0.8         1.5        1.15         0.7   2.426e+05
         0.8         0.8         1.5        1.15         0.7   2.426e+05
         1.2         0.8         1.5        1.15         0.7   2.426e+05
        0.89         0.8         1.5        1.15         0.7   2.426e+05
       1.226         0.8         1.5        1.15         0.7   2.426e+05
       1.358         0.8         1.5        1.15         0.7   2.426e+05
       0.955         0.8         1.5        1.15         0.7   2.426e+05
       1.142         0.8         1.5        1.15         0.7   2.426e+05
       1.155         0.8         1.5        1.15         0.7   2.426e+05
        0.96         0.8         1.5        1.15         0.7   2.426e+05
      0.8433         0.8         1.5        1.15         0.7   2.426e+05
        0.85         0.8         1.5        1.15         0.7   2.426e+05
       1.331         0.8         1.5        1.15         0.7   2.426e+05
       0.925         0.8         1.5        1.15         0.7   2.426e+05
       0.846         0.8         1.5        1.15         0.7   2.426e+05
       1.246         0.8         1.5        1.15         0.7   2.426e+05
       1.224         0.8         1.5        1.15         0.7   2.426e+05
       1.487         0.8         1.5        1.15         0.7   2.426e+05
       1.261         0.8         1.5        1.15         0.7   2.426e+05
       1.414         0.8         1.5        1.15         0.7   2.426e+05
       1.224         0.8         1.5        1.15         0.7   2.426e+05
       1.261         0.8         1.5        1.15         0.7   2.426e+05
       1.003         0.8         1.5        1.15         0.7   2.426e+05
       1.084         0.8         1.5        1.15         0.7   2.426e+05
       1.185         0.8         1.5        1.15         0.7   2.426e+05
       1.015         0.8         1.5        1.15         0.7   2.426e+05
      0.9365         0.8         1.5        1.15         0.7   2.426e+05
      0.8395         0.8         1.5        1.15         0.7   2.426e+05
       1.185         0.8         1.5        1.15         0.7   2.426e+05
      0.8402         0.8         1.5        1.15         0.7   2.426e+05
       1.143         0.8         1.5        1.15         0.7   2.426e+05
       1.022         0.8         1.5        1.15         0.7   2.426e+05
       0.841         0.8         1.5        1.15         0.7   2.426e+05
       0.851         0.8         1.5        1.15         0.7   2.426e+05
      0.9379         0.8         1.5        1.15         0.7   2.426e+05
      0.8433         0.8         1.5        1.15         0.7   2.426e+05
        1.14         0.8         1.5        1.15         0.7   2.426e+05
      0.8352         0.8         1.5        1.15         0.7   2.426e+05
      0.8352         0.8         1.5        1.15         0.7   2.426e+05
       1.006         0.8         1.5        1.15         0.7   2.426e+05
       1.084         0.8         1.5        1.15         0.7   2.426e+05
       0.913         0.8         1.5        1.15         0.7   2.426e+05
       0.851         0.8         1.5        1.15         0.7   2.426e+05
       1.391         0.8         1.5        1.15         0.7   2.426e+05
       0.851         0.8         1.5        1.15         0.7   2.426e+05
      0.9746         0.8         1.5        1.15         0.7   2.426e+05
       0.842         0.8         1.5        1.15         0.7   2.426e+05
        1.33         0.8         1.5        1.15         0.7   2.426e+05
       1.021         0.8         1.5        1.15         0.7   2.426e+05
       1.029         0.8         1.5        1.15         0.7   2.426e+05
       0.972         0.8         1.5        1.15         0.7   2.426e+05
       1.251         0.8         1.5        1.15         0.7   2.426e+05
       1.021         0.8         1.5        1.15         0.7   2.426e+05
       1.015         0.8         1.5        1.15         0.7   2.426e+05
      0.8471         0.8         1.5        1.15         0.7   2.426e+05
      0.9352         0.8         1.5        1.15         0.7   2.426e+05
        1.27         0.8         1.5        1.15         0.7   2.426e+05
      0.9048         0.8         1.5        1.15         0.7   2.426e+05
       1.246         0.8         1.5        1.15         0.7   2.426e+05
        1.14         0.8         1.5        1.15         0.7   2.426e+05
      0.9044         0.8         1.5        1.15         0.7   2.426e+05
       1.138         0.8         1.5        1.15         0.7   2.426e+05
      0.9089         0.8         1.5        1.15         0.7   2.426e+05
       1.018         0.8         1.5        1.15         0.7   2.426e+05
      0.8799         0.8         1.5        1.15         0.7   2.426e+05
         0.8         0.8         1.5        1.15         0.7   2.426e+05
       1.268         0.8         1.5        1.15         0.7   2.426e+05
       0.858         0.8         1.5        1.15         0.7   2.426e+05
       1.139         0.8         1.5        1.15         0.7   2.426e+05
       1.433         0.8         1.5        1.15         0.7   2.426e+05
      0.8579         0.8         1.5        1.15         0.7   2.426e+05
       1.017         0.8         1.5        1.15         0.7   2.426e+05
        1.02         0.8         1.5        1.15         0.7   2.426e+05
      0.9379         0.8         1.5        1.15         0.7   2.426e+05
      0.9628         0.8         1.5        1.15         0.7   2.426e+05
        1.38         0.8         1.5        1.15         0.7   2.426e+05
      0.8391         0.8         1.5        1.15         0.7   2.426e+05
      0.8517         0.8         1.5        1.15         0.7   2.426e+05
       0.956         0.8         1.5        1.15         0.7   2.426e+05
       0.887         0.8         1.5        1.15         0.7   2.426e+05
       0.848         0.8         1.5        1.15         0.7   2.426e+05
       1.491         0.8         1.5        1.15         0.7   2.426e+05
      0.9419         0.8         1.5        1.15         0.7   2.426e+05
       1.423         0.8         1.5        1.15         0.7   2.426e+05
      0.9419         0.8         1.5        1.15         0.7   2.426e+05
       0.948         0.8         1.5        1.15         0.7   2.426e+05
       1.364         0.8         1.5        1.15         0.7   2.426e+05
       0.948         0.8         1.5        1.15         0.7   2.426e+05
       1.461         0.8         1.5        1.15         0.7   2.426e+05
       0.969         0.8         1.5        1.15         0.7   2.426e+05
        0.97         0.8         1.5        1.15         0.7   2.426e+05
