#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vbin
#
      0.2857           0         0.4         0.2         0.4   1.455e+04
      0.1556           0         0.4         0.2         0.4   1.455e+04
      0.3758           0         0.4         0.2         0.4   1.455e+04
       0.281           0         0.4         0.2         0.4   1.455e+04
      0.0786           0         0.4         0.2         0.4   1.455e+04
       0.112           0         0.4         0.2         0.4   1.455e+04
       0.295           0         0.4         0.2         0.4   1.455e+04
      0.2069           0         0.4         0.2         0.4   1.455e+04
      0.2008           0         0.4         0.2         0.4   1.455e+04
       0.051           0         0.4         0.2         0.4   1.455e+04
      0.2761           0         0.4         0.2         0.4   1.455e+04
      0.2537           0         0.4         0.2         0.4   1.455e+04
      0.3766           0         0.4         0.2         0.4   1.455e+04
       0.051           0         0.4         0.2         0.4   1.455e+04
      0.1049           0         0.4         0.2         0.4   1.455e+04
      0.1137           0         0.4         0.2         0.4   1.455e+04
      0.2712           0         0.4         0.2         0.4   1.455e+04
      0.1892           0         0.4         0.2         0.4   1.455e+04
      0.2533           0         0.4         0.2         0.4   1.455e+04
      0.2761           0         0.4         0.2         0.4   1.455e+04
       0.112           0         0.4         0.2         0.4   1.455e+04
      0.2988           0         0.4         0.2         0.4   1.455e+04
      0.1133           0         0.4         0.2         0.4   1.455e+04
       0.286           0         0.4         0.2         0.4   1.455e+04
      0.2986           0         0.4         0.2         0.4   1.455e+04
      0.1389           0         0.4         0.2         0.4   1.455e+04
       0.286           0         0.4         0.2         0.4   1.455e+04
       0.136           0         0.4         0.2         0.4   1.455e+04
      0.2995           0         0.4         0.2         0.4   1.455e+04
      0.3063           0         0.4         0.2         0.4   1.455e+04
      0.2008           0         0.4         0.2         0.4   1.455e+04
      0.2017           0         0.4         0.2         0.4   1.455e+04
       0.136           0         0.4         0.2         0.4   1.455e+04
      0.2024           0         0.4         0.2         0.4   1.455e+04
      0.2024           0         0.4         0.2         0.4   1.455e+04
      0.2017           0         0.4         0.2         0.4   1.455e+04
      0.2754           0         0.4         0.2         0.4   1.455e+04
      0.0786           0         0.4         0.2         0.4   1.455e+04
       0.295           0         0.4         0.2         0.4   1.455e+04
      0.2113           0         0.4         0.2         0.4   1.455e+04
       0.051           0         0.4         0.2         0.4   1.455e+04
       0.278           0         0.4         0.2         0.4   1.455e+04
      0.2995           0         0.4         0.2         0.4   1.455e+04
      0.2778           0         0.4         0.2         0.4   1.455e+04
      0.2995           0         0.4         0.2         0.4   1.455e+04
       0.131           0         0.4         0.2         0.4   1.455e+04
       0.136           0         0.4         0.2         0.4   1.455e+04
      0.2542           0         0.4         0.2         0.4   1.455e+04
      0.3063           0         0.4         0.2         0.4   1.455e+04
       0.284           0         0.4         0.2         0.4   1.455e+04
      0.3767           0         0.4         0.2         0.4   1.455e+04
      0.2008           0         0.4         0.2         0.4   1.455e+04
      0.1137           0         0.4         0.2         0.4   1.455e+04
      0.2778           0         0.4         0.2         0.4   1.455e+04
      0.1556           0         0.4         0.2         0.4   1.455e+04
      0.2069           0         0.4         0.2         0.4   1.455e+04
        0.32           0         0.4         0.2         0.4   1.455e+04
      0.1895           0         0.4         0.2         0.4   1.455e+04
      0.1133           0         0.4         0.2         0.4   1.455e+04
      0.3771           0         0.4         0.2         0.4   1.455e+04
         0.3           0         0.4         0.2         0.4   1.455e+04
      0.2804           0         0.4         0.2         0.4   1.455e+04
      0.2733           0         0.4         0.2         0.4   1.455e+04
      0.3767           0         0.4         0.2         0.4   1.455e+04
       0.278           0         0.4         0.2         0.4   1.455e+04
      0.2778           0         0.4         0.2         0.4   1.455e+04
