#i_Bootstrap        CSFRD_Vmax_Bootstrap         CSFRD_Vbin_Bootstrap
#
         1                    0.111709                   0.0322031
         2                   0.0652292                   0.0358859
         3                    0.110341                   0.0342896
         4                    0.061464                   0.0346156
         5                   0.0525006                   0.0378608
         6                    0.098981                    0.033004
         7                   0.0806837                   0.0334005
         8                   0.0462119                   0.0345675
         9                   0.0832041                   0.0365674
        10                   0.0764825                   0.0338011
        11                    0.061714                   0.0339754
        12                   0.0515292                   0.0338184
        13                   0.0496373                   0.0363051
        14                   0.0465032                   0.0366819
        15                   0.0511877                   0.0390668
        16                   0.0639375                   0.0325412
        17                    0.078542                   0.0337804
        18                   0.0825859                   0.0351538
        19                   0.0607888                   0.0345264
        20                   0.0610565                   0.0349831
        21                   0.0676247                   0.0351151
        22                   0.0629197                   0.0341392
        23                    0.082807                   0.0363145
        24                   0.0504608                   0.0361984
        25                    0.068178                   0.0381841
        26                   0.0688942                   0.0349704
        27                   0.0615236                    0.029642
        28                   0.0800319                    0.030518
        29                   0.0472096                   0.0333271
        30                   0.0662534                   0.0347923
        31                    0.085951                   0.0385455
        32                   0.0418694                   0.0333075
        33                   0.0554632                   0.0394718
        34                   0.0814579                   0.0310265
        35                   0.0681574                   0.0329587
        36                   0.0609508                   0.0330606
        37                   0.0649725                   0.0348858
        38                     0.14346                   0.0336644
        39                   0.0473722                   0.0335269
        40                   0.0459151                   0.0331169
        41                   0.0650954                   0.0374353
        42                   0.0692487                   0.0357003
        43                    0.114973                   0.0368475
        44                   0.0673698                   0.0373125
        45                   0.0508795                   0.0341139
        46                   0.0457341                   0.0357236
        47                    0.053276                   0.0341874
        48                   0.0692393                   0.0364204
        49                   0.0639436                    0.033848
        50                   0.0454178                   0.0307325
        51                   0.0662161                   0.0355521
        52                   0.0597239                   0.0346873
        53                   0.0481252                   0.0331824
        54                   0.0445982                   0.0326521
        55                   0.0811745                   0.0359065
        56                   0.0655283                   0.0332649
        57                    0.080777                   0.0347524
        58                   0.0803792                   0.0323223
        59                   0.0842184                   0.0359281
        60                   0.0664139                   0.0339674
        61                   0.0455229                   0.0311461
        62                   0.0448109                   0.0350655
        63                   0.0477447                   0.0317631
        64                    0.063197                    0.031204
        65                   0.0840151                   0.0351179
        66                     0.06921                   0.0354141
        67                   0.0494825                   0.0309309
        68                   0.0482087                    0.035883
        69                   0.0476867                   0.0358169
        70                   0.0465136                   0.0326153
        71                   0.0762126                   0.0322743
        72                   0.0509653                   0.0369788
        73                   0.0692881                   0.0385551
        74                   0.0501556                   0.0326965
        75                   0.0663342                   0.0345429
        76                   0.0509528                   0.0368417
        77                   0.0642491                   0.0343186
        78                   0.0630467                   0.0328188
        79                    0.083312                   0.0365488
        80                   0.0533612                   0.0340737
        81                   0.0640645                   0.0363338
        82                   0.0654672                   0.0327724
        83                   0.0665207                   0.0352845
        84                   0.0445077                   0.0339564
        85                   0.0790745                   0.0322591
        86                   0.0651773                   0.0338723
        87                   0.0474178                   0.0354902
        88                   0.0535752                   0.0355369
        89                   0.0842817                   0.0360187
        90                   0.0793493                   0.0340836
        91                   0.0623462                   0.0324717
        92                   0.0505676                   0.0381178
        93                    0.050344                   0.0366832
        94                   0.0778582                   0.0345589
        95                   0.0842629                   0.0337302
        96                   0.0827285                   0.0347452
        97                   0.0642677                   0.0334264
        98                   0.0819553                   0.0349252
        99                   0.0636161                   0.0354233
       100                   0.0986962                   0.0354229
       101                   0.0950274                   0.0346463
       102                   0.0560501                   0.0392985
       103                   0.0626712                   0.0288261
       104                   0.0504619                   0.0373533
       105                   0.0431284                   0.0309994
       106                   0.0658437                   0.0355578
       107                   0.0518195                   0.0360545
       108                   0.0956056                   0.0321709
       109                   0.0718174                   0.0350044
       110                   0.0491486                   0.0348919
       111                   0.0616848                   0.0326367
       112                   0.0471229                   0.0341382
       113                   0.0491733                   0.0331511
       114                   0.0795805                   0.0343512
       115                   0.0817921                   0.0379891
       116                    0.045251                   0.0345029
       117                   0.0610076                   0.0357703
       118                   0.0459685                   0.0325212
       119                   0.0500302                   0.0347439
       120                   0.0447025                   0.0353592
       121                   0.0486028                   0.0325268
       122                   0.0460476                   0.0365914
       123                   0.0676006                   0.0396426
       124                   0.0635073                   0.0345803
       125                   0.0626586                   0.0339126
       126                   0.0463621                   0.0351013
       127                   0.0454889                   0.0337494
       128                   0.0691937                   0.0340519
       129                    0.066632                    0.034175
       130                   0.0777778                    0.032635
       131                   0.0455871                   0.0308317
       132                   0.0636425                    0.038207
       133                   0.0796799                   0.0323659
       134                   0.0471388                   0.0364906
       135                   0.0687329                   0.0340837
       136                   0.0804634                   0.0333527
       137                   0.0918282                   0.0293825
       138                   0.0663559                   0.0306972
       139                   0.0643117                    0.036353
       140                    0.067042                   0.0368722
       141                   0.0441592                   0.0312255
       142                   0.0485602                   0.0339517
       143                   0.0647722                   0.0319176
       144                   0.0832006                   0.0341254
       145                   0.0633827                   0.0322333
       146                   0.0779361                   0.0322903
       147                   0.0800454                   0.0363901
       148                    0.049406                   0.0361861
       149                   0.0485206                   0.0343208
