#       id       zspec       zbest       ubest       chi2_min     S_chi2_min     R_chi2_min
#
      1306    -1.00000     0.00100     101.000         7.7314   3.593336e-19         7.7314
      1313    -1.00000     0.48670       3.300       3.007958     0.01304486       2.994914
      1315    -1.00000     1.71032      30.000        3.01976      0.8014335       2.218327
      1320    -1.00000     1.16740      18.000       5.911649      0.0243757       5.887273
      1334    -1.00000     1.68000      12.100       9.693939      0.7406254       8.953314
      1335    -1.00000     1.15820       9.700       9.188794      0.6782946       8.510499
      1337    -1.00000     0.83090     101.000       1.025761     0.09448293      0.9312781
      1338     1.35800     1.35800       9.700       3.259227      0.0385207       3.220706
      1341     1.00800     1.00800      14.500      0.4506986      0.4502368   0.0004617763
      1342    -1.00000     0.00100     101.000        11.8516   1.552697e-19        11.8516
      1348    -1.00000     0.48330     101.000       6.928613        2.08939       4.839223
      1350    -1.00000     1.34560       9.700       2.672777     0.03822629        2.63455
      1355    -1.00000     1.16200       6.100      0.9389614      0.1938986      0.7450628
      1357     1.36500     1.36500      25.000      0.8180833      0.1639471      0.6541362
      1367     1.78700     1.78700      12.100       6.031475       2.585332       3.446144
      1368    -1.00000     2.60372      18.000      0.5416459      0.2148211      0.3268248
      1369    -1.00000     2.02603      30.000       6.147632      0.3430461       5.804586
      1371     1.03700     1.03700       6.100       4.912211       2.582949       2.329263
      1384    -1.00000     1.52880       9.700      0.4054013      0.1191804      0.2862209
      1387    -1.00000     7.10100     101.000      0.3162349    0.003244119      0.3129908
      1391     1.03800     1.03800      18.000       8.298078      0.7184277        7.57965
      1393    -1.00000     1.36020      18.000       3.842434     0.08929973       3.753134
      1394     0.29950     0.29950       2.200        10.9136       6.470029        4.44357
      1396    -1.00000     0.86520       6.100       1.850589      0.3184285       1.532161
      1401    -1.00000     2.12522     101.000       8.539268        3.08188       5.457388
      1402    -1.00000     1.68664      12.100       4.223811      0.6051637       3.618647
      1416     2.29100     2.29100      25.000      0.4649528    0.008641436      0.4563114
      1419     1.14800     1.14800       6.100       2.928942       1.600057       1.328885
      1420    -1.00000     1.37998      25.000       1.541654     0.06125207       1.480402
      1434     0.48520     0.48520       3.300     0.03428079     0.03427584   4.946959e-06
      1437    -1.00000     1.34380     101.000       16.48145      0.3137167       16.16773
      1445    -1.00000     2.00300      35.000       1.162113       1.161123   0.0009907048
      1449     0.51300     0.51300       6.100     0.05544033     0.05035514    0.005085184
      1452    -1.00000     1.55060       9.700       14.65603      0.1066328        14.5494
      1458    -1.00000     1.35690     101.000      0.3961146    0.009517797      0.3865968
      1469     1.10200     1.10200       6.100      0.5410632      0.1742452       0.366818
      1475    -1.00000     1.71180      25.000      0.1412925      0.1055241      0.0357684
      1476     0.84110     0.84110       6.100       5.218608      0.4763936       4.742214
      1477    -1.00000     0.00100     101.000        6.14427   4.239892e-20        6.14427
      1479    -1.00000     1.09630       9.700       2.416492      0.6983406       1.718152
      1480    -1.00000     2.39430      25.000       2.196229       1.688786      0.5074425
      1490    -1.00000     2.13490      25.000      0.1405443      0.1160403     0.02450399
      1491     0.83700     0.83700      12.100      0.3209453      0.3209376   7.658427e-06
      1495    -1.00000     7.90100     101.000       5.817943   0.0002687349       5.817674
      1497    -1.00000     2.43758      25.000       4.720741     0.07545499       4.645286
      1501     1.43300     1.43300       9.700       3.366022      0.0130484       3.352974
      1502    -1.00000     1.94819      12.100       10.34646       2.117064       8.229396
      1513     1.01100     1.01100       6.100      0.4254026      0.1061858      0.3192168
      1515     1.19500     1.19500     101.000       1.607658     0.03921085       1.568447
      1520     0.53250     0.53250       9.700        1.65733      0.1129151       1.544415
      1524    -1.00000     0.92890       6.100       6.172819       1.224853       4.947966
      1525    -1.00000     0.59250     101.000       40.07133       16.76142        23.3099
      1532    -1.00000     0.93090       6.100      0.6169912    0.009012393      0.6079788
      1533     0.74600     0.74600       4.900      0.7126121     0.04342035      0.6691917
      1543     1.14800     1.14800       6.100       7.780502       2.851745       4.928756
      1544    -1.00000     1.80453      25.000       1.608199      0.1005217       1.507677
      1545    -1.00000     1.16560     101.000       2.372827      0.3649142       2.007912
      1548     0.88940     0.88940       6.100       1.824225        0.76423       1.059995
      1551     1.35800     1.35800       9.700       5.719953     0.03868551       5.681268
      1556    -1.00000     7.90100     101.000       0.627695      0.2388329      0.3888621
      1558    -1.00000     0.67440       4.900       6.585194      0.5980401       5.987154
      1563    -1.00000     0.87630       9.700       1.301023     0.02243111       1.278592
      1567     0.63380     0.63380       9.700      0.3262113      0.3121054     0.01410595
      1569     0.87900     0.87900       6.100      0.4978925     0.02382535      0.4740672
      1579     1.30300     1.30300       9.700       6.700693     0.08345608       6.617237
      1592     0.93760     0.93760      12.100      0.5213806      0.5213123   6.824444e-05
      1593     0.68130     0.68130       4.900       10.31146      0.1910185       10.12044
      1602     1.78200     1.78200      25.000       1.623356      0.4846101       1.138746
      1604    -1.00000     1.30669      25.000       2.544086   0.0008487791       2.543238
      1606    -1.00000     0.92000       9.700       1.637448      0.1064556       1.530992
      1616    -1.00000     1.48430      18.000       2.479778      0.2202133       2.259564
      1618     1.01400     1.01400       6.100      0.8593928      0.1617868       0.697606
      1622     1.02000     1.02000      18.000       12.15962      0.6538355       11.50579
      1626    -1.00000     1.78460      12.100        8.05487       6.007343       2.047527
      1629    -1.00000     2.54832      25.000       1.375853      0.1684896       1.207363
      1631    -1.00000     1.62042       9.700       3.762418       0.499121       3.263297
