#i_Bootstrap        CSFRD_Vmax_Bootstrap         CSFRD_Vbin_Bootstrap
#
         1                   0.0182756                   0.0136335
         2                   0.0142275                   0.0133042
         3                   0.0161668                   0.0157058
         4                   0.0280237                   0.0144833
         5                   0.0166701                   0.0166675
         6                   0.0170072                   0.0137374
         7                   0.0164152                   0.0164152
         8                    0.020852                   0.0166709
         9                   0.0224391                   0.0149748
        10                   0.0157766                   0.0144043
        11                   0.0184428                   0.0151729
        12                   0.0157926                   0.0148827
        13                   0.0244758                   0.0142039
        14                   0.0157329                   0.0157329
        15                   0.0227309                    0.014358
        16                   0.0163452                   0.0130741
        17                   0.0205274                   0.0130778
        18                    0.017878                   0.0146082
        19                   0.0144231                    0.013501
        20                   0.0240492                   0.0161385
        21                    0.025702                   0.0145081
        22                   0.0225166                   0.0141557
        23                   0.0193613                   0.0151681
        24                   0.0132518                   0.0114186
        25                   0.0191245                   0.0158482
        26                   0.0169516                    0.016488
        27                   0.0268952                    0.013351
        28                   0.0228733                   0.0121526
        29                   0.0203315                   0.0143076
        30                   0.0167812                   0.0153968
        31                    0.022873                   0.0154074
        32                   0.0206633                   0.0128317
        33                   0.0176885                   0.0144148
        34                   0.0222089                   0.0142957
        35                   0.0273218                   0.0128702
        36                   0.0196904                   0.0164193
        37                    0.022304                   0.0148505
        38                   0.0155073                   0.0145839
        39                   0.0189497                    0.014305
        40                   0.0174295                   0.0136986
        41                   0.0165515                   0.0114605
        42                   0.0141778                   0.0132665
        43                    0.018148                   0.0139669
        44                   0.0194053                   0.0152135
        45                   0.0195258                   0.0157937
        46                   0.0180245                   0.0133837
        47                   0.0158825                   0.0144981
        48                   0.0158509                    0.014941
        49                   0.0167969                   0.0163346
        50                   0.0151539                   0.0142401
        51                   0.0207049                   0.0137016
        52                   0.0140864                   0.0127141
        53                   0.0133278                   0.0128642
        54                   0.0201275                   0.0159356
        55                    0.021584                    0.015043
        56                   0.0225111                   0.0150615
        57                   0.0175443                   0.0128901
        58                   0.0275589                   0.0126596
        59                   0.0180989                   0.0130092
        60                   0.0156028                   0.0137803
        61                   0.0187413                   0.0145494
        62                   0.0150575                   0.0136865
        63                   0.0213179                   0.0175858
        64                   0.0155136                   0.0136816
        65                   0.0217039                   0.0151642
        66                   0.0197699                   0.0151157
        67                   0.0188562                   0.0142141
        68                   0.0217194                   0.0142672
        69                   0.0197946                   0.0156027
        70                   0.0219589                   0.0135872
        71                   0.0148137                   0.0129899
        72                    0.018007                   0.0119913
        73                   0.0190816                   0.0130686
        74                   0.0147953                   0.0143329
        75                   0.0178154                    0.013633
        76                   0.0212768                   0.0147346
        77                   0.0163383                    0.015876
        78                   0.0167242                   0.0153519
        79                    0.019454                   0.0161803
        80                   0.0199518                   0.0157599
        81                   0.0160599                   0.0146755
        82                   0.0141692                    0.013703
        83                   0.0225032                   0.0150401
        84                   0.0218706                   0.0144076
        85                    0.016082                   0.0147098
        86                   0.0205994                   0.0168685
        87                   0.0169652                   0.0165016
        88                   0.0194382                   0.0147974
        89                   0.0191579                   0.0145158
        90                   0.0175517                   0.0133598
        91                   0.0190882                   0.0149032
        92                   0.0179491                   0.0142156
        93                   0.0153768                   0.0153742
        94                   0.0197268                   0.0131871
        95                    0.013192                   0.0118184
        96                   0.0161712                      0.0129
        97                   0.0172767                   0.0135419
        98                   0.0181515                   0.0125995
        99                   0.0153191                   0.0143957
       100                    0.020523                   0.0130708
       101                   0.0179916                   0.0138092
       102                   0.0198956                   0.0133546
       103                   0.0188779                   0.0137882
       104                   0.0183037                   0.0136604
       105                   0.0147708                   0.0133986
       106                   0.0197978                   0.0127971
       107                   0.0172496                   0.0158786
       108                   0.0204779                   0.0121171
       109                   0.0193333                   0.0156025
       110                   0.0210401                   0.0144978
       111                   0.0258507                   0.0151286
       112                   0.0179217                   0.0141896
       113                   0.0182946                   0.0131928
       114                   0.0189193                   0.0151859
       115                   0.0209031                   0.0129899
       116                   0.0161974                   0.0152754
       117                   0.0161232                   0.0152011
       118                   0.0176701                   0.0139366
       119                   0.0195668                   0.0149247
       120                   0.0175275                   0.0128867
       121                    0.019079                   0.0158066
       122                   0.0175099                   0.0133301
       123                   0.0187208                   0.0149899
       124                    0.019396                   0.0152002
       125                   0.0202085                   0.0132065
       126                   0.0183004                   0.0141085
       127                   0.0241359                   0.0162119
       128                   0.0164831                   0.0155732
       129                    0.018533                    0.012981
       130                   0.0194916                   0.0157594
       131                   0.0150011                   0.0136275
       132                   0.0199768                   0.0144101
       133                   0.0156208                   0.0137875
       134                   0.0166573                   0.0161963
       135                   0.0271473                   0.0146067
       136                     0.01559                   0.0146788
       137                    0.017775                   0.0140441
       138                   0.0184472                   0.0142661
       139                    0.020054                   0.0154132
       140                   0.0137118                   0.0132469
       141                   0.0182334                   0.0159378
       142                   0.0154006                   0.0149383
       143                   0.0149189                    0.014009
       144                   0.0251143                   0.0148438
       145                   0.0234415                   0.0141452
       146                   0.0181561                   0.0139629
       147                   0.0172905                    0.014018
       148                   0.0171568                   0.0129623
       149                   0.0238959                   0.0127141
       150                   0.0182756                   0.0145421
       151                    0.018621                   0.0144387
       152                   0.0250948                   0.0139131
       153                   0.0193298                    0.014228
       154                   0.0231616                   0.0152497
       155                   0.0171111                   0.0152765
