#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         44.3773          16.221         1.24812        0.365526        0.325297               0           1e-30               0           1e-30
            8.3         36.1677         20.9527          1.7958         0.57932        0.515561               0           1e-30               0           1e-30
            8.5         29.6576         27.2304         2.58379         0.91816         0.81711               0           1e-30               0           1e-30
            8.7         24.4896         35.6369         3.71755         1.45519         1.29503               0           1e-30               0           1e-30
            8.9         20.3802          47.003         5.34881         2.30631         2.05249               0           1e-30               0           1e-30
            9.1         17.1038          62.519         7.69586         3.65526         3.25297               0           1e-30               0           1e-30
            9.3         14.4802         83.8869         11.0728          5.7932         5.15561               0           1e-30               0           1e-30
            9.5         12.3638         113.519         15.9315          9.1816          8.1711               0           1e-30               0           1e-30
            9.7          10.635         154.759         22.9223         14.5519         12.9503               0           1e-30               0           1e-30
            9.9         9.19358         212.033         32.9805         23.0631         20.5249               1         302.389               1         302.389
           10.1         7.95282         290.696         47.4523         36.5526         32.5297               0           1e-30               0           1e-30
           10.3         6.83624         396.037         68.2743          57.932         51.5561               3         1261.48               3         1261.48
           10.5         5.77788         530.502          98.233          91.816          81.711               4         1591.28               2             760
           10.7         4.72824         688.046         141.337         145.519         129.503               4         1984.78               0           1e-30
           10.9         3.66739         845.816         203.356         230.631         205.249               7         2559.94               0           1e-30
           11.1         2.62218         958.474         292.589         365.526         325.297               6         2398.95               0           1e-30
           11.3         1.67268         962.725         420.976          575.56         515.561               7         3747.39               0           1e-30
           11.5        0.923295         797.591           605.7         863.853          817.11               1         689.133               0           1e-30
           11.7        0.434943         533.606          871.48         1226.84         1295.03               0           1e-30               0           1e-30
           11.9        0.177132         292.035         1253.88         1648.69         2052.49               0           1e-30               0           1e-30
           12.1       0.0634272         132.973         1804.09         2096.46         3252.97               0           1e-30               0           1e-30
           12.3       0.0198197         49.9958         2595.72         2522.53         5155.61               0           1e-30               0           1e-30
           12.5      0.00535119         15.3687         3734.71         2872.01          8171.1               0           1e-30               0           1e-30
           12.7      0.00124344         3.84732          5373.5          3094.1         12950.3               0           1e-30               0           1e-30
           12.9     0.000242165        0.763829         7731.39         3154.16         20524.9               0           1e-30               0           1e-30
           13.1     3.54657e-05        0.107905         11123.9         3042.52         32529.7               0           1e-30               0           1e-30
