#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         378.227         110.004         1.04066        0.290841        0.232645               0           1e-30               0           1e-30
            8.3          295.22         136.082          1.4973        0.460952        0.368718               0           1e-30               0           1e-30
            8.5         230.264         168.221         2.15431        0.730559        0.584379               0           1e-30               0           1e-30
            8.7         179.313         207.619         3.09962         1.15786        0.926178               0           1e-30               0           1e-30
            8.9         139.229         255.496         4.45973         1.83508         1.46789               0           1e-30               0           1e-30
            9.1         107.568         312.852         6.41665         2.90841         2.32645               0           1e-30               0           1e-30
            9.3         82.4318         379.971         9.23227         4.60952         3.68718               0           1e-30               0           1e-30
            9.5         62.3517         455.516         13.2834         7.30559         5.84379               0           1e-30               0           1e-30
            9.7         46.2177         535.135         19.1121         11.5786         9.26178               0           1e-30               0           1e-30
            9.9         33.2403         609.986         27.4985         18.3508         14.6789               1         178.801               1         178.801
           10.1         22.9423         667.256         39.5648         29.0841         23.2645               0           1e-30               0           1e-30
           10.3         15.1374         697.759         56.9257         46.0952         36.8718               3         488.588               0           1e-30
           10.5          9.7724         713.932         81.9047         73.0559         58.4379               3         693.451               0           1e-30
           10.7         6.49005         751.456         117.844         115.786         92.6178               5          1516.9               0           1e-30
           10.9         4.22665         775.626         169.554         183.508         146.789               5          1925.4               1         1170.55
           11.1          2.0254         587.479         243.954         290.056         232.645               1         463.548               0           1e-30
           11.3        0.453952         199.521         351.001          439.52         368.718               4         1385.67               0           1e-30
           11.5       0.0269534         16.9859          505.02         630.196         584.379               0           1e-30               0           1e-30
           11.7     0.000252754        0.216108         726.622         855.012         926.178               0           1e-30               0           1e-30
           11.9     1.96074e-06      0.00215223         1045.46         1097.66         1467.89               0           1e-30               0           1e-30
           12.1     5.73554e-09     7.64785e-06         1504.21         1333.42         2326.45               0           1e-30               0           1e-30
           12.3      7.0049e-13     1.07365e-09         2164.26         1532.72         3687.18               0           1e-30               0           1e-30
           12.5     5.42861e-19     9.04997e-16         3113.93         1667.09         5843.79               0           1e-30               0           1e-30
           12.7      1.3839e-28     2.37443e-25         4480.32         1715.75         9261.78               0           1e-30               0           1e-30
           12.9     1.06546e-43     1.78029e-40         6446.27         1670.91         14678.9               0           1e-30               0           1e-30
           13.1     1.46352e-67     2.25344e-64         9274.89         1539.74         23264.5               0           1e-30               0           1e-30
