#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         386.187         112.319         1.04066        0.290841        0.232645               0           1e-30               0           1e-30
            8.3         301.393         138.928          1.4973        0.460952        0.368718               0           1e-30               0           1e-30
            8.5         235.052          171.72         2.15431        0.730559        0.584379               0           1e-30               0           1e-30
            8.7         183.028          211.92         3.09962         1.15786        0.926178               0           1e-30               0           1e-30
            8.9         142.109         260.782         4.45973         1.83508         1.46789               0           1e-30               0           1e-30
            9.1         109.801         319.345         6.41665         2.90841         2.32645               0           1e-30               0           1e-30
            9.3         84.1653         387.961         9.23227         4.60952         3.68718               0           1e-30               0           1e-30
            9.5         63.7099         465.439         13.2834         7.30559         5.84379               0           1e-30               0           1e-30
            9.7         47.3099         547.782         19.1121         11.5786         9.26178               0           1e-30               0           1e-30
            9.9         34.1661         626.976         27.4985         18.3508         14.6789               1         178.801               1         178.801
           10.1         23.7818         691.672         39.5648         29.0841         23.2645               0           1e-30               0           1e-30
           10.3         15.9148         733.597         56.9257         46.0952         36.8718               3         488.588               0           1e-30
           10.5         10.4102          760.53         81.9047         73.0559         58.4379               3         693.451               0           1e-30
           10.7         6.85403         793.599         117.844         115.786         92.6178               5          1516.9               0           1e-30
           10.9         4.36624         801.241         169.554         183.508         146.789               5          1925.4               1         1170.55
           11.1         2.23814         649.187         243.954         290.056         232.645               1         463.548               0           1e-30
           11.3        0.746123         327.936         351.001          439.52         368.718               4         1385.67               0           1e-30
           11.5        0.171313         107.961          505.02         630.196         584.379               0           1e-30               0           1e-30
           11.7       0.0413231         35.3317         726.622         855.012         926.178               0           1e-30               0           1e-30
           11.9       0.0106546         11.6951         1045.46         1097.66         1467.89               0           1e-30               0           1e-30
           12.1      0.00218183         2.90929         1504.21         1333.42         2326.45               0           1e-30               0           1e-30
           12.3       0.0002465        0.377815         2164.26         1532.72         3687.18               0           1e-30               0           1e-30
           12.5     9.15131e-06        0.015256         3113.93         1667.09         5843.79               0           1e-30               0           1e-30
           12.7     7.60009e-08     0.000130399         4480.32         1715.75         9261.78               0           1e-30               0           1e-30
           12.9     5.74345e-10     9.59677e-07         6446.27         1670.91         14678.9               0           1e-30               0           1e-30
           13.1     1.39753e-12     2.15183e-09         9274.89         1539.74         23264.5               0           1e-30               0           1e-30
