#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
714      0.3711      0.0525      0.6554     0.09325       1.445      0.3485       2.554      0.2975       3.024       0.369       2.774       0.468       1.363       0.279      0.6477       0.138      0.5914      0.1041      0.5285      0.0661      0.1237     0.02685      0.1141     0.02476    0.003795   0.0008235
718       0.502      0.1444      0.9849      0.3621       2.018      0.8325       2.135       1.049        1.54      0.9272      0.7592      0.5039      0.1723      0.1223     0.06575     0.04736      0.0591     0.04166     0.05198     0.03555     0.01161    0.008551     0.01072    0.007898    0.004776    0.002048
719      0.1094     0.05933      0.2836      0.1404      0.8164      0.5206       1.177      0.8775       1.058      0.8284      0.6879      0.5532      0.1937      0.1579     0.07457     0.06084     0.06692     0.05389     0.05872     0.04643     0.01271     0.01032     0.01173    0.009512    0.002072    0.001716
721      0.2622      0.1107      0.5505        0.25      0.9235      0.4105      0.8174      0.4067      0.4617      0.2465      0.1917      0.1074     0.03948     0.02302     0.01493    0.008813     0.01341    0.007612     0.01179    0.006327    0.002617    0.001559    0.002419     0.00144     0.00229    0.001029
729      0.5126      0.2197       1.107      0.4258       1.708        0.48       1.292      0.3473       0.694       0.187      0.2789      0.0753     0.05259     0.01429     0.01934    0.005485     0.01733    0.004205     0.01518     0.00284    0.003308   0.0009875    0.003056   0.0009105     0.00471    0.001504
737       3.994      0.0325       8.175       0.087       11.48        0.13       8.277      0.0965       4.214      0.0495       1.613      0.0185      0.3089      0.0036      0.1139     0.00135      0.1022     -0.0046     0.08965    -0.01095     0.01976     0.00023     0.01829    0.000215     0.03281    0.000385
740      0.6383      0.4888       0.928      0.6721       1.183      0.9123      0.9785      0.8535      0.5503      0.4977      0.2258      0.2084      0.0471     0.04402     0.01795     0.01682     0.01613     0.01507     0.01419     0.01318    0.003159    0.002958    0.002922    0.002733    0.003427    0.002636
748      0.1205     0.08274      0.2938      0.2615      0.5164      0.4986      0.4743       0.467       0.387      0.3839      0.2053      0.2042     0.05086     0.05064     0.01952     0.01944     0.01755     0.01747     0.01543     0.01535    0.003453    0.003436     0.00319    0.003174    0.001313    0.001313
749      0.6274      0.3957       1.196      0.6773       1.637      0.6215       1.078       0.403      0.6045      0.2762      0.2581      0.1353     0.05331     0.03089     0.02012     0.01201     0.01807     0.01039     0.01588     0.00866    0.003533    0.002148    0.003265    0.001982    0.004847    0.002319
753      0.2377      0.2198      0.3255      0.3149        0.27      0.2662        0.13      0.1288     0.06766     0.06724     0.02612     0.02597     0.00531     0.00528    0.002011       0.002    0.001806    0.001795    0.001587    0.001576   0.0003505   0.0003505   0.0003244   0.0003243    0.001234    0.001234
760      0.4604      0.1328       1.026       0.313       1.872       0.457       1.659       0.457       0.983       0.301      0.4391      0.1527     0.09135     0.03515     0.03432     0.01364     0.03081      0.0112     0.02707    0.008605    0.005998    0.002451    0.005541    0.002263    0.004778    0.001266
762       1.204      0.5734       2.336      0.8735       2.951       0.887       2.313      0.9795       1.335      0.6874      0.5723      0.3305      0.1187      0.0745     0.04485     0.02886      0.0403     0.02515     0.03542     0.02117    0.007866    0.005164    0.007271    0.004769    0.009218    0.002903
768     0.07376     0.04274      0.1954       0.111      0.5488      0.4802      0.8992      0.8638      0.9137      0.8963       0.743       0.736      0.2656      0.2641      0.1109      0.1104     0.09997     0.09941     0.08814     0.08761     0.01961     0.01949      0.0181     0.01799    0.001569    0.001568
776      0.3964      0.2467      0.6852      0.3479      0.8942      0.4098      0.7201        0.47      0.4006      0.2911      0.1727      0.1356     0.03631      0.0297     0.01379      0.0114      0.0124     0.01013     0.01091    0.008766     0.00244    0.002013    0.002255    0.001858    0.002652    0.001272
779      0.6144     0.05805      0.5908      0.0521      0.4894      0.1693      0.3732      0.2384      0.2671      0.2084      0.1354      0.1138     0.03269     0.02826     0.01257     0.01083     0.01131    0.009648    0.009947    0.008378    0.002252    0.001912    0.002082    0.001766   0.0004846   0.0004845
786     0.06895     0.04215      0.2232      0.1505      0.7413      0.6807       1.254       1.222       1.233       1.217      0.8677      0.8613      0.2633       0.262      0.1037      0.1032     0.09315     0.09263     0.08182     0.08133     0.01774     0.01764     0.01636     0.01627    0.002248    0.002247
793     0.03656     0.02487     0.09227     0.06553      0.4546      0.3658      0.8583      0.7208      0.9173      0.7797      0.6923      0.5907      0.2309      0.1974     0.09414     0.08056     0.08466     0.07176     0.07447     0.06231     0.01626     0.01393       0.015     0.01284    0.001539    0.001298
804      0.3174      0.2266      0.5738      0.5032      0.7718      0.7383      0.5725      0.5605      0.3473      0.3425      0.1629      0.1613      0.0353     0.03495     0.01341     0.01327     0.01205     0.01192     0.01059     0.01047    0.002346    0.002346    0.002166    0.002167    0.002063    0.002063
805      0.3364        0.13      0.8145      0.4035       1.728       0.775       2.289       1.131       1.919       1.061       1.034      0.6238      0.2548      0.1678     0.09683     0.06497     0.08697     0.05677     0.07634     0.04792     0.01689     0.01147      0.0156     0.01059    0.004423     0.00225
807      0.4441     0.02595       1.534      0.1075       5.877      0.3455       9.478      0.6625       8.965      0.7825       6.072      0.6285       1.761       0.212      0.6829      0.0856       0.613     0.04635       0.538     0.00415      0.1163      0.0147      0.1073     0.01355     0.01737    0.001225
808       1.502      0.0945       3.102      0.1285       4.301      0.3205        3.03      0.3525       1.552       0.216      0.5898      0.0924      0.1153     0.01983     0.04301    0.007615     0.03859    0.005025     0.03388    0.002255    0.007503    0.001341    0.006946    0.001238     0.01201     0.00054
809       0.195       0.148        0.26      0.2307      0.3582      0.3469      0.3065       0.303      0.1749      0.1735     0.07238     0.07192     0.01519     0.01509    0.005798    0.005762    0.005211    0.005177    0.004583     0.00455    0.001015    0.001015   0.0009385   0.0009385    0.000872    0.000872
825      0.2514     0.08175       0.574      0.2278       1.128      0.3466       1.152      0.3446      0.7408      0.2567      0.3491      0.1411     0.07546     0.03434     0.02847     0.01344     0.02557     0.01132     0.02246    0.009055    0.004998    0.002435    0.004612    0.002252    0.002832     0.00092
826      0.5822      0.3375      0.9945      0.4845       1.539      0.9035        1.46        1.12      0.8949      0.7431      0.4021      0.3498     0.08618     0.07682     0.03287     0.02948     0.02956     0.02634     0.02601     0.02298    0.005813    0.005237    0.005373    0.004837    0.003856    0.002179
827       1.816       0.009       5.271        0.02       13.41       0.075        17.2       0.105        13.9       0.085       7.173       0.046       1.693      0.0105        0.64      0.0041      0.5746     -0.0288      0.5044     -0.0641      0.1116     0.00075      0.1032     0.00065     0.03553    0.000235
837       0.177       0.074      0.3266      0.1176       1.187      0.4525       2.346       0.635       3.068       1.088       2.785       1.132       1.247      0.7077      0.5837      0.3689      0.5328      0.3288       0.476      0.2838      0.1116     0.07471      0.1031     0.06905     0.00442    0.001426
841      0.1524      0.1213      0.2709      0.2068      0.6254      0.4027       1.206       1.072       1.712       1.653       1.874       1.855       1.254        1.25      0.7131      0.7119      0.6616      0.6604      0.6025      0.6014      0.1845      0.1842      0.1715      0.1713    0.002672    0.001951
849      0.2656     0.09955      0.8945      0.3785       2.169        0.74       2.705      0.6685       2.102      0.5265       1.068      0.3126      0.2462      0.0816     0.09078     0.03052     0.08127     0.02417     0.07115     0.01743      0.0153     0.00514     0.01412    0.004741    0.005789    0.001765
860      0.4614      0.1063       0.678      0.1503       1.474       0.154       2.599       0.383       2.975      0.4915       2.414       0.494      0.9655      0.3035      0.4283      0.1548      0.3879      0.1281      0.3436      0.0985     0.07742     0.02978     0.07147     0.02751    0.004384   0.0008585
866      0.2398      0.1426       0.523      0.4397       0.981       0.938       1.003      0.9868      0.7154      0.7086      0.3407      0.3383     0.07465     0.07415     0.02735     0.02715     0.02448     0.02429     0.02142     0.02125    0.004615    0.004578     0.00426    0.004224    0.002415    0.002415
867      0.1627      0.0373      0.4333      0.1356       1.016      0.2431       1.243      0.3574      0.9607      0.3323      0.4767       0.191       0.108     0.04948     0.04051     0.01906     0.03634     0.01602     0.03189     0.01275    0.007027    0.003363     0.00649    0.003108    0.002641    0.000666
870       3.192      0.1265       7.148       0.266       12.31        0.37       10.69        0.66       6.105      0.4775       2.578      0.2335      0.5099      0.0519      0.1883     0.01985      0.1689     0.00915      0.1481    -0.00235     0.03247     0.00353        0.03    0.003255     0.03223    0.000815
872      0.3184     0.08215      0.8907      0.1743       2.631      0.3475       4.557      0.4695       4.613       0.644       3.181      0.6535      0.9363      0.2458      0.3663      0.1027      0.3293      0.0792      0.2896      0.0539     0.06397     0.01866     0.05906     0.01724    0.008108   0.0009435
877      0.1781     0.05235      0.5258      0.2214       1.297      0.5058       1.797      0.7075       1.457      0.6969      0.7659      0.4191       0.185      0.1125     0.07008     0.04342     0.06294     0.03767     0.05524     0.03145     0.01221    0.007659     0.01128    0.007074    0.003553    0.001355
878       1.171       0.199       1.511       0.271       1.181      0.2215      0.5169       0.099      0.2115     0.04075     0.06899     0.01325     0.01221    0.002327    0.004447    0.000843    0.003984    0.000568     0.00349    0.000275   0.0008366   0.0001695   0.0007849   0.0001591    0.005764    0.001169
881       0.137     0.06886      0.4616      0.2476       1.189      0.6673       1.756       1.055       1.641       1.053       1.096      0.7602      0.3168      0.2318       0.123     0.09114      0.1104     0.08019     0.09685     0.06844     0.02097     0.01555     0.01934     0.01434    0.003266    0.001904
884      0.7603     0.05835       1.286      0.1115       2.983       0.309       4.501       0.778       5.043       1.301       4.181       1.319       1.758      0.6235      0.7939      0.2892      0.7202      0.2391      0.6388      0.1837       0.145     0.05308      0.1339     0.04899    0.006077    0.001988
885       2.057       0.019       3.615      0.1355       4.784      0.2445       3.508       0.193       1.875       0.105      0.7521     0.04235      0.1415     0.00795     0.05117     0.00286      0.0458     2.5e-05     0.04008   -0.002995    0.008599   0.0005055     0.00795    0.000467     0.01308    0.000765
886      0.4255      0.1463      0.9176      0.2514       1.576      0.5834       1.255      0.5875      0.6887      0.3553      0.2762       0.152     0.05667     0.03282     0.02148     0.01263      0.0193     0.01091     0.01697    0.009062    0.003771    0.002231    0.003487    0.002061      0.0038    0.001089
892      0.1861     0.06615      0.3692      0.2387      0.8458      0.7082       1.091      0.9768      0.8963      0.8177      0.4714      0.4341      0.1133       0.105     0.04323     0.04012     0.03885      0.0359     0.03415     0.03137    0.007629     0.00709    0.007049    0.006551    0.002172    0.002001
893       1.313      0.1795       3.073       0.449       6.393       0.445       6.467       0.361       4.178      0.4205       1.929       0.261      0.4098      0.0687      0.1543      0.0276      0.1386      0.0184      0.1218     0.00855     0.02702    0.005135     0.02496    0.004745     0.01604    0.001445
899      0.3064      0.2783      0.4575      0.4402      0.5448      0.5382      0.4701      0.4681      0.2677      0.2669      0.1104      0.1101     0.02313     0.02307    0.008821    0.008799     0.00793    0.007909    0.006974    0.006954    0.001551    0.001551    0.001434    0.001434    0.001684    0.001684
902       0.993       0.144       2.073       0.305       3.872       0.416       3.821       0.765       2.474       0.651       1.145      0.3542      0.2442     0.08535     0.09201     0.03338     0.08263     0.02704     0.07262     0.02026     0.01595    0.006136     0.01474    0.005666    0.009564    0.001267
915      0.4109      0.0178      0.9628      0.0134       4.197       0.073       8.553       0.192       9.511      0.2295         7.4       0.186       2.478      0.0635       1.008      0.0257      0.9079    -0.02575      0.7992     -0.0815      0.1767      0.0045      0.1631     0.00415     0.01537     0.00041
917      0.8623      0.1111       2.535      0.2335        7.15       0.557       10.89       0.475       9.825      0.2355       5.571       0.152       1.443      0.0615      0.5572     0.02545       0.501     -0.0039      0.4406     -0.0354     0.09876     0.00464     0.09124    0.004275     0.02044    0.001335
922      0.1338     0.05446      0.3596      0.2308       0.753      0.6111      0.8398      0.7562      0.6753      0.6317        0.37      0.3519     0.09244     0.08856     0.03529     0.03377      0.0317     0.03025     0.02785     0.02648    0.006191    0.005899    0.005715    0.005445    0.001746    0.001736
923      0.7025     0.05795       2.689       0.139       8.563       0.311       12.92       0.505       11.44       0.545       7.131       0.487       1.916      0.1605      0.7265     0.06385      0.6515      0.0231      0.5711    -0.02055       0.123     0.01095      0.1134      0.0101     0.02439     0.00103
924      0.1796      0.1545      0.2595      0.2445      0.3969      0.3914      0.3091      0.3074       0.173      0.1723     0.07036     0.07014      0.0147     0.01465    0.005604    0.005586    0.005038    0.005021    0.004429    0.004414   0.0009835   0.0009835    0.000909    0.000909    0.000953    0.000953
926       0.167      0.1018      0.4865      0.3675      0.9543      0.8367      0.9852      0.9038      0.7056      0.6544      0.3377      0.3152      0.0821      0.0773     0.03126     0.02944     0.02808     0.02635     0.02466     0.02303    0.005473    0.005147    0.005055    0.004752    0.002334    0.002264
928      0.1102     0.08284      0.2122      0.1588      0.3083      0.2016      0.2437      0.1416      0.1345     0.07409     0.05468     0.02955       0.011    0.006095    0.004178    0.002373    0.003756    0.002044    0.003303    0.001691   0.0007367   0.0004274   0.0006804   0.0003947   0.0008545   0.0005985
931      0.6008      0.2406       1.155      0.3866       2.082      0.5925       1.901       0.878       1.147      0.6501      0.5113      0.3254      0.1084     0.07434     0.04115     0.02882     0.03698     0.02531     0.03253     0.02154    0.007244    0.005175    0.006698    0.004782    0.005107    0.001494
934      0.4477      0.1326      0.9799      0.2791        1.69      0.3095       1.476      0.3595      0.8647      0.2634      0.3731      0.1306     0.07756     0.03024     0.02932     0.01182     0.02635    0.009755     0.02316     0.00753    0.005143    0.002132     0.00475    0.001968    0.004362    0.001035
937      0.7757       0.116       1.585      0.3075       2.315      0.5125       1.825      0.4285       1.047      0.2525      0.4366      0.1065     0.08441     0.02049      0.0306     0.00738     0.02739    0.005385     0.02397    0.003255    0.005177    0.001267    0.004684    0.001244    0.005948    0.001562
939       2.416      0.2825       5.517      0.6345       11.52       0.415       11.84       1.135       7.697       1.079       3.568      0.6235      0.7605      0.1572      0.2866      0.0624      0.2574     0.04475      0.2261      0.0258     0.05023     0.01147     0.04638      0.0106     0.02879     0.00164
950      0.7812      0.2569       1.269      0.4114       2.792       0.535       3.989       0.533       3.888       0.799       2.865       0.785        1.02      0.3814      0.4356      0.1826      0.3932      0.1532       0.347      0.1207     0.07818     0.03452      0.0722      0.0319    0.005539    0.002018
951      0.7162      0.0639       1.728       0.099       2.792      0.1685       1.996       0.227       1.048      0.1448      0.4068      0.0622     0.08291     0.01325     0.03144    0.005125     0.02824     0.00327     0.02481    0.001275    0.005528    0.000906    0.005115   0.0008365    0.006441   0.0004425
960      0.2994       0.276      0.4466      0.4327       0.536       0.531      0.4555      0.4539      0.2605      0.2599      0.1079      0.1077     0.02264      0.0226    0.008638    0.008622    0.007767    0.007752    0.006831    0.006817     0.00152     0.00152    0.001405    0.001405    0.001645    0.001645
965        0.25     0.08345      0.5625      0.2129        1.36      0.5008       1.765      0.9649       1.455      0.9552      0.7873      0.5708       0.195      0.1517     0.07418     0.05842     0.06665     0.05172     0.05852     0.04447     0.01296     0.01028     0.01197    0.009502    0.003771    0.001471
966      0.1873     0.06445      0.3985      0.2165      0.7328      0.4072      0.8808      0.4932      0.6777      0.3843      0.3333       0.197     0.07518     0.04602     0.02821     0.01746      0.0253     0.01511      0.0222     0.01261    0.004896    0.003057    0.004521    0.002823    0.001846    0.001095
972      0.2245       0.203      0.3021      0.2894      0.3181      0.3135      0.2386      0.2372      0.1289      0.1283     0.05109     0.05091     0.01063      0.0106    0.004057    0.004043    0.003646    0.003633    0.003203    0.003191   0.0007115   0.0007115    0.000658    0.000658    0.001133    0.001133
974      0.3102     0.03145      0.4718      0.0627       1.426      0.0945       3.651      0.0845       4.798       0.132       5.398      0.1505        3.53      0.1185       1.877      0.0665       1.734      -0.008       1.571      -0.092      0.4101      0.0158      0.3792      0.0146    0.006483   0.0002935
994      0.4398        0.21      0.5171      0.3391      0.7337      0.6443      0.7907      0.7583      0.6155      0.6025      0.3182      0.3136     0.07536     0.07444     0.02902     0.02865      0.0261     0.02575     0.02297     0.02264    0.005131    0.005169    0.004735     0.00478    0.001623    0.001623
995      0.2601     0.02175      0.7246      0.1078       1.597      0.1795       1.803       0.329       1.345       0.307      0.6551      0.1715      0.1464      0.0428     0.05472     0.01654     0.04908     0.01289     0.04305     0.00898    0.009468    0.002942    0.008743    0.002717    0.004062    0.000524
1002      0.7113      0.0535       1.584       0.205       3.422       0.401       3.756      0.5695       2.482      0.4465       1.164      0.2354      0.2505       0.056     0.09473     0.02188      0.0851     0.01598     0.07478     0.00964     0.01665     0.00396     0.01537     0.00366    0.008375    0.001049
1005      0.9153     0.02755        2.18         0.1       6.757       0.177       9.708      0.4115       10.29       0.739       7.984      0.7865       2.885      0.4205       1.219       0.202       1.099      0.1325      0.9669       0.056      0.2123      0.0366      0.1958     0.03375     0.01765     0.00064
1006       2.642      0.0525       5.987      0.0665       13.62       0.245       15.36        0.31       10.38        0.22       4.953       0.105       1.084       0.023      0.4124     0.00875      0.3706     -0.0126      0.3259     -0.0354     0.07282    0.001615     0.06725    0.001495     0.03343     0.00074
1008       1.167      0.0145       2.688      0.0295       6.459       0.111       7.706       0.155       5.515       0.115       2.716      0.0575        0.61     0.01295      0.2329     0.00495      0.2094    -0.00705      0.1841    -0.01995     0.04129    0.000885     0.03811     0.00084     0.01602     0.00035
1023     0.05696       0.036      0.2253      0.1705      0.6232      0.5788       1.065       1.043       1.055       1.043      0.7462      0.7418      0.2281      0.2271     0.09004     0.08966     0.08087     0.08051       0.071     0.07066     0.01541     0.01534     0.01421     0.01414    0.001911    0.001911
1026      0.1298     0.05013      0.3143      0.1855      0.7491      0.6279       1.079      0.9793      0.9715      0.9025      0.5656      0.5314      0.1552      0.1472      0.0606      0.0576      0.0545     0.05165     0.04796     0.04528     0.01071     0.01018    0.009892    0.009408     0.00201    0.001866
1035      0.1396     0.07328      0.2896      0.1722      0.4894      0.2646      0.4563      0.2568      0.2857      0.1712      0.1299     0.08128     0.02785     0.01811     0.01059    0.007004    0.009516    0.006118    0.008368    0.005169    0.001867    0.001254    0.001724    0.001158    0.001261   0.0007275
1036       0.153      0.0342      0.2639      0.0674      0.5615      0.3253       0.794      0.6211      0.9209      0.8162      0.8165      0.7665      0.3738      0.3613      0.1734      0.1684      0.1578       0.153      0.1404      0.1358     0.03224     0.03126     0.02977     0.02886    0.001186    0.001186
1037      0.6053      0.0723       1.331      0.2025       2.821      0.4425       2.976       0.567       1.857       0.403      0.8415      0.1995      0.1802      0.0459     0.06861     0.01787     0.06169     0.01353     0.05427     0.00886      0.0121    0.003238     0.01118    0.002992    0.006587    0.001132
1042      0.1267      0.0931      0.2717      0.2436      0.4175      0.4031       0.339      0.3335      0.1985      0.1962     0.08349     0.08271     0.01624     0.01609    0.005886    0.005824    0.005268    0.005209    0.004608    0.004551       0.001   0.0009868    0.000917    0.000915    0.001097    0.001097
1053      0.4859      0.1926      0.9608      0.3582       2.289       0.986       3.108       1.376       3.041       1.506        2.16       1.224      0.6941       0.444      0.2822      0.1873      0.2541       0.164      0.2237      0.1388     0.04958     0.03332     0.04577     0.03075    0.005257    0.003087
1058      0.1797      0.1268      0.3631      0.3204      0.5377      0.5153      0.4276      0.4192      0.2579      0.2544      0.1262      0.1249      0.0284     0.02815     0.01084     0.01075    0.009749    0.009656    0.008574    0.008486    0.001924    0.001908    0.001765    0.001774    0.001404    0.001404
1064      0.7982      0.3989       1.477      0.4655       1.833      0.5185       1.414      0.7275      0.7733      0.4707       0.313      0.2099     0.06444     0.04606     0.02444     0.01777     0.02196     0.01565     0.01931     0.01336    0.004315    0.003125    0.003992    0.002884    0.005822    0.001451
1075      0.4682      0.1216      0.9613      0.3657       1.902       0.744       2.145      0.9305       1.646      0.8081      0.8246      0.4544      0.1899      0.1141     0.07244     0.04456     0.06514     0.03871     0.05726     0.03238     0.01285    0.008049     0.01187    0.007441    0.004398    0.002151
1076      0.4344     0.08455       1.331      0.3317       2.595       0.776       2.667       0.869       1.945       0.682       0.951      0.3541       0.217     0.08675     0.08005     0.03225     0.07165     0.02636     0.06273     0.02011     0.01352    0.005422     0.01248    0.005003    0.006326    0.002155
1077      0.9025     0.07645        1.87       0.261       4.046      0.6625       4.384      0.8945       2.881      0.6685       1.347      0.3425      0.2893      0.0795      0.1094     0.03081     0.09827     0.02371     0.08637     0.01612     0.01922    0.005555     0.01774     0.00513    0.009855    0.001706
1081      0.8359      0.4421       1.358      0.4228       1.999      0.8455       1.329      0.7995      0.6838      0.4622      0.2632      0.1902     0.05358     0.04066     0.02032     0.01562     0.01825      0.0138     0.01603     0.01184    0.003598    0.002725    0.003333    0.002516    0.005103    0.001717
1084       1.724       0.026       4.066      0.0215        10.4        0.07       13.39        0.12       10.41       0.095        5.33      0.0515       1.244       0.012      0.4778     0.00465      0.4297    -0.01965       0.378     -0.0457     0.08516    0.000825     0.07865     0.00076     0.02647     0.00027
1089      0.5065      0.1814      0.9725      0.3835       2.012      0.8645       2.058        1.22       1.487       1.058      0.7351      0.5679      0.1675      0.1365     0.06396     0.05274     0.05752     0.04689     0.05057     0.04056     0.01134    0.009455     0.01048    0.008731    0.004731    0.002089
1091     0.07281     0.03829      0.1456     0.06629      0.3472      0.2739      0.6385      0.5965      0.7394      0.7176      0.5996      0.5904      0.2141       0.212      0.0894      0.0886     0.08056      0.0798     0.07102      0.0703      0.0158     0.01565     0.01458     0.01444    0.001126    0.001125
1094      0.4555      0.0585      0.7808      0.1428       2.577       0.393       5.252      0.2065       6.716      0.2985       6.029       0.395       2.638      0.2115       1.197      0.1025       1.085      0.0425      0.9627      -0.024      0.2179     0.01905      0.2011     0.01755    0.009244    0.000621
1101      0.2825      0.1758      0.4927      0.3993      0.7179      0.6562      0.6798      0.6422      0.4663      0.4432      0.2273      0.2186     0.05108     0.04932     0.01922     0.01853     0.01726      0.0166     0.01515     0.01453    0.003425     0.00329    0.003162     0.00304    0.001792    0.001791
1102       0.861     0.05185       1.707      0.1395       2.271      0.2075       1.525       0.144      0.7604      0.0721      0.2831      0.0269     0.05433    0.005155     0.02014    0.001905     0.01807     0.00077     0.01585   -0.000445    0.003508   0.0003405    0.003249   0.0003155    0.006537    0.000634
1103      0.7598      0.0037       2.325       0.023       5.115       0.063        5.57       0.075       4.052       0.056        1.93       0.027      0.4216      0.0059      0.1555      0.0022      0.1393    -0.00605       0.122     -0.0148     0.02654     0.00037      0.0245     0.00034     0.01319     0.00019
1104      0.8815       0.058       1.797      0.1405       2.535      0.2135       1.843      0.1585      0.9425      0.0815       0.362      0.0313     0.06944       0.006     0.02563    0.002215     0.02299     0.00078     0.02016   -0.000755    0.004436    0.000389    0.004105     0.00036    0.007188   0.0006305
1105      0.8347     0.00535       1.979        0.02       3.847       0.047       3.703       0.049       2.288      0.0305       1.017       0.014      0.2083     0.00285     0.07735    0.001045     0.06938    -0.00299     0.06086   -0.007305     0.01339    0.000185     0.01236     0.00017    0.009816   0.0001365
1109       1.039      0.0993       1.773       0.149       4.608       0.218       9.111      0.2445       11.04        0.21       9.434      0.1385       4.025       0.154       1.827      0.0905       1.657       0.003       1.471     -0.0935      0.3348     0.01965       0.309      0.0182     0.01386    0.000885
1113      0.2177      0.0386      0.6475      0.1911       1.539      0.4085       1.949       0.553       1.567      0.5135       0.811      0.2921      0.1918      0.0747     0.07227     0.02883     0.06485     0.02368     0.05692     0.01815     0.01255    0.005108     0.01159    0.004718    0.004018    0.001065
1118      0.9419     0.02405       2.305       0.067       3.839      0.1155       2.925      0.0895       1.579       0.048      0.6235     0.01915       0.128     0.00395     0.04862     0.00149     0.04369    -0.00105     0.03838   -0.003785    0.008532    0.000264    0.007891    0.000244    0.008888    0.000275
1121      0.6742      0.3649       1.252      0.7627       1.593       1.038       1.103      0.7362      0.5599      0.3759      0.2167      0.1458     0.04006      0.0269     0.01448    0.009701     0.01296    0.008431     0.01134    0.007081    0.002452     0.00169    0.002269    0.001564    0.004656    0.003209
1123      0.1085     0.02755      0.2288     0.09545      0.5689      0.4421      0.9722      0.8948       1.198       1.157        1.02       1.001      0.4129      0.4086      0.1826      0.1809       0.165      0.1635      0.1458      0.1443       0.033     0.03268     0.03047     0.03017    0.001738    0.001737
1125      0.2998      0.1976      0.5696      0.4884      0.8272      0.7868       0.821       0.806      0.5341      0.5279      0.2621        0.26     0.05872     0.05828     0.02242     0.02224     0.02015     0.01999     0.01772     0.01757    0.003969    0.003951    0.003651    0.003663    0.002169    0.002168
1129      0.1425      0.0225       0.418     0.06385       1.877      0.4355       3.385       1.063       3.459       1.322       2.514       1.105      0.8198      0.4223      0.3333      0.1805      0.2998      0.1548      0.2636       0.127     0.05759     0.03161     0.05312     0.02916    0.006127    0.001865
1133       0.347      0.1129      0.7205      0.1935       1.028      0.3566       0.661      0.2854      0.3308      0.1566      0.1252     0.06295     0.02531     0.01333    0.009558    0.005102    0.008583    0.004357    0.007529    0.003552    0.001685   0.0008958    0.001561   0.0008281    0.002505    0.000697
1135       2.738      0.2345       3.189       0.279       2.192      0.1935      0.8462      0.0748      0.3232      0.0286      0.1032    0.009225      0.0182     0.00163    0.006646   0.0005945    0.005964    0.000222    0.005239   -0.000173    0.001381   0.0001225    0.001306   0.0001165      0.0137    0.001215
1140      0.4976      0.4488      0.6794      0.6506      0.9493      0.9387      0.8171      0.8139      0.4648      0.4637      0.1917      0.1912     0.04015     0.04006     0.01532     0.01528     0.01377     0.01374     0.01211     0.01208     0.00269    0.002691    0.002487    0.002487    0.002523    0.002523
1141      0.6313      0.2517       1.446      0.5466       3.019      0.7345       3.362       1.297        2.47       1.246       1.207      0.6916       0.272      0.1716      0.1019     0.06557     0.09147     0.05702     0.08024     0.04782     0.01769     0.01152     0.01632     0.01066    0.007704    0.002045
1143       1.647      0.1585       3.827       0.285       6.162       0.558       4.231      0.5315       2.184       0.314      0.8415      0.1322       0.172     0.02895     0.06519      0.0112     0.05854    0.007315     0.05141     0.00314     0.01146     0.00198     0.01061    0.001832     0.01358    0.001125
1144      0.1617      0.1126      0.3544      0.3126      0.6137      0.5893      0.7582      0.7488      0.6505      0.6465      0.3563      0.3548     0.08874     0.08846     0.03382      0.0337     0.03038     0.03027     0.02668     0.02658    0.005921    0.005899    0.005465    0.005445    0.001516    0.001516
1146      0.0208      0.0208     0.03857     0.03857     0.05055     0.05055     0.03768     0.03768     0.02022     0.02022    0.008155    0.008155    0.001785    0.001785    0.000684    0.000684    0.000615    0.000615   0.0005415   0.0005415   0.0001214   0.0001215   0.0001122   0.0001122   0.0001513   0.0001513
1147       0.552     0.09205       1.216       0.143       1.841      0.2825       1.558       0.348      0.9893      0.2917      0.4354      0.1438      0.0889     0.03211     0.03238     0.01174     0.02899    0.009425     0.02536    0.006955    0.005501    0.001957     0.00499    0.001896    0.004369    0.000929
1148       0.481      0.1448      0.7933      0.1478       3.012      0.5245       6.625       1.142       8.196       1.037       6.906       0.928       2.658       0.535       1.148      0.2658       1.037      0.1983      0.9152      0.1243      0.2053     0.05115      0.1894      0.0473     0.01204    0.002138
1150      0.4099     0.06775        1.19      0.2803       2.719      0.5245       3.188       0.833       2.459      0.7485       1.227       0.412      0.2807      0.1023      0.1053     0.03934     0.09444     0.03194     0.08288     0.02404     0.01826     0.00696     0.01686     0.00643    0.006984    0.001437
1159        0.76       0.343        1.29      0.2927       3.853       0.819         7.5       2.085       9.065       3.215       7.755       3.255       3.069       1.573       1.342      0.7338       1.213      0.6353       1.072      0.5268      0.2418      0.1356      0.2231      0.1253     0.01353    0.004144
1160       0.225      0.1053      0.3493     0.07945      0.5931      0.3831      0.9039      0.7952      0.9081      0.8549      0.6532      0.6318      0.2007      0.1962      0.0797      0.0779     0.07172        0.07     0.06317     0.06155     0.01407     0.01372       0.013     0.01267    0.001509    0.001509
