#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vbin
#
       0.975         0.8           1         0.9         0.2   5.641e+04
      0.8477         0.8           1         0.9         0.2   5.641e+04
        0.97         0.8           1         0.9         0.2   5.641e+04
      0.8988         0.8           1         0.9         0.2   5.641e+04
        0.89         0.8           1         0.9         0.2   5.641e+04
      0.8433         0.8           1         0.9         0.2   5.641e+04
      0.8988         0.8           1         0.9         0.2   5.641e+04
      0.8579         0.8           1         0.9         0.2   5.641e+04
      0.8517         0.8           1         0.9         0.2   5.641e+04
       0.849         0.8           1         0.9         0.2   5.641e+04
      0.8495         0.8           1         0.9         0.2   5.641e+04
      0.9362         0.8           1         0.9         0.2   5.641e+04
      0.9809         0.8           1         0.9         0.2   5.641e+04
        0.94         0.8           1         0.9         0.2   5.641e+04
      0.9346         0.8           1         0.9         0.2   5.641e+04
       0.848         0.8           1         0.9         0.2   5.641e+04
      0.9354         0.8           1         0.9         0.2   5.641e+04
       0.903         0.8           1         0.9         0.2   5.641e+04
       0.847         0.8           1         0.9         0.2   5.641e+04
       0.851         0.8           1         0.9         0.2   5.641e+04
      0.9403         0.8           1         0.9         0.2   5.641e+04
      0.9351         0.8           1         0.9         0.2   5.641e+04
      0.9782         0.8           1         0.9         0.2   5.641e+04
      0.9379         0.8           1         0.9         0.2   5.641e+04
       0.948         0.8           1         0.9         0.2   5.641e+04
        0.89         0.8           1         0.9         0.2   5.641e+04
      0.8477         0.8           1         0.9         0.2   5.641e+04
      0.9544         0.8           1         0.9         0.2   5.641e+04
      0.8405         0.8           1         0.9         0.2   5.641e+04
      0.9057         0.8           1         0.9         0.2   5.641e+04
      0.9441         0.8           1         0.9         0.2   5.641e+04
      0.8495         0.8           1         0.9         0.2   5.641e+04
      0.9048         0.8           1         0.9         0.2   5.641e+04
         0.8         0.8           1         0.9         0.2   5.641e+04
       0.849         0.8           1         0.9         0.2   5.641e+04
      0.8418         0.8           1         0.9         0.2   5.641e+04
      0.9414         0.8           1         0.9         0.2   5.641e+04
       0.948         0.8           1         0.9         0.2   5.641e+04
      0.8785         0.8           1         0.9         0.2   5.641e+04
       0.955         0.8           1         0.9         0.2   5.641e+04
      0.9414         0.8           1         0.9         0.2   5.641e+04
       0.903         0.8           1         0.9         0.2   5.641e+04
       0.972         0.8           1         0.9         0.2   5.641e+04
      0.8457         0.8           1         0.9         0.2   5.641e+04
       0.937         0.8           1         0.9         0.2   5.641e+04
      0.8448         0.8           1         0.9         0.2   5.641e+04
      0.8517         0.8           1         0.9         0.2   5.641e+04
      0.8453         0.8           1         0.9         0.2   5.641e+04
       0.841         0.8           1         0.9         0.2   5.641e+04
      0.8405         0.8           1         0.9         0.2   5.641e+04
