#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         1272.81         465.244         1.24812        0.365526        0.325297               0           1e-30               0           1e-30
            8.3         887.946         514.405          1.7958         0.57932        0.515561               0           1e-30               0           1e-30
            8.5         619.143         568.473         2.58379         0.91816         0.81711               0           1e-30               0           1e-30
            8.7         431.367          627.72         3.71755         1.45519         1.29503               0           1e-30               0           1e-30
            8.9         300.159         692.261         5.34881         2.30631         2.05249               0           1e-30               0           1e-30
            9.1          208.44         761.903         7.69586         3.65526         3.25297               0           1e-30               0           1e-30
            9.3         144.286         835.877         11.0728          5.7932         5.15561               0           1e-30               0           1e-30
            9.5         99.3732         912.405         15.9315          9.1816          8.1711               0           1e-30               0           1e-30
            9.7          67.894         987.984         22.9223         14.5519         12.9503               0           1e-30               0           1e-30
            9.9         45.8009         1056.31         32.9805         23.0631         20.5249               1         302.389               1         302.389
           10.1         30.2808         1106.84         47.4523         36.5526         32.5297               0           1e-30               0           1e-30
           10.3         19.3908         1123.35         68.2743          57.932         51.5561               3         1261.48               3         1261.48
           10.5         11.8045         1083.85          98.233          91.816          81.711               4         1591.28               2         759.999
           10.7         6.63244         965.143         141.337         145.519         129.503               4         1984.78               0           1e-30
           10.9         3.28169         756.861         203.356         230.631         205.249               7         2559.94               0           1e-30
           11.1          1.3275         485.238         292.589         365.526         325.297               6         2398.95               0           1e-30
           11.3        0.390229           224.6         420.976          575.56         515.561               7         3747.39               0           1e-30
           11.5       0.0691588          59.743           605.7         863.853          817.11               1         689.133               0           1e-30
           11.7      0.00549654         6.74339          871.48         1226.84         1295.03               0           1e-30               0           1e-30
           11.9     0.000122555        0.202056         1253.88         1648.69         2052.49               0           1e-30               0           1e-30
           12.1     3.64518e-07     0.000764198         1804.09         2096.46         3252.97               0           1e-30               0           1e-30
           12.3     4.45193e-11     1.12301e-07         2595.72         2522.53         5155.61               0           1e-30               0           1e-30
           12.5     3.45012e-17     9.90879e-14         3734.71         2872.01          8171.1               0           1e-30               0           1e-30
           12.7     8.79528e-27     2.72135e-23          5373.5          3094.1         12950.3               0           1e-30               0           1e-30
           12.9     6.77151e-42     2.13584e-38         7731.39         3154.16         20524.9               0           1e-30               0           1e-30
           13.1      9.3013e-66     2.82994e-62         11123.9         3042.52         32529.7               0           1e-30               0           1e-30
