#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         325.386         75.6384        0.808186        0.232457        0.167483               1         157.708               1         157.708
            8.3         246.782         90.9192         1.16282         0.36842        0.265442               0           1e-30               0           1e-30
            8.5         187.178         109.295         1.67306        0.583906        0.420698               0           1e-30               0           1e-30
            8.7         142.006         131.416         2.40719        0.925429        0.666761               0           1e-30               0           1e-30
            8.9         107.805         158.118         3.46347         1.46671         1.05674               0           1e-30               0           1e-30
            9.1         81.9587         190.519         4.98323         2.32457         1.67483               0           1e-30               0           1e-30
            9.3         62.4943         230.242         7.16987          3.6842         2.65442               1         154.714               1         154.714
            9.5         47.9244         279.833          10.316         5.83906         4.20698               0           1e-30               0           1e-30
            9.7         37.1262         343.577         14.8426         9.25429         6.66761               0           1e-30               0           1e-30
            9.9         29.2387         428.845         21.3556         14.6671         10.5674               3         429.229               2         348.784
           10.1          23.567         547.832         30.7264         23.2457         16.7483               2         266.134               1         137.781
           10.3         19.4862         717.911         44.2091          36.842         26.5442               4         654.991               2         475.221
           10.5          16.351         954.746         63.6079         58.3906         42.0698              17         2521.26               1         411.156
           10.7         13.4649         1246.08          91.519         92.5429         66.6761              14         2497.75               1         469.132
           10.9         10.2278         1499.49         131.677         146.609         105.674              14         2531.25               1         464.786
           11.1         6.54236         1468.68         189.457         224.488         167.483              10         2448.19               0           1e-30
           11.3         3.14236         1022.08         272.591         325.258         265.442               7         1684.26               0           1e-30
           11.5         1.02081         455.206         392.203         445.926         420.698               3          948.25               0           1e-30
           11.7        0.235296         136.116         564.302         578.491         666.761               2          933.16               0           1e-30
           11.9       0.0540021         38.3479         811.916         710.118         1056.74               0           1e-30               0           1e-30
           12.1       0.0134334         11.0803         1168.18         824.831         1674.83               0           1e-30               0           1e-30
           12.3      0.00275035         2.49338         1680.78         906.565         2654.42               0           1e-30               0           1e-30
           12.5     0.000348201        0.328295         2418.31          942.83         4206.98               0           1e-30               0           1e-30
           12.7     1.85929e-05        0.017251         3479.46         927.828         6667.61               0           1e-30               0           1e-30
           12.9     2.33781e-07     0.000201981         5006.24         863.976         10567.4               0           1e-30               0           1e-30
           13.1     2.80193e-10     2.13301e-07         7202.96         761.265         16748.3               0           1e-30               0           1e-30
