#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         1218.47         605.023         1.40977        0.496541        0.509802               0           1e-30               0           1e-30
            8.3         779.678          613.58         2.02837        0.786965        0.807981               0           1e-30               0           1e-30
            8.5         500.747         624.559         2.91842         1.24726         1.28056               0           1e-30               0           1e-30
            8.7         322.687         637.877         4.19902         1.97677         2.02956               0           1e-30               0           1e-30
            8.9         208.536         653.336         6.04154         3.13296         3.21663               0           1e-30               0           1e-30
            9.1         135.044         670.549         8.69256         4.96541         5.09802               0           1e-30               0           1e-30
            9.3         87.5271         688.808         12.5068         7.86965         8.07981               0           1e-30               0           1e-30
            9.5         56.6743         706.873         17.9948         12.4726         12.8056               0           1e-30               0           1e-30
            9.7         36.5587          722.68         25.8909         19.7677         20.2956               0           1e-30               0           1e-30
            9.9          23.394         732.925         37.2518         31.3296         32.1663               0           1e-30               0           1e-30
           10.1         14.7549         732.644         53.5979         49.6541         50.9802               0           1e-30               0           1e-30
           10.3         9.08565         715.009         77.1165         78.6965         80.7981               1         698.494               1         698.494
           10.5         5.38786         672.004         110.955         124.726         128.056               0           1e-30               0           1e-30
           10.7         3.01972         596.928         159.642         197.677         202.956               0           1e-30               0           1e-30
           10.9         1.56213          489.41         229.693         313.296         321.663               1         920.514               0           1e-30
           11.1        0.727132         361.051         330.482         496.541         509.802               1          570.53               0           1e-30
           11.3         0.29894         235.255         475.497         786.965         807.981               2         3051.23               1         1812.36
           11.5        0.108548         134.857         684.144         1242.37         1280.56               3         2156.02               0           1e-30
           11.7        0.035337         66.2884         984.345         1875.89         2029.56               2         1617.76               0           1e-30
           11.9       0.0103071         27.6249         1416.27         2680.19         3216.63               0           1e-30               0           1e-30
           12.1      0.00262201         9.50069         2037.73         3623.44         5098.02               0           1e-30               0           1e-30
           12.3     0.000568984         2.63741         2931.89          4635.3         8079.81               0           1e-30               0           1e-30
           12.5     0.000105719        0.593184          4218.4         5610.93         12805.6               0           1e-30               0           1e-30
           12.7     1.66844e-05        0.107226         6069.42         6426.75         20295.6               0           1e-30               0           1e-30
           12.9     1.93934e-06       0.0135084         8732.68         6965.43         32166.3               0           1e-30               0           1e-30
           13.1     1.23096e-07     0.000879326         12564.6         7143.39         50980.2               0           1e-30               0           1e-30
