#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         208.458         27.3179        0.325062        0.131047       0.0721265               0           1e-30               0           1e-30
            8.3         188.447         39.1397        0.467699        0.207696        0.114313               0           1e-30               0           1e-30
            8.5         170.257         56.0445        0.672924        0.329176        0.181174               0           1e-30               0           1e-30
            8.7         153.674          80.173        0.968203        0.521709        0.287141               0           1e-30               0           1e-30
            8.9         138.488          114.51         1.39305        0.826853        0.455088               0           1e-30               0           1e-30
            9.1         124.489          163.14         2.00432         1.31047        0.721265               0           1e-30               0           1e-30
            9.3         111.454         231.486         2.88381         2.07696         1.14313               1         43.4002               1         43.4002
            9.5         99.1448         326.361         4.14922         3.29176         1.81174               2         47.7666               1         30.6264
            9.7         87.2976         455.439         5.96989         5.21709         2.87141               3         108.405               1         62.6553
            9.9         75.6277          625.33         8.58947         8.26853         4.55088               8         268.446               3         142.024
           10.1         63.8507         836.747         12.3585         13.1047         7.21265              22         636.921               0           1e-30
           10.3          51.748         1074.79         17.7814         20.7696         11.4313              30         1394.81               3         378.069
           10.5         39.3065         1292.48         25.5839          32.882         18.1174              30         1282.93               1         114.844
           10.7         26.9398         1350.84           36.81         50.1429         28.7141              30         1469.91               0           1e-30
           10.9         15.6877         1135.07         52.9622         72.3537         45.5088              21         1699.58               1          414.84
           11.1         7.05619          697.08          76.202         98.7898         72.1265              11         653.064               0           1e-30
           11.3         2.10788         269.035         109.639         127.633         114.313               3         260.192               0           1e-30
           11.5        0.329249         51.3734         157.749         156.032         181.174               0           1e-30               0           1e-30
           11.7       0.0184159         3.32399         226.969         180.495         287.141               0           1e-30               0           1e-30
           11.9     0.000202714       0.0400497         326.563         197.568         455.088               0           1e-30               0           1e-30
           12.1     1.70784e-07     3.49473e-05         469.858         204.629         721.265               0           1e-30               0           1e-30
           12.3     2.50133e-12     5.01637e-10         676.031         200.548         1143.13               0           1e-30               0           1e-30
           12.5     6.38925e-20     1.18828e-17         972.672         185.982         1811.74               0           1e-30               0           1e-30
           12.7     8.47008e-32     1.38232e-29         1399.48           163.2         2871.41               0           1e-30               0           1e-30
           12.9     2.30771e-50     3.12719e-48         2013.57          135.51         4550.88               0           1e-30               0           1e-30
           13.1     1.33754e-79     1.42407e-77         2897.12         106.469         7212.65               0           1e-30               0           1e-30
