#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1          106.05         19.2249        0.565576        0.181282         0.13275               0           1e-30               0           1e-30
            8.3         98.3981          28.271        0.813751        0.287312        0.210395               0           1e-30               0           1e-30
            8.5         91.2486         41.5509         1.17082        0.455359        0.333453               0           1e-30               0           1e-30
            8.7         84.5452         61.0159         1.68458        0.721695        0.528488               0           1e-30               0           1e-30
            8.9         78.2265         89.4763         2.42377         1.14381        0.837597               0           1e-30               0           1e-30
            9.1         72.2223         130.926         3.48732         1.81282          1.3275               0           1e-30               0           1e-30
            9.3         66.4489         190.916         5.01754         2.87312         2.10395               0           1e-30               0           1e-30
            9.5          60.804         276.877         7.21924         4.55359         3.33453               1         55.3657               1         55.3657
            9.7         55.1612         398.096          10.387         7.21695         5.28488               1           51.52               1           51.52
            9.9         49.3677         564.672         14.9448         11.4381         8.37597               5         352.842               2         211.063
           10.1         43.2518         784.076         21.5026         18.1282          13.275               9          975.55               5         782.743
           10.3         36.6534          1053.1         30.9379         28.7312         21.0395               6         520.239               0           1e-30
           10.5         29.4953         1343.09         44.5135         45.5359         33.3453              14         1388.67               0           1e-30
           10.7          21.912         1581.35         64.0459         72.1684         52.8488              11         999.914               0           1e-30
           10.9         14.4059         1600.75         92.1491         111.118         83.7597              15         1480.29               0           1e-30
           11.1         7.88406         1276.35         132.584          161.89          132.75               0           1e-30               0           1e-30
           11.3         3.31326         739.455         190.762          223.18         210.395               9         1634.52               0           1e-30
           11.5        0.991398         288.629         274.468         291.134         333.453               1          141.48               0           1e-30
           11.7        0.220411         79.2069         394.904         359.359         528.488               0           1e-30               0           1e-30
           11.9       0.0482896         20.2684         568.187         419.725         837.597               0           1e-30               0           1e-30
           12.1       0.0113699         5.27422         817.507         463.875          1327.5               0           1e-30               0           1e-30
           12.3       0.0022342         1.08383         1176.23         485.107         2103.95               0           1e-30               0           1e-30
           12.5     0.000285408        0.137006         1692.35         480.036         3334.53               0           1e-30               0           1e-30
           12.7     1.73414e-05      0.00779463         2434.96          449.48         5284.88               0           1e-30               0           1e-30
           12.9     3.11159e-07     0.000123916         3503.41         398.242         8375.97               0           1e-30               0           1e-30
           13.1     7.81849e-10     2.61039e-07          5040.7         333.874           13275               0           1e-30               0           1e-30
