#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         410.022         53.7323        0.325062        0.131047       0.0721265               0           1e-30               0           1e-30
            8.3         338.362         70.2764        0.467699        0.207696        0.114313               0           1e-30               0           1e-30
            8.5         279.372         91.9626        0.672924        0.329176        0.181174               0           1e-30               0           1e-30
            8.7         230.725         120.371        0.968203        0.521709        0.287141               0           1e-30               0           1e-30
            8.9         190.515         157.528         1.39305        0.826853        0.455088               0           1e-30               0           1e-30
            9.1         157.184         205.986         2.00432         1.31047        0.721265               0           1e-30               0           1e-30
            9.3         129.451         268.865         2.88381         2.07696         1.14313               1         43.4002               1         43.4002
            9.5         106.267         349.804         4.14922         3.29176         1.81174               2         47.7666               1         30.6264
            9.7         86.7721         452.698         5.96989         5.21709         2.87141               3         108.405               1         62.6553
            9.9         70.2748         581.069         8.58947         8.26853         4.55088               8         268.446               3         142.024
           10.1         56.2246         736.809         12.3585         13.1047         7.21265              22         636.921               0           1e-30
           10.3         44.1879         917.766         17.7814         20.7696         11.4313              30         1394.81               3         378.069
           10.5         33.8034         1111.52         25.5839          32.882         18.1174              30         1282.93               1         114.844
           10.7          24.725         1239.78           36.81         50.1429         28.7141              30         1469.91               0           1e-30
           10.9         16.6419          1204.1         52.9622         72.3537         45.5088              21         1699.58               1          414.84
           11.1         9.55261           943.7          76.202         98.7898         72.1265              11         653.064               0           1e-30
           11.3         4.13058         527.199         109.639         127.633         114.313               3         260.192               0           1e-30
           11.5         1.17383         183.156         157.749         156.032         181.174               0           1e-30               0           1e-30
           11.7        0.229647         41.4502         226.969         180.495         287.141               0           1e-30               0           1e-30
           11.9       0.0481351         9.50995         326.563         197.568         455.088               0           1e-30               0           1e-30
           12.1       0.0115462         2.36268         469.858         204.629         721.265               0           1e-30               0           1e-30
           12.3      0.00225863        0.452965         676.031         200.548         1143.13               0           1e-30               0           1e-30
           12.5     0.000268119       0.0498652         972.672         185.982         1811.74               0           1e-30               0           1e-30
           12.7     1.32358e-05      0.00216008         1399.48           163.2         2871.41               0           1e-30               0           1e-30
           12.9      1.6616e-07     2.25164e-05         2013.57          135.51         4550.88               0           1e-30               0           1e-30
           13.1       3.006e-10     3.20046e-08         2897.12         106.469         7212.65               0           1e-30               0           1e-30
