#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         66.6395         4.34211       0.0906172       0.0651582       0.0193906               0           1e-30               0           1e-30
            8.3         57.0676          5.8933         0.13038        0.103269       0.0307321               0           1e-30               0           1e-30
            8.5         48.8461         7.99464         0.18759         0.16367       0.0487071               0           1e-30               0           1e-30
            8.7         41.7738         10.8361        0.269905          0.2594       0.0771955               0           1e-30               0           1e-30
            8.9         35.6759         14.6671        0.388339        0.411121        0.122347               1        0.759151               0           1e-30
            9.1         30.3997         19.8079        0.558741        0.651582        0.193906               0           1e-30               0           1e-30
            9.3         25.8104         26.6541        0.803916         1.03269        0.307321               7         16.4506               0           1e-30
            9.5         21.7877         35.6599         1.15667          1.6367        0.487071              10         34.5537               1         8.03419
            9.7         18.2236         47.2719         1.66422           2.594        0.771955              16         60.8208               1         17.5049
            9.9         15.0219         61.7579         2.39448         4.11121         1.22347              14         74.9517               1         16.5184
           10.1         12.1003         77.7014         3.44517         6.42144         1.93906              20         104.154               0           1e-30
           10.3         9.39888         89.3856         4.95691         9.51024         3.07321              14         98.3916               1         24.7964
           10.5         6.89508         91.8946         7.13199         13.3276         4.87071              11         102.083               0           1e-30
           10.7         4.62577         81.7512         10.2615          17.673         7.71955               6         41.9326               0           1e-30
           10.9          2.7011         59.8977         14.7642         22.1753         12.2347               4         86.6648               0           1e-30
           11.1         1.27514         33.5728         21.2427         26.3287         19.3906               2         28.1825               0           1e-30
           11.3        0.439493         12.9999          30.564         29.5793         30.7321               2         8.07903               0           1e-30
           11.5       0.0999336         3.14238         43.9755         31.4447         48.7071               0           1e-30               0           1e-30
           11.7       0.0163337        0.516644         63.2719         31.6306         77.1955               0           1e-30               0           1e-30
           11.9       0.0031112       0.0936686         91.0355         30.1069         122.347               0           1e-30               0           1e-30
           12.1     0.000687941       0.0186542         130.982          27.116         193.906               0           1e-30               0           1e-30
           12.3      0.00012025      0.00277888         188.456         23.1092         307.321               0           1e-30               0           1e-30
           12.5     1.27785e-05     0.000238135         271.151         18.6357         487.071               0           1e-30               0           1e-30
           12.7     5.89386e-07     8.38116e-06         390.131         14.2201         771.955               0           1e-30               0           1e-30
           12.9       7.018e-09     7.20571e-08          561.32         10.2675         1223.47               0           1e-30               0           1e-30
           13.1     9.55686e-12     6.70406e-11         807.627         7.01492         1939.06               0           1e-30               0           1e-30
