#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         605.595         109.783        0.565576        0.181282         0.13275               0           1e-30               0           1e-30
            8.3         459.055         131.892        0.813751        0.287312        0.210395               0           1e-30               0           1e-30
            8.5         347.791          158.37         1.17082        0.455359        0.333453               0           1e-30               0           1e-30
            8.7         263.288         190.014         1.68458        0.721695        0.528488               0           1e-30               0           1e-30
            8.9         199.097         227.729         2.42377         1.14381        0.837597               0           1e-30               0           1e-30
            9.1         150.333         272.526         3.48732         1.81282          1.3275               0           1e-30               0           1e-30
            9.3         113.312          325.56         5.01754         2.87312         2.10395               0           1e-30               0           1e-30
            9.5         85.2656         388.265         7.21924         4.55359         3.33453               1         55.3657               1         55.3657
            9.7         64.1274         462.804          10.387         7.21695         5.28488               1           51.52               1           51.52
            9.9         48.3659         553.214         14.9448         11.4381         8.37597               5         352.842               2         211.063
           10.1         36.8305          667.67         21.5026         18.1282          13.275               9          975.55               5         782.743
           10.3         28.5811         821.169         30.9379         28.7312         21.0395               6         520.239               0           1e-30
           10.5         22.6768         1032.61         44.5135         45.5359         33.3453              14         1388.67               0           1e-30
           10.7         17.9794         1297.55         64.0459         72.1684         52.8488              11         999.914               0           1e-30
           10.9         13.2468         1471.96         92.1491         111.118         83.7597              15         1480.29               0           1e-30
           11.1         7.92469         1282.93         132.584          161.89          132.75               0           1e-30               0           1e-30
           11.3         3.13556         699.796         190.762          223.18         210.395               9         1634.52               0           1e-30
           11.5        0.607443         176.847         274.468         291.134         333.453               1          141.48               0           1e-30
           11.7       0.0366173         13.1588         394.904         359.359         528.488               0           1e-30               0           1e-30
           11.9     0.000340263        0.142817         568.187         419.725         837.597               0           1e-30               0           1e-30
           12.1     1.61645e-07     7.49833e-05         817.507         463.875          1327.5               0           1e-30               0           1e-30
           12.3      6.8657e-13      3.3306e-10         1176.23         485.107         2103.95               0           1e-30               0           1e-30
           12.5     1.65238e-21     7.93201e-19         1692.35         480.036         3334.53               0           1e-30               0           1e-30
           12.7     2.87793e-35     1.29357e-32         2434.96          449.48         5284.88               0           1e-30               0           1e-30
           12.9      3.8489e-57     1.53279e-54         3503.41         398.242         8375.97               0           1e-30               0           1e-30
           13.1     1.09718e-91      3.6632e-89          5040.7         333.874           13275               0           1e-30               0           1e-30
