#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         406.803         53.3104        0.325062        0.131047       0.0721265               0           1e-30               0           1e-30
            8.3         335.735         69.7308        0.467699        0.207696        0.114313               0           1e-30               0           1e-30
            8.5         277.228         91.2569        0.672924        0.329176        0.181174               0           1e-30               0           1e-30
            8.7         228.976         119.459        0.968203        0.521709        0.287141               0           1e-30               0           1e-30
            8.9          189.09         156.349         1.39305        0.826853        0.455088               0           1e-30               0           1e-30
            9.1         156.024         204.465         2.00432         1.31047        0.721265               0           1e-30               0           1e-30
            9.3         128.508         266.907         2.88381         2.07696         1.14313               1         43.4002               1         43.4002
            9.5         105.501         347.284         4.14922         3.29176         1.81174               2         47.7666               1         30.6264
            9.7           86.15         449.452         5.96989         5.21709         2.87141               3         108.405               1         62.6553
            9.9         69.7671         576.871         8.58947         8.26853         4.55088               8         268.446               3         142.024
           10.1         55.8079         731.348         12.3585         13.1047         7.21265              22         636.921               0           1e-30
           10.3         43.8472         910.689         17.7814         20.7696         11.4313              30         1394.81               3         378.069
           10.5         33.5317         1102.59         25.5839          32.882         18.1174              30         1282.93               1         114.844
           10.7         24.5077         1228.89           36.81         50.1429         28.7141              30         1469.91               0           1e-30
           10.9         16.4184         1187.93         52.9622         72.3537         45.5088              21         1699.58               1          414.84
           11.1         9.21093         909.945          76.202         98.7898         72.1265              11         653.064               0           1e-30
           11.3         3.65654         466.695         109.639         127.633         114.313               3         260.192               0           1e-30
           11.5        0.782109         122.034         157.749         156.032         181.174               0           1e-30               0           1e-30
           11.7       0.0605916         10.9365         226.969         180.495         287.141               0           1e-30               0           1e-30
           11.9      0.00102241        0.201996         326.563         197.568         455.088               0           1e-30               0           1e-30
           12.1     2.15777e-06     0.000441543         469.858         204.629         721.265               0           1e-30               0           1e-30
           12.3      2.0319e-10     4.07493e-08         676.031         200.548         1143.13               0           1e-30               0           1e-30
           12.5     9.57971e-17     1.78165e-14         972.672         185.982         1811.74               0           1e-30               0           1e-30
           12.7     8.49031e-27     1.38562e-24         1399.48           163.2         2871.41               0           1e-30               0           1e-30
           12.9     9.19581e-43     1.24613e-40         2013.57          135.51         4550.88               0           1e-30               0           1e-30
           13.1     4.21942e-68     4.49238e-66         2897.12         106.469         7212.65               0           1e-30               0           1e-30
