#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         9909.98         6336.84         1.41662         0.63944        0.738765               0           1e-30               0           1e-30
            8.3         5915.19         5994.72         2.03823         1.01344         1.17086               0           1e-30               0           1e-30
            8.5         3530.24         5670.27          2.9326          1.6062         1.85569               0           1e-30               0           1e-30
            8.7         2106.41         5362.19         4.21942         2.54566         2.94108               0           1e-30               0           1e-30
            8.9          1256.4         5069.06          6.0709          4.0346          4.6613               0           1e-30               0           1e-30
            9.1         748.982         4789.29          8.7348          6.3944         7.38765               0           1e-30               0           1e-30
            9.3         446.099         4520.97         12.5676         10.1344         11.7086               0           1e-30               0           1e-30
            9.5          265.33         4261.73         18.0823          16.062         18.5569               0           1e-30               0           1e-30
            9.7         157.464          4008.5         26.0168         25.4566         29.4108               0           1e-30               0           1e-30
            9.9         93.1252         3757.22         37.4329          40.346          46.613               0           1e-30               0           1e-30
           10.1         54.7741         3502.47         53.8584          63.944         73.8765               0           1e-30               0           1e-30
           10.3         31.9416         3237.11         77.4913         101.344         117.086               0           1e-30               0           1e-30
           10.5         18.3797         2952.14         111.494          160.62         185.569               1         1315.11               1         1315.11
           10.7         10.3601         2637.33         160.418         254.566         294.108               0           1e-30               0           1e-30
           10.9         5.65918         2283.25         230.809          403.46          466.13               0           1e-30               0           1e-30
           11.1         2.94973         1886.18         332.088          639.44         738.765               0           1e-30               0           1e-30
           11.3         1.43645         1455.77         477.808         1013.44         1170.86               0           1e-30               0           1e-30
           11.5        0.636684         1022.64         687.469          1606.2         1855.69               1         921.254               0           1e-30
           11.7        0.250035          632.77         989.129         2530.72         2941.08               1         702.773               0           1e-30
           11.9       0.0855315         325.309         1423.16         3803.39          4661.3               0           1e-30               0           1e-30
           12.1       0.0255882           138.4         2047.64         5408.74         7387.65               0           1e-30               0           1e-30
           12.3      0.00677216         49.2888         2946.14         7278.16         11708.6               0           1e-30               0           1e-30
           12.5      0.00154242         14.2939          4238.9         9267.17         18556.9               0           1e-30               0           1e-30
           12.7     0.000275823         3.07966         6098.92         11165.4         29410.8               0           1e-30               0           1e-30
           12.9     3.31817e-05        0.422374         8775.12         12729.1           46613               0           1e-30               0           1e-30
           13.1     2.11265e-06       0.0290103         12625.6         13731.7         73876.5               0           1e-30               0           1e-30
