#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         8090.78         5173.57         1.41662         0.63944        0.738765               0           1e-30               0           1e-30
            8.3         4829.06         4893.99         2.03823         1.01344         1.17086               0           1e-30               0           1e-30
            8.5         2881.78         4628.72          2.9326          1.6062         1.85569               0           1e-30               0           1e-30
            8.7         1719.26         4376.65         4.21942         2.54566         2.94108               0           1e-30               0           1e-30
            8.9         1025.26         4136.51          6.0709          4.0346          4.6613               0           1e-30               0           1e-30
            9.1         610.986         3906.89          8.7348          6.3944         7.38765               0           1e-30               0           1e-30
            9.3         363.712         3686.02         12.5676         10.1344         11.7086               0           1e-30               0           1e-30
            9.5         216.143         3471.69         18.0823          16.062         18.5569               0           1e-30               0           1e-30
            9.7         128.098         3260.94         26.0168         25.4566         29.4108               0           1e-30               0           1e-30
            9.9         75.5917         3049.82         37.4329          40.346          46.613               0           1e-30               0           1e-30
           10.1         44.3039         2832.97         53.8584          63.944         73.8765               0           1e-30               0           1e-30
           10.3         25.6868         2603.22         77.4913         101.344         117.086               0           1e-30               0           1e-30
           10.5         14.6397         2351.44         111.494          160.62         185.569               1         1315.11               1         1315.11
           10.7         8.11998         2067.07         160.418         254.566         294.108               0           1e-30               0           1e-30
           10.9         4.31392         1740.49         230.809          403.46          466.13               0           1e-30               0           1e-30
           11.1         2.14065         1368.82         332.088          639.44         738.765               0           1e-30               0           1e-30
           11.3        0.953313          966.13         477.808         1013.44         1170.86               0           1e-30               0           1e-30
           11.5        0.357654         574.465         687.469          1606.2         1855.69               1         921.254               0           1e-30
           11.7        0.102253         258.774         989.129         2530.72         2941.08               1         702.773               0           1e-30
           11.9       0.0190041         72.2801         1423.16         3803.39          4661.3               0           1e-30               0           1e-30
           12.1      0.00178476         9.65329         2047.64         5408.74         7387.65               0           1e-30               0           1e-30
           12.3     5.68178e-05        0.413529         2946.14         7278.16         11708.6               0           1e-30               0           1e-30
           12.5      3.2566e-07      0.00301794          4238.9         9267.17         18556.9               0           1e-30               0           1e-30
           12.7      1.2328e-10     1.37647e-06         6098.92         11165.4         29410.8               0           1e-30               0           1e-30
           12.9     6.28942e-16     8.00587e-12         8775.12         12729.1           46613               0           1e-30               0           1e-30
           13.1     3.48275e-24     4.78241e-20         12625.6         13731.7         73876.5               0           1e-30               0           1e-30
