#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         68.4317         4.45889       0.0906172       0.0651582       0.0193906               0           1e-30               0           1e-30
            8.3         59.5949          6.1543         0.13038        0.103269       0.0307321               0           1e-30               0           1e-30
            8.5         51.8063         8.47914         0.18759         0.16367       0.0487071               0           1e-30               0           1e-30
            8.7         44.9081         11.6491        0.269905          0.2594       0.0771955               0           1e-30               0           1e-30
            8.9         38.7549         15.9329        0.388339        0.411121        0.122347               1        0.759151               0           1e-30
            9.1         33.2128         21.6409        0.558741        0.651582        0.193906               0           1e-30               0           1e-30
            9.3         28.1606         29.0811        0.803916         1.03269        0.307321               7         16.4506               0           1e-30
            9.5         23.4997          38.462         1.15667          1.6367        0.487071              10         34.5537               1         8.03419
            9.7          19.177         49.7451         1.66422           2.594        0.771955              16         60.8208               1         17.5049
            9.9         15.2253         62.5942         2.39448         4.11121         1.22347              14         74.9517               1         16.5184
           10.1         11.8042            75.8         3.44517         6.42144         1.93906              20         104.154               0           1e-30
           10.3         9.15746         87.0897         4.95691         9.51024         3.07321              14         98.3916               1         24.7964
           10.5         7.32596         97.6373         7.13199         13.3276         4.87071              11         102.083               0           1e-30
           10.7         5.70371         100.802         10.2615          17.673         7.71955               6         41.9326               0           1e-30
           10.9         3.44083         76.3014         14.7642         22.1753         12.2347               4         86.6648               0           1e-30
           11.1         1.13259         29.8197         21.2427         26.3287         19.3906               2         28.1825               0           1e-30
           11.3         0.13362         3.95238          30.564         29.5793         30.7321               2         8.07903               0           1e-30
           11.5      0.00370692        0.116563         43.9755         31.4447         48.7071               0           1e-30               0           1e-30
           11.7      1.6253e-05     0.000514093         63.2719         31.6306         77.1955               0           1e-30               0           1e-30
           11.9     3.32255e-09     1.00032e-07         91.0355         30.1069         122.347               0           1e-30               0           1e-30
           12.1     3.21628e-15     8.72127e-14         130.982          27.116         193.906               0           1e-30               0           1e-30
           12.3     5.78909e-25     1.33781e-23         188.456         23.1092         307.321               0           1e-30               0           1e-30
           12.5      1.2683e-40     2.36357e-39         271.151         18.6357         487.071               0           1e-30               0           1e-30
           12.7     1.17384e-65     1.66922e-64         390.131         14.2201         771.955               0           1e-30               0           1e-30
           12.9    1.50937e-105    1.54974e-104          561.32         10.2675         1223.47               0           1e-30               0           1e-30
           13.1    5.50663e-169    3.86286e-168         807.627         7.01492         1939.06               0           1e-30               0           1e-30
