#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         743.702         172.879        0.808186        0.232457        0.167483               1         157.708               1         157.708
            8.3         564.044         207.805         1.16282         0.36842        0.265442               0           1e-30               0           1e-30
            8.5         427.814         249.803         1.67306        0.583906        0.420698               0           1e-30               0           1e-30
            8.7         324.569         300.365         2.40719        0.925429        0.666761               0           1e-30               0           1e-30
            8.9         246.398         361.394         3.46347         1.46671         1.05674               0           1e-30               0           1e-30
            9.1         187.325          435.45         4.98323         2.32457         1.67483               0           1e-30               0           1e-30
            9.3         142.837          526.24         7.16987          3.6842         2.65442               1         154.714               1         154.714
            9.5         109.536         639.587          10.316         5.83906         4.20698               0           1e-30               0           1e-30
            9.7         84.8556         785.279         14.8426         9.25429         6.66761               0           1e-30               0           1e-30
            9.9         66.8279         980.169         21.3556         14.6671         10.5674               3         429.229               2         348.784
           10.1         53.8647         1252.12         30.7264         23.2457         16.7483               2         266.134               1         137.781
           10.3         44.5377         1640.86         44.2091          36.842         26.5442               4          654.99               2         475.221
           10.5         37.3719         2182.17         63.6079         58.3906         42.0698              17         2487.71               1         411.156
           10.7         30.7754         2848.05          91.519         92.5429         66.6761              14         2489.67               1         469.132
           10.9         23.3766         3427.22         131.677         146.609         105.674              14         2509.57               1         464.786
           11.1         14.9532         3356.82         189.457         224.488         167.483              10         2448.19               0           1e-30
           11.3         7.18218         2336.06         272.591         325.258         265.442               7         1673.58               0           1e-30
           11.5         2.33317         1040.42         392.203         445.926         420.698               3          904.49               0           1e-30
           11.7        0.537791         311.107         564.302         578.491         666.761               2          933.16               0           1e-30
           11.9        0.123427         87.6479         811.916         710.118         1056.74               0           1e-30               0           1e-30
           12.1       0.0307035         25.3252         1168.18         824.831         1674.83               0           1e-30               0           1e-30
           12.3      0.00628621         5.69886         1680.78         906.565         2654.42               0           1e-30               0           1e-30
           12.5     0.000795849         0.75035         2418.31          942.83         4206.98               0           1e-30               0           1e-30
           12.7     4.24958e-05       0.0394288         3479.46         927.828         6667.61               0           1e-30               0           1e-30
           12.9      5.3433e-07     0.000461648         5006.24         863.976         10567.4               0           1e-30               0           1e-30
           13.1     6.40409e-10     4.87521e-07         7202.96         761.265         16748.3               0           1e-30               0           1e-30
