#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         12.9544         3.76766         1.04066        0.290841        0.232645               0           1e-30               0           1e-30
            8.3         12.7064         5.85705          1.4973        0.460952        0.368718               0           1e-30               0           1e-30
            8.5         12.4708         9.11068         2.15431        0.730559        0.584379               0           1e-30               0           1e-30
            8.7         12.2423         14.1748         3.09962         1.15786        0.926178               0           1e-30               0           1e-30
            8.9         12.0149         22.0483         4.45973         1.83508         1.46789               0           1e-30               0           1e-30
            9.1         11.7813         34.2647         6.41665         2.90841         2.32645               0           1e-30               0           1e-30
            9.3         11.5315         53.1546         9.23227         4.60952         3.68718               0           1e-30               0           1e-30
            9.5         11.2516         82.1992         13.2834         7.30559         5.84379               0           1e-30               0           1e-30
            9.7         10.9212         126.452         19.1121         11.5786         9.26178               0           1e-30               0           1e-30
            9.9         10.5117         192.898         27.4985         18.3508         14.6789               1         178.801               1         178.801
           10.1         9.98302         290.347         39.5648         29.0841         23.2645               0           1e-30               0           1e-30
           10.3          9.2836         427.929         56.9257         46.0952         36.8718               3         488.588               0           1e-30
           10.5         8.35469          610.36         81.9047         73.0559         58.4379               3         693.451               0           1e-30
           10.7         7.14702         827.523         117.844         115.786         92.6178               5          1516.9               0           1e-30
           10.9         5.65684         1038.08         169.554         183.508         146.789               5          1925.4               1         1170.55
           11.1         3.98046         1154.56         243.954         290.056         232.645               1         463.548               0           1e-30
           11.3         2.35266         1034.04         351.001          439.52         368.718               4         1385.67               0           1e-30
           11.5         1.08591         684.338          505.02         630.196         584.379               0           1e-30               0           1e-30
           11.7        0.366468         313.335         726.622         855.012         926.178               0           1e-30               0           1e-30
           11.9       0.0932797          102.39         1045.46         1097.66         1467.89               0           1e-30               0           1e-30
           12.1       0.0222194         29.6277         1504.21         1333.42         2326.45               0           1e-30               0           1e-30
           12.3      0.00543061         8.32359         2164.26         1532.72         3687.18               0           1e-30               0           1e-30
           12.5      0.00112157         1.86975         3113.93         1667.09         5843.79               0           1e-30               0           1e-30
           12.7     0.000154992        0.265928         4480.32         1715.75         9261.78               0           1e-30               0           1e-30
           12.9     1.08462e-05        0.018123         6446.27         1670.91         14678.9               0           1e-30               0           1e-30
           13.1     3.16655e-07     0.000487567         9274.89         1539.74         23264.5               0           1e-30               0           1e-30
