#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         259.333         33.9849        0.325062        0.131047       0.0721265               0           1e-30               0           1e-30
            8.3         231.819         48.1479        0.467699        0.207696        0.114313               0           1e-30               0           1e-30
            8.5             207         68.1393        0.672924        0.329176        0.181174               0           1e-30               0           1e-30
            8.7         184.489         96.2494        0.968203        0.521709        0.287141               0           1e-30               0           1e-30
            8.9          163.91          135.53         1.39305        0.826853        0.455088               0           1e-30               0           1e-30
            9.1         144.891         189.876         2.00432         1.31047        0.721265               0           1e-30               0           1e-30
            9.3         127.061           263.9         2.88381         2.07696         1.14313               1         43.4002               1         43.4002
            9.5         110.065         362.309         4.14922         3.29176         1.81174               2         47.7666               1         30.6264
            9.7         93.6235         488.442         5.96989         5.21709         2.87141               3         108.405               1         62.6553
            9.9         77.6285         641.873         8.58947         8.26853         4.55088               8         268.446               3         142.024
           10.1         62.3128         816.593         12.3585         13.1047         7.21265              22         636.921               0           1e-30
           10.3         48.3569         1004.35         17.7814         20.7696         11.4313              30         1394.81               3         378.069
           10.5         36.6161         1204.01         25.5839          32.882         18.1174              30         1282.93               1         114.844
           10.7         27.1344          1360.6           36.81         50.1429         28.7141              30         1469.91               0           1e-30
           10.9         18.3896         1330.55         52.9622         72.3537         45.5088              21         1699.58               1          414.84
           11.1          9.4586         934.413          76.202         98.7898         72.1265              11         653.064               0           1e-30
           11.3         2.92531         373.366         109.639         127.633         114.313               3         260.192               0           1e-30
           11.5        0.543493         84.8025         157.749         156.032         181.174               0           1e-30               0           1e-30
           11.7        0.111204         20.0719         226.969         180.495         287.141               0           1e-30               0           1e-30
           11.9       0.0282531          5.5819         326.563         197.568         455.088               0           1e-30               0           1e-30
           12.1      0.00591475         1.21033         469.858         204.629         721.265               0           1e-30               0           1e-30
           12.3     0.000714022        0.143196         676.031         200.548         1143.13               0           1e-30               0           1e-30
           12.5     3.00597e-05      0.00559055         972.672         185.982         1811.74               0           1e-30               0           1e-30
           12.7     2.05813e-07     3.35887e-05         1399.48           163.2         2871.41               0           1e-30               0           1e-30
           12.9     7.05441e-11     9.55946e-09         2013.57          135.51         4550.88               0           1e-30               0           1e-30
           13.1     1.91059e-16     2.03418e-14         2897.12         106.469         7212.65               0           1e-30               0           1e-30
