#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         105.417         38.5328         1.24812        0.365526        0.325297               0           1e-30               0           1e-30
            8.3         86.0091         49.8268          1.7958         0.57932        0.515561               0           1e-30               0           1e-30
            8.5         70.6177         64.8384         2.58379         0.91816         0.81711               0           1e-30               0           1e-30
            8.7         58.3989         84.9812         3.71755         1.45519         1.29503               0           1e-30               0           1e-30
            8.9         48.6831         112.278         5.34881         2.30631         2.05249               0           1e-30               0           1e-30
            9.1         40.9378         149.638         7.69586         3.65526         3.25297               0           1e-30               0           1e-30
            9.3         34.7377         201.242         11.0728          5.7932         5.15561               0           1e-30               0           1e-30
            9.5         29.7394         273.056         15.9315          9.1816          8.1711               0           1e-30               0           1e-30
            9.7         25.6618         373.427         22.9223         14.5519         12.9503               0           1e-30               0           1e-30
            9.9          22.268          513.57         32.9805         23.0631         20.5249               1         302.389               1         302.389
           10.1         19.3513         707.339         47.4523         36.5526         32.5297               0           1e-30               0           1e-30
           10.3         16.7238         968.843         68.2743          57.932         51.5561               3         1261.48               3         1261.48
           10.5         14.2128         1304.96          98.233          91.816          81.711               4         1591.28               2             760
           10.7         11.6709         1698.33         141.337         145.519         129.503               4         1984.78               0           1e-30
           10.9         9.01353          2078.8         203.356         230.631         205.249               7         2559.94               0           1e-30
           11.1         6.28887         2298.75         292.589         365.526         325.297               6         2398.95               0           1e-30
           11.3          3.7452         2155.59         420.976          575.56         515.561               7         3747.39               0           1e-30
           11.5         1.77703         1535.09           605.7         863.853          817.11               1         689.133               0           1e-30
           11.7         0.64088         786.258          871.48         1226.84         1295.03               0           1e-30               0           1e-30
           11.9        0.182899         301.543         1253.88         1648.69         2052.49               0           1e-30               0           1e-30
           12.1        0.041579         87.1688         1804.09         2096.46         3252.97               0           1e-30               0           1e-30
           12.3      0.00552295         13.9318         2595.72         2522.53         5155.61               0           1e-30               0           1e-30
           12.5     0.000265558        0.762686         3734.71         2872.01          8171.1               0           1e-30               0           1e-30
           12.7     2.48457e-06      0.00768753          5373.5          3094.1         12950.3               0           1e-30               0           1e-30
           12.9     1.73504e-09     5.47259e-06         7731.39         3154.16         20524.9               0           1e-30               0           1e-30
           13.1     1.98215e-14     6.03072e-11         11123.9         3042.52         32529.7               0           1e-30               0           1e-30
