#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         1334.52         310.218        0.808186        0.232457        0.167483               1         157.708               1         157.708
            8.3         1059.03         390.168         1.16282         0.36842        0.265442               0           1e-30               0           1e-30
            8.5         839.525         490.204         1.67306        0.583906        0.420698               0           1e-30               0           1e-30
            8.7         664.367         614.825         2.40719        0.925429        0.666761               0           1e-30               0           1e-30
            8.9         524.304             769         3.46347         1.46671         1.05674               0           1e-30               0           1e-30
            9.1         411.976         957.667         4.98323         2.32457         1.67483               0           1e-30               0           1e-30
            9.3         321.563          1184.7         7.16987          3.6842         2.65442               1         154.714               1         154.714
            9.5          248.53         1451.18          10.316         5.83906         4.20698               0           1e-30               0           1e-30
            9.7         189.478         1753.48         14.8426         9.25429         6.66761               0           1e-30               0           1e-30
            9.9         142.086         2083.98         21.3556         14.6671         10.5674               3         429.229               2         348.784
           10.1          105.05         2441.95         30.7264         23.2457         16.7483               2         266.134               1         137.781
           10.3         77.7627         2864.93         44.2091          36.842         26.5442               4          654.99               2         475.221
           10.5         59.2246         3458.16         63.6079         58.3906         42.0698              17         2487.71               1         411.156
           10.7         46.1181          4267.9          91.519         92.5429         66.6761              14         2489.67               1         469.132
           10.9         32.5725         4775.42         131.677         146.609         105.674              14         2509.57               1         464.786
           11.1         16.2563         3649.36         189.457         224.488         167.483              10         2448.19               0           1e-30
           11.3          4.0328          1311.7         272.591         325.258         265.442               7         1673.58               0           1e-30
           11.5        0.305441         136.204         392.203         445.926         420.698               3          904.49               0           1e-30
           11.7      0.00341411         1.97503         564.302         578.491         666.761               2          933.16               0           1e-30
           11.9     1.81839e-06      0.00129127         811.916         710.118         1056.74               0           1e-30               0           1e-30
           12.1     7.74868e-12     6.39135e-09         1168.18         824.831         1674.83               0           1e-30               0           1e-30
           12.3     1.56268e-20     1.41667e-17         1680.78         906.565         2654.42               0           1e-30               0           1e-30
           12.5     1.68812e-34     1.59161e-31         2418.31          942.83         4206.98               0           1e-30               0           1e-30
           12.7     8.05725e-57     7.47574e-54         3479.46         927.828         6667.61               0           1e-30               0           1e-30
           12.9     2.20536e-92     1.90538e-89         5006.24         863.976         10567.4               0           1e-30               0           1e-30
           13.1    6.22877e-149    4.74174e-146         7202.96         761.265         16748.3               0           1e-30               0           1e-30
