#   SAVEDid      xmeAGN       xfAGN       xeAGN      xmeSFR       xfSFR       xeSFR       xfTOT       xeTOT       xf_zz       xe_zz
#
169       2.208       1.248       1.248       9.435       12.73        5.89       13.22       5.394        2.04       0.274
175        11.9       13.78       11.11       37.83       39.11       18.26       50.59       14.38       1.762      0.0945
179       2.816       4.323       4.323       54.63       53.84       6.723       57.28       3.514       1.756      0.0345
180           0       2.159       2.159       14.79       17.49       15.37       18.82       15.58        1.21        0.19
185       37.18       30.75       30.75       15.79       36.96       36.59       54.86       54.24       1.601         1.2
186       5.218        3.44        3.44       11.84       16.57       10.64        21.2       10.88       1.259           0
207           0       1.661       1.661       23.15       17.91       7.219       19.21       5.924       1.853       0.243
208           0       1.388       1.388       21.28       16.28       5.011       17.05       4.239       1.829      0.1475
213           0     0.09275     0.09275       33.64       33.42      0.2229        33.5      0.1444      0.5044           0
214           0       21.99       21.99       91.55       95.88       69.84       110.8       54.91       2.699       0.094
216     0.05178     0.04807     0.01139     0.04609     0.08741     0.04566      0.1305     0.04185       0.159           0
217        18.4       43.27       43.27         113       122.7          83       165.8       76.31       2.734       0.176
227           0      0.4647      0.4647       3.817       4.794       3.775       5.148       3.421       0.921        0.01
239   1.026e-07        6.72        6.72       97.46       149.7       126.4       154.9       121.2       3.281       0.332
242      0.2761       1.054       1.054       4.269       11.93       8.514       13.06       9.075       1.341       0.177
245      0.1385       0.591       0.591       4.348       6.058       4.836       6.285       4.608      0.7953        0.13
247           0   0.0003031   0.0003031   1.538e-06    0.007476    0.007475    0.007476    0.007475       0.051        0.05
248      0.0645       1.346       1.346       9.604       13.85       9.516       15.08        9.12       1.363           0
254           0      0.1759      0.1759       27.64        21.3       8.295        21.3       8.295       1.466       0.191
255        34.1       20.28       17.81       82.53       174.3       91.77       192.1       78.85       1.316       0.023
256       31.89       216.1       216.1       494.9       471.2       207.2       607.2       316.4        2.51       0.316
257       49.76       50.61       21.09       336.5       337.3       25.96       384.8       14.47       2.431           0
262      0.1045      0.1455       0.134      0.3719      0.7747      0.5263      0.8813       0.513      0.3712        0.05
264       11.05       11.53       11.53       72.12       75.14       48.35       79.63       51.79       2.358       0.173
270       2.264       1.346       1.346       15.21       14.84       11.86       15.77       11.69        1.39       0.215
277       0.265       2.665       2.665       101.7        70.3       32.59       71.39        31.5        2.23       0.291
288     0.05773      0.1744      0.1744       1.103       1.439       1.119       1.529       1.117      0.4113        0.11
289       23.93       20.13       20.13       144.4         242       173.9       245.9         170        3.15       0.374
309   3.705e-07       16.92       16.92        1497        1077        1057        1077        1057       4.501         3.4
314      0.1971      0.1228      0.1228      0.4421       0.811      0.4973      0.9335      0.4155       0.401           0
316           0       6.808       6.808       15.65       22.08       15.71       30.69       18.26        2.17       0.285
317     0.03955     0.07784     0.07784      0.9693        1.42      0.7811       1.465      0.7358      0.3886        0.06
330           0       2.366       2.366       96.83        60.7       36.13       61.16       35.67        2.38       0.304
337       5.496       4.331       4.331        7.24       43.94        36.7       46.41       34.23           3        0.36
339     0.01119      0.6945      0.6945       1.991       5.516       4.876        5.72         4.7      0.9719      0.1701
340       1.623        1.82        1.82       3.162       13.04       10.03       14.07       9.512       1.424      0.1675
343       1.055       1.813       1.813       5.055       6.596        4.41       7.829       4.027      0.8528      0.1602
356        3.18       5.112       3.151       19.23       28.38       14.71       34.07       16.22       1.331       0.176
365      0.3824       1.131       1.131       2.751       6.884       5.555       7.898        6.01       1.174      0.1901
368       0.136      0.2508      0.2508        1.92       3.655       2.917       3.723       2.849      0.7607        0.15
371   3.704e-07   1.083e-06   1.083e-06        1486        1225       942.5        1225       942.5       5.701         2.2
374       3.085       3.075       1.928       7.123           8       3.223       10.92       2.678      0.8178           0
375       2.818       7.028       7.028       18.81       23.65       15.08       26.66       15.48        1.26       0.203
376        95.4       96.15       96.15       958.6       946.2       275.3        1036       312.9       2.727      0.2415
379   1.316e-07     5.3e-07     5.3e-07       368.2       422.4       54.27       422.4       54.27        4.38       0.484
381   1.234e-07    3.51e-07    3.51e-07       713.2       713.2           0       713.2     3.5e-07       3.741           0
385       5.137       118.2       118.2         254       338.4       172.2       381.5       210.5        2.57       0.321
390       9.311       5.941       5.009      0.7284       13.13       13.13       16.47       11.88       1.961      0.2045
391       1.266       3.291       3.291       7.511       27.57        22.3       31.83       23.85        2.32       0.299
394      0.8064       5.848       5.848       3.521       17.12       16.86       21.51       21.08       1.151        0.75
398           0      0.9142      0.9142       2.066       3.509       3.095       4.236       3.299       1.044      0.1601
399       25.53       16.15       16.15       199.3       178.6       64.79       189.6       75.12       2.802       0.198
401      0.6955      0.7966      0.7966       6.987       8.281       3.097       9.078       2.301       1.251           0
407       44.59       31.75       27.28       169.8       176.5       13.42       204.1       24.38       1.521           0
409           0      0.2219      0.2219       8.998        5.92       3.505       5.928       3.496      0.6697        0.15
413      0.0502      0.2931      0.2931       2.098       2.721       2.401       2.841       2.378      0.6233        0.14
414      0.6256      0.8845      0.8845       5.539        12.4       10.87       12.86       10.78        1.21        0.19
416     0.01269     0.08093     0.08093      0.3881      0.7389      0.5464      0.7714      0.5273      0.3758        0.12
418           0      0.7271      0.7271       7.489       8.692       4.338        9.04        3.99       1.292       0.108
421       1.569       1.305       1.305       6.712       11.94       9.661        12.9       9.983        1.24       0.202
428       1.611       1.318       1.318        2.47        10.1       8.831       11.35       9.452        1.29       0.206
429       0.605       1.075       1.075      0.8575       5.883       5.026       6.783       5.403       1.147      0.1903
430           0      0.2326      0.2326       20.14       12.87       7.268       13.01       7.127       1.253           0
431           0     0.08184     0.08184        3.24        2.67      0.5693       2.741      0.4981       0.676           0
432           0      0.3677      0.3677       2.527       3.195       2.517       3.388        2.54      0.7425        0.15
433       7.345       5.452       5.452       12.06       60.53       60.53       60.53       60.53       1.701         1.7
437           0       8.714       8.714       67.01         106       87.11       111.6        81.6       3.071      0.3495
438           0       1.261       1.261       73.35       71.35       15.11       71.61       14.85         1.3      0.0715
439       24.05       31.72        19.9       17.88       28.63       10.76        58.2       25.78        1.59       0.233
442      0.6493       5.132       5.132        25.7       22.78       15.14       26.26       17.57       1.174      0.1901
449     0.05525      0.1139     0.06901     0.09247      0.2728       0.181      0.3801       0.233      0.1593        0.04
450   1.263e-07   4.181e-07   4.181e-07         410       434.8       24.83       434.8       24.83       3.986      0.1895
451      0.3641      0.4172      0.4172       2.139       4.013       2.436       4.489       2.278       1.019           0
468   1.855e-07   5.318e-07   5.318e-07       482.3       402.9       84.47       402.9       84.47        4.39       0.485
481     0.03444     0.03104    0.008495     0.03422     0.05728     0.02683     0.08719     0.02467       0.179           0
482           0       9.862       9.862       24.79       48.62       42.96       60.44        44.7        2.27       0.294
490           0      0.5958      0.5958       10.44       14.97       11.99       15.02       11.93       1.119      0.1899
498   1.306e-07   4.168e-07   4.168e-07       474.4       498.1       23.65       498.1       23.65       4.022      0.1445
501       7.129       4.745       4.745        15.4       40.91       36.55       47.38       38.81        2.41       0.307
502       2.505       7.137       7.137       61.22       77.88       67.76        80.8       68.69        2.36       0.302
503           0       7.106       7.106       21.39       51.64       47.47       56.38       43.97        2.26       0.293
505       17.13       11.62       11.62       133.1       114.8       74.58       125.8       77.72       2.816      0.2165
506       9.252       6.868       6.868        8.07       67.64        67.5       67.67       67.48       1.901         1.5
509           0      0.1506      0.1506       1.652       1.517      0.8193        1.62      0.7169       0.452           0
510           0      0.3371      0.3371       22.17       21.47      0.7069       21.76       0.414      0.6798           0
512       0.379       1.154       1.154       10.58        10.7        5.33       10.99       5.047       1.137      0.1898
516   1.266e-07   1.083e-06   1.083e-06       830.4        3029        2350        3029        2350       5.701         2.2
521           0      0.6801      0.6801        10.8       10.74       2.714       11.29       2.167       1.037           0
530      0.7834      0.6784      0.3364       1.891       2.604       1.115       3.318      0.8134        0.64           0
532       3.592       4.724       4.724        37.5       38.18        5.38       42.62       4.288      0.9746           0
533      0.7522      0.3761      0.3761       2.978       4.086       3.117        4.37       2.833        1.03           0
540           0       20.79       20.79        63.2       57.41       44.36       87.48       55.86        2.18       0.286
541     0.07068      0.5344      0.5344       9.576       8.187       1.637       8.584       1.239       0.801           0
546       70.97       61.54       61.54       465.2       601.5       225.5         613         214        3.03       0.363
547       32.32       85.23       85.23       413.7       406.1       123.9         482       154.2       2.628       0.274
548           0       1.163       1.163       106.4       104.6       2.191       105.3       1.476        1.68           0
550           0      0.7764      0.7764       6.253       9.658       5.885        10.2       5.562       1.239        0.07
552      0.1191      0.2066      0.2066       4.491       4.077      0.7815       4.223      0.6349      0.5045           0
554     0.07967      0.3636      0.3636       3.438       3.581       2.252       4.018       2.011        0.68           0
559       5.559       9.086       9.086       80.45       80.28        39.3       84.97       41.51        1.26       0.203
561       3.182       4.534       4.534       14.78       20.29       17.91       23.38       18.73        1.39       0.215
562      0.1175       12.48       12.48       44.28       58.38       48.74       72.83       47.89       2.821       0.163
564   1.403e-07   3.993e-07   3.993e-07        4687        4687           0        4687       5e-07       4.055           0
581      0.8413       1.484       1.484        8.05       14.56       13.05       15.48       13.26        1.31       0.208
593       3.572       19.63       19.63       101.5       88.91       32.88       103.2       31.91       1.505      0.1655
597           0     0.04653     0.04653       76.93        54.1       22.83       54.13        22.8        2.28       0.295
598      0.3383       3.288       3.288       48.03       42.59       6.654        43.3        5.94       1.364           0
604     0.04505      0.3149      0.3149       4.497       3.952       2.976       3.982       2.947      0.5778        0.14
606      0.2137      0.7351      0.7351       5.876       5.966       2.025       6.526       1.465       1.008           0
620      0.8121       1.031       1.031       7.542       7.862       3.134       8.781       2.346         0.8           0
621       4.411       62.59       62.59       267.9       236.3       100.2       281.3       118.8        2.48       0.313
622      0.6608       2.026       2.026       11.46       19.86       17.45       21.25       17.84        1.33        0.21
628      0.7878        1.19        1.19       8.047       8.534       3.483       9.364       2.652       1.255           0
631        5.34        4.77        3.88       64.31       50.66       27.07       53.22       27.58        1.39       0.215
637      0.3348      0.2997      0.2997       2.604       2.657       1.074       2.921       0.954       0.503           0
638           0      0.2454      0.2454        12.8       11.78       1.025       11.99       0.812       0.711           0
652       8.009       8.457       6.444       29.67       33.34       11.38       42.83       9.894       1.753        0.07
658   1.401e-07   3.985e-07   3.985e-07        5525        5525           0        5525       5e-07       4.051           0
659   1.404e-07   3.994e-07   3.994e-07       706.8       694.3       40.29       694.3       40.29       4.056           0
661     0.01324       1.553       1.553       4.126       14.06        12.7       14.92       12.86        1.36       0.212
664           0       5.324       5.324       17.78       42.61       36.68       49.97       39.08        2.37       0.303
669       4.716       3.329       3.329       54.29       47.46       14.01       49.11       14.84       1.142           0
672           0      0.2065      0.2065       5.436       4.853      0.5951        5.03      0.4181      0.9452           0
689      0.0511      0.2468      0.2468        4.84       3.531        1.67       3.625       1.577       0.713           0
692    0.009788     0.09687     0.09687       3.176       2.914      0.3195       2.973      0.2597       0.281           0
697       20.75       23.05       7.313       109.9       110.2       15.46         133       12.73       2.172           0
702       9.794       8.053       8.053       15.67       36.96       30.87       47.21       34.65        2.22        0.29
710      0.0214      0.4503      0.4503       3.071       4.509       3.962       4.627       3.845      0.9352      0.1698
713           0      0.1604      0.1604       2.904       2.611      0.9017       2.772      0.7413      0.7762           0
714   1.405e-07   3.997e-07   3.997e-07       514.7       514.7           0       514.7       4e-07       4.058           0
718       1.753       2.835       2.835       4.089        8.29       5.654       10.91        6.51      0.9719      0.1701
719           0       5.511       5.511       12.79       21.91       18.05       28.14       19.22        2.04       0.274
721           0      0.1293      0.1293       2.022       1.815       1.097       1.944      0.9817      0.5953           0
729       0.326      0.4754      0.4754       3.356       4.925       3.191        5.39       2.884       0.905           0
737           0      0.1087      0.1087       14.96       14.52      0.4362       14.62      0.3394       0.585           0
740      0.1718      0.1208      0.1173      0.4778      0.8804      0.5971      0.9388      0.5874      0.4158        0.08
748       0.106      0.6421      0.6421       8.983       9.819       8.007        10.1        7.84       1.333       0.131
749           0      0.1125      0.1125       3.233       2.775       0.458        2.82      0.4128       0.708           0
753     0.03721      0.0186      0.0186      0.1486       0.225      0.1176      0.2404      0.1022      0.3308           0
760     0.05093      0.6233      0.6233       5.342       4.556       2.243       5.138       1.661      0.8615           0
762      0.5629      0.5206      0.5206       6.821       6.915       2.467       7.157       2.347       0.707           0
768      0.1214       5.281       5.281       23.54        47.8       43.51       54.95       46.27        2.53       0.318
776     0.02318       0.154       0.154      0.8199       2.342       2.017       2.377       1.982      0.5687        0.14
779       6.136       6.511       3.641       198.3       198.4       7.702       204.7        4.72        1.45           0
786       0.146       1.893       1.893       15.14       38.56       31.56       39.95        30.7       2.431      0.1465
793           0       1.759       1.759       129.4       109.6       19.83       109.9       19.54        2.72      0.0625
804       1.162       0.825      0.6046       4.683       5.833       4.683       6.775       4.391       0.951        0.04
805       1.169        4.42        4.42       24.13       23.12       13.02       23.99       12.81       1.515       0.166
807       18.86       25.88       25.88         216       219.6       91.96         247       106.1        2.65      0.3285
808           0     0.05843     0.05843       4.188       3.847      0.3412       3.861      0.3271       0.473           0
809      0.1206      0.1026      0.1026      0.4998       1.029      0.6755       1.115      0.6219       0.506        0.05
825           0      0.2601      0.2601       6.984       6.057      0.9692       6.149      0.8768       1.022           0
826           0      0.5754      0.5754       5.035       4.331       3.579       4.698       3.681      0.6233        0.14
827           0      0.3531      0.3531       346.7       340.5       6.209       340.5       6.209       1.381        0.01
837   1.347e-07   8.922e-07   8.922e-07       478.1         771         515         771         515       5.251        1.65
841   2.554e-07   1.083e-06   1.083e-06        1018        1356        1093        1356        1093       5.551        2.35
849           0        1.38        1.38       45.52       33.83       14.24          34       14.06         1.5       0.225
860        25.3       49.69       49.69       138.9       153.6       98.46       185.9       76.06       2.925      0.0765
866       1.565       2.907       2.658        13.2       21.81       19.54       23.38       19.61        1.27       0.204
867           0      0.8416      0.8416       6.434       7.467        3.46       7.583       3.345       1.263      0.1065
870       3.838       2.919       2.919       37.03       36.75       7.369       38.45       7.741        0.84           0
872       8.771       21.76       21.76       53.32       55.22       35.92        69.1       27.51        1.99       0.269
877      0.1877       2.086       2.086       45.77       33.37       17.23       33.68       16.92        1.45       0.221
878     0.08043     0.08187     0.03176      0.4679      0.4505      0.1281      0.5249      0.1038      0.2755           0
881       6.576       5.427       5.427       8.564       33.06       26.33       39.64       28.83        2.15       0.283
884   1.101e-07   4.496e-07   4.496e-07       266.1       268.7       26.49       268.7       26.49        3.93       0.444
885       7.509       8.532       1.525       17.14       18.32       1.179       26.45       1.804      0.9032           0
886           0     0.06584     0.06584       1.521        1.17      0.3501       1.226       0.295       0.475           0
892           0       2.753       2.753       19.88       19.99       14.81       22.42       14.21        1.45           0
893      0.2912       1.114       1.114       23.65       22.15       2.115       23.06         1.2        0.94           0
899           0     0.05304     0.05304      0.8994      0.8785      0.6006      0.9172      0.5618      0.4869        0.04
902       3.974       4.081       2.222        11.2       11.35       4.159       15.21       3.127       0.962           0
915       41.98       42.52       22.25       424.1       428.8       81.58       467.8       67.23       2.635           0
917       15.33       19.83       19.53       24.72       36.56       26.62       48.82       29.26         1.5       0.225
922       2.258       1.695       1.695       5.234       14.63       10.26       17.22          11        1.81       0.253
923       1.679       6.461       6.461       188.4       202.2       62.37       204.3        60.3       1.946      0.2365
924           0     0.04078     0.04078      0.7569       1.152      0.8506       1.164      0.8394      0.4741         0.1
926       2.604       2.732       2.732       10.29       24.37       19.42       27.28       18.59         1.6       0.234
928           0     0.07826     0.07826       1.719         1.8       1.108       1.813       1.095      0.8281        0.09
931       1.879       1.167      0.8774       1.864       3.209       2.408       4.097       2.718      0.7425        0.15
934     0.08966      0.3101      0.3101       2.725       2.506       1.669       2.936       1.529      0.7078           0
937       3.139       1.974       1.632        9.98         9.1       6.158       11.43       5.767       1.032           0
939       2.353         2.4         2.4        43.1       43.39       3.435       45.27       1.554       0.947           0
950       83.22       80.07       49.58       53.74       105.1       51.34       202.7       74.15         2.8       0.174
951           0     0.03034     0.03034       1.123      0.7468      0.3763      0.7482      0.3748      0.3157        0.06
960           0     0.04335     0.04335      0.3814      0.6567      0.5441      0.6658       0.535      0.3758        0.12
965       1.837       3.894       3.894       8.946       17.62       15.49       21.41       16.91        1.39       0.215
966      0.3655       0.895       0.895        10.2       8.926       2.751       10.02       2.174       1.303           0
972    0.004553      0.0208      0.0208      0.4024      0.3849      0.2005      0.3979      0.1874      0.3466        0.02
974   2.424e-07   7.876e-07   7.876e-07        1024       987.3       256.6       987.3       256.6        5.73       0.606
994       3.119       5.789       5.278       3.413       11.56       8.237       16.51       10.51       1.119      0.1899
995      0.4764       1.347       1.347       11.67        9.64       3.679       10.44       2.882       1.306           0
1002           0      0.3869      0.3869       19.02       18.15      0.9255       18.48      0.5968       0.948           0
1005        70.2       56.37       56.37       365.4       413.1       134.8       425.6       122.4       2.901      0.2945
1006       5.335       4.823       4.823        45.4       45.42       4.285       49.45       3.448       0.946           0
1008       2.269        3.06       2.943       21.42        21.3       4.414       23.64       2.225       1.029           0
1023           0      0.8838      0.8838       8.278       31.54       27.56       31.88       27.23        2.24       0.292
1026           0      0.7809      0.7809       16.06       18.57       5.304       19.16       4.706       1.787       0.145
1035           0      0.1399      0.1399       1.767       2.281       1.404       2.411       1.294      0.7778           0
1036   1.219e-07    4.94e-07    4.94e-07       448.6       514.7       66.12       514.7       66.12        4.18       0.466
1037      0.1241      0.4747      0.4747       9.024       7.715       1.741       8.005       1.451      0.7703           0
1042      0.1347     0.06734     0.06734       2.396       2.312       0.411       2.363      0.3605        1.06           0
1053       23.71       35.19       35.19       122.6       116.3       97.73       132.6       82.42        2.43       0.309
1058      0.4178      0.3505      0.3505       3.053       2.982         1.1       3.245      0.8367       1.038           0
1064           0      0.2375      0.2375       2.152       2.566       2.246       2.726       2.246      0.5869        0.14
1075       3.829       3.898       3.898       9.506       10.55       6.631       13.15       7.568       1.055      0.1802
1076       4.558       4.457       4.457       6.633       13.25        8.86       17.44       8.626       1.685      0.2195
1077        1.72       1.901       1.901       15.41       15.62       3.379       18.06       2.618       0.938           0
1081   0.0007522     0.07316     0.07316      0.6606      0.5195      0.4918      0.5257      0.4856      0.2293        0.11
1084           0       3.173       3.173       70.91       60.71        10.2       62.29       8.625       1.144           0
1089      0.3385        2.63        2.63       7.812       11.82       8.697       14.27       9.722      0.9719      0.1701
1091      0.1092       4.587       4.587       32.64       57.99       50.98       65.28       52.86       2.783       0.163
1094   1.123e-07   3.196e-07   3.196e-07         505         505           0         505       3e-07        3.53           0
1101       3.165       1.817       1.817       12.07       11.69        9.31       12.56       9.635       1.082        0.18
1102      0.1812      0.1841      0.1458       2.485        2.55      0.8598       2.721      0.7269      0.4724           0
1103           0         1.6         1.6       37.84       33.22       4.693       33.44        4.48       1.363           0
1104      0.3133      0.2848      0.2784       3.233       3.269       1.502       3.536       1.243      0.5948           0
1105           0       1.213       1.213        11.7       14.65       5.647       15.39       5.481      0.9441           0
1109       4.012       36.57       36.57        9.03       673.3       672.8       673.5       672.6       4.151        3.75
1113           0       2.511       2.511       15.23       12.48       6.828       14.83       4.485       1.457           0
1118      0.0756      0.1181      0.1181       1.059       1.006      0.5595       1.104      0.4613      0.3866           0
1121      0.7685      0.6054      0.1631       1.358       1.729      0.6584       2.302      0.5272      0.7997           0
1123           0        8.94        8.94       56.13       87.18       73.41       93.89        66.7       3.194      0.2895
1125           0      0.8406      0.8406       7.039        8.37        6.31       9.037         5.7       1.023           0
1129      0.6427       5.079       5.079       92.34       90.76       60.88       93.55       59.73        2.62       0.326
1133           0     0.01433     0.01433      0.2632      0.2167     0.04654      0.2288     0.03447      0.2538           0
1135     0.01515     0.01694     0.01561     0.07416     0.07881     0.07148     0.08652     0.07777       0.091        0.05
1140      0.1155      0.2421      0.2403      0.1952       1.033      0.8547       1.252      0.9746      0.4768        0.13
1141       3.701       4.686       4.686       27.05       27.62       16.44       29.66       18.48       1.174      0.1901
1143      0.1127      0.1306     0.07407      0.9458      0.9206      0.2402       1.044      0.1803      0.2804           0
1144     0.09474       1.354       1.354       2.748       6.575       5.774       7.885       6.437        1.33        0.21
1146   1.826e-07   1.083e-06   1.083e-06         604        1374        1077        1374        1077       5.651        2.25
1147       1.597       4.065       3.716        7.41       13.35       10.11       16.04       10.31        1.26       0.203
1148       7.584       44.23       44.23       228.2         349       183.4       356.2       176.2       3.124      0.3195
1150           0       1.267       1.267       28.26       24.15       4.166       24.65       3.662       1.364           0
1159       68.55       96.46       65.64         596       647.7       152.2       756.2       194.9        2.76      0.2105
1160       20.98       15.62       15.62       9.504       30.45       21.62       42.95       16.76        2.27       0.294
1167          12       16.21       16.21       253.3       248.6       15.59       252.7       14.24        2.92           0
1168   1.007e-07       101.7       101.7       948.1       835.2       430.5       851.8       413.8       3.001         0.4
1172      0.5291       1.086       1.086       2.436       9.665       7.357       9.916       7.105        1.33        0.21
1181       1.494       1.765       1.765       12.11       19.37       15.18       21.32       14.36        1.76       0.083
1186       2.425       7.791       7.791       20.97        25.9       21.04       31.26       22.53        1.46       0.221
1202       2.249       1.952       1.952           6       10.45       5.182       11.76        4.49       1.829      0.2075
1208       1.884       1.999       1.999       7.255       15.82       11.41       17.74       11.76       1.555       0.181
1221           0       1.832       1.832       14.64        17.5       9.217       17.53       9.191       1.157      0.1802
1222           0      0.2828      0.2828       3.796       5.007       3.693       5.204       3.496      0.9519      0.1501
1225       0.225      0.6764      0.6764       3.502        4.68       3.472       4.824       3.327      0.5041        0.13
1235      0.7305       3.878       3.878       28.83       27.51        2.76       29.98       3.839      0.8919           0
1239       7.182       5.629       4.517       48.91       49.24       3.068       54.52       2.332       0.836           0
1248       4.214       12.68       12.43       81.53        97.4       41.78       106.3        47.3        1.24       0.202
1252           0       3.435       3.435       8.409       22.52       17.73       25.15       17.87        2.22        0.29
1253       2.743       4.028       4.028       26.25       31.62       11.15        34.4       8.877       1.811       0.121
1262    1.41e-07   4.013e-07   4.013e-07         854       793.2       171.2       793.2       171.2        3.88       0.188
1269           0       21.34       21.34       49.95       57.45        43.4       78.09       41.89        2.21       0.289
1270      0.3082      0.7335      0.7335       6.473       6.695       2.421       7.267       1.848       1.083           0
1273           0      0.1744      0.1744       3.646       3.039      0.8858       3.218      0.7159      0.7441           0
1278       2.385       4.506       4.506       9.844       15.77       11.76       18.08       10.38       1.528      0.1715
1284   1.363e-07   3.879e-07   3.879e-07         355       277.6       103.4       277.6       103.4        3.57       0.411
1285           0    0.002001    0.002001      0.3258      0.3127     0.01314      0.3145     0.01133      0.1865           0
1293           0      0.1401      0.1401       8.657       7.608       1.049       7.689      0.9681      0.7939           0
1303      0.1204      0.1379      0.1379       2.086       1.717       1.184       1.848       1.054      0.6335           0
1306           0     0.00026     0.00026    0.003179    0.007583    0.007581    0.007583    0.007581       0.041        0.04
1313           0     0.05962     0.05962         4.9       3.657       1.243       3.662       1.238      0.4367        0.05
1315       3.995       4.764       3.582       34.99       42.02       11.26       47.56       10.63       1.835      0.1735
1320           0       1.039       1.039       16.08       15.98        7.39       16.01       7.361       1.137      0.1898
1334           0      0.4093      0.4093       8.579       5.956       2.643       6.094       2.505       1.595      0.1565
1335       1.333       1.599       1.599       12.44       13.03       6.213       13.47       6.383       1.018      0.1799
1337       3.326       2.317       2.317       6.689       13.08       10.26       15.28       9.675      0.9809      0.1701
1338       1.579        3.41        3.41       30.24       28.03       6.956       29.64       5.343       1.358           0
1341           0       1.397       1.397        26.1       37.64       15.87       38.94        15.6       1.008           0
1342           0   0.0006869   0.0006869   1.412e-06    0.004106    0.004106    0.004106    0.004105       0.041        0.04
1348     0.09208      0.1006      0.1006      0.7119      0.9809      0.7556       1.049      0.6984      0.5233        0.04
1350       2.022       3.547       3.547       23.06        24.1       15.81       25.02       16.66       1.156      0.1902
1355       2.517       2.883       2.883       6.859       11.57       8.809       14.43       9.682       1.192        0.19
1357           0       1.763       1.763       13.01       11.47       5.051       13.22       3.297       1.365           0
1367           0      0.9079      0.9079       48.41       32.51        15.9       32.57       15.84       1.787           0
1368       69.18       79.29       79.29       323.9       355.2       133.2       429.5       160.9        2.54       0.319
1369       28.65       18.92       18.92       17.21       39.29       26.05       55.68       20.57       2.152       0.238
1371           0      0.4334      0.4334       5.448       5.214       1.586       5.563       1.237       1.037           0
1384       6.989       8.556       8.556        38.8       42.89       24.94       46.39       27.76        1.32       0.209
1387        1.66       67.34       67.34       44.74        1478        1478        1478        1478       3.951        3.95
1391      0.3509       0.466       0.466       7.534       5.762       4.166       6.113       3.816       1.038           0
1393           0       2.167       2.167       18.81       19.72       14.95       20.66       15.66        1.21        0.19
1394      0.3175      0.3296      0.1049       1.345       1.328      0.3058       1.644      0.2575      0.2995           0
1396      0.1307      0.4063      0.4063       1.928       3.466       3.058       3.599       2.985      0.7152        0.15
1401       6.695       4.726       2.133       29.54        32.9       12.98       36.36       12.65       1.913      0.2385
1402       1.492       3.559       3.559       53.17       64.82       27.99       66.67       26.14        1.84       0.256
1416           0       3.388       3.388       18.19       34.77       24.39       40.67       24.82       2.291           0
1419           0      0.7556      0.7556       8.222       7.902       2.417       8.556       1.763       1.148           0
1420        5.87       8.589       8.589       16.15       26.94       18.71       31.67       17.73        1.54       0.229
1434      0.1351      0.1776      0.1776       3.132       2.949      0.7629        3.11      0.6021      0.4852           0
1437       11.27       14.54       4.029       31.35       32.24       1.084       46.55       3.933       1.344           0
