#   SAVEDid        xf70        xe70       xf100       xe100       xf160       xe160       xf250       xe250       xf350       xe350       xf500       xe500       xf850       xe850      xf1160      xe1160      xf1200      xe1200      xf1250      xe1250      xf2000      xe2000      xf2050      xe2050       xfRad       xeRad
#
4901      0.1208     0.07976      0.4914       0.362       1.341      0.9863        1.83       1.372       1.565       1.186      0.9404      0.7236       0.246      0.1911     0.09255     0.07205       0.083     0.06355     0.07276     0.05445     0.01565     0.01217     0.01444     0.01123    0.003596    0.002672
4905       0.598      0.1119       1.688       0.408       3.893       0.578       4.748       0.565       3.537       0.581        1.72        0.34      0.3837      0.0879      0.1433     0.03435      0.1285     0.02525      0.1127      0.0155     0.02477     0.00616     0.02287     0.00569     0.01012    0.001399
4912      0.3286     0.09855      0.7044      0.2033       1.151      0.3208      0.9677      0.3473      0.5368      0.2148      0.2192      0.0944     0.04474     0.02046     0.01688    0.007868     0.01517    0.006617     0.01333    0.005272    0.002956    0.001392    0.002733    0.001286    0.002932    0.000776
4916      0.4198       0.208      0.6633      0.3477      0.6569      0.3542      0.3645      0.1983      0.1645     0.08973     0.05724     0.03123     0.01026    0.005585    0.003715    0.002021    0.003328    0.001722    0.002915    0.001403   0.0006543   0.0003617   0.0006086   0.0003365    0.002435    0.001346
4917      0.7002      0.2196       1.552       0.608       2.986      0.9875       2.926       0.894       1.798       0.567      0.8296      0.2975      0.1764     0.07005     0.06642     0.02725     0.05966     0.02251     0.05241     0.01743     0.01164    0.004924     0.01074    0.004547    0.007519    0.002701
4919       0.495      0.2814        1.26      0.8485       2.347       1.447       2.284       1.187       1.545      0.7221      0.6905      0.3135      0.1425     0.06304     0.05198     0.02278     0.04652     0.01885     0.04071     0.01465     0.00881    0.003821    0.008133    0.003527    0.006007    0.003771
4924      0.2227      0.0751      0.6294      0.3421       1.499      0.8248       1.918       1.148       1.604       1.029      0.8608      0.5793      0.2107      0.1476     0.07995     0.05655     0.07179      0.0496     0.06304     0.04215     0.01395     0.00994     0.01288    0.009178    0.003922    0.002188
4937        1.05      0.2957        2.23       0.593       3.552       0.948       2.888       1.001       1.581      0.6129      0.6371      0.2664      0.1293     0.05749     0.04874     0.02208     0.04379      0.0185     0.03847     0.01465    0.008529    0.003901    0.007886    0.003604    0.009117    0.002233
4945      0.3997      0.1463       1.214      0.4904       3.151       1.304       4.449       1.923        3.94       1.851       2.287       1.097      0.6111       0.313      0.2361      0.1251      0.2122       0.107      0.1865      0.0875     0.04136     0.02251      0.0382      0.0208    0.008563    0.003508
4954      0.4486      0.1029       1.243      0.1375       3.546      0.7245       5.397       1.559       5.018        1.73       3.224       1.243      0.8983      0.3787      0.3457      0.1501      0.3106       0.125      0.2727      0.0981     0.05996     0.02672     0.05536     0.02469     0.01009    0.002583
4955       1.768      0.4955        3.49      0.7055       5.021       1.629       3.419       1.434       1.754      0.8182      0.6686      0.3345       0.134     0.07078     0.05053     0.02712     0.04537     0.02317     0.03984     0.01893    0.008865    0.004755    0.008207    0.004393     0.01286    0.002685
4974       1.274      0.3372       2.888      0.8875       5.673       1.107       5.725        1.09       3.772       1.009       1.764      0.5785      0.3785      0.1449      0.1425     0.05713      0.1279     0.04702      0.1124     0.03622     0.02497     0.01041     0.02306    0.009625     0.01423     0.00294
4986      0.5141     0.05105       1.705      0.2775       4.464      0.4925       6.113       0.672       5.185       0.781       2.839      0.5085      0.7046      0.1465      0.2667     0.05855      0.2395     0.04205      0.2102      0.0243     0.04628     0.01071     0.04274    0.009905     0.01225    0.000975
4990      0.7792      0.2639       1.389      0.5534       5.644       1.752        11.6        1.51       14.77       2.155        14.1       3.015       7.086       2.158       3.382       1.123       3.091      0.9355       2.765      0.7235       0.649      0.2369      0.5991      0.2189     0.02133    0.002345
4991      0.3368      0.1899      0.5315      0.2361      0.7689      0.3851      0.5622       0.327      0.2938      0.1886      0.1132     0.07791      0.0228     0.01652    0.008604    0.006326     0.00773    0.005571    0.006789    0.004756    0.001517    0.001105    0.001405     0.00102    0.001992    0.000888
4993      0.1163     0.02582      0.2484      0.0871      0.9157      0.1673       1.552      0.2495       1.834       0.386       1.549       0.389      0.6077      0.1746      0.2645     0.07915      0.2387     0.06255      0.2107     0.04445     0.04719      0.0147     0.04356     0.01359     0.00285   0.0004745
4995      0.6799      0.1988       1.402      0.5459       6.196       2.175       13.72       3.645       16.23        3.64       14.68       4.025       6.449       2.616       2.938       1.325       2.667       1.135       2.369       0.924      0.5392      0.2579      0.4977      0.2382     0.02513     0.00621
4996      0.6737      0.2105       1.498      0.5515       2.853       0.845       2.739      0.7535       1.648       0.486       0.752       0.254      0.1585     0.05968     0.05965     0.02323     0.05356     0.01904     0.04705     0.01454     0.01044    0.004194    0.009638    0.003872    0.007203    0.002342
4997      0.2861       0.166      0.7644      0.4676       2.471       1.389       3.872       1.932       3.874        2.03       2.794       1.547      0.8964      0.5485      0.3647      0.2311      0.3283      0.2016       0.289      0.1696     0.06388     0.04091     0.05896     0.03776    0.007122    0.003568
4999      0.5173     0.09645       1.747       0.455       3.809       1.079       4.242       1.225       3.165       0.919       1.575       0.458      0.3578      0.1041      0.1316     0.03828      0.1178     0.02939      0.1031     0.01989     0.02218     0.00645     0.02047     0.00595     0.00974     0.00285
5000      0.2251      0.1518      0.8004      0.5626       1.777       1.179        2.01       1.226       1.514      0.8943      0.8106      0.4864      0.2009      0.1242     0.07492     0.04648     0.06709     0.04014     0.05876      0.0334     0.01264    0.007818     0.01167    0.007213    0.004618    0.002997
5007       1.802       0.503       3.985       1.017       7.188       0.945       6.629       1.149        3.98       1.005       1.757       0.548      0.3676      0.1341      0.1389      0.0531      0.1248     0.04345      0.1097      0.0331     0.02442    0.009645     0.02256    0.008905     0.01856    0.002985
5010      0.1825      0.0766      0.5154      0.3431       1.203        0.87       1.469       1.091       1.164      0.8694      0.6311      0.4729      0.1537      0.1151      0.0572     0.04276     0.05124     0.03755     0.04488     0.03198    0.009674    0.007196    0.008928    0.006641    0.002931    0.002303
5012      0.1788     0.02675      0.5286      0.1313       1.374       0.345       1.913      0.5195       1.663      0.5365       0.939       0.337      0.2396     0.09405     0.09125     0.03685     0.08194     0.03035     0.07198      0.0234     0.01589    0.006585     0.01468    0.006087    0.003714   0.0009425
5016      0.5519      0.4086      0.9234      0.6787       1.018      0.6679      0.6173      0.3666      0.2904      0.1617      0.1049     0.05531     0.01903    0.009791    0.006884    0.003536    0.006168    0.002994    0.005401    0.002414    0.001203   0.0006281    0.001117   0.0005831    0.003421    0.002578
5023       15.22       2.505       35.21       4.815       54.83        7.64       37.59       6.535       19.39       3.715       7.471       1.528       1.527       0.329      0.5789      0.1268      0.5198     0.09085      0.4565      0.0523      0.1018     0.02234     0.09423     0.02068       0.125     0.01735
5026      0.1658      0.0229      0.4075      0.0629       2.137       0.336       4.298      0.6725       4.818      0.7495       3.771       0.585       1.329      0.2055      0.5538     0.08575      0.4985     0.05385      0.4389      0.0194     0.09638     0.01491     0.08892     0.01378    0.007686    0.001184
5028       3.158       0.582       5.926      0.7145       7.977       2.023       5.044       1.727       2.508      0.9705      0.9458      0.3962      0.1906     0.08495     0.07197     0.03264     0.06462     0.02732     0.05645     0.02139     0.01263    0.005687      0.0117     0.00525     0.01988     0.00189
5029      0.4131      0.2927      0.6057      0.3742      0.7243      0.4607      0.5052      0.3844      0.2651      0.2146      0.1033     0.08663     0.02122     0.01827    0.008067    0.006993    0.007246    0.006228    0.006366    0.005409    0.001424    0.001226    0.001318    0.001133    0.002302    0.001485
5033      0.3612      0.2653      0.8949      0.7291       1.748       1.403       1.803        1.43       1.264       1.027      0.5909      0.4891      0.1273      0.1071     0.04656     0.03917     0.04168     0.03467     0.03647     0.02987    0.007862    0.006598    0.007251    0.006099     0.00443     0.00361
5034      0.1548      0.1158      0.6013      0.4967       1.404       1.245       1.778       1.602       1.607       1.461        1.04      0.9496      0.2883      0.2636      0.1102      0.1008     0.09887     0.08995      0.0867      0.0783      0.0187     0.01709     0.01725     0.01576    0.003612     0.00332
5042      0.1448     0.08515      0.5615      0.3822       1.771        1.32       2.612       1.982       2.296       1.743       1.433       1.087      0.3854      0.2917       0.146      0.1105      0.1309     0.09724      0.1148     0.08309     0.02473     0.01868     0.02281     0.01724    0.004991    0.003799
5050    0.001487    0.001487    0.001747    0.001747    0.001289    0.001289   0.0005915   0.0005915   0.0002652   0.0002652   9.825e-05   9.825e-05       2e-05       2e-05    7.87e-06    7.87e-06    7.11e-06    7.11e-06    6.29e-06    6.29e-06   1.541e-06   1.541e-06   1.409e-06   1.409e-06   1.572e-14   1.572e-14
5055       1.857      0.4625       3.978       0.842       6.588       0.996       5.877       1.409       3.319        0.99       1.385      0.4738       0.284       0.108      0.1071     0.04212     0.09619     0.03456     0.08456     0.02652     0.01876    0.007525     0.01734    0.006945     0.01711    0.002665
5057     0.08897     0.05394      0.3165      0.2212       1.013      0.8377       1.523        1.32       1.408       1.232      0.9564      0.8447      0.2832       0.253      0.1109     0.09939     0.09957     0.08864     0.08743     0.07714     0.01895     0.01699     0.01748     0.01567    0.002834    0.002496
5064        1.09      0.7234        1.67      0.9609       2.509        1.68       2.021       1.607        1.12      0.9469      0.4549      0.3978     0.09437     0.08424     0.03591     0.03222     0.03227     0.02878     0.02838     0.02509    0.006335    0.005655    0.005858    0.005221    0.006089    0.003577
5067       0.693      0.0888       1.872       0.455       5.424      0.7515       7.873       1.228       7.296       1.554       4.774       1.413       1.362      0.5092      0.5278      0.2088      0.4738      0.1713      0.4158       0.131     0.09008     0.03612      0.0831     0.03331     0.01462     0.00207
5070      0.2051      0.1813        0.24      0.2014      0.1653      0.1315     0.06381      0.0487     0.02436     0.01817    0.007853    0.005707    0.001401   0.0009905   0.0005119    0.000362   0.0004594   0.0003173   0.0004036   0.0002697   0.0001063   7.829e-05   0.0001005   7.432e-05    0.001027   0.0009055
5080      0.2104      0.0598      0.5387      0.2271       1.144       0.435       1.328      0.4953       1.004      0.3662       0.484      0.1883      0.1066     0.04434     0.03979     0.01689     0.03569     0.01399      0.0313     0.01087    0.006892    0.002971    0.006364    0.002744    0.002852    0.001212
5089       1.675      0.1565       6.136       0.146       17.12       0.325       23.52       0.475       19.75       0.395        11.6        0.23       2.985       0.059       1.119      0.0225       1.004     -0.0365      0.8793     -0.1002      0.1891      0.0038      0.1745     0.00345     0.04632     0.00092
5090       0.748      0.1744        2.37       1.187       8.579       4.912       14.88        9.48        14.8       10.02        10.5       7.467       3.236       2.407       1.282      0.9668       1.152      0.8528       1.012      0.7298      0.2197      0.1662      0.2026      0.1533     0.02693     0.01702
5095      0.1883     0.04725       0.359      0.1064      0.7634      0.3336       1.034      0.5049      0.9254      0.5006      0.5528      0.3213      0.1481     0.09125     0.05697     0.03578     0.05119      0.0311     0.04499     0.02608    0.009985    0.006375    0.009222    0.005889     0.00185   0.0008733
5097       1.853      0.5015        4.05      0.7455       6.814       1.918       5.438       2.104       2.982        1.31       1.197      0.5719      0.2452      0.1251     0.09288     0.04832     0.08349     0.04122     0.07339     0.03357      0.0163    0.008546     0.01508    0.007893     0.01659    0.003155
5101       0.521      0.1698        1.05       0.446        1.94        0.75       2.003       0.805       1.328       0.568       0.625      0.2794      0.1351     0.06278     0.05118     0.02408     0.04598     0.02027     0.04041     0.01619    0.008991    0.004299    0.008301    0.003969    0.004793    0.001986
5114      0.1556      0.0333      0.4288      0.1069       1.099      0.3892       1.583      0.6356       1.431      0.6584      0.8499      0.4291      0.2259       0.123     0.08666     0.04834     0.07786     0.04154     0.06839      0.0342     0.01513    0.008626     0.01398    0.007972    0.002998    0.001145
5122      0.3962      0.0925       1.189      0.2898       2.966      0.8425       4.252       1.345       3.771       1.392       2.218      0.9115      0.5882      0.2696      0.2255      0.1069      0.2026      0.0901      0.1779     0.07205     0.03932     0.01919     0.03632     0.01773    0.008045    0.002335
5125      0.2797     0.05795      0.7805      0.2365       1.762      0.4425       2.022      0.6295       1.539      0.5446      0.7608      0.2923      0.1724      0.0709     0.06461     0.02713     0.05796     0.02244     0.05085      0.0174     0.01121    0.004782     0.01035    0.004413    0.004497    0.001188
5129      0.2811      0.1953      0.5288      0.3937      0.7677      0.5213      0.6616      0.4305      0.4384      0.2988      0.2134      0.1549     0.04774     0.03607      0.0182     0.01385     0.01636     0.01224     0.01439      0.0105    0.003219    0.002476    0.002973    0.002287    0.002086    0.001516
5133       0.855      0.2031       2.147       0.631       4.619       0.773        5.24      0.6595       3.595       0.566       1.733      0.3835      0.3849      0.1094      0.1454     0.04445      0.1306      0.0349      0.1147     0.02465     0.02554    0.008285     0.02358     0.00766     0.01179    0.002067
5138       0.761      0.3431       1.576      0.7737       2.685       1.191        2.61       1.355       1.562      0.8685       0.684      0.3991      0.1442     0.08754     0.05474     0.03366      0.0492     0.02921     0.04327     0.02443    0.009631     0.00599    0.008898    0.005532     0.00679    0.003179
5146      0.1177     0.08752      0.4335       0.349      0.9986      0.8284       1.179      0.9599      0.9708      0.7912      0.6014      0.4986       0.161      0.1349     0.06099     0.05121     0.05468     0.04541     0.04794     0.03921     0.01033    0.008668    0.009528    0.007993    0.002559    0.002158
5147        1.03      0.2141       2.232      0.4035       3.571       0.674        2.95      0.8075       1.625      0.5165      0.6591      0.2311       0.134     0.05082     0.05051     0.01962     0.04538     0.01608     0.03988     0.01227    0.008835    0.003486    0.008169    0.003221    0.009275    0.001445
5148      0.5704      0.3263       1.397       0.701       3.521       1.407        5.15       1.817       4.666       1.713       3.244       1.453      0.9574      0.5036      0.3761      0.2052      0.3383      0.1762      0.2975      0.1448     0.06588     0.03662     0.06084     0.03383    0.008991    0.002889
5155      0.2661     0.09275       0.689      0.3951       1.458      0.9763       1.729       1.157       1.352       0.903      0.7732      0.5348      0.1998      0.1425     0.07647     0.05514     0.06871     0.04848     0.06032     0.04128     0.01338    0.009743     0.01236    0.009002    0.003625    0.002556
5156      0.1566           0      0.3885           0       2.384           0       5.583           0        6.98           0       5.948           0       2.403           0       1.059           0      0.9574     -0.0508      0.8457     -0.1067      0.1886           0       0.174           0     0.01031           0
5162      0.3757      0.2468      0.7412      0.4528       1.078      0.4552      0.8094      0.2467      0.4309      0.1066      0.1908     0.05765      0.0399     0.01418     0.01507     0.00562     0.01355    0.004585      0.0119    0.003465    0.002649    0.001023    0.002448    0.000944    0.003074    0.001575
5168       1.446       0.288       3.279       0.307       5.569       1.087       4.561       1.402       2.523        0.92       1.022      0.4156      0.2101     0.09295     0.07958     0.03612     0.07154     0.03033     0.06287     0.02405     0.01398    0.006414     0.01292     0.00592     0.01379    0.001185
5170       1.457        0.21       3.168      0.4095       5.072      0.4675       4.052       0.318       2.158      0.1695      0.8608     0.06775      0.1673     0.01315     0.06177     0.00486      0.0554    0.001425     0.04859   -0.002245     0.01069   0.0008445    0.009879   0.0007815     0.01359    0.001525
5171      0.1374      0.0319      0.3922     0.08005       1.894       0.614       3.554       1.385       3.733        1.68       2.739       1.419      0.8915      0.5285      0.3616       0.223      0.3252      0.1938      0.2859      0.1622     0.06239     0.03891     0.05756     0.03591    0.006407    0.002472
5177      0.5804      0.2036       1.728       0.598       4.683       1.255       6.608       1.858       5.779       1.905       3.491       1.396      0.9729      0.4681      0.3759      0.1883      0.3377      0.1599      0.2967      0.1293     0.06539     0.03355     0.06038     0.03099     0.01268    0.003165
5185      0.2533      0.0951       0.548      0.1992      0.9117      0.2434      0.7816      0.2264      0.4564      0.1531      0.1959      0.0725     0.04076     0.01634     0.01542    0.006338     0.01386    0.005243     0.01219    0.004069    0.002709    0.001134    0.002502    0.001047    0.002401    0.000752
5187       1.787       0.416       3.934      0.5945       6.525       1.761       5.306       2.013       2.931        1.27       1.186      0.5602      0.2437      0.1232     0.09241     0.04768     0.08302     0.04058     0.07301     0.03304      0.0162    0.008457     0.01499    0.007815     0.01601    0.002665
5205      0.2569      0.0435      0.2064     0.04115      0.1117     0.04207      0.0451     0.02363     0.01941     0.01156    0.007058    0.004362    0.001431   0.0008829   0.0004425   0.0003363   0.0003046   0.0002517   0.0002669   0.0002143   6.005e-05   6.005e-05   5.565e-05   5.565e-05   0.0001434   0.0001434
5206      0.3406      0.2719       0.634       0.522      0.9699      0.7541      0.8161      0.6109      0.4861      0.3614      0.2054      0.1534     0.04024     0.02985     0.01462     0.01076     0.01309    0.009424     0.01145    0.008004    0.002482    0.001822    0.002292    0.001682    0.002572    0.002067
5211       1.137      0.6552       2.458       1.223       7.432       2.938       12.22       4.348       13.39       5.744       10.64       5.261       3.752       2.095       1.562      0.9081       1.407      0.7866        1.24      0.6551      0.2752      0.1636       0.254      0.1511     0.02209     0.00738
5215       1.473       0.282         5.5       1.806       16.18       2.765       23.59       4.695       20.93       5.815       13.17       4.934       3.623       1.615       1.388      0.6415       1.245      0.5374       1.092       0.426      0.2356      0.1098      0.2173      0.1013     0.04547    0.006675
5218      0.5793      0.2505       1.295      0.5372       2.041      0.9265       1.753      0.8932       1.117      0.6393      0.4909      0.2953     0.09993     0.06267     0.03636     0.02288     0.03254     0.01977     0.02847     0.01645    0.006144    0.003866    0.005675    0.003568    0.005489    0.002453
5225      0.2885     0.08285      0.6753      0.1847       1.467      0.5072       2.089       0.886         1.9      0.9157       1.206      0.6424      0.3346      0.1916       0.129      0.0755       0.116     0.06525       0.102      0.0542     0.02265     0.01355     0.02093     0.01252    0.003748    0.001494
5238      0.8443      0.2857       1.706      0.7433       3.089       1.228        3.17       1.358       2.021      0.9665      0.9274      0.4776      0.1968      0.1076     0.07418     0.04132     0.06663     0.03547     0.05856     0.02922       0.013    0.007394       0.012    0.006829     0.00767     0.00329
5242      0.5955      0.4205      0.9384      0.6306      0.9396      0.5414      0.5175       0.262      0.2315      0.1133     0.07903     0.03867      0.0141    0.006893    0.005111    0.002498    0.004577    0.002101     0.00401    0.001678   0.0009125   0.0004525   0.0008502   0.0004218    0.003465    0.002419
5245      0.7519      0.3951       1.231      0.6978       1.468      0.7568       1.085      0.5754      0.6351       0.372      0.2741      0.1717     0.05759     0.03755     0.02188     0.01441     0.01967     0.01259      0.0173     0.01063    0.003792    0.002562    0.003503    0.002365     0.00414    0.002563
5255      0.3263      0.1557      0.6844      0.3986       1.192      0.6702       1.082      0.5965      0.6444      0.3537      0.2915      0.1663     0.06106     0.03657       0.023     0.01398     0.02066     0.01211     0.01815      0.0101    0.004024    0.002489    0.003718    0.002299    0.003042    0.001815
5256      0.2752      0.1496      0.6757      0.3253       1.767       1.248       2.547        1.98       2.297        1.82       1.507       1.203      0.4263      0.3411      0.1643      0.1316      0.1475      0.1163      0.1294      0.1001     0.02804     0.02241     0.02587     0.02066    0.004384    0.003498
5258     0.08596     0.01069      0.2127      0.0245       1.279      0.1715       3.405       0.287       4.602       0.261       4.218       0.124       1.885      0.0305      0.8688      0.0225      0.7896     -0.0176      0.7016     -0.0622      0.1596      0.0057      0.1473      0.0053    0.006529   0.0004475
5265      0.7152      0.4029       1.661      0.8014       4.887       1.657       7.827       2.423       7.664       2.885       5.599       2.655       1.786       1.002      0.7176      0.4214      0.6458      0.3649      0.5681      0.3035      0.1251     0.07475      0.1155       0.069      0.0136    0.003485
5270       3.814       1.399       5.822       2.087        7.86       1.069       7.192       1.845       4.633       1.615       2.141      0.8905      0.4589      0.2177       0.173     0.08543      0.1553     0.07238      0.1365     0.05843     0.02981     0.01524      0.0269     0.01392      0.0167    0.001215
5273      0.4077     0.09265      0.9115      0.1285       1.513       0.369       1.165      0.4073      0.6292      0.2536      0.2492      0.1102     0.05074     0.02411     0.01919     0.00932     0.01724     0.00788     0.01515     0.00633    0.003368    0.001645    0.003115    0.001519    0.003734    0.000544
5293      0.3905     0.06905       0.935      0.2311        2.16       0.504       2.546      0.5575       1.942       0.398      0.9749      0.1971      0.2254      0.0458     0.08554     0.01736     0.07683     0.01211      0.0675      0.0065     0.01504    0.003045      0.0139    0.002805    0.005346     0.00139
5296      0.8318      0.5182       1.716       1.114       2.691       1.462       2.178       1.024       1.231      0.5393      0.5346      0.2344      0.1145     0.05431     0.04321     0.02102     0.03881     0.01777     0.03411     0.01429     0.00757     0.00378     0.00699     0.00349    0.007146    0.004344
5309      0.4959      0.3756      0.9579      0.7492       1.433       1.052       1.123       0.768      0.6235      0.4076      0.2572      0.1631     0.05383     0.03538     0.02048     0.01368     0.01841     0.01197     0.01619     0.01012    0.003602    0.002462    0.003328    0.002274    0.003909    0.003068
5321       2.825      0.5045       6.306       1.064       11.45       1.567       10.63       2.401       6.189       1.692       2.651      0.8205      0.5505      0.1882      0.2082     0.07335       0.187      0.0592      0.1645     0.04395     0.03654     0.01316     0.03376     0.01215     0.02864    0.003565
5325       6.729       1.357       14.56        1.45       22.45        4.76       16.78        5.35       8.951       3.339        3.51       1.447       0.711      0.3171      0.2686      0.1227      0.2413      0.1028       0.212     0.08155     0.04712     0.02162     0.04358     0.01997     0.05693     0.00516
5329      0.1362     0.06545      0.4292      0.2846       1.235      0.9994       1.777       1.497       1.551       1.316      0.9651      0.8209      0.2592      0.2205     0.09824     0.08356     0.08808     0.07416     0.07723     0.06411     0.01665     0.01414     0.01536     0.01304     0.00333    0.002854
5337       1.141      0.7098       2.946       1.494       6.099       1.998       8.259       2.161       7.214       2.451       4.085       1.706       1.096       0.571      0.4221      0.2296      0.3793      0.1969      0.3333      0.1616     0.07384     0.04136     0.06819     0.03821     0.01572    0.003755
5342      0.7619      0.3632        1.22      0.3681       1.375        0.37       0.917      0.3841      0.4612      0.2386      0.1749      0.1016      0.0352     0.02224     0.01331    0.008599     0.01195    0.007484      0.0105    0.006294    0.002367    0.001486    0.002194     0.00137    0.004574     0.00147
5346       5.655       0.843       12.62         0.4       20.14        3.08       15.34       4.045       8.238       2.642       3.251       1.179      0.6596      0.2627      0.2492      0.1021      0.2239     0.08435      0.1967      0.0653     0.04373     0.01804     0.04044     0.01666     0.05131    0.001475
5347      0.8135      0.1956       2.042      0.5985       4.395       0.722        4.83      0.7585       3.281       0.652       1.578       0.408       0.351      0.1123      0.1327     0.04523      0.1192     0.03628      0.1046     0.02663     0.02333    0.008375     0.02154     0.00774     0.01123    0.001922
5348       2.683      0.6925       6.155       1.911       12.32       2.884       12.26       2.694       7.677       1.869       3.575       1.034      0.7649      0.2531      0.2882     0.09935      0.2587     0.07975      0.2273     0.05875     0.05048     0.01811     0.04662     0.01672     0.03114     0.00784
5350      0.2816      0.1573      0.9716      0.5644       2.501       1.331       3.207       1.665       2.623       1.337       1.469      0.7414      0.3628      0.1859      0.1388       0.073      0.1247     0.06235      0.1097     0.05095     0.02431     0.01314     0.02246     0.01214    0.006589    0.003452
5358      0.8496      0.3245       1.788      0.6235       3.155       1.425       2.622       1.424       1.464        0.86      0.5967      0.3691      0.1234     0.07957     0.04688     0.03061     0.04214      0.0267     0.03704      0.0225    0.008232    0.005409    0.007611    0.004998    0.007478    0.002832
5359       0.223      0.1411       0.544      0.4125      0.9813      0.7217      0.9287      0.6663      0.6432      0.4799      0.3189      0.2493     0.07258     0.05892     0.02729      0.0223     0.02449     0.01976     0.02149     0.01704    0.004742      0.0039    0.004379      0.0036    0.002435    0.001828
5363      0.2409     0.03155      0.8708      0.2873       2.642        0.71       4.122       1.172       3.804       1.135       2.514      0.7835      0.7103      0.2301      0.2732     0.08945      0.2451     0.07085       0.215      0.0509      0.0464     0.01524      0.0428     0.01405    0.007636    0.002165
5366      0.2787        0.16      0.9351       0.697       2.126       1.668        2.51       1.934       1.936       1.475       1.003      0.7576      0.2399      0.1806     0.08891     0.06689     0.07967     0.05878     0.06975     0.05008     0.01501     0.01126     0.01385     0.01039    0.005433    0.004314
5371      0.6066      0.4465      0.9855      0.7105       1.034      0.6623      0.5981       0.346      0.2761      0.1503     0.09609     0.05231     0.01721    0.009361    0.006232    0.003389    0.005582    0.002887    0.004889    0.002351    0.001102    0.000603    0.001025   0.0005605    0.003632    0.002709
5372       0.122     0.01875      0.3553      0.1057      0.8748      0.3293       1.201      0.5072       1.047      0.5008      0.5921      0.3077      0.1513     0.08427     0.05769     0.03284     0.05181     0.02825     0.04549     0.02332     0.01005    0.005835    0.009288    0.005392    0.002339    0.000925
5374      0.3667      0.2535      0.7455      0.5035        1.09      0.6151       0.839       0.393       0.455       0.188       0.185     0.06855       0.035     0.01219     0.01272    0.004324     0.01139    0.003434    0.009973    0.002479    0.002173    0.000741    0.002009    0.000686    0.003051    0.001921
5375      0.9329      0.6482       1.537      0.9561       1.627      0.8147        1.33      0.7837      0.7252      0.4799      0.2909      0.2063     0.05969     0.04451     0.02263     0.01711     0.02033     0.01511     0.01787     0.01295     0.00397    0.003018    0.003673    0.002787    0.005722    0.003586
5382      0.1997      0.0887        0.46       0.149       1.098      0.6497       1.637       1.155       1.609       1.214       1.159       0.914      0.3552      0.2885      0.1407      0.1152      0.1266      0.1024      0.1114     0.08862     0.02475     0.02038     0.02285     0.01882    0.002928    0.002165
5395      0.7311      0.0834       2.072       0.298       4.629       0.574       5.704      0.7705       4.459       0.756       2.366       0.511      0.5664      0.1421        0.21      0.0538      0.1881     0.04005      0.1646     0.02535     0.03541    0.009065     0.03268    0.008365     0.01176     0.00152
5402      0.4185      0.2599      0.7918      0.4292       1.056      0.3816      0.6932       0.232      0.3737      0.1519      0.1569     0.07474     0.03213     0.01718      0.0121    0.006693     0.01087    0.005749    0.009553    0.004733    0.002125    0.001193    0.001964    0.001101    0.003196    0.001451
5411      0.2483     0.06285      0.6697       0.119       1.835      0.5895        2.73       1.111       2.504       1.149       1.568      0.7764      0.4294      0.2262      0.1648     0.08854       0.148     0.07569      0.1299     0.06189     0.02858     0.01562     0.02639     0.01443    0.005143    0.001956
5424      0.4347      0.2023       1.165      0.7018       2.385       1.301       2.655       1.363       2.179       1.207       1.149      0.6677       0.277      0.1673      0.1048     0.06402     0.09407     0.05542     0.08256     0.04617     0.01825     0.01125     0.01686     0.01039    0.005864    0.003125
5426      0.7444      0.3286       1.628      0.7312       2.781       1.153       2.462       1.091       1.591      0.7923      0.7071       0.369      0.1454     0.07928     0.05304     0.02888     0.04748     0.02458     0.04155     0.01999    0.008962    0.004888    0.008281     0.00451     0.00695    0.002925
5427      0.2901      0.0996      0.6606      0.2756       1.278      0.4142       1.325      0.3885      0.8545      0.2566       0.396      0.1391     0.08526     0.03454     0.03212     0.01359     0.02884     0.01128     0.02533      0.0088    0.005633    0.002471    0.005199    0.002285    0.003228     0.00112
5435      0.3332      0.1851      0.9019      0.6301       1.778       1.184       1.797       1.154       1.267      0.7927      0.6419      0.4122       0.151     0.09991     0.05695     0.03803     0.05112     0.03318     0.04487     0.02798    0.009912    0.006668    0.009153    0.006157    0.004406     0.00295
5438       1.288      0.3156       2.844      0.7165       5.296      0.8925       4.938       0.734       2.994        0.61       1.325      0.3281      0.2737      0.0786      0.1026     0.03086     0.09212     0.02406     0.08091     0.01681     0.01793    0.005585     0.01656    0.005155     0.01341    0.002605
5446       0.554      0.2576       1.283      0.7853       2.362       1.379       2.652       1.682       2.113       1.422       1.086      0.7555      0.2555      0.1823     0.09643     0.06928     0.08657     0.06082     0.07597     0.05173      0.0168     0.01212     0.01552     0.01119    0.005451    0.003463
5450      0.6813      0.4717       1.357      0.9948       2.224       1.487       2.035        1.32        1.45        1.01      0.7019      0.5061      0.1554      0.1162     0.05824     0.04376     0.05226     0.03854     0.04586     0.03294     0.01011    0.007639    0.009337    0.007053    0.005549    0.003805
5459      0.3106     0.02695      0.3132      0.0314       0.183     0.02115     0.06309    0.007795     0.02272    0.002895    0.007162   0.0009185    0.001266   0.0001615   0.0004656    5.98e-05   0.0004189    3.34e-05   0.0003694     5.4e-06   0.0001102   1.279e-05   0.0001054   1.212e-05    0.001544    0.000139
