#       id       zspec       zbest       ubest       chi2_min     S_chi2_min     R_chi2_min
#
       753     0.33080     0.33080     101.000       6.419323       5.215413        1.20391
       760     0.86150     0.86150       9.700      0.3163155      0.1935025       0.122813
       762     0.70700     0.70700     101.000     0.02892685     0.02670406     0.00222279
       768    -1.00000     2.62531      25.000      0.4128014      0.3766638     0.03613752
       776    -1.00000     0.42870     101.000      0.9443938    0.006244126      0.9381497
       779     1.45000     1.45000     101.000       3.425365       1.749574       1.675791
       786    -1.00000     2.28510      18.000       26.28559       26.13442      0.1511675
       793    -1.00000     2.78230     101.000       8.968312       4.655417       4.312895
       804    -1.00000     0.91100     101.000       5.787358      0.3691687       5.418189
       805    -1.00000     1.61498      25.000      0.5548598      0.2588164      0.2960434
       807    -1.00000     2.61715     101.000        1.32608       1.325085   0.0009951038
       808     0.47300     0.47300       3.300       2.184166   1.376414e-19       2.184166
       809    -1.00000     0.45600       4.900      0.1420861   1.579498e-18      0.1420861
       825     1.02200     1.02200      18.000       4.983558      0.8830498       4.100508
       826    -1.00000     0.72330       9.700     0.03300832     0.03290024   0.0001080831
       827    -1.00000     1.39110     101.000       40.63201   2.503009e-19       40.63201
       837    -1.00000     4.00100      45.000    0.002159504   0.0002088981    0.001950606
       841    -1.00000     5.50100     101.000       5.561924       5.529556     0.03236779
       849    -1.00000     1.54500     101.000      0.3867012      0.1488872      0.2378139
       860    -1.00000     2.84930      35.000       1.694247       1.694242   5.363101e-06
       866    -1.00000     1.16785     101.000       6.059625      0.1744698       5.885155
       867    -1.00000     1.26335       9.700       3.332992       2.275141        1.05785
       870     0.84000     0.84000     101.000      0.2192819      0.2189669   0.0003150387
       872    -1.00000     2.15146      35.000      0.1736415     0.00866877      0.1649727
       877    -1.00000     1.51615     101.000   4.738087e-06              0   4.738087e-06
       878     0.27550     0.27550     101.000       3.016075    0.005115071        3.01096
       881    -1.00000     2.20670      40.000      0.4916615      0.4596134     0.03204809
       884    -1.00000     3.48630     101.000       99.79264       1.196435       98.59621
       885     0.90320     0.90320     101.000       4.075655       2.019791       2.055864
       886     0.47500     0.47500       3.300      0.8040064      0.5998758      0.2041306
       892     1.45000     1.45000      18.000      0.2002566     0.01428584      0.1859707
       893     0.94000     0.94000      14.500       2.735654      0.4300842        2.30557
       899    -1.00000     0.44690     101.000       1.814562       0.874971      0.9395911
       902     0.96200     0.96200      14.500       2.776768       1.481637       1.295131
       915     2.63500     2.63500     101.000       3.244244       3.243237    0.001007792
       917    -1.00000     1.54500      14.500   1.403895e-06   4.135735e-18   1.403895e-06
       922    -1.00000     1.68355      25.000        1.48887       1.374384      0.1144863
       923    -1.00000     1.92000     101.000       1.464285        1.00721      0.4570745
       924    -1.00000     0.41410     101.000       1.296995     0.09383691       1.203158
       926    -1.00000     1.67020      25.000       10.66782       4.333149       6.334667
       928    -1.00000     0.73810     101.000       15.64737       1.318211       14.32915
       931    -1.00000     0.89250       6.100      0.4167304    0.000356871      0.4163735
       934     0.70780     0.70780       4.900      0.3513494     0.04350403      0.3078454
       937     1.03200     1.03200     101.000      0.3125062      0.3120774   0.0004288132
       939     0.94700     0.94700      14.500       2.903297       1.732689       1.170608
       950    -1.00000     2.62619      45.000      0.4974432     0.02682573      0.4706175
       951    -1.00000     0.37570       3.300       5.971015     0.04349819       5.927517
       960    -1.00000     0.33580       3.300      0.1513138   7.831776e-21      0.1513138
       965    -1.00000     1.17490     101.000       1.606799    0.003252167       1.603547
       966     1.30300     1.30300      18.000       8.963368      0.2088353       8.754533
       972    -1.00000     0.32660     101.000       1.387177   0.0001398462       1.387037
       974    -1.00000     5.79057     101.000       1.079488     0.05422997       1.025259
       994    -1.00000     0.94920       6.100      0.3194186   6.284429e-20      0.3194186
       995     1.30600     1.30600      18.000       3.828517      0.4195707       3.408946
      1002     0.94800     0.94800      14.500       5.577914       1.080591       4.497323
      1005    -1.00000     2.81535     101.000     0.03065454     0.01407865     0.01657588
      1006     0.94600     0.94600      12.100      0.2430531       0.103263        0.13979
      1008     1.02900     1.02900       6.100       1.784655      0.5305463       1.254109
      1023    -1.00000     2.09420      18.000      0.3383854      0.2673817     0.07100361
      1026    -1.00000     1.76263      30.000      0.7453017      0.6951918     0.05010996
      1035     0.77780     0.77780       4.900       3.902802       2.670133       1.232669
      1036    -1.00000     3.71380     101.000       45.94311       1.201542       44.74157
      1037     0.77030     0.77030      12.100      0.6984288      0.6634051     0.03502366
      1042     1.06000     1.06000      18.000       8.869153       3.409732       5.459421
      1053    -1.00000     2.70783      45.000      0.3481137     0.04467679      0.3034369
      1058     1.03800     1.03800      18.000       7.559129       2.244213       5.314916
      1064    -1.00000     0.58690       9.700      0.1114965   0.0004760883      0.1110204
      1075    -1.00000     1.15460       6.100       1.358016       0.522412      0.8356043
      1076    -1.00000     1.68561      25.000        1.95552       1.641481      0.3140383
      1077     0.93800     0.93800       6.100      0.6544973      0.4975275      0.1569698
      1081    -1.00000     0.31930       4.900      0.1022112   2.463214e-20      0.1022112
      1084     1.14400     1.14400      12.100       1.331689      0.4519657      0.8797235
      1089    -1.00000     0.84180      12.100    0.006311298    0.006306992   4.305219e-06
      1091    -1.00000     2.78290      50.000     0.06370464     0.02104346     0.04266119
      1094     3.53000     3.53000     101.000        57.1604   5.395302e-05       57.16034
      1101    -1.00000     1.26190     101.000        3.19669       2.852743      0.3439471
      1102     0.47240     0.47240     101.000       1.019836     0.05458684      0.9652494
      1103     1.36300     1.36300      14.500      0.9215201      0.1252962      0.7962239
      1104     0.59480     0.59480     101.000      0.9274896      0.6297023      0.2977873
      1105     0.94410     0.94410      14.500       2.589622      0.6658806       1.923741
      1109    -1.00000     1.00100       9.700    1.89161e-07   2.463535e-18    1.89161e-07
      1113     1.45700     1.45700       9.700       8.882856       1.007753       7.875103
      1118     0.38660     0.38660       4.900      0.5089866      0.1928978      0.3160888
      1121     0.79970     0.79970      14.500        9.83026       3.571173       6.259087
      1123    -1.00000     2.90390      35.000       1.313717       1.260239     0.05347804
      1125     1.02300     1.02300      18.000      0.6544136      0.4423801      0.2120336
      1129    -1.00000     2.62000     101.000       2.205634       2.205617   1.673133e-05
      1133     0.25380     0.25380       2.200       3.909264       0.230159       3.679105
      1135    -1.00000     0.12100     101.000       18.60781    1.34573e-19       18.60781
      1140    -1.00000     0.36680       4.900      0.3691289    0.001490979       0.367638
      1141    -1.00000     1.24380     101.000    0.000533885   0.0004779192    5.59658e-05
      1143     0.28040     0.28040       2.200       11.01074      0.0360631       10.97468
      1144    -1.00000     1.18321       6.100      0.2446396    0.001825091      0.2428145
