#i_Bootstrap        CSFRD_Vmax_Bootstrap         CSFRD_Vbin_Bootstrap
#
         1                   0.0174431                   0.0144856
         2                   0.0164001                   0.0149213
         3                   0.0163088                   0.0127167
         4                   0.0214719                   0.0146049
         5                   0.0165112                   0.0132363
         6                   0.0154292                   0.0154292
         7                   0.0169689                   0.0154901
         8                   0.0192534                   0.0192534
         9                   0.0171371                   0.0171371
        10                   0.0177861                     0.01599
        11                   0.0178686                    0.013115
        12                   0.0165509                   0.0132761
        13                   0.0184347                   0.0151598
        14                   0.0176962                   0.0159001
        15                   0.0190575                      0.0161
        16                   0.0202177                   0.0133507
        17                   0.0177059                   0.0159098
        18                   0.0180636                   0.0144715
        19                   0.0172003                   0.0157215
        20                   0.0177086                   0.0141165
        21                   0.0196486                   0.0145777
        22                   0.0159121                   0.0144334
        23                   0.0182561                    0.014664
        24                   0.0201842                    0.014796
        25                   0.0207293                   0.0171372
        26                   0.0147795                   0.0129835
        27                   0.0183979                   0.0166018
        28                   0.0174465                   0.0138544
        29                   0.0165088                   0.0132339
        30                   0.0190541                   0.0121872
        31                   0.0169775                   0.0140199
        32                   0.0187002                   0.0151081
        33                   0.0195619                   0.0159697
        34                   0.0164908                   0.0128987
        35                   0.0198691                   0.0147982
        36                    0.016331                    0.016331
        37                   0.0173072                   0.0155111
        38                   0.0158701                   0.0140741
        39                   0.0171062                   0.0135141
        40                   0.0174345                   0.0141596
        41                   0.0201173                   0.0147291
        42                   0.0177153                   0.0177153
        43                   0.0166532                   0.0136957
        44                   0.0144387                   0.0144387
        45                   0.0137947                   0.0119986
        46                   0.0205973                   0.0173225
        47                   0.0169347                   0.0151387
        48                   0.0176088                   0.0161301
        49                   0.0142611                   0.0127824
        50                    0.017734                   0.0144592
        51                   0.0185679                   0.0149758
        52                   0.0165227                   0.0147266
        53                   0.0152409                   0.0134449
        54                   0.0159047                   0.0141087
        55                   0.0178356                   0.0142435
        56                   0.0164145                   0.0131397
        57                   0.0201856                   0.0133186
        58                   0.0223023                   0.0157526
        59                   0.0172896                   0.0140148
        60                   0.0179527                   0.0143606
        61                   0.0157873                   0.0139912
        62                   0.0153244                   0.0138456
        63                   0.0215149                   0.0167613
        64                   0.0169806                   0.0151845
        65                    0.018223                   0.0146309
        66                   0.0154194                   0.0139406
        67                   0.0172144                   0.0154184
        68                   0.0175783                   0.0160995
        69                   0.0218674                   0.0135217
        70                   0.0168938                   0.0168938
        71                    0.017767                   0.0144922
        72                   0.0193123                   0.0145587
        73                   0.0215298                   0.0146628
        74                   0.0146296                   0.0128336
        75                   0.0193715                   0.0146179
        76                   0.0188801                   0.0156053
        77                   0.0168687                   0.0153899
        78                   0.0186406                   0.0150485
        79                   0.0160494                   0.0160494
        80                   0.0185807                   0.0149885
        81                   0.0205543                   0.0154834
        82                   0.0162652                   0.0129904
        83                   0.0187866                   0.0137157
        84                    0.018602                   0.0135311
        85                   0.0190682                   0.0143146
        86                   0.0201462                   0.0165541
        87                   0.0180864                   0.0148116
        88                   0.0169671                    0.015171
        89                    0.018286                   0.0164899
        90                   0.0200685                   0.0149976
        91                   0.0162912                   0.0148125
        92                   0.0180451                   0.0126569
        93                   0.0168791                   0.0124428
        94                   0.0178179                   0.0148604
        95                   0.0168613                   0.0139038
        96                   0.0159005                   0.0159005
        97                   0.0194193                   0.0143484
        98                   0.0168008                   0.0150048
        99                   0.0167321                   0.0152533
       100                   0.0170905                   0.0170905
       101                   0.0171254                   0.0153294
       102                   0.0201072                   0.0153537
       103                   0.0147135                   0.0129174
       104                   0.0142584                   0.0127796
       105                    0.020863                    0.013996
       106                    0.015098                    0.015098
       107                     0.01799                   0.0147152
