#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vmax
#
      0.9481         0.8      0.9681      0.8841      0.1681   4.656e+04
      0.8433         0.8           1         0.9         0.2   5.641e+04
       0.956         0.8           1         0.9         0.2   5.641e+04
       0.858         0.8           1         0.9         0.2   5.641e+04
      0.8453         0.8      0.9653      0.8826      0.1653   4.571e+04
      0.9351         0.8           1         0.9         0.2   5.641e+04
       0.801         0.8           1         0.9         0.2   5.641e+04
      0.9044         0.8           1         0.9         0.2   5.641e+04
       0.936         0.8           1         0.9         0.2   5.641e+04
      0.8524         0.8      0.9124      0.8562      0.1124   3.012e+04
      0.8408         0.8           1         0.9         0.2   5.641e+04
        0.94         0.8           1         0.9         0.2   5.641e+04
       0.955         0.8           1         0.9         0.2   5.641e+04
       0.972         0.8           1         0.9         0.2   5.641e+04
      0.8495         0.8      0.9495      0.8748      0.1495   4.096e+04
      0.8517         0.8           1         0.9         0.2   5.641e+04
      0.9379         0.8           1         0.9         0.2   5.641e+04
      0.8484         0.8           1         0.9         0.2   5.641e+04
      0.9448         0.8      0.9848      0.8924      0.1848   5.168e+04
        0.94         0.8           1         0.9         0.2   5.641e+04
      0.8412         0.8      0.8612      0.8306      0.0612   1.587e+04
      0.9962         0.8           1         0.9         0.2   5.641e+04
        0.94         0.8           1         0.9         0.2   5.641e+04
       0.899         0.8           1         0.9         0.2   5.641e+04
        0.85         0.8        0.85       0.825        0.05   1.287e+04
       0.938         0.8       0.998       0.899       0.198   5.578e+04
      0.9032         0.8           1         0.9         0.2   5.641e+04
      0.9032         0.8           1         0.9         0.2   5.641e+04
      0.8799         0.8           1         0.9         0.2   5.641e+04
      0.8395         0.8           1         0.9         0.2   5.641e+04
      0.9032         0.8           1         0.9         0.2   5.641e+04
      0.8528         0.8      0.8528      0.8264      0.0528   1.362e+04
       0.851         0.8           1         0.9         0.2   5.641e+04
       0.845         0.8           1         0.9         0.2   5.641e+04
       0.912         0.8           1         0.9         0.2   5.641e+04
       0.849         0.8       0.909      0.8545       0.109   2.914e+04
       0.842         0.8           1         0.9         0.2   5.641e+04
      0.8498         0.8           1         0.9         0.2   5.641e+04
       0.847         0.8           1         0.9         0.2   5.641e+04
      0.8524         0.8      0.9124      0.8562      0.1124   3.012e+04
        0.93         0.8           1         0.9         0.2   5.641e+04
      0.8988         0.8           1         0.9         0.2   5.641e+04
        0.93         0.8           1         0.9         0.2   5.641e+04
      0.8471         0.8      0.8871      0.8436      0.0871   2.297e+04
       0.928         0.8           1         0.9         0.2   5.641e+04
      0.9377         0.8           1         0.9         0.2   5.641e+04
      0.8517         0.8           1         0.9         0.2   5.641e+04
       0.842         0.8           1         0.9         0.2   5.641e+04
       0.905         0.8       0.985      0.8925       0.185   5.174e+04
      0.8799         0.8           1         0.9         0.2   5.641e+04
       0.851         0.8           1         0.9         0.2   5.641e+04
        0.97         0.8           1         0.9         0.2   5.641e+04
      0.9962         0.8           1         0.9         0.2   5.641e+04
      0.9441         0.8           1         0.9         0.2   5.641e+04
        0.96         0.8           1         0.9         0.2   5.641e+04
       0.841         0.8           1         0.9         0.2   5.641e+04
      0.8619         0.8           1         0.9         0.2   5.641e+04
       0.909         0.8           1         0.9         0.2   5.641e+04
      0.9782         0.8           1         0.9         0.2   5.641e+04
        0.85         0.8        0.93       0.865        0.13   3.521e+04
       0.905         0.8       0.985      0.8925       0.185   5.174e+04
      0.8402         0.8           1         0.9         0.2   5.641e+04
      0.9437         0.8           1         0.9         0.2   5.641e+04
        0.97         0.8        0.97       0.885        0.17   4.714e+04
        0.94         0.8           1         0.9         0.2   5.641e+04
       0.936         0.8           1         0.9         0.2   5.641e+04
       0.837         0.8           1         0.9         0.2   5.641e+04
      0.8524         0.8      0.9124      0.8562      0.1124   3.012e+04
       0.851         0.8           1         0.9         0.2   5.641e+04
         0.8         0.8        0.86        0.83        0.06   1.555e+04
      0.9588         0.8           1         0.9         0.2   5.641e+04
       0.846         0.8       0.966       0.883       0.166   4.593e+04
       0.907         0.8       0.967      0.8835       0.167   4.623e+04
      0.9441         0.8           1         0.9         0.2   5.641e+04
        0.85         0.8        0.93       0.865        0.13   3.521e+04
       0.948         0.8       0.968       0.884       0.168   4.653e+04
      0.8494         0.8           1         0.9         0.2   5.641e+04
      0.9399         0.8           1         0.9         0.2   5.641e+04
      0.8398         0.8      0.9398      0.8699      0.1398   3.809e+04
      0.9351         0.8           1         0.9         0.2   5.641e+04
      0.8352         0.8           1         0.9         0.2   5.641e+04
      0.8433         0.8           1         0.9         0.2   5.641e+04
        0.97         0.8           1         0.9         0.2   5.641e+04
        0.96         0.8           1         0.9         0.2   5.641e+04
       0.842         0.8           1         0.9         0.2   5.641e+04
       0.956         0.8           1         0.9         0.2   5.641e+04
         0.8         0.8        0.86        0.83        0.06   1.555e+04
      0.9419         0.8      0.9619       0.881      0.1619   4.468e+04
      0.9542         0.8           1         0.9         0.2   5.641e+04
      0.8403         0.8      0.8403      0.8202      0.0403   1.031e+04
      0.9399         0.8           1         0.9         0.2   5.641e+04
      0.8528         0.8      0.8528      0.8264      0.0528   1.362e+04
       0.874         0.8           1         0.9         0.2   5.641e+04
       0.851         0.8           1         0.9         0.2   5.641e+04
        0.85         0.8        0.93       0.865        0.13   3.521e+04
       0.851         0.8           1         0.9         0.2   5.641e+04
      0.9377         0.8           1         0.9         0.2   5.641e+04
      0.8409         0.8           1         0.9         0.2   5.641e+04
      0.8498         0.8           1         0.9         0.2   5.641e+04
      0.8477         0.8           1         0.9         0.2   5.641e+04
       0.946         0.8           1         0.9         0.2   5.641e+04
       0.937         0.8           1         0.9         0.2   5.641e+04
      0.8412         0.8      0.8612      0.8306      0.0612   1.587e+04
       0.821         0.8       0.981      0.8905       0.181   5.051e+04
      0.8528         0.8      0.8528      0.8264      0.0528   1.362e+04
      0.8988         0.8           1         0.9         0.2   5.641e+04
      0.9712         0.8           1         0.9         0.2   5.641e+04
