#i_Bootstrap        CSFRD_Vmax_Bootstrap         CSFRD_Vbin_Bootstrap
#
         1                   0.0361449                   0.0313901
         2                   0.0394284                   0.0332372
         3                   0.0356229                   0.0299846
         4                   0.0357062                   0.0331789
         5                     0.03522                   0.0302154
         6                   0.0379285                   0.0350409
         7                   0.0380538                   0.0349104
         8                   0.0396433                   0.0346258
         9                   0.0369588                   0.0303341
        10                   0.0373116                   0.0311539
        11                   0.0346741                   0.0309751
        12                   0.0363756                   0.0275024
        13                    0.034792                   0.0268493
        14                   0.0369725                   0.0339942
        15                   0.0385102                   0.0354103
        16                   0.0356725                   0.0332206
        17                   0.0416811                   0.0373795
        18                   0.0417983                   0.0387652
        19                   0.0335647                   0.0297003
        20                   0.0391473                   0.0358176
        21                   0.0380537                   0.0354969
        22                   0.0375116                   0.0350879
        23                   0.0352468                   0.0301289
        24                   0.0366043                   0.0313887
        25                   0.0411798                    0.037106
        26                    0.033266                   0.0304717
        27                    0.038767                    0.033473
        28                   0.0323365                   0.0284385
        29                   0.0392015                   0.0328404
        30                   0.0358843                   0.0295763
        31                   0.0327142                   0.0294851
        32                    0.040677                   0.0356995
        33                   0.0369903                   0.0305557
        34                   0.0376899                   0.0328364
        35                   0.0380708                   0.0328911
        36                   0.0333564                   0.0285781
        37                   0.0346466                   0.0309891
        38                   0.0431031                    0.038226
        39                   0.0437395                   0.0371911
        40                   0.0354606                   0.0316241
        41                   0.0356313                   0.0317215
        42                   0.0381722                   0.0324075
        43                   0.0352485                   0.0281052
        44                   0.0355343                   0.0296204
        45                   0.0400677                   0.0336359
        46                   0.0341079                   0.0285267
        47                   0.0377002                    0.029618
        48                   0.0364028                   0.0314371
        49                   0.0369077                    0.032395
        50                    0.036855                   0.0333496
        51                   0.0373127                    0.032973
        52                   0.0421595                   0.0361521
        53                   0.0323225                   0.0283735
        54                   0.0371397                   0.0323265
        55                   0.0365825                   0.0329282
        56                   0.0399623                   0.0344018
        57                   0.0336393                   0.0281085
        58                   0.0376982                   0.0332272
        59                    0.040131                   0.0298205
        60                   0.0367854                    0.031781
        61                   0.0406356                   0.0376219
        62                    0.032122                   0.0288208
        63                   0.0348001                   0.0293947
        64                    0.031674                   0.0277942
        65                   0.0398955                   0.0345977
        66                   0.0382579                   0.0345807
        67                   0.0365418                   0.0344321
        68                   0.0394676                   0.0357988
        69                   0.0372494                   0.0323804
        70                   0.0387179                   0.0328973
        71                   0.0425499                   0.0395216
        72                   0.0374458                   0.0313976
        73                   0.0332163                   0.0285928
        74                   0.0345508                    0.030096
        75                   0.0389209                   0.0322207
        76                   0.0337854                   0.0311476
        77                   0.0395656                   0.0342139
        78                    0.037013                    0.031532
        79                   0.0412639                   0.0359945
        80                   0.0381459                   0.0331228
        81                   0.0410209                   0.0331063
        82                   0.0346744                    0.031675
        83                   0.0374429                   0.0348037
        84                   0.0353465                   0.0295146
        85                   0.0400324                   0.0369772
        86                   0.0388208                   0.0338942
        87                   0.0379503                   0.0338271
        88                   0.0356585                   0.0309983
        89                   0.0365479                   0.0321369
        90                   0.0396848                   0.0329247
        91                    0.035435                    0.029967
        92                   0.0329399                    0.028835
        93                   0.0376597                   0.0309554
        94                   0.0334828                   0.0311378
        95                   0.0356944                   0.0291208
        96                   0.0454385                    0.039292
        97                   0.0372536                   0.0337887
