#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vmax
#
       0.503         0.4         0.6         0.5         0.2   2.681e+04
      0.4842         0.4         0.6         0.5         0.2   2.681e+04
      0.4396         0.4         0.6         0.5         0.2   2.681e+04
      0.5287         0.4      0.5687      0.4844      0.1687   2.157e+04
      0.5238         0.4         0.6         0.5         0.2   2.681e+04
      0.4537         0.4      0.5937      0.4969      0.1937   2.572e+04
        0.41         0.4         0.6         0.5         0.2   2.681e+04
      0.4748         0.4         0.6         0.5         0.2   2.681e+04
      0.4845         0.4         0.6         0.5         0.2   2.681e+04
      0.5625         0.4         0.6         0.5         0.2   2.681e+04
      0.4362         0.4         0.6         0.5         0.2   2.681e+04
      0.4084         0.4      0.4484      0.4242      0.0484        5050
       0.519         0.4       0.539      0.4695       0.139   1.696e+04
      0.4842         0.4         0.6         0.5         0.2   2.681e+04
      0.5577         0.4      0.5577      0.4789      0.1577   1.982e+04
      0.4362         0.4         0.6         0.5         0.2   2.681e+04
      0.5603         0.4         0.6         0.5         0.2   2.681e+04
      0.4375         0.4         0.6         0.5         0.2   2.681e+04
      0.4751         0.4         0.6         0.5         0.2   2.681e+04
      0.5763         0.4         0.6         0.5         0.2   2.681e+04
      0.4745         0.4         0.6         0.5         0.2   2.681e+04
       0.563         0.4         0.6         0.5         0.2   2.681e+04
       0.458         0.4       0.538       0.469       0.138   1.681e+04
      0.4099         0.4      0.4499       0.425      0.0499        5221
      0.4381         0.4      0.5581      0.4791      0.1581   1.989e+04
      0.4745         0.4         0.6         0.5         0.2   2.681e+04
      0.5562         0.4         0.6         0.5         0.2   2.681e+04
      0.4574         0.4         0.6         0.5         0.2   2.681e+04
       0.458         0.4       0.538       0.469       0.138   1.681e+04
      0.4748         0.4         0.6         0.5         0.2   2.681e+04
      0.5111         0.4      0.5511      0.4756      0.1511    1.88e+04
       0.519         0.4       0.559      0.4795       0.159   2.003e+04
      0.4724         0.4      0.5724      0.4862      0.1724   2.217e+04
      0.5024         0.4         0.6         0.5         0.2   2.681e+04
      0.5562         0.4         0.6         0.5         0.2   2.681e+04
       0.513         0.4       0.533      0.4665       0.133   1.607e+04
      0.4852         0.4         0.6         0.5         0.2   2.681e+04
      0.4852         0.4         0.6         0.5         0.2   2.681e+04
      0.4103         0.4      0.5903      0.4951      0.1903   2.515e+04
       0.519         0.4       0.539      0.4695       0.139   1.696e+04
      0.5344         0.4         0.6         0.5         0.2   2.681e+04
      0.4109         0.4      0.5909      0.4955      0.1909   2.525e+04
      0.5948         0.4         0.6         0.5         0.2   2.681e+04
      0.5024         0.4         0.6         0.5         0.2   2.681e+04
       0.503         0.4         0.6         0.5         0.2   2.681e+04
       0.518         0.4       0.518       0.459       0.118   1.391e+04
      0.5178         0.4      0.5178      0.4589      0.1178   1.388e+04
      0.5196         0.4      0.5996      0.4998      0.1996   2.674e+04
      0.5609         0.4         0.6         0.5         0.2   2.681e+04
      0.5556         0.4         0.6         0.5         0.2   2.681e+04
      0.4879         0.4         0.6         0.5         0.2   2.681e+04
       0.484         0.4         0.6         0.5         0.2   2.681e+04
      0.4735         0.4      0.4735      0.4368      0.0735        8027
        0.42         0.4        0.46        0.43        0.06        6395
      0.5843         0.4         0.6         0.5         0.2   2.681e+04
      0.4099         0.4      0.4499       0.425      0.0499        5221
      0.5958         0.4      0.5958      0.4979      0.1958   2.608e+04
      0.5199         0.4         0.6         0.5         0.2   2.681e+04
      0.5183         0.4         0.6         0.5         0.2   2.681e+04
      0.5556         0.4         0.6         0.5         0.2   2.681e+04
      0.5124         0.4         0.6         0.5         0.2   2.681e+04
      0.4473         0.4      0.5873      0.4936      0.1873   2.464e+04
      0.5553         0.4         0.6         0.5         0.2   2.681e+04
      0.5843         0.4         0.6         0.5         0.2   2.681e+04
      0.4439         0.4      0.5839      0.4919      0.1839   2.407e+04
      0.5577         0.4      0.5577      0.4789      0.1577   1.982e+04
      0.5565         0.4         0.6         0.5         0.2   2.681e+04
      0.4537         0.4      0.5937      0.4969      0.1937   2.572e+04
      0.4751         0.4         0.6         0.5         0.2   2.681e+04
      0.4545         0.4         0.6         0.5         0.2   2.681e+04
      0.4547         0.4         0.6         0.5         0.2   2.681e+04
       0.563         0.4         0.6         0.5         0.2   2.681e+04
       0.502         0.4       0.542       0.471       0.142   1.741e+04
      0.4843         0.4         0.6         0.5         0.2   2.681e+04
       0.443         0.4       0.463      0.4315       0.063        6752
      0.5024         0.4         0.6         0.5         0.2   2.681e+04
       0.502         0.4       0.542       0.471       0.142   1.741e+04
      0.4568         0.4      0.5368      0.4684      0.1368   1.663e+04
      0.4103         0.4      0.5903      0.4951      0.1903   2.515e+04
       0.485         0.4       0.585      0.4925       0.185   2.425e+04
      0.4099         0.4         0.6         0.5         0.2   2.681e+04
      0.4574         0.4         0.6         0.5         0.2   2.681e+04
      0.4844         0.4         0.6         0.5         0.2   2.681e+04
      0.5594         0.4         0.6         0.5         0.2   2.681e+04
      0.5199         0.4         0.6         0.5         0.2   2.681e+04
       0.502         0.4       0.542       0.471       0.142   1.741e+04
      0.4735         0.4      0.4735      0.4368      0.0735        8027
      0.5739         0.4         0.6         0.5         0.2   2.681e+04
      0.5334         0.4      0.5334      0.4667      0.1334   1.613e+04
      0.4879         0.4         0.6         0.5         0.2   2.681e+04
      0.5196         0.4      0.5996      0.4998      0.1996   2.674e+04
      0.4735         0.4      0.4735      0.4368      0.0735        8027
      0.5196         0.4      0.5996      0.4998      0.1996   2.674e+04
      0.4379         0.4         0.6         0.5         0.2   2.681e+04
      0.5184         0.4      0.5184      0.4592      0.1184   1.397e+04
      0.4574         0.4         0.6         0.5         0.2   2.681e+04
      0.5575         0.4         0.6         0.5         0.2   2.681e+04
      0.5281         0.4      0.5281      0.4641      0.1281   1.536e+04
      0.5035         0.4      0.5435      0.4718      0.1435   1.764e+04
      0.4381         0.4      0.5581      0.4791      0.1581   1.989e+04
       0.443         0.4       0.463      0.4315       0.063        6752
      0.4537         0.4      0.5937      0.4969      0.1937   2.572e+04
      0.5199         0.4         0.6         0.5         0.2   2.681e+04
      0.4842         0.4         0.6         0.5         0.2   2.681e+04
