#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vbin
#
      0.4784         0.4         0.6         0.5         0.2   2.681e+04
      0.4379         0.4         0.6         0.5         0.2   2.681e+04
       0.501         0.4         0.6         0.5         0.2   2.681e+04
        0.53         0.4         0.6         0.5         0.2   2.681e+04
      0.4774         0.4         0.6         0.5         0.2   2.681e+04
      0.4545         0.4         0.6         0.5         0.2   2.681e+04
      0.5024         0.4         0.6         0.5         0.2   2.681e+04
      0.5196         0.4         0.6         0.5         0.2   2.681e+04
      0.4109         0.4         0.6         0.5         0.2   2.681e+04
       0.504         0.4         0.6         0.5         0.2   2.681e+04
      0.4568         0.4         0.6         0.5         0.2   2.681e+04
      0.5045         0.4         0.6         0.5         0.2   2.681e+04
       0.596         0.4         0.6         0.5         0.2   2.681e+04
      0.4843         0.4         0.6         0.5         0.2   2.681e+04
      0.5178         0.4         0.6         0.5         0.2   2.681e+04
      0.5562         0.4         0.6         0.5         0.2   2.681e+04
      0.4845         0.4         0.6         0.5         0.2   2.681e+04
      0.4473         0.4         0.6         0.5         0.2   2.681e+04
      0.4759         0.4         0.6         0.5         0.2   2.681e+04
      0.4866         0.4         0.6         0.5         0.2   2.681e+04
      0.5605         0.4         0.6         0.5         0.2   2.681e+04
      0.5603         0.4         0.6         0.5         0.2   2.681e+04
       0.443         0.4         0.6         0.5         0.2   2.681e+04
      0.4757         0.4         0.6         0.5         0.2   2.681e+04
      0.5178         0.4         0.6         0.5         0.2   2.681e+04
      0.5556         0.4         0.6         0.5         0.2   2.681e+04
       0.458         0.4         0.6         0.5         0.2   2.681e+04
      0.4855         0.4         0.6         0.5         0.2   2.681e+04
       0.551         0.4         0.6         0.5         0.2   2.681e+04
      0.5575         0.4         0.6         0.5         0.2   2.681e+04
      0.5625         0.4         0.6         0.5         0.2   2.681e+04
       0.513         0.4         0.6         0.5         0.2   2.681e+04
       0.485         0.4         0.6         0.5         0.2   2.681e+04
      0.4573         0.4         0.6         0.5         0.2   2.681e+04
      0.5605         0.4         0.6         0.5         0.2   2.681e+04
       0.411         0.4         0.6         0.5         0.2   2.681e+04
      0.5024         0.4         0.6         0.5         0.2   2.681e+04
       0.509         0.4         0.6         0.5         0.2   2.681e+04
      0.4225         0.4         0.6         0.5         0.2   2.681e+04
       0.585         0.4         0.6         0.5         0.2   2.681e+04
       0.503         0.4         0.6         0.5         0.2   2.681e+04
