#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vmax
#
      0.3771         0.2         0.4         0.3         0.2   1.206e+04
       0.295         0.2       0.315      0.2575       0.115        5281
      0.2017         0.2      0.3617      0.2809      0.1617        8680
      0.3766         0.2         0.4         0.3         0.2   1.206e+04
      0.2986         0.2         0.4         0.3         0.2   1.206e+04
      0.2008         0.2      0.2608      0.2304      0.0608        2280
       0.284         0.2         0.4         0.3         0.2   1.206e+04
      0.2065         0.2      0.2465      0.2233      0.0465        1646
      0.3766         0.2         0.4         0.3         0.2   1.206e+04
      0.3985         0.2         0.4         0.3         0.2   1.206e+04
      0.3063         0.2      0.3863      0.2932      0.1863   1.079e+04
       0.281         0.2         0.4         0.3         0.2   1.206e+04
      0.2761         0.2         0.4         0.3         0.2   1.206e+04
      0.2986         0.2         0.4         0.3         0.2   1.206e+04
      0.3766         0.2         0.4         0.3         0.2   1.206e+04
      0.3766         0.2         0.4         0.3         0.2   1.206e+04
      0.2775         0.2         0.4         0.3         0.2   1.206e+04
      0.2065         0.2      0.2465      0.2233      0.0465        1646
      0.2542         0.2      0.3942      0.2971      0.1942   1.152e+04
      0.2986         0.2         0.4         0.3         0.2   1.206e+04
       0.284         0.2         0.4         0.3         0.2   1.206e+04
      0.2777         0.2         0.4         0.3         0.2   1.206e+04
      0.2775         0.2         0.4         0.3         0.2   1.206e+04
      0.3771         0.2         0.4         0.3         0.2   1.206e+04
      0.3766         0.2         0.4         0.3         0.2   1.206e+04
      0.2767         0.2      0.3167      0.2584      0.1167        5391
      0.2537         0.2         0.4         0.3         0.2   1.206e+04
      0.2533         0.2      0.3933      0.2967      0.1933   1.143e+04
      0.2733         0.2      0.2733      0.2367      0.0733        2887
      0.2065         0.2      0.2465      0.2233      0.0465        1646
      0.3985         0.2         0.4         0.3         0.2   1.206e+04
       0.284         0.2         0.4         0.3         0.2   1.206e+04
       0.286         0.2         0.4         0.3         0.2   1.206e+04
      0.2065         0.2      0.2465      0.2233      0.0465        1646
      0.3371         0.2         0.4         0.3         0.2   1.206e+04
      0.3985         0.2         0.4         0.3         0.2   1.206e+04
      0.2778         0.2      0.3178      0.2589      0.1178        5463
      0.2804         0.2         0.4         0.3         0.2   1.206e+04
       0.278         0.2         0.4         0.3         0.2   1.206e+04
      0.2995         0.2         0.4         0.3         0.2   1.206e+04
      0.2065         0.2      0.2465      0.2233      0.0465        1646
        0.32         0.2         0.4         0.3         0.2   1.206e+04
       0.284         0.2         0.4         0.3         0.2   1.206e+04
      0.3758         0.2         0.4         0.3         0.2   1.206e+04
      0.2533         0.2      0.3933      0.2967      0.1933   1.143e+04
      0.2995         0.2         0.4         0.3         0.2   1.206e+04
