#      coo_z    coo_zmin    coo_zmax    coo_zcen    coo_zdis    coo_Vbin
#
       1.016           1         1.5        1.25         0.5   1.867e+05
       1.138           1         1.5        1.25         0.5   1.867e+05
       1.154           1         1.5        1.25         0.5   1.867e+05
        1.14           1         1.5        1.25         0.5   1.867e+05
       1.485           1         1.5        1.25         0.5   1.867e+05
       1.256           1         1.5        1.25         0.5   1.867e+05
       1.358           1         1.5        1.25         0.5   1.867e+05
       1.021           1         1.5        1.25         0.5   1.867e+05
       1.363           1         1.5        1.25         0.5   1.867e+05
       1.144           1         1.5        1.25         0.5   1.867e+05
        1.17           1         1.5        1.25         0.5   1.867e+05
       1.488           1         1.5        1.25         0.5   1.867e+05
       1.142           1         1.5        1.25         0.5   1.867e+05
       1.296           1         1.5        1.25         0.5   1.867e+05
       1.109           1         1.5        1.25         0.5   1.867e+05
        1.14           1         1.5        1.25         0.5   1.867e+05
       1.109           1         1.5        1.25         0.5   1.867e+05
       1.126           1         1.5        1.25         0.5   1.867e+05
       1.351           1         1.5        1.25         0.5   1.867e+05
        1.26           1         1.5        1.25         0.5   1.867e+05
       1.224           1         1.5        1.25         0.5   1.867e+05
       1.461           1         1.5        1.25         0.5   1.867e+05
       1.453           1         1.5        1.25         0.5   1.867e+05
       1.029           1         1.5        1.25         0.5   1.867e+05
       1.027           1         1.5        1.25         0.5   1.867e+05
       1.465           1         1.5        1.25         0.5   1.867e+05
       1.431           1         1.5        1.25         0.5   1.867e+05
       1.246           1         1.5        1.25         0.5   1.867e+05
       1.261           1         1.5        1.25         0.5   1.867e+05
       1.083           1         1.5        1.25         0.5   1.867e+05
       1.485           1         1.5        1.25         0.5   1.867e+05
       1.027           1         1.5        1.25         0.5   1.867e+05
       1.491           1         1.5        1.25         0.5   1.867e+05
       1.008           1         1.5        1.25         0.5   1.867e+05
       1.242           1         1.5        1.25         0.5   1.867e+05
       1.141           1         1.5        1.25         0.5   1.867e+05
        1.26           1         1.5        1.25         0.5   1.867e+05
       1.363           1         1.5        1.25         0.5   1.867e+05
       1.359           1         1.5        1.25         0.5   1.867e+05
       1.226           1         1.5        1.25         0.5   1.867e+05
       1.183           1         1.5        1.25         0.5   1.867e+05
       1.083           1         1.5        1.25         0.5   1.867e+05
        1.37           1         1.5        1.25         0.5   1.867e+05
       1.022           1         1.5        1.25         0.5   1.867e+05
       1.023           1         1.5        1.25         0.5   1.867e+05
       1.363           1         1.5        1.25         0.5   1.867e+05
       1.002           1         1.5        1.25         0.5   1.867e+05
       1.145           1         1.5        1.25         0.5   1.867e+05
       1.237           1         1.5        1.25         0.5   1.867e+05
       1.225           1         1.5        1.25         0.5   1.867e+05
        1.14           1         1.5        1.25         0.5   1.867e+05
       1.226           1         1.5        1.25         0.5   1.867e+05
       1.022           1         1.5        1.25         0.5   1.867e+05
       1.005           1         1.5        1.25         0.5   1.867e+05
        1.01           1         1.5        1.25         0.5   1.867e+05
       1.268           1         1.5        1.25         0.5   1.867e+05
        1.27           1         1.5        1.25         0.5   1.867e+05
        1.14           1         1.5        1.25         0.5   1.867e+05
       1.153           1         1.5        1.25         0.5   1.867e+05
       1.142           1         1.5        1.25         0.5   1.867e+05
       1.359           1         1.5        1.25         0.5   1.867e+05
       1.249           1         1.5        1.25         0.5   1.867e+05
       1.155           1         1.5        1.25         0.5   1.867e+05
       1.261           1         1.5        1.25         0.5   1.867e+05
       1.083           1         1.5        1.25         0.5   1.867e+05
       1.225           1         1.5        1.25         0.5   1.867e+05
       1.144           1         1.5        1.25         0.5   1.867e+05
       1.153           1         1.5        1.25         0.5   1.867e+05
         1.2           1         1.5        1.25         0.5   1.867e+05
       1.214           1         1.5        1.25         0.5   1.867e+05
       1.008           1         1.5        1.25         0.5   1.867e+05
       1.128           1         1.5        1.25         0.5   1.867e+05
       1.249           1         1.5        1.25         0.5   1.867e+05
       1.461           1         1.5        1.25         0.5   1.867e+05
       1.433           1         1.5        1.25         0.5   1.867e+05
       1.002           1         1.5        1.25         0.5   1.867e+05
        1.27           1         1.5        1.25         0.5   1.867e+05
        1.26           1         1.5        1.25         0.5   1.867e+05
       1.083           1         1.5        1.25         0.5   1.867e+05
        1.39           1         1.5        1.25         0.5   1.867e+05
       1.152           1         1.5        1.25         0.5   1.867e+05
       1.237           1         1.5        1.25         0.5   1.867e+05
       1.461           1         1.5        1.25         0.5   1.867e+05
       1.491           1         1.5        1.25         0.5   1.867e+05
       1.083           1         1.5        1.25         0.5   1.867e+05
       1.031           1         1.5        1.25         0.5   1.867e+05
       1.055           1         1.5        1.25         0.5   1.867e+05
       1.484           1         1.5        1.25         0.5   1.867e+05
       1.015           1         1.5        1.25         0.5   1.867e+05
       1.246           1         1.5        1.25         0.5   1.867e+05
       1.434           1         1.5        1.25         0.5   1.867e+05
       1.221           1         1.5        1.25         0.5   1.867e+05
       1.214           1         1.5        1.25         0.5   1.867e+05
       1.195           1         1.5        1.25         0.5   1.867e+05
       1.109           1         1.5        1.25         0.5   1.867e+05
       1.453           1         1.5        1.25         0.5   1.867e+05
       1.154           1         1.5        1.25         0.5   1.867e+05
       1.242           1         1.5        1.25         0.5   1.867e+05
       1.261           1         1.5        1.25         0.5   1.867e+05
       1.021           1         1.5        1.25         0.5   1.867e+05
       1.214           1         1.5        1.25         0.5   1.867e+05
        1.02           1         1.5        1.25         0.5   1.867e+05
        1.08           1         1.5        1.25         0.5   1.867e+05
       1.485           1         1.5        1.25         0.5   1.867e+05
       1.006           1         1.5        1.25         0.5   1.867e+05
       1.334           1         1.5        1.25         0.5   1.867e+05
       1.127           1         1.5        1.25         0.5   1.867e+05
       1.491           1         1.5        1.25         0.5   1.867e+05
        1.38           1         1.5        1.25         0.5   1.867e+05
        1.37           1         1.5        1.25         0.5   1.867e+05
       1.382           1         1.5        1.25         0.5   1.867e+05
       1.144           1         1.5        1.25         0.5   1.867e+05
       1.017           1         1.5        1.25         0.5   1.867e+05
       1.016           1         1.5        1.25         0.5   1.867e+05
       1.005           1         1.5        1.25         0.5   1.867e+05
       1.016           1         1.5        1.25         0.5   1.867e+05
       1.021           1         1.5        1.25         0.5   1.867e+05
       1.154           1         1.5        1.25         0.5   1.867e+05
       1.185           1         1.5        1.25         0.5   1.867e+05
       1.128           1         1.5        1.25         0.5   1.867e+05
        1.38           1         1.5        1.25         0.5   1.867e+05
       1.295           1         1.5        1.25         0.5   1.867e+05
       1.126           1         1.5        1.25         0.5   1.867e+05
       1.128           1         1.5        1.25         0.5   1.867e+05
       1.391           1         1.5        1.25         0.5   1.867e+05
       1.028           1         1.5        1.25         0.5   1.867e+05
       1.127           1         1.5        1.25         0.5   1.867e+05
        1.14           1         1.5        1.25         0.5   1.867e+05
       1.224           1         1.5        1.25         0.5   1.867e+05
       1.487           1         1.5        1.25         0.5   1.867e+05
        1.46           1         1.5        1.25         0.5   1.867e+05
       1.155           1         1.5        1.25         0.5   1.867e+05
       1.183           1         1.5        1.25         0.5   1.867e+05
       1.465           1         1.5        1.25         0.5   1.867e+05
       1.109           1         1.5        1.25         0.5   1.867e+05
       1.431           1         1.5        1.25         0.5   1.867e+05
       1.128           1         1.5        1.25         0.5   1.867e+05
       1.126           1         1.5        1.25         0.5   1.867e+05
       1.223           1         1.5        1.25         0.5   1.867e+05
       1.491           1         1.5        1.25         0.5   1.867e+05
       1.246           1         1.5        1.25         0.5   1.867e+05
