#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         331.013         30.9487        0.174031       0.0934969       0.0382321               1         14.7975               1         14.7975
            8.3         286.358         42.4333        0.250395        0.148183       0.0605938               1         7.73955               1         7.73955
            8.5         247.385         58.0993        0.360268        0.234854       0.0960348               0           1e-30               0           1e-30
            8.7         213.246         79.3741        0.518353        0.372218        0.152205               0           1e-30               0           1e-30
            8.9         183.182         108.064        0.745806        0.589925        0.241228               0           1e-30               0           1e-30
            9.1         156.507         146.329         1.07306        0.934969        0.382321               3         42.2242               3         42.2242
            9.3         132.611         196.507         1.54392         1.48183        0.605938               5         20.2114               1         4.68464
            9.5          110.98         260.641          2.2214         2.34854        0.960348               9         41.9728               0           1e-30
            9.7         91.2478         339.641         3.19614         3.72218         1.52205              21         160.873               0           1e-30
            9.9         73.3007         432.419          4.5986         5.89925         2.41228              35         397.073               4         108.744
           10.1         57.3877         536.557         6.61646         9.34969         3.82321              50         797.167               5         251.362
           10.3         44.0795         650.009         9.51976         14.7463         6.05938              53         765.851               2         98.6351
           10.5         33.7317         749.283          13.697          22.213         9.60348              47         788.324               0           1e-30
           10.7         25.4004         804.216         19.7072         31.6616         15.2205              25         543.519               1         58.2521
           10.9         16.8372         718.997         28.3548         42.7029         24.1228              20         835.357               2         293.207
           11.1         7.86103         428.412         40.7968         54.4982         38.2321              12          308.23               0           1e-30
           11.3          2.0386         134.165         58.6983         65.8123         60.5938               8         139.325               0           1e-30
           11.5        0.322004         24.2155         84.4551         75.2025         96.0348               0           1e-30               0           1e-30
           11.7        0.066313         5.39207         121.514         81.3125         152.205               0           1e-30               0           1e-30
           11.9       0.0166122         1.38201         174.834         83.1921         241.228               0           1e-30               0           1e-30
           12.1      0.00321236        0.258721         251.551         80.5391         382.321               0           1e-30               0           1e-30
           12.3      0.00033052       0.0243854         361.931         73.7789         605.938               0           1e-30               0           1e-30
           12.5     1.06628e-05      0.00068191         520.746         63.9524         960.348               0           1e-30               0           1e-30
           12.7     4.90852e-08     2.57473e-06         749.249         52.4544         1522.05               0           1e-30               0           1e-30
           12.9     9.67398e-12     3.93833e-10         1078.02         40.7105         2412.28               0           1e-30               0           1e-30
           13.1     1.21559e-17     3.63427e-16         1551.05         29.8973         3823.21               0           1e-30               0           1e-30
