#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         735.311         170.928        0.808186        0.232457        0.167483               1         157.708               1         157.708
            8.3         557.669         205.456         1.16282         0.36842        0.265442               0           1e-30               0           1e-30
            8.5         422.966         246.973         1.67306        0.583906        0.420698               0           1e-30               0           1e-30
            8.7         320.875         296.947         2.40719        0.925429        0.666761               0           1e-30               0           1e-30
            8.9         243.576         357.255         3.46347         1.46671         1.05674               0           1e-30               0           1e-30
            9.1          185.16         430.417         4.98323         2.32457         1.67483               0           1e-30               0           1e-30
            9.3         141.167         520.088         7.16987          3.6842         2.65442               1         154.714               1         154.714
            9.5         108.244         632.045          10.316         5.83906         4.20698               0           1e-30               0           1e-30
            9.7         83.8652         776.113         14.8426         9.25429         6.66761               0           1e-30               0           1e-30
            9.9         66.1043         969.556         21.3556         14.6671         10.5674               3         429.229               2         348.784
           10.1         53.4195         1241.78         30.7264         23.2457         16.7483               2         266.134               1         137.781
           10.3         44.4212         1636.57         44.2091          36.842         26.5442               4         654.991               2         475.221
           10.5         37.6278         2197.11         63.6079         58.3906         42.0698              17         2521.26               1         411.156
           10.7         31.3278         2899.17          91.519         92.5429         66.6761              14         2497.75               1         469.132
           10.9          23.893         3502.93         131.677         146.609         105.674              14         2531.25               1         464.786
           11.1         14.9238         3350.22         189.457         224.488         167.483              10         2448.19               0           1e-30
           11.3         6.46178         2101.75         272.591         325.258         265.442               7         1684.26               0           1e-30
           11.5         1.51143         673.987         392.203         445.926         420.698               3          948.25               0           1e-30
           11.7        0.130373         75.4198         564.302         578.491         666.761               2          933.16               0           1e-30
           11.9      0.00228719         1.62417         811.916         710.118         1056.74               0           1e-30               0           1e-30
           12.1     3.19602e-06      0.00263618         1168.18         824.831         1674.83               0           1e-30               0           1e-30
           12.3     8.06235e-11     7.30905e-08         1680.78         906.565         2654.42               0           1e-30               0           1e-30
           12.5     3.49138e-18     3.29178e-15         2418.31          942.83         4206.98               0           1e-30               0           1e-30
           12.7      6.2422e-30     5.79169e-27         3479.46         927.828         6667.61               0           1e-30               0           1e-30
           12.9     1.25498e-48     1.08427e-45         5006.24         863.976         10567.4               0           1e-30               0           1e-30
           13.1     2.44476e-78     1.86111e-75         7202.96         761.265         16748.3               0           1e-30               0           1e-30
