#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         69.4432          4.5248       0.0906172       0.0651582       0.0193906               0           1e-30               0           1e-30
            8.3         57.5835         5.94658         0.13038        0.103269       0.0307321               0           1e-30               0           1e-30
            8.5         47.7143          7.8094         0.18759         0.16367       0.0487071               0           1e-30               0           1e-30
            8.7         39.4922         10.2443        0.269905          0.2594       0.0771955               0           1e-30               0           1e-30
            8.9         32.6317         13.4156        0.388339        0.411121        0.122347               1        0.759151               0           1e-30
            9.1          26.896         17.5249        0.558741        0.651582        0.193906               0           1e-30               0           1e-30
            9.3           22.09         22.8121        0.803916         1.03269        0.307321               7         16.4506               0           1e-30
            9.5         18.0557         29.5518         1.15667          1.6367        0.487071              10         34.5537               1         8.03419
            9.7         14.6692          38.052         1.66422           2.594        0.771955              16         60.8208               1         17.5049
            9.9         11.8384         48.6701         2.39448         4.11121         1.22347              14         74.9517               1         16.5184
           10.1         9.49755         60.9879         3.44517         6.42144         1.93906              20         104.154               0           1e-30
           10.3          7.5919         72.2008         4.95691         9.51024         3.07321              14         98.3916               1         24.7964
           10.5           6.042         80.5252         7.13199         13.3276         4.87071              11         100.904               0           1e-30
           10.7         4.69699           83.01         10.2615          17.673         7.71955               6         41.9326               0           1e-30
           10.9         3.34902         74.2656         14.7642         22.1753         12.2347               4         86.6647               0           1e-30
           11.1         1.92941         50.7989         21.2427         26.3287         19.3906               2         28.1826               0           1e-30
           11.3        0.744279         22.0153          30.564         29.5793         30.7321               2         8.07903               0           1e-30
           11.5         0.15948          5.0148         43.9755         31.4447         48.7071               0           1e-30               0           1e-30
           11.7       0.0228832        0.723808         63.2719         31.6306         77.1955               0           1e-30               0           1e-30
           11.9      0.00477095        0.143639         91.0355         30.1069         122.347               0           1e-30               0           1e-30
           12.1      0.00113159       0.0306842         130.982          27.116         193.906               0           1e-30               0           1e-30
           12.3     0.000196017       0.0045298         188.456         23.1092         307.321               0           1e-30               0           1e-30
           12.5     1.74743e-05     0.000325645         271.151         18.6357         487.071               0           1e-30               0           1e-30
           12.7     4.81216e-07     6.84297e-06         390.131         14.2201         771.955               0           1e-30               0           1e-30
           12.9     1.87384e-09     1.92396e-08          561.32         10.2675         1223.47               0           1e-30               0           1e-30
           13.1     3.08794e-13     2.16616e-12         807.627         7.01492         1939.06               0           1e-30               0           1e-30
