#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         66.2865         4.31911       0.0906172       0.0651582       0.0193906               0           1e-30               0           1e-30
            8.3          56.766         5.86216         0.13038        0.103269       0.0307321               0           1e-30               0           1e-30
            8.5         48.5888         7.95253         0.18759         0.16367       0.0487071               0           1e-30               0           1e-30
            8.7         41.5548         10.7793        0.269905          0.2594       0.0771955               0           1e-30               0           1e-30
            8.9         35.4902         14.5908        0.388339        0.411121        0.122347               1        0.759151               0           1e-30
            9.1         30.2432         19.7059        0.558741        0.651582        0.193906               0           1e-30               0           1e-30
            9.3         25.6796          26.519        0.803916         1.03269        0.307321               7         16.4506               0           1e-30
            9.5         21.6797         35.4831         1.15667          1.6367        0.487071              10         34.5537               1         8.03419
            9.7         18.1358         47.0441         1.66422           2.594        0.771955              16         60.8208               1         17.5049
            9.9         14.9515         61.4686         2.39448         4.11121         1.22347              14         74.9517               1         16.5184
           10.1         12.0437          77.338         3.44517         6.42144         1.93906              20         104.154               0           1e-30
           10.3         9.35077          88.928         4.95691         9.51024         3.07321              14         98.3916               1         24.7964
           10.5         6.84791          91.266         7.13199         13.3276         4.87071              11         100.904               0           1e-30
           10.7         4.57107         80.7846         10.2615          17.673         7.71955               6         41.9326               0           1e-30
           10.9         2.63424         58.4151         14.7642         22.1753         12.2347               4         86.6647               0           1e-30
           11.1         1.20261         31.6631         21.2427         26.3287         19.3906               2         28.1826               0           1e-30
           11.3         0.37956         11.2271          30.564         29.5793         30.7321               2         8.07903               0           1e-30
           11.5       0.0667578         2.09918         43.9755         31.4447         48.7071               0           1e-30               0           1e-30
           11.7       0.0046526        0.147164         63.2719         31.6306         77.1955               0           1e-30               0           1e-30
           11.9     7.49435e-05      0.00225632         91.0355         30.1069         122.347               0           1e-30               0           1e-30
           12.1     1.18994e-07     3.22666e-06         130.982          27.116         193.906               0           1e-30               0           1e-30
           12.3     4.83606e-12     1.11758e-10         188.456         23.1092         307.321               0           1e-30               0           1e-30
           12.5     5.93035e-19     1.10516e-17         271.151         18.6357         487.071               0           1e-30               0           1e-30
           12.7     7.35423e-30     1.04578e-28         390.131         14.2201         771.955               0           1e-30               0           1e-30
           12.9     4.21124e-47     4.32388e-46          561.32         10.2675         1223.47               0           1e-30               0           1e-30
           13.1     2.17812e-74     1.52794e-73         807.627         7.01492         1939.06               0           1e-30               0           1e-30
