#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         12.9485         3.76596         1.04066        0.290841        0.232645               0           1e-30               0           1e-30
            8.3         12.7023         5.85516          1.4973        0.460952        0.368718               0           1e-30               0           1e-30
            8.5         12.4685         9.10897         2.15431        0.730559        0.584379               0           1e-30               0           1e-30
            8.7         12.2419         14.1744         3.09962         1.15786        0.926178               0           1e-30               0           1e-30
            8.9          12.017         22.0522         4.45973         1.83508         1.46789               0           1e-30               0           1e-30
            9.1         11.7867         34.2806         6.41665         2.90841         2.32645               0           1e-30               0           1e-30
            9.3         11.5417         53.2017         9.23227         4.60952         3.68718               0           1e-30               0           1e-30
            9.5         11.2685         82.3234         13.2834         7.30559         5.84379               0           1e-30               0           1e-30
            9.7         10.9479         126.761         19.1121         11.5786         9.26178               0           1e-30               0           1e-30
            9.9         10.5517         193.633         27.4985         18.3508         14.6789               1         178.801               1         178.801
           10.1         10.0402          292.01         39.5648         29.0841         23.2645               0           1e-30               0           1e-30
           10.3         9.35995         431.448         56.9257         46.0952         36.8718               3         502.694               0           1e-30
           10.5         8.44638         617.058         81.9047         73.0559         58.4379               3         693.451               0           1e-30
           10.7         7.23821         838.082         117.844         115.786         92.6178               5          1516.9               0           1e-30
           10.9         5.71484         1048.72         169.554         183.508         146.789               5          1925.4               1         1170.55
           11.1         3.96241         1149.32         243.954         290.056         232.645               1         463.548               0           1e-30
           11.3         2.23618         982.848         351.001          439.52         368.718               4         1385.67               0           1e-30
           11.5        0.910862         574.022          505.02         630.196         584.379               0           1e-30               0           1e-30
           11.7        0.221577         189.451         726.622         855.012         926.178               0           1e-30               0           1e-30
           11.9       0.0240401         26.3879         1045.46         1097.66         1467.89               0           1e-30               0           1e-30
           12.1     0.000823136         1.09758         1504.21         1333.42         2326.45               0           1e-30               0           1e-30
           12.3     2.14581e-05       0.0328892         2164.26         1532.72         3687.18               0           1e-30               0           1e-30
           12.5     9.11056e-07      0.00151881         3113.93         1667.09         5843.79               0           1e-30               0           1e-30
           12.7     8.52055e-09     1.46192e-05         4480.32         1715.75         9261.78               0           1e-30               0           1e-30
           12.9     5.95011e-12     9.94207e-09         6446.27         1670.91         14678.9               0           1e-30               0           1e-30
           13.1     6.79754e-17     1.04665e-13         9274.89         1539.74         23264.5               0           1e-30               0           1e-30
