#         SMF_M           SMF_N         SMF_SFR      SargentSFR    SchreiberSFR    BetherminSFR           OBS_N         OBS_SFR        OBS_N_SB       OBS_SFR_SB
#
            8.1         68.5864         4.46896       0.0906172       0.0651582       0.0193906               0           1e-30               0           1e-30
            8.3         59.7275         6.16798         0.13038        0.103269       0.0307321               0           1e-30               0           1e-30
            8.5         51.9189         8.49757         0.18759         0.16367       0.0487071               0           1e-30               0           1e-30
            8.7         45.0023         11.6736        0.269905          0.2594       0.0771955               0           1e-30               0           1e-30
            8.9         38.8325         15.9648        0.388339        0.411121        0.122347               1        0.759151               0           1e-30
            9.1         33.2756         21.6818        0.558741        0.651582        0.193906               0           1e-30               0           1e-30
            9.3         28.2121         29.1343        0.803916         1.03269        0.307321               7         16.4506               0           1e-30
            9.5          23.546         38.5377         1.15667          1.6367        0.487071              10         34.5537               1         8.03419
            9.7         19.2281         49.8775         1.66422           2.594        0.771955              16         60.8208               1         17.5049
            9.9         15.2929         62.8724         2.39448         4.11121         1.22347              14         74.9517               1         16.5184
           10.1          11.892         76.3636         3.44517         6.42144         1.93906              20         104.154               0           1e-30
           10.3         9.24132         87.8872         4.95691         9.51024         3.07321              14         98.3916               1         24.7964
           10.5         7.35216         97.9865         7.13199         13.3276         4.87071              11         100.904               0           1e-30
           10.7         5.66281         100.079         10.2615          17.673         7.71955               6         41.9326               0           1e-30
           10.9         3.45202         76.5496         14.7642         22.1753         12.2347               4         86.6647               0           1e-30
           11.1          1.2553         33.0503         21.2427         26.3287         19.3906               2         28.1826               0           1e-30
           11.3        0.226978         6.71385          30.564         29.5793         30.7321               2         8.07903               0           1e-30
           11.5       0.0328723         1.03366         43.9755         31.4447         48.7071               0           1e-30               0           1e-30
           11.7      0.00763581        0.241525         63.2719         31.6306         77.1955               0           1e-30               0           1e-30
           11.9      0.00178804       0.0538323         91.0355         30.1069         122.347               0           1e-30               0           1e-30
           12.1     0.000277266      0.00751834         130.982          27.116         193.906               0           1e-30               0           1e-30
           12.3     1.91309e-05     0.000442099         188.456         23.1092         307.321               0           1e-30               0           1e-30
           12.5     3.80364e-07     7.08834e-06         271.151         18.6357         487.071               0           1e-30               0           1e-30
           12.7     1.35699e-09     1.92966e-08         390.131         14.2201         771.955               0           1e-30               0           1e-30
           12.9     2.68202e-13     2.75376e-12          561.32         10.2675         1223.47               0           1e-30               0           1e-30
           13.1     3.46496e-19     2.43064e-18         807.627         7.01492         1939.06               0           1e-30               0           1e-30
